Time,ORI1,ORI2,ORI3,ORI4,ACC1,ACC2,ACC3,GYR1,GYR2,GYR3
14:14:27:100437,11389,-3452,-5188,9994,412,-1478,1482,-59,244,-131
14:14:27:101184,11389,-3452,-5188,9994,412,-1478,1482,-59,244,-131
14:14:27:114689,11389,-3452,-5188,9994,412,-1478,1482,-59,244,-131
14:14:27:122917,11421,-3475,-5167,9960,402,-1473,1484,-17,269,-170
14:14:27:123684,11421,-3475,-5167,9960,402,-1473,1484,-17,269,-170
14:14:27:129700,11421,-3475,-5167,9960,402,-1473,1484,-17,269,-170
14:14:27:137324,11458,-3493,-5142,9924,427,-1450,1495,5,284,-190
14:14:27:144668,11458,-3493,-5142,9924,427,-1450,1495,5,284,-190
14:14:27:161066,11458,-3493,-5142,9924,427,-1450,1495,5,284,-190
14:14:27:161927,11499,-3512,-5111,9887,424,-1429,1499,13,318,-196
14:14:27:162690,11499,-3512,-5111,9887,424,-1429,1499,13,318,-196
14:14:27:174711,11499,-3512,-5111,9887,424,-1429,1499,13,318,-196
14:14:27:182950,11543,-3533,-5074,9847,433,-1410,1496,23,364,-201
14:14:27:183681,11543,-3533,-5074,9847,433,-1410,1496,23,364,-201
14:14:27:189689,11543,-3533,-5074,9847,433,-1410,1496,23,364,-201
14:14:27:197173,11589,-3564,-5037,9800,418,-1406,1477,-19,409,-220
14:14:27:204695,11589,-3564,-5037,9800,418,-1406,1477,-19,409,-220
14:14:27:212204,11589,-3564,-5037,9800,418,-1406,1477,-19,409,-220
14:14:27:220414,11635,-3606,-5003,9748,392,-1453,1489,-66,436,-241
14:14:27:221171,11635,-3606,-5003,9748,392,-1453,1489,-66,436,-241
14:14:27:234691,11635,-3606,-5003,9748,392,-1453,1489,-66,436,-241
14:14:27:242969,11684,-3650,-4967,9691,367,-1508,1474,-46,450,-277
14:14:27:243740,11684,-3650,-4967,9691,367,-1508,1474,-46,450,-277
14:14:27:249690,11684,-3650,-4967,9691,367,-1508,1474,-46,450,-277
14:14:27:257321,11740,-3683,-4927,9631,354,-1514,1479,11,442,-320
14:14:27:264706,11740,-3683,-4927,9631,354,-1514,1479,11,442,-320
