Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
22:55:00:545460,0.374037,0,0.118,-0.053,-0.116,-0.005,0,0,523,0.000527859
22:55:00:550580,0.374037,0,0.136,-0.052,-0.096,-0.004,0,0,523,0.000527859
22:55:00:555568,0.374037,0,0.138,-0.042,-0.098,-0.002,0,0,523,0.000527859
22:55:00:560705,0.374034,0.000198492,0.121,-0.032,-0.136,-0.002,0,0,523,0.000527859
22:55:00:565813,0.374034,0.000420973,0.079,-0.012,-0.146,-0.002,0,0,523,0.000527859
22:55:00:570824,0.374034,0.00071935,0.051,0.007,-0.077,-0.003,0,0,523,0.000527859
22:55:00:575944,0.374031,0.00109825,0.034,0.033,0.075,-0.003,0,0,523,0.000527859
22:55:00:580964,0.37403,0.00154987,0.047,0.036,0.128,-0.004,0,0,523,0.000527859
22:55:00:585940,0.374071,0.00207863,0.085,0.015,0.059,-0.004,0,0,523,0.000527859
22:55:00:591084,0.374065,0.00267623,0.097,-0.004,-0.042,-0.004,0,-0.001,523,0.000527859
22:55:00:596093,0.374055,0.00334654,0.076,-0.013,-0.128,-0.004,0,-0.002,523,0.000527859
22:55:00:601215,0.374044,0.00408203,0.046,0.012,-0.066,-0.004,0,-0.002,524,0.00058651
22:55:00:606190,0.374072,0.00488566,0.043,0.039,0.006,-0.003,0,0.001,524,0.00058651
22:55:00:611327,0.374051,0.00574981,0.045,0.061,0.094,-0.002,0.001,0.004,527,0.000762463
22:55:00:616324,0.374072,0.0066776,0.024,0.036,0.135,-0.002,0.001,-0.004,533,0.00111437
22:55:00:621452,0.374039,0.00766012,-0.031,-0.066,0.142,-0.005,-0.001,-0.033,533,0.00111437
22:55:00:626455,0.374046,0.00870097,-0.036,-0.119,0.072,-0.009,-0.004,-0.043,541,0.00158358
22:55:00:631602,0.374044,0.00979199,0.078,0.002,-0.126,-0.012,-0.002,-0.018,552,0.00222874
22:55:00:636588,0.374036,0.0109347,0.229,0.289,-0.231,-0.006,0.003,0.013,552,0.00222874
22:55:00:641691,0.374065,0.0121235,0.453,0.964,-0.233,0.019,0.015,0.038,565,0.0029912
22:55:00:646698,0.37404,0.0133563,0.517,1.465,-0.172,0.039,0.018,0.03,565,0.0029912
22:55:00:651825,0.37405,0.0146297,0.397,2.124,-0.152,0.059,0.012,0.02,578,0.00375367
22:55:00:656837,0.374052,0.0159424,0.197,2.46,-0.21,0.061,0.002,0.035,590,0.00445748
22:55:00:661947,0.37404,0.0172878,-0.142,2.784,-0.267,0.058,-0.01,0.076,590,0.00445748
22:55:00:666948,0.374065,0.0186682,-0.301,2.866,-0.216,0.058,-0.016,0.09,601,0.00510264
22:55:00:672091,0.374033,0.0200735,-0.339,2.779,-0.088,0.062,-0.02,0.075,610,0.0056305
22:55:00:676971,0.374034,0.0215074,-0.234,2.615,-0.068,0.064,-0.021,0.055,610,0.0056305
22:55:00:682190,0.374067,0.0229659,0.027,2.327,-0.137,0.062,-0.02,0.037,615,0.00592375
22:55:00:687216,0.374046,0.0244422,0.23,2.101,-0.129,0.06,-0.017,0.038,616,0.0059824
22:55:00:692339,0.374056,0.0259371,0.247,1.986,-0.062,0.058,-0.015,0.041,616,0.0059824
22:55:00:697336,0.374057,0.0274473,0.105,1.802,-0.048,0.055,-0.012,0.042,615,0.00592375
22:55:00:702458,0.374045,0.0289676,-0.009,1.653,-0.153,0.053,-0.007,0.038,615,0.00592375
22:55:00:707595,0.374066,0.0305007,-0.055,1.41,-0.314,0.051,0.002,0.031,614,0.0058651
22:55:00:712589,0.374031,0.0320357,0.021,1.257,-0.273,0.049,0.01,0.027,612,0.0057478
22:55:00:717596,0.374073,0.0335822,0.236,1.072,0.046,0.048,0.014,0.017,612,0.0057478
22:55:00:722706,0.374062,0.0351263,0.401,0.994,0.293,0.05,0.013,0.009,609,0.00557185
22:55:00:727714,0.374039,0.0366697,0.603,0.947,0.423,0.058,0.009,0.001,609,0.00557185
22:55:00:732714,0.374049,0.0382139,0.644,0.933,0.299,0.062,0.008,0.004,609,0.00557185
22:55:00:737825,0.374051,0.0397551,0.488,0.869,-0.021,0.051,0.008,0.013,608,0.0055132
22:55:00:742943,0.374041,0.0412889,0.267,0.79,-0.16,0.033,0.008,0.016,608,0.0055132
22:55:00:747956,0.374069,0.0428212,-0.053,0.677,-0.135,0.005,0.003,0.014,608,0.0055132
22:55:00:752948,0.374043,0.0443413,-0.13,0.641,-0.024,-0.005,-0.002,0.011,608,0.0055132
22:55:00:758062,0.374053,0.0458561,0.11,0.672,0.145,0,-0.008,0.008,608,0.0055132
22:55:00:763058,0.374054,0.0473604,0.498,0.748,0.238,0.011,-0.003,0.008,607,0.00545455
22:55:00:768203,0.37405,0.0488507,1.125,0.914,0.343,0.022,0.026,0.012,607,0.00545455
22:55:00:773333,0.374035,0.0503338,1.208,1.041,0.261,0.017,0.057,0.022,607,0.00545455
22:55:00:778337,0.37406,0.0518091,0.781,1.037,0.019,0.012,0.059,0.03,604,0.00527859
22:55:00:783332,0.374032,0.0532637,-0.224,0.894,-0.499,0.008,0.02,0.036,600,0.00504399
22:55:00:788449,0.374043,0.0547147,-0.729,0.782,-0.722,0.009,-0.018,0.032,600,0.00504399
22:55:00:793466,0.374049,0.0561516,-0.86,0.711,-0.566,0.013,-0.063,0.018,596,0.00480938
22:55:00:798454,0.374046,0.0575739,-0.676,0.704,-0.201,0.015,-0.075,0.007,596,0.00480938
22:55:00:803567,0.37404,0.0589826,-0.47,0.58,0.271,0.014,-0.07,-0.005,591,0.00451613
22:55:00:808700,0.374076,0.060385,-0.458,0.356,0.321,0.01,-0.058,-0.011,586,0.00422287
22:55:00:813685,0.374056,0.0617686,-0.332,-0.104,0.069,-0.001,-0.028,-0.013,586,0.00422287
22:55:00:818829,0.374036,0.0631353,-0.011,-0.367,-0.104,-0.01,0.002,-0.01,582,0.00398827
22:55:00:823851,0.374056,0.0644954,0.655,-0.523,-0.14,-0.017,0.055,-0.003,577,0.00369501
22:55:00:828972,0.37407,0.0658413,0.941,-0.468,-0.051,-0.018,0.077,0,577,0.00369501
22:55:00:833956,0.374035,0.0671688,0.865,-0.292,0.047,-0.014,0.07,0,571,0.00334311
22:55:00:839086,0.374043,0.0684871,0.601,-0.202,0.031,-0.011,0.043,-0.004,566,0.00304985
22:55:00:843971,0.374047,0.0697913,0.266,-0.121,-0.018,-0.007,0.002,-0.005,566,0.00304985
22:55:00:849208,0.374047,0.0710815,0.079,-0.01,0.083,-0.004,-0.014,0,563,0.0028739
22:55:00:854203,0.374046,0.072358,-0.097,0.038,0.216,-0.004,-0.016,0.002,563,0.0028739
