Time,FT1,FT2,X,Y,Z
13:53:03:238449,0,0,-0.125,0.465,0.01
13:53:03:243500,0,0,-0.125,0.465037,0.01
13:53:03:248509,0,0,-0.125,0.465048,0.01
13:53:03:253475,0,0,-0.125,0.465053,0.01
13:53:03:258603,0,0,-0.125,0.465053,0.01
13:53:03:263653,0,0,-0.125,0.465059,0.01
13:53:03:268798,0,0,-0.125,0.465064,0.01
13:53:03:273878,0,0,-0.125,0.465064,0.01
13:53:03:278869,0,0,-0.125,0.465064,0.01
13:53:03:283865,0,0,-0.125,0.46507,0.01
13:53:03:288987,0,0,-0.125,0.46507,0.01
13:53:03:294117,0,0,-0.125,0.46507,0.01
13:53:03:299012,0,0,-0.125,0.46507,0.01
13:53:03:304247,0,0,-0.125,0.46507,0.01
13:53:03:309383,0,0,-0.125,0.46507,0.01
13:53:03:314382,0,0,-0.125,0.46507,0.01
13:53:03:319383,0,0,-0.125,0.46507,0.01
13:53:03:324530,0,0,-0.125007,0.465076,0.01
13:53:03:329505,0,0,-0.125007,0.465076,0.01
13:53:03:334519,0,0,-0.125007,0.465076,0.01
13:53:03:339753,0,0,-0.125007,0.465076,0.01
13:53:03:344768,0,0,-0.125007,0.465076,0.01
13:53:03:349732,0,0,-0.125007,0.465076,0.01
13:53:03:354994,0,0,-0.125007,0.465076,0.01
13:53:03:359996,0,0,-0.125007,0.465076,0.01
13:53:03:365001,0,0,-0.125007,0.465076,0.01
13:53:03:369999,0,0,-0.125007,0.465076,0.01
13:53:03:375100,0,0,-0.125007,0.465076,0.01
13:53:03:380118,0,0,-0.125007,0.465076,0.01
13:53:03:385251,0,0,-0.125007,0.465076,0.01
13:53:03:390247,0,0,-0.125007,0.465076,0.01
13:53:03:395394,0,0,-0.125007,0.465076,0.01
13:53:03:400357,0,0,-0.125007,0.465076,0.01
13:53:03:405480,0,0,-0.125007,0.465076,0.01
13:53:03:410476,0,0,-0.125007,0.465076,0.01
13:53:03:415376,0,0,-0.125007,0.465076,0.01
13:53:03:420628,0,0,-0.125007,0.465076,0.01
13:53:03:425772,0,0,-0.125007,0.465076,0.01
13:53:03:430758,0,0,-0.125007,0.465076,0.01
13:53:03:435865,0,0,-0.125007,0.465076,0.01
13:53:03:440899,0,0,-0.125007,0.465076,0.01
13:53:03:445872,0,0,-0.125007,0.465076,0.01
13:53:03:451019,0,0,-0.125007,0.465076,0.01
13:53:03:456121,0,0,-0.125007,0.465076,0.01
13:53:03:461034,0,0,-0.125007,0.465076,0.01
13:53:03:466277,0,0,-0.125007,0.465076,0.01
13:53:03:471258,0,0,-0.125007,0.465077,0.01
13:53:03:476402,0,0,-0.125007,0.465077,0.01
13:53:03:481370,-0.023,-0.017,-0.125007,0.465077,0.01
13:53:03:486472,-0.02,-0.016,-0.125007,0.465077,0.01
13:53:03:491637,-0.003,-0.007,-0.125007,0.465077,0.01
13:53:03:496621,0.005,0.002,-0.125007,0.465082,0.01
13:53:03:501617,0.013,0.011,-0.125007,0.465082,0.01
13:53:03:506733,0.013,0.009,-0.125007,0.465082,0.01
13:53:03:511855,0.002,0.009,-0.125007,0.465082,0.01
13:53:03:516854,-0.009,0.019,-0.125007,0.465082,0.01
13:53:03:521978,-0.029,0.039,-0.125007,0.465082,0.01
13:53:03:527026,-0.04,0.039,-0.125007,0.465082,0.01
13:53:03:531992,-0.045,0.007,-0.125007,0.465082,0.01
13:53:03:537110,-0.039,-0.025,-0.125007,0.465082,0.01
13:53:03:542252,-0.028,-0.053,-0.125007,0.465082,0.01
13:53:03:547256,-0.029,-0.024,-0.125007,0.465082,0.01
13:53:03:552353,-0.027,0.017,-0.125007,0.465082,0.01
13:53:03:557355,0.015,0.065,-0.125007,0.465082,0.01
13:53:03:562380,0.075,0.071,-0.125007,0.465083,0.01
13:53:03:567482,0.16,0.06,-0.125007,0.465083,0.01
13:53:03:572608,0.169,0.055,-0.125007,0.465083,0.01
13:53:03:577628,0.103,0.043,-0.125007,0.465083,0.01
13:53:03:582603,0.048,0.023,-0.125007,0.465083,0.01
13:53:03:587879,0.018,-0.016,-0.125007,0.465083,0.01
13:53:03:592858,0.025,-0.032,-0.125007,0.465083,0.01
13:53:03:597863,0.012,-0.029,-0.125007,0.465083,0.01
13:53:03:602979,-0.02,-0.019,-0.125007,0.465083,0.01
13:53:03:608105,-0.045,-0.01,-0.125007,0.465083,0.01
13:53:03:613124,-0.015,-0.016,-0.125007,0.465083,0.01
13:53:03:618141,0.062,-0.036,-0.125007,0.465083,0.01
13:53:03:623235,0.088,-0.039,-0.125007,0.465083,0.01
13:53:03:628253,0.072,-0.006,-0.125007,0.465083,0.01
13:53:03:633383,0.056,0.051,-0.125007,0.465083,0.01
13:53:03:638516,0.061,0.076,-0.125007,0.465083,0.01
13:53:03:643484,0.053,0.072,-0.125007,0.465083,0.01
13:53:03:648614,0.02,0.045,-0.125007,0.465083,0.01
13:53:03:653625,-0.037,-0.01,-0.125007,0.465083,0.01
13:53:03:658732,-0.048,-0.043,-0.125007,0.465083,0.01
13:53:03:663746,-0.012,-0.057,-0.125007,0.465083,0.01
13:53:03:668857,0.023,-0.035,-0.125007,0.465083,0.01
13:53:03:673893,0.048,0.023,-0.125007,0.465083,0.01
13:53:03:678981,0.028,0.051,-0.125013,0.465083,0.01
13:53:03:684000,-0.035,0.046,-0.125013,0.465083,0.01
13:53:03:689125,-0.069,0.017,-0.125013,0.465083,0.01
13:53:03:694236,-0.061,-0.027,-0.125013,0.465083,0.01
13:53:03:699132,-0.023,-0.037,-0.125013,0.465083,0.01
13:53:03:704351,0.028,-0.016,-0.125013,0.465083,0.01
13:53:03:709354,0.029,0.017,-0.125013,0.465083,0.01
13:53:03:714352,0.006,0.027,-0.125013,0.465083,0.01
13:53:03:719494,-0.03,0.014,-0.125013,0.465083,0.01
13:53:03:724606,-0.047,-0.004,-0.125013,0.465083,0.01
13:53:03:729609,-0.055,-0.021,-0.125013,0.465083,0.01
13:53:03:734612,-0.044,-0.018,-0.125013,0.465083,0.01
13:53:03:739761,-0.011,-0.009,-0.125013,0.465083,0.01
13:53:03:744869,0.008,-0.017,-0.125013,0.465083,0.01
13:53:03:749855,0.012,-0.041,-0.125013,0.465083,0.01
13:53:03:755112,0,-0.039,-0.125013,0.465083,0.01
13:53:03:760108,-0.006,0.007,-0.125013,0.465083,0.01
13:53:03:765124,0.005,0.034,-0.125013,0.465083,0.01
13:53:03:770005,0.037,0.011,-0.125013,0.465083,0.01
13:53:03:775252,0.066,-0.049,-0.125013,0.465083,0.01
