Time,FT1,FT2,X,Y,Z
13:54:17:568898,0,0,-0.125,0.465,0.01
13:54:17:573914,0,0,-0.125,0.465043,0.01
13:54:17:578946,0,0,-0.125,0.465048,0.01
13:54:17:584181,0,0,-0.125,0.465059,0.01
13:54:17:589101,0,0,-0.125,0.465059,0.01
13:54:17:594224,0,0,-0.125,0.465064,0.01
13:54:17:599161,0,0,-0.125,0.465065,0.01
13:54:17:604180,0,0,-0.125,0.46507,0.01
13:54:17:609434,0,0,-0.125,0.46507,0.01
13:54:17:614441,0,0,-0.125,0.46507,0.01
13:54:17:619464,0,0,-0.125,0.465075,0.01
13:54:17:624538,0,0,-0.125,0.465075,0.01
13:54:17:629551,0,0,-0.125,0.465075,0.01
13:54:17:634681,0,0,-0.125,0.465075,0.01
13:54:17:639789,0,0,-0.125,0.465075,0.01
13:54:17:644838,0,0,-0.125,0.465075,0.01
13:54:17:649822,0,0,-0.125,0.465076,0.01
13:54:17:655081,0,0,-0.125,0.465081,0.01
13:54:17:660090,0,0,-0.125,0.465081,0.01
13:54:17:665071,0,0,-0.125,0.465081,0.01
13:54:17:670038,0,0,-0.125,0.465081,0.01
13:54:17:675435,0,0,-0.125,0.465081,0.01
13:54:17:680437,0,0,-0.125,0.465081,0.01
13:54:17:685426,0,0,-0.125,0.465081,0.01
13:54:17:690669,0,0,-0.125,0.465081,0.01
13:54:17:695680,0,0,-0.125,0.465081,0.01
13:54:17:700602,0,0,-0.125,0.465081,0.01
13:54:17:705787,0,0,-0.125,0.465081,0.01
13:54:17:710789,0,0,-0.125,0.465081,0.01
13:54:17:715927,0,0,-0.125,0.465081,0.01
13:54:17:720815,0,0,-0.125,0.465081,0.01
13:54:17:726034,0,0,-0.125,0.465081,0.01
13:54:17:731061,0,0,-0.125,0.465087,0.01
13:54:17:736176,0,0,-0.125,0.465087,0.01
13:54:17:741287,0,0,-0.125,0.465087,0.01
13:54:17:746284,0,0,-0.125,0.465087,0.01
13:54:17:751292,0,0,-0.125,0.465087,0.01
13:54:17:756412,0,0,-0.125,0.465087,0.01
13:54:17:761572,0,0,-0.125,0.465087,0.01
13:54:17:766554,0,0,-0.125,0.465087,0.01
13:54:17:771793,0,0,-0.125,0.465087,0.01
13:54:17:776699,0,0,-0.125,0.465087,0.01
13:54:17:781803,0,0,-0.125,0.465087,0.01
13:54:17:786797,0,0,-0.125,0.465087,0.01
13:54:17:791913,0,0,-0.125,0.465087,0.01
13:54:17:796803,0,0,-0.125,0.465087,0.01
13:54:17:802053,0,0,-0.125,0.465087,0.01
13:54:17:807050,0,0,-0.125,0.465087,0.01
13:54:17:812162,-0.048,-0.033,-0.125,0.465087,0.01
13:54:17:817189,-0.039,-0.044,-0.125,0.465087,0.01
13:54:17:822291,-0.025,0.003,-0.125,0.465087,0.01
13:54:17:827194,-0.021,0.056,-0.125,0.465087,0.01
13:54:17:832282,-0.012,0.105,-0.125,0.465087,0.01
13:54:17:837427,0.003,0.093,-0.125,0.465087,0.01
13:54:17:842444,0.028,0.02,-0.125,0.465087,0.01
13:54:17:847546,0.027,-0.034,-0.125,0.465087,0.01
13:54:17:852689,-0.006,-0.073,-0.125,0.465087,0.01
13:54:17:857571,-0.028,-0.061,-0.125007,0.465087,0.01
13:54:17:862805,-0.019,-0.005,-0.125007,0.465087,0.01
13:54:17:867806,0.013,0.031,-0.125007,0.465087,0.01
13:54:17:872916,0.058,0.053,-0.125007,0.465087,0.01
13:54:17:878062,0.061,0.041,-0.125007,0.465087,0.01
13:54:17:883054,0.025,0.004,-0.125007,0.465087,0.01
13:54:17:888039,-0.004,-0.014,-0.125007,0.465087,0.01
13:54:17:893169,-0.029,-0.012,-0.125007,0.465087,0.01
13:54:17:898166,-0.026,0.01,-0.125007,0.465087,0.01
13:54:17:903287,-0.001,0.043,-0.125007,0.465087,0.01
13:54:17:908438,0.032,0.042,-0.125007,0.465087,0.01
13:54:17:913406,0.047,0.02,-0.125007,0.465087,0.01
13:54:17:918419,0.043,-0.02,-0.125007,0.465087,0.01
13:54:17:923549,0.021,-0.038,-0.125007,0.465087,0.01
13:54:17:928546,-0.017,-0.039,-0.125007,0.465087,0.01
13:54:17:933681,-0.027,-0.025,-0.125007,0.465087,0.01
13:54:17:938789,-0.009,0.009,-0.125007,0.465087,0.01
13:54:17:943797,0.009,0.027,-0.125007,0.465087,0.01
13:54:17:948796,0.012,0.027,-0.125007,0.465087,0.01
13:54:17:953917,-0.005,0.008,-0.125007,0.465087,0.01
13:54:17:959041,-0.034,-0.026,-0.125007,0.465083,0.01
13:54:17:964036,-0.036,-0.038,-0.125007,0.465083,0.01
13:54:17:969039,-0.011,-0.034,-0.125007,0.465084,0.01
13:54:17:974174,0.003,-0.029,-0.125007,0.465084,0.01
13:54:17:979294,-0.006,-0.03,-0.125007,0.465084,0.01
13:54:17:984295,-0.038,-0.031,-0.125007,0.465084,0.01
