Time,ORI1,ORI2,ORI3,ORI4,ACC1,ACC2,ACC3,GYR1,GYR2,GYR3
13:53:38:222974,6401,810,-9678,11538,1076,-1617,634,-22,-23,12
13:53:38:223753,6395,813,-9683,11537,1056,-1612,639,-30,-56,1
13:53:38:229690,6395,813,-9683,11537,1056,-1612,639,-30,-56,1
13:53:38:237217,6395,813,-9683,11537,1056,-1612,639,-30,-56,1
13:53:38:244793,6392,818,-9690,11532,1083,-1605,631,-48,-54,-12
13:53:38:252268,6392,818,-9690,11532,1083,-1605,631,-48,-54,-12
13:53:38:259731,6392,818,-9690,11532,1083,-1605,631,-48,-54,-12
13:53:38:267943,6389,820,-9695,11530,1072,-1623,637,-34,-44,-4
13:53:38:268661,6389,820,-9695,11530,1072,-1623,637,-34,-44,-4
13:53:38:282948,6389,820,-9695,11530,1072,-1623,637,-34,-44,-4
13:53:38:283768,6383,825,-9697,11531,1067,-1611,644,-14,-58,4
13:53:38:289791,6383,825,-9697,11531,1067,-1611,644,-14,-58,4
13:53:38:297237,6383,825,-9697,11531,1067,-1611,644,-14,-58,4
13:53:38:304811,6374,836,-9710,11524,1058,-1579,622,-67,-120,-13
13:53:38:312210,6374,836,-9710,11524,1058,-1579,622,-67,-120,-13
13:53:38:319694,6374,836,-9710,11524,1058,-1579,622,-67,-120,-13
13:53:38:327887,6368,852,-9734,11507,1093,-1570,592,-124,-140,-46
13:53:38:328650,6368,852,-9734,11507,1093,-1570,592,-124,-140,-46
13:53:38:342942,6368,852,-9734,11507,1093,-1570,592,-124,-140,-46
13:53:38:343690,6361,861,-9752,11494,1106,-1627,605,-101,-104,-21
13:53:38:349736,6361,861,-9752,11494,1106,-1627,605,-101,-104,-21
13:53:38:357253,6361,861,-9752,11494,1106,-1627,605,-101,-104,-21
13:53:38:364721,6349,871,-9770,11485,1096,-1600,606,-94,-132,6
13:53:38:372158,6349,871,-9770,11485,1096,-1600,606,-94,-132,6
13:53:38:379695,6349,871,-9770,11485,1096,-1600,606,-94,-132,6
13:53:38:387983,6333,887,-9799,11468,1097,-1572,588,-146,-187,-7
13:53:38:388744,6333,887,-9799,11468,1097,-1572,588,-146,-187,-7
13:53:38:402250,6333,887,-9799,11468,1097,-1572,588,-146,-187,-7
13:53:38:410459,6314,906,-9842,11440,1127,-1581,567,-228,-243,-12
13:53:38:411244,6314,906,-9842,11440,1127,-1581,567,-228,-243,-12
13:53:38:417378,6314,906,-9842,11440,1127,-1581,567,-228,-243,-12
13:53:38:424780,6293,925,-9887,11411,1149,-1562,574,-255,-252,5
13:53:38:432180,6293,925,-9887,11411,1149,-1562,574,-255,-252,5
13:53:38:439762,6293,925,-9887,11411,1149,-1562,574,-255,-252,5
13:53:38:447921,6262,933,-9928,11393,1129,-1679,554,-194,-235,66
13:53:38:448706,6262,933,-9928,11393,1129,-1679,554,-194,-235,66
13:53:38:462195,6262,933,-9928,11393,1129,-1679,554,-194,-235,66
13:53:38:470429,6230,947,-9969,11372,1120,-1580,506,-193,-254,63
13:53:38:471193,6230,947,-9969,11372,1120,-1580,506,-193,-254,63
13:53:38:477212,6230,947,-9969,11372,1120,-1580,506,-193,-254,63
13:53:38:484880,6192,964,-10044,11326,1171,-1535,513,-422,-371,75
13:53:38:492266,6192,964,-10044,11326,1171,-1535,513,-422,-371,75
13:53:38:499677,6192,964,-10044,11326,1171,-1535,513,-422,-371,75
13:53:38:507929,6142,953,-10126,11281,1186,-1913,498,-462,-318,116
13:53:38:508728,6142,953,-10126,11281,1186,-1913,498,-462,-318,116
13:53:38:522286,6142,953,-10126,11281,1186,-1913,498,-462,-318,116
13:53:38:530396,6101,964,-10149,11281,1104,-1777,503,-54,-242,89
13:53:38:531180,6101,964,-10149,11281,1104,-1777,503,-54,-242,89
13:53:38:537323,6101,964,-10149,11281,1104,-1777,503,-54,-242,89
13:53:38:544790,6070,984,-10168,11279,1058,-1529,509,-67,-248,67
13:53:38:552253,6070,984,-10168,11279,1058,-1529,509,-67,-248,67
13:53:38:559731,6070,984,-10168,11279,1058,-1529,509,-67,-248,67
13:53:38:567959,6036,988,-10213,11256,1092,-1507,479,-268,-249,118
13:53:38:568675,6036,988,-10213,11256,1092,-1507,479,-268,-249,118
13:53:38:582197,6036,988,-10213,11256,1092,-1507,479,-268,-249,118
13:53:38:590579,5986,955,-10280,11225,1122,-1852,467,-418,-208,225
13:53:38:591207,5986,955,-10280,11225,1122,-1852,467,-418,-208,225
13:53:38:597197,5986,955,-10280,11225,1122,-1852,467,-418,-208,225
13:53:38:604788,5936,915,-10311,11227,1055,-1853,469,-188,-108,279
13:53:38:612183,5936,915,-10311,11227,1055,-1853,469,-188,-108,279
13:53:38:619740,5936,915,-10311,11227,1055,-1853,469,-188,-108,279
13:53:38:627919,5896,870,-10346,11219,959,-1637,453,-270,-69,271
13:53:38:628726,5896,870,-10346,11219,959,-1637,453,-270,-69,271
13:53:38:642259,5896,870,-10346,11219,959,-1637,453,-270,-69,271
13:53:38:650467,5861,810,-10387,11204,888,-1790,510,-364,-36,220
13:53:38:651188,5861,810,-10387,11204,888,-1790,510,-364,-36,220
