Time,FT1,FT2,X,Y,Z
13:54:54:195967,0,0,-0.125,0.465,0.01
13:54:54:201089,0,0,-0.125,0.465037,0.01
13:54:54:206212,0,0,-0.125,0.465043,0.01
13:54:54:211346,0,0,-0.125,0.465048,0.01
13:54:54:216204,0,0,-0.125,0.465053,0.01
13:54:54:221324,0,0,-0.125,0.465059,0.01
13:54:54:226470,0,0,-0.125,0.465059,0.01
13:54:54:231454,0,0,-0.125,0.465059,0.01
13:54:54:236579,0,0,-0.125,0.465065,0.01
13:54:54:241481,0,0,-0.125,0.465065,0.01
13:54:54:246705,0,0,-0.125,0.465065,0.01
13:54:54:251692,0,0,-0.125,0.465065,0.01
13:54:54:256821,0,0,-0.125,0.465065,0.01
13:54:54:261850,0,0,-0.125,0.465065,0.01
13:54:54:266964,0,0,-0.125,0.465065,0.01
13:54:54:272072,0,0,-0.125,0.46507,0.01
13:54:54:277063,0,0,-0.125,0.46507,0.01
13:54:54:281965,0,0,-0.125,0.46507,0.01
13:54:54:287198,0,0,-0.125,0.46507,0.01
13:54:54:292348,0,0,-0.125,0.46507,0.01
13:54:54:297325,0,0,-0.125,0.46507,0.01
13:54:54:302326,0,0,-0.125,0.46507,0.01
13:54:54:307456,0,0,-0.125,0.46507,0.01
13:54:54:312446,0,0,-0.125,0.465075,0.01
13:54:54:317566,0,0,-0.125,0.465076,0.01
13:54:54:322736,0,0,-0.125004,0.465076,0.01
13:54:54:327694,0,0,-0.125004,0.465076,0.01
13:54:54:332687,0,0,-0.125004,0.465076,0.01
13:54:54:337816,0,0,-0.125004,0.465076,0.01
13:54:54:342817,0,0,-0.125004,0.465076,0.01
13:54:54:347937,0,0,-0.125004,0.465076,0.01
13:54:54:352934,0,0,-0.125004,0.465076,0.01
13:54:54:358120,0,0,-0.125004,0.465076,0.01
13:54:54:363202,0,0,-0.125004,0.465076,0.01
13:54:54:368186,0,0,-0.125004,0.465076,0.01
13:54:54:373314,0,0,-0.125004,0.465076,0.01
13:54:54:378459,0,0,-0.125011,0.465076,0.01
13:54:54:383458,0,0,-0.125011,0.465076,0.01
13:54:54:388446,0,0,-0.125011,0.465076,0.01
13:54:54:393562,0,0,-0.125011,0.465076,0.01
13:54:54:398578,0,0,-0.125011,0.465076,0.01
13:54:54:403692,0,0,-0.125011,0.465076,0.01
13:54:54:408686,0,0,-0.125011,0.465076,0.01
13:54:54:413808,0,0,-0.125011,0.465076,0.01
13:54:54:418834,0,0,-0.125011,0.465076,0.01
13:54:54:423946,0,0,-0.125011,0.465076,0.01
13:54:54:428937,0,0,-0.125011,0.465076,0.01
13:54:54:434060,0,0,-0.125011,0.465076,0.01
13:54:54:439068,-0.016,0.017,-0.125011,0.465076,0.01
13:54:54:444240,-0.062,0.021,-0.125011,0.465076,0.01
13:54:54:449203,-0.122,0.033,-0.125011,0.465076,0.01
13:54:54:454315,-0.13,0.041,-0.125011,0.465077,0.01
13:54:54:459462,-0.084,0.045,-0.125011,0.465077,0.01
13:54:54:464454,-0.038,0.034,-0.125011,0.465077,0.01
13:54:54:469451,-0.007,0,-0.125011,0.465077,0.01
13:54:54:474561,-0.026,-0.023,-0.125011,0.465077,0.01
13:54:54:479469,-0.08,-0.031,-0.125011,0.465077,0.01
13:54:54:484598,-0.102,-0.022,-0.125011,0.465077,0.01
13:54:54:489816,-0.102,-0.006,-0.125011,0.465077,0.01
13:54:54:494957,-0.09,0.001,-0.125011,0.465077,0.01
13:54:54:499835,-0.086,0.006,-0.125011,0.465077,0.01
13:54:54:504937,-0.079,0.009,-0.125011,0.465077,0.01
13:54:54:510063,-0.071,-0.002,-0.125011,0.465082,0.01
13:54:54:515080,-0.072,-0.039,-0.125011,0.465082,0.01
13:54:54:520087,-0.083,-0.061,-0.125011,0.465082,0.01
13:54:54:525192,-0.097,-0.059,-0.125011,0.465082,0.01
13:54:54:530329,-0.094,-0.039,-0.125011,0.465083,0.01
13:54:54:535322,-0.077,-0.01,-0.125011,0.465083,0.01
13:54:54:540441,-0.073,-0.009,-0.125011,0.465083,0.01
13:54:54:545447,-0.092,-0.035,-0.125011,0.465084,0.01
13:54:54:550448,-0.112,-0.054,-0.125011,0.465085,0.01
13:54:54:555706,-0.127,-0.055,-0.125011,0.46509,0.01
13:54:54:560594,-0.118,-0.035,-0.125011,0.46509,0.01
13:54:54:565686,-0.079,0.002,-0.125011,0.465091,0.01
13:54:54:570819,-0.033,0.017,-0.125011,0.465091,0.01
13:54:54:575839,-0.012,0.014,-0.125011,0.465096,0.01
13:54:54:580943,-0.012,0.006,-0.125011,0.465102,0.01
13:54:54:585937,-0.03,0,-0.125011,0.465107,0.01
13:54:54:591066,-0.069,-0.012,-0.125011,0.465119,0.01
13:54:54:596086,-0.097,-0.019,-0.125011,0.465124,0.01
13:54:54:601200,-0.135,-0.011,-0.125011,0.465135,0.01
13:54:54:606318,-0.154,0.002,-0.125011,0.46514,0.01
13:54:54:611338,-0.155,0.014,-0.125011,0.465146,0.01
13:54:54:616330,-0.133,0.009,-0.125011,0.465151,0.01
13:54:54:621443,-0.091,0.004,-0.125011,0.465157,0.01
13:54:54:626570,-0.075,0.014,-0.125011,0.465157,0.01
13:54:54:631560,-0.074,0.035,-0.125011,0.465162,0.01
13:54:54:636569,-0.078,0.033,-0.125011,0.465163,0.01
