Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
13:55:32:698698,1,0,2,-8,2,9,63,2
13:55:32:706399,1,0,2,-8,2,9,63,2
13:55:32:713646,-4,-4,-6,-4,-21,-13,20,-7
13:55:32:722034,4,1,3,-4,12,11,3,-3
13:55:32:722711,4,1,3,-4,12,11,3,-3
13:55:32:728706,3,-1,-2,-2,-14,-14,-12,0
13:55:32:744188,-6,-1,-3,2,0,1,-1,-5
13:55:32:752426,-6,-1,-3,2,0,1,-1,-5
13:55:32:759421,-5,1,0,5,12,4,13,6
13:55:32:760121,1,-3,-3,-5,-9,-12,-10,-4
13:55:32:766251,1,-3,-3,-5,-9,-12,-10,-4
13:55:32:773780,1,-1,-4,-12,-6,-14,-41,-5
13:55:32:781899,-2,-2,2,8,13,11,-23,-6
13:55:32:782726,-2,-2,2,8,13,11,-23,-6
13:55:32:788793,-3,-2,2,4,2,4,50,-3
13:55:32:804448,0,0,2,3,-8,9,31,2
13:55:32:805187,0,0,2,3,-8,9,31,2
13:55:32:811234,0,-2,1,-3,4,6,5,0
13:55:32:818817,0,0,-1,-1,7,-27,-18,-5
13:55:32:826309,0,0,-1,-1,7,-27,-18,-5
13:55:32:833725,0,1,-1,4,10,20,11,8
13:55:32:841995,-3,0,-1,4,3,3,-30,1
13:55:32:842723,-3,0,-1,4,3,3,-30,1
13:55:32:848691,-2,-2,-5,-10,-10,-17,-8,-7
13:55:32:864433,-1,-2,-5,-5,-8,-4,35,3
13:55:32:865179,-1,-2,-5,-5,-8,-4,35,3
13:55:32:871281,-3,-2,1,1,-3,0,-6,0
13:55:32:878758,-2,-3,-1,-6,-23,-19,-30,-9
13:55:32:886376,-2,-3,-1,-6,-23,-19,-30,-9
13:55:32:893750,-1,-2,-3,-8,-3,11,-8,-5
13:55:32:902031,0,-3,-1,-2,-9,-25,-4,2
13:55:32:902699,0,-3,-1,-2,-9,-25,-4,2
13:55:32:908752,-2,-1,1,10,14,4,8,-6
13:55:32:924420,1,3,2,3,19,25,64,7
13:55:32:925224,1,3,2,3,19,25,64,7
13:55:32:931159,0,-2,-1,-16,-5,-15,-72,-7
13:55:32:938773,-1,0,1,0,14,15,19,2
13:55:32:946285,-1,0,1,0,14,15,19,2
13:55:32:953827,-1,3,2,10,27,14,28,2
13:55:32:961942,-1,-1,-4,-7,-19,14,-22,0
13:55:32:962764,-1,-1,-4,-7,-19,14,-22,0
13:55:32:968821,1,-2,5,-3,-12,4,5,-8
13:55:32:984401,0,-1,0,-1,-1,-8,-23,-4
13:55:32:985176,0,-1,0,-1,-1,-8,-23,-4
13:55:32:991417,-3,-1,-3,0,-14,-11,36,8
13:55:32:998683,0,-2,-3,1,-9,-4,27,6
13:55:33:6330,0,-2,-3,1,-9,-4,27,6
13:55:33:13646,2,0,1,8,8,-4,16,1
13:55:33:21969,-5,-1,1,-3,-1,-14,17,-4
13:55:33:22730,-5,-1,1,-3,-1,-14,17,-4
13:55:33:28660,0,-1,3,2,-3,12,17,8
13:55:33:44403,-4,-3,-4,0,-2,2,-47,-12
13:55:33:45195,-4,-3,-4,0,-2,2,-47,-12
13:55:33:51165,2,-5,-3,-1,-6,-12,-15,0
13:55:33:58693,2,-5,1,1,-10,-8,25,6
13:55:33:66237,2,-5,1,1,-10,-8,25,6
13:55:33:73708,-4,-9,-1,-8,-11,-20,-7,5
13:55:33:81890,-1,2,-2,-11,-2,-10,14,2
13:55:33:82693,-1,2,-2,-11,-2,-10,14,2
13:55:33:88780,4,9,4,0,4,16,2,-1
13:55:33:104415,-2,1,2,-3,-8,5,-65,-10
13:55:33:105189,-2,1,2,-3,-8,5,-65,-10
13:55:33:111179,1,0,-3,-4,-6,-5,-19,-10
13:55:33:118820,2,-1,-1,4,3,11,19,6
13:55:33:126280,2,-1,-1,4,3,11,19,6
13:55:33:133713,-3,-2,-10,-9,0,-12,92,5
13:55:33:141972,3,-1,9,14,0,23,-25,4
13:55:33:142738,3,-1,9,14,0,23,-25,4
13:55:33:149093,0,-2,1,-2,-24,2,5,10
13:55:33:164395,0,-3,-3,-2,-17,-26,-6,1
13:55:33:165181,0,-3,-3,-2,-17,-26,-6,1
13:55:33:171231,-3,0,1,7,23,15,-29,-4
13:55:33:178707,-3,1,-4,-4,5,-6,4,-7
13:55:33:186362,-3,1,-4,-4,5,-6,4,-7
13:55:33:193726,0,-1,-1,-10,-17,-16,-67,0
13:55:33:201910,0,-1,-1,-10,-17,-16,-67,0
13:55:33:202693,1,-1,1,-6,-12,-20,0,-4
13:55:33:208795,-3,1,1,4,21,16,-29,0
13:55:33:224438,-3,1,1,4,21,16,-29,0
13:55:33:225155,-1,-1,-3,-9,-22,21,-2,4
13:55:33:231163,-2,-5,-2,-4,-13,-10,-12,-10
13:55:33:246903,-2,-5,-2,-4,-13,-10,-12,-10
13:55:33:247695,-3,0,-6,-1,7,-7,34,6
13:55:33:253761,-1,0,1,2,16,16,73,4
13:55:33:261911,-1,0,1,2,16,16,73,4
13:55:33:262689,-3,-4,0,0,-8,-13,-23,-6
13:55:33:268748,1,0,-2,2,0,-25,-9,-4
13:55:33:284470,1,0,-2,2,0,-25,-9,-4
13:55:33:285247,-1,-1,0,0,9,11,5,0
13:55:33:291291,0,-2,-2,3,9,-6,-10,0
13:55:33:306971,0,-2,-2,3,9,-6,-10,0
13:55:33:307750,1,-2,-6,-8,12,-2,51,-7
13:55:33:313678,-3,-3,0,-4,-14,2,37,-5
13:55:33:322015,-3,-3,0,-4,-14,2,37,-5
13:55:33:322766,-1,0,-2,-3,-5,-5,-4,-2
13:55:33:328695,6,0,2,7,2,13,17,3
13:55:33:344488,6,0,2,7,2,13,17,3
13:55:33:345239,-1,0,0,-2,-8,-9,-9,7
13:55:33:351237,-2,3,0,-5,-1,10,-28,-7
13:55:33:366929,-2,3,0,-5,-1,10,-28,-7
13:55:33:367682,-1,2,0,0,3,-5,-14,1
13:55:33:373741,-2,-1,-3,4,20,5,-18,3
13:55:33:381954,-2,-1,-3,4,20,5,-18,3
13:55:33:382683,0,1,2,1,22,17,-30,4
13:55:33:388741,-1,-5,-6,-7,-25,-14,29,-7
13:55:33:404474,-1,-5,-6,-7,-25,-14,29,-7
13:55:33:405205,1,-4,-2,2,9,-13,47,6
13:55:33:418748,-1,2,0,0,5,5,-29,0
13:55:33:426944,-1,2,0,0,5,5,-29,0
13:55:33:427680,-3,0,-1,3,1,14,-11,-10
13:55:33:433664,-4,2,-1,1,-8,-3,-15,-4
13:55:33:441985,-4,2,-1,1,-8,-3,-15,-4
13:55:33:442698,0,-1,0,2,6,5,-16,-5
13:55:33:448663,-2,-3,1,-3,-1,-9,-18,4
13:55:33:464437,-2,-3,1,-3,-1,-9,-18,4
13:55:33:465207,-1,1,2,4,8,-2,-29,-8
13:55:33:471253,3,0,-5,-3,11,9,-9,4
13:55:33:486989,3,0,-5,-3,11,9,-9,4
13:55:33:487674,1,-1,-5,-2,-6,-3,45,6
13:55:33:493664,-1,1,2,6,10,3,-8,-4
13:55:33:501898,-1,1,2,6,10,3,-8,-4
13:55:33:502687,-4,-4,-2,0,-8,12,-26,1
13:55:33:508727,0,-4,0,-6,2,6,25,2
13:55:33:524476,0,-4,0,-6,2,6,25,2
