Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
01:53:52:355962,0.374037,0,0.091,-0.02,0.064,0,0,-0.002,527,0.000762463
01:53:52:360965,0.374037,0,0.089,-0.037,0.066,-0.001,0,-0.002,527,0.000762463
01:53:52:366111,0.374037,0,0.062,-0.049,0.01,-0.002,0,-0.001,527,0.000762463
01:53:52:371086,0.374034,-0.000219885,0.032,-0.036,0.015,-0.003,-0.001,0,527,0.000762463
01:53:52:376211,0.374034,-0.000479725,0,0.008,0.131,-0.003,-0.002,-0.001,527,0.000762463
01:53:52:381204,0.374034,-0.000839473,0.004,0.041,0.213,-0.002,-0.002,-0.002,527,0.000762463
01:53:52:386326,0.374031,-0.00129909,0.049,0.065,0.259,-0.001,-0.001,-0.002,527,0.000762463
01:53:52:391350,0.374074,-0.00185873,0.084,0.063,0.266,0,0,-0.001,527,0.000762463
01:53:52:396485,0.374066,-0.00251708,0.108,0.051,0.3,0,0.002,-0.001,527,0.000762463
01:53:52:401456,0.374058,-0.00315341,0.099,0.048,0.316,0,0.002,-0.001,527,0.000762463
01:53:52:406475,0.374052,-0.00369013,0.065,0.052,0.26,0,0.001,-0.001,527,0.000762463
01:53:52:411506,0.374043,-0.00412712,0.047,0.051,0.164,0,0,-0.001,527,0.000762463
01:53:52:416721,0.374036,-0.0044641,0.04,0.027,-0.016,0,-0.001,-0.002,526,0.000703812
01:53:52:421733,0.374031,-0.00470112,0.043,0.002,-0.134,0,-0.002,-0.002,526,0.000703812
01:53:52:426842,0.374073,-0.00483913,0.048,-0.012,-0.29,0,-0.001,0.005,522,0.000469208
01:53:52:431844,0.374072,-0.00487658,0.051,0.008,-0.359,0,0,0.014,522,0.000469208
01:53:52:436884,0.374073,-0.00481404,0.057,0.083,-0.339,0.002,0.002,0.021,513,-5.8651e-05
01:53:52:441993,0.374032,-0.00465095,0.022,0.135,-0.125,0.007,0.004,0.018,504,-0.00058651
01:53:52:447100,0.374036,-0.00438884,-0.064,0.069,0.059,0.008,0.003,0.017,504,-0.00058651
01:53:52:452126,0.374044,-0.0040264,-0.299,-0.4,0.188,-0.002,-0.002,0.019,498,-0.000938416
01:53:52:457117,0.374053,-0.00356448,-0.47,-1.067,0.106,-0.023,-0.009,0.005,497,-0.000997067
01:53:52:462204,0.374061,-0.00300244,-0.572,-2.488,-0.138,-0.07,-0.019,-0.055,497,-0.000997067
01:53:52:467231,0.374068,-0.00234048,-0.431,-3.389,-0.231,-0.1,-0.023,-0.105,498,-0.000938416
01:53:52:472328,0.374075,-0.00157865,0.178,-3.925,-0.131,-0.115,-0.009,-0.146,507,-0.000410557
01:53:52:477341,0.374034,-0.000716843,0.771,-3.512,0.033,-0.098,0.018,-0.136,507,-0.000410557
01:53:52:482473,0.374034,0.000244498,1.484,-2.081,0.185,-0.053,0.071,-0.08,524,0.00058651
01:53:52:487476,0.374031,0.00126349,1.5,-1.066,0.129,-0.029,0.09,-0.038,524,0.00058651
01:53:52:492592,0.374068,0.00219533,0.637,-0.041,-0.108,-0.024,0.06,0.007,544,0.00175953
01:53:52:497601,0.374059,0.00302718,-0.226,0.369,-0.228,-0.032,0.01,0.02,569,0.00322581
01:53:52:502600,0.374049,0.00375919,-1.07,1.153,-0.18,-0.021,-0.059,0.028,569,0.00322581
01:53:52:507743,0.374036,0.00439102,-1.039,2.015,-0.026,0.014,-0.078,0.034,597,0.00486804
01:53:52:512867,0.374072,0.00492348,-0.411,3.549,0.201,0.088,-0.062,0.057,626,0.00656891
01:53:52:517856,0.37406,0.00535573,-0.041,4.328,0.242,0.117,-0.039,0.08,626,0.00656891
01:53:52:522972,0.374052,0.00568801,0.001,4.695,0.044,0.104,-0.01,0.113,653,0.00815249
01:53:52:527982,0.374047,0.00591993,-0.337,4.34,-0.338,0.073,0.003,0.117,653,0.00815249
01:53:52:533111,0.374042,0.00605225,-0.47,4.017,-0.489,0.071,0.006,0.098,674,0.00938416
01:53:52:538083,0.374042,0.0060846,-0.28,3.678,-0.292,0.088,0.007,0.064,684,0.00997067
01:53:52:543231,0.374045,0.00601701,0.048,3.542,0.07,0.097,0.006,0.058,684,0.00997067
01:53:52:548207,0.374049,0.00584943,0.532,3.343,0.546,0.098,0.008,0.077,681,0.00979472
01:53:52:553359,0.374057,0.00558188,0.649,3.118,0.611,0.097,0.009,0.09,665,0.0088563
01:53:52:558361,0.374066,0.00521472,0.34,2.525,0.336,0.091,0,0.087,665,0.0088563
01:53:52:563336,0.374076,0.00474717,-0.134,1.979,0.051,0.081,-0.01,0.073,638,0.00727273
01:53:52:568464,0.374043,0.0041791,-0.882,1.025,-0.31,0.068,-0.028,0.041,606,0.00539589
01:53:52:573637,0.374053,0.00351168,-1.124,0.264,-0.449,0.064,-0.033,0.016,606,0.00539589
01:53:52:578596,0.374065,0.00274426,-0.813,-1.233,-0.415,0.05,-0.025,-0.029,572,0.00340176
01:53:52:583601,0.374074,0.00187677,-0.213,-2.414,-0.183,0.022,-0.015,-0.062,572,0.00340176
01:53:52:588707,0.374033,0.000909096,0.853,-3.95,0.374,-0.037,0.004,-0.11,540,0.00152493
01:53:52:593716,0.374037,-0.000158341,1.412,-4.487,0.674,-0.066,0.026,-0.131,511,-0.000175953
01:53:52:598855,0.374031,-0.00132573,1.737,-4.4,0.656,-0.075,0.075,-0.125,511,-0.000175953
01:53:52:603880,0.374066,-0.0025934,1.531,-3.898,0.342,-0.063,0.103,-0.096,484,-0.00175953
01:53:52:608989,0.374045,-0.00396059,0.622,-2.869,-0.161,-0.047,0.093,-0.045,460,-0.00316716
01:53:52:613977,0.374059,-0.00542846,-0.563,-1.855,-0.252,-0.046,0.015,-0.022,460,-0.00316716
01:53:52:619113,0.374061,-0.00699565,-1.127,-1.282,-0.093,-0.045,-0.047,-0.017,437,-0.00451613
01:53:52:624163,0.374048,-0.00866281,-1.339,-0.655,0.189,-0.032,-0.105,-0.004,417,-0.00568915
01:53:52:629232,0.374063,-0.0104308,-1.144,-0.463,0.292,-0.024,-0.108,0.006,417,-0.00568915
01:53:52:634222,0.374056,-0.0122979,-0.61,-0.586,0.255,-0.036,-0.064,0.006,397,-0.00686217
01:53:52:639222,0.374076,-0.0142662,-0.16,-0.849,0.093,-0.056,-0.011,-0.001,397,-0.00686217
01:53:52:644356,0.374068,-0.0163333,0.511,-1.189,-0.259,-0.078,0.069,-0.007,376,-0.00809384
01:53:52:649348,0.374033,-0.0184992,0.745,-1.287,-0.407,-0.079,0.094,-0.005,355,-0.00932551
01:53:52:654463,0.374059,-0.0207679,0.477,-1.43,-0.279,-0.074,0.064,-0.008,355,-0.00932551
01:53:52:659482,0.374057,-0.0230671,-0.022,-1.701,-0.036,-0.076,0.013,-0.021,336,-0.0104399
01:53:52:664605,0.374044,-0.0252691,-0.764,-2.454,0.221,-0.086,-0.056,-0.047,320,-0.0113783
01:53:52:669724,0.374068,-0.0273731,-1.026,-3.079,0.225,-0.095,-0.076,-0.06,320,-0.0113783
01:53:52:674716,0.374037,-0.0293735,-0.983,-3.938,0.116,-0.114,-0.061,-0.075,305,-0.0122581
01:53:52:679716,0.374048,-0.031277,-0.681,-4.351,0.062,-0.127,-0.027,-0.085,305,-0.0122581
01:53:52:684856,0.374059,-0.0330805,0.104,-4.642,0.043,-0.14,0.04,-0.099,295,-0.0128446
01:53:52:689840,0.37407,-0.0347843,0.673,-4.621,0.08,-0.138,0.075,-0.106,294,-0.0129032
01:53:52:694976,0.374039,-0.0363839,1.081,-4.447,0.22,-0.128,0.079,-0.112,294,-0.0129032
01:53:52:700124,0.37406,-0.0378879,0.638,-4.49,0.277,-0.132,0.031,-0.114,301,-0.0124927
01:53:52:705123,0.374044,-0.0392908,0.053,-4.735,0.131,-0.153,-0.004,-0.111,319,-0.011437
01:53:52:710095,0.374035,-0.0405924,-0.679,-5.094,-0.255,-0.19,-0.03,-0.101,319,-0.011437
01:53:52:715219,0.374038,-0.0417931,-0.857,-5.031,-0.408,-0.199,-0.029,-0.095,349,-0.00967742
01:53:52:720250,0.374055,-0.042897,-0.684,-4.356,-0.283,-0.183,-0.019,-0.098,387,-0.00744868
01:53:52:725360,0.374042,-0.0438984,-0.397,-3.69,-0.073,-0.166,-0.014,-0.103,387,-0.00744868
01:53:52:730339,0.374041,-0.0448023,0.192,-2.601,0.149,-0.142,0.002,-0.096,433,-0.00475073
01:53:52:735491,0.374059,-0.0456057,0.688,-1.792,0.192,-0.116,0.025,-0.072,433,-0.00475073
01:53:52:740469,0.37405,-0.0463102,1.378,-0.474,0.179,-0.061,0.065,-0.02,485,-0.00170088
01:53:52:745591,0.374059,-0.0469137,1.509,0.319,0.145,-0.03,0.077,0.009,541,0.00158358
01:53:52:750606,0.374044,-0.0474145,0.879,1.201,0.056,-0.016,0.05,0.033,541,0.00158358
01:53:52:755731,0.374048,-0.0478182,0.103,1.682,-0.006,-0.017,0.011,0.043,601,0.00510264
01:53:52:760727,0.374073,-0.048121,-0.83,2.445,-0.104,-0.004,-0.041,0.063,660,0.00856305
01:53:52:765882,0.374074,-0.0483247,-1.051,2.898,-0.229,0.014,-0.061,0.078,660,0.00856305
01:53:52:770836,0.374052,-0.0484255,-1.015,3.202,-0.518,0.036,-0.072,0.09,709,0.011437
01:53:52:775978,0.374052,-0.0484291,-0.905,3.139,-0.595,0.045,-0.068,0.082,709,0.011437
01:53:52:780993,0.374073,-0.048332,-0.734,3.122,-0.331,0.055,-0.059,0.071,747,0.0136657
01:53:52:786103,0.374071,-0.0481356,-0.205,3.203,0.348,0.079,-0.035,0.055,762,0.0145455
01:53:52:791096,0.374043,-0.0478361,0.19,3.137,0.632,0.091,-0.016,0.049,762,0.0145455
01:53:52:796121,0.374037,-0.0474358,0.537,2.609,0.431,0.087,0.011,0.046,753,0.0140176
01:53:52:801240,0.374054,-0.0469426,0.63,2.093,0.062,0.078,0.03,0.045,731,0.0127273
01:53:52:806355,0.374042,-0.0463424,0.842,1.535,-0.21,0.081,0.055,0.036,731,0.0127273
01:53:52:811390,0.374051,-0.0456453,1.065,1.459,-0.058,0.098,0.062,0.026,709,0.011437
01:53:52:816481,0.374032,-0.0448455,1.203,1.692,0.344,0.115,0.046,0.016,688,0.0102053
01:53:52:821362,0.374072,-0.0439611,0.947,1.94,0.479,0.107,0.021,0.02,688,0.0102053
01:53:52:826732,0.374056,-0.0431183,0.029,2.279,0.403,0.075,-0.022,0.04,669,0.00909091
01:53:52:831598,0.374062,-0.0423818,-0.665,2.423,0.28,0.059,-0.046,0.051,669,0.00909091
01:53:52:836583,0.374048,-0.041739,-1.176,2.512,0.168,0.062,-0.064,0.052,653,0.00815249
01:53:52:841726,0.374059,-0.0411988,-0.944,2.576,0.2,0.081,-0.059,0.047,641,0.00744868
01:53:52:846710,0.37405,-0.0407597,0.047,2.87,0.41,0.112,-0.025,0.044,641,0.00744868
01:53:52:851878,0.374066,-0.0404229,0.772,3.18,0.545,0.121,0.009,0.051,633,0.00697947
01:53:52:856865,0.374064,-0.0401797,1.358,3.581,0.469,0.107,0.062,0.074,627,0.00662757
01:53:52:861962,0.374045,-0.0400377,1.055,3.735,0.087,0.087,0.081,0.091,627,0.00662757
01:53:52:866969,0.374051,-0.0400016,0.471,3.72,-0.113,0.068,0.062,0.104,621,0.00627566
01:53:52:867781,0.374051,-0.0400016,0.471,3.72,-0.113,-0.068,0.062,0.104,621,0.00897361
01:53:52:867820,0.374051,-0.0400016,0.471,3.72,-0.113,-0.068,0.062,0.104,621,0.00897361
01:53:52:867841,0.374051,-0.0400016,0.471,3.72,-0.113,-0.068,0.062,0.104,621,0.00897361
01:53:52:867861,0.374051,-0.0400016,0.471,3.72,-0.113,-0.068,0.062,0.104,621,0.00897361
01:53:52:867879,0.374051,-0.0400016,0.471,3.72,-0.113,-0.068,0.062,0.104,621,0.00897361
01:53:52:867898,0.374051,-0.0400016,0.471,3.72,-0.113,-0.068,0.062,0.104,621,0.00897361
01:53:52:867917,0.374051,-0.0400016,0.471,3.72,-0.113,-0.068,0.062,0.104,621,0.00897361
01:53:52:867935,0.374051,-0.0400016,0.471,3.72,-0.113,-0.068,0.062,0.104,621,0.00897361
01:53:52:867954,0.374051,-0.0400016,0.138,3.681,-0.155,-0.067,0.044,0.101,621,0.00897361
01:53:52:867973,0.374051,-0.0400016,0.138,3.681,-0.155,-0.067,0.044,0.101,621,0.00897361
01:53:52:867991,0.374051,-0.0400016,0.138,3.681,-0.155,-0.067,0.044,0.101,621,0.00897361
01:53:52:868010,0.374051,-0.0400016,0.138,3.681,-0.155,-0.067,0.044,0.101,621,0.00897361
01:53:52:868028,0.374051,-0.0400016,0.138,3.681,-0.155,-0.067,0.044,0.101,621,0.00897361
01:53:52:868047,0.374051,-0.0400016,0.138,3.681,-0.155,-0.067,0.044,0.101,621,0.00897361
01:53:52:868089,0.374051,-0.0400016,0.138,3.681,-0.155,-0.067,0.044,0.101,621,0.00897361
01:53:52:868121,0.374051,-0.0400016,0.138,3.681,-0.155,-0.067,0.044,0.101,621,0.00897361
01:53:52:868141,0.374051,-0.0400016,0.138,3.681,-0.155,-0.067,0.044,0.101,621,0.00897361
01:53:52:868160,0.374051,-0.0400016,0.138,3.681,-0.155,-0.067,0.044,0.101,621,0.00897361
