Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
01:50:48:730011,0.374037,0,0.041,0.027,0.01,0.001,0,0,514,0
01:50:48:735108,0.374037,0,0.015,-0,-0.095,0.001,0.001,0,514,0
01:50:48:740118,0.374037,0,-0.019,-0.003,-0.112,0.001,0.001,0,514,0
01:50:48:745107,0.374034,-0.000219965,-0.06,0.011,-0.028,0,0,0,514,0
01:50:48:750097,0.374034,-0.000479906,-0.064,0.018,0.057,0,-0.001,0,514,0
01:50:48:755227,0.374034,-0.000839835,-0.034,0.003,0.107,0,-0.001,-0.001,514,0
01:50:48:760234,0.374031,-0.00129978,-0.003,-0.016,0.077,0,0,-0.001,514,0
01:50:48:765348,0.374074,-0.00185986,0.029,-0.019,0.06,0,0.001,-0.002,514,0
01:50:48:770355,0.374066,-0.00251977,0.028,0.005,0.115,-0.001,0.002,-0.003,514,0
01:50:48:775368,0.374057,-0.00327962,-0.006,0.051,0.232,-0.001,0.002,-0.004,514,0
01:50:48:780486,0.374043,-0.00413948,-0.042,0.064,0.263,0,0,-0.003,514,0
01:50:48:785623,0.374068,-0.00509945,-0.08,0.047,0.223,0,-0.001,-0.002,514,0
01:50:48:790625,0.374041,-0.00615876,-0.078,0.023,0.178,0,-0.002,-0.003,514,0
01:50:48:795733,0.374053,-0.0072461,-0.036,0.007,0.123,0,-0.001,-0.004,514,0
01:50:48:800744,0.374059,-0.00831751,0.004,0.028,0.084,0,0,0,513,-5.8651e-05
01:50:48:805869,0.374059,-0.00948822,0.053,0.106,0.023,0,0.001,0.012,512,-0.000117302
01:50:48:810846,0.374046,-0.0107589,0.068,0.161,-0.001,0.003,0.003,0.018,512,-0.000117302
01:50:48:815970,0.374065,-0.0121304,0.047,0.167,-0.008,0.007,0.003,0.018,512,-0.000117302
01:50:48:820983,0.374071,-0.0136015,-0.081,-0.019,-0.027,0.005,0,0.016,512,-0.000117302
01:50:48:826099,0.37406,-0.015172,-0.255,-0.327,-0.069,-0.003,-0.004,0.017,512,-0.000117302
01:50:48:831106,0.374075,-0.0168434,-0.581,-1.208,-0.15,-0.029,-0.014,0,512,-0.000117302
01:50:48:836248,0.374068,-0.018614,-0.723,-2.092,-0.182,-0.059,-0.021,-0.029,512,-0.000117302
01:50:48:841136,0.37404,-0.020483,-0.608,-3.62,-0.151,-0.12,-0.021,-0.084,512,-0.000117302
01:50:48:846360,0.374031,-0.0224534,-0.29,-4.512,-0.085,-0.162,-0.008,-0.107,513,-5.8651e-05
01:50:48:851337,0.374036,-0.0245241,0.339,-5.292,0.024,-0.198,0.027,-0.118,513,-5.8651e-05
01:50:48:856360,0.374058,-0.0266964,0.664,-5.372,0.098,-0.199,0.049,-0.123,513,-5.8651e-05
01:50:48:861470,0.374047,-0.0289421,0.757,-4.892,0.258,-0.173,0.056,-0.132,513,-5.8651e-05
01:50:48:866607,0.374072,-0.031115,0.542,-4.254,0.395,-0.148,0.039,-0.124,513,-5.8651e-05
01:50:48:871622,0.374043,-0.0331831,-0.03,-3.088,0.482,-0.104,0.003,-0.076,512,-0.000117302
01:50:48:876743,0.374057,-0.0351553,-0.442,-2.404,0.367,-0.073,-0.015,-0.038,512,-0.000117302
01:50:48:881739,0.374069,-0.0370291,-0.901,-1.835,0.046,-0.041,-0.028,-0.014,512,-0.000117302
01:50:48:886730,0.374038,-0.0387936,-1.005,-1.757,-0.072,-0.041,-0.029,-0.021,512,-0.000117302
01:50:48:891849,0.374058,-0.040466,-0.781,-1.759,0.073,-0.063,-0.028,-0.034,512,-0.000117302
01:50:48:896775,0.374039,-0.0420364,-0.439,-1.63,0.263,-0.073,-0.025,-0.031,511,-0.000175953
01:50:48:902017,0.374072,-0.0435111,0.07,-1.213,0.301,-0.056,-0.013,-0.018,510,-0.000234604
01:50:48:907005,0.374069,-0.0448834,0.253,-0.906,-0.074,-0.023,0.008,-0.014,510,-0.000234604
01:50:48:912118,0.374037,-0.0461496,0.187,-0.924,-0.33,-0.015,0.024,-0.013,509,-0.000293255
01:50:48:917101,0.374063,-0.0473208,0.068,-1.159,-0.284,-0.029,0.034,-0.006,510,-0.000234604
01:50:48:922229,0.374058,-0.0483929,0.132,-1.328,0.055,-0.043,0.028,-0.008,510,-0.000234604
01:50:48:927220,0.37407,-0.0493644,0.491,-1.647,0.582,-0.053,0.014,-0.039,511,-0.000175953
01:50:48:932408,0.374058,-0.0502331,0.786,-1.994,0.655,-0.058,0.016,-0.072,516,0.000117302
01:50:48:937366,0.374063,-0.0510048,1.016,-2.507,0.291,-0.072,0.041,-0.098,516,0.000117302
01:50:48:942477,0.374045,-0.0516735,0.923,-2.536,-0.074,-0.08,0.057,-0.084,531,0.000997067
01:50:48:947504,0.374048,-0.0522453,0.438,-1.89,-0.534,-0.073,0.052,-0.038,531,0.000997067
01:50:48:952616,0.374072,-0.0527201,-0.016,-1.2,-0.775,-0.056,0.025,-0.011,548,0.00199413
01:50:48:957616,0.374076,-0.0530921,-0.663,-0.164,-1.065,-0.026,-0.029,0.006,570,0.00328446
01:50:48:962724,0.374055,-0.05336,-0.92,0.574,-1.112,-0.002,-0.06,0.014,570,0.00328446
01:50:48:967742,0.374059,-0.0535316,-0.891,2.004,-0.772,0.051,-0.081,0.039,595,0.00475073
01:50:48:972863,0.374045,-0.0536,-0.667,3.056,-0.345,0.089,-0.077,0.06,619,0.00615836
01:50:48:977856,0.37405,-0.053571,-0.346,4.189,0.175,0.114,-0.054,0.084,619,0.00615836
01:50:48:982868,0.374036,-0.0534389,-0.247,4.468,0.25,0.103,-0.03,0.092,642,0.00750733
01:50:48:987973,0.374047,-0.0532103,-0.11,4.446,0.009,0.086,0.006,0.101,642,0.00750733
01:50:48:993105,0.374033,-0.0528815,0.224,4.298,-0.289,0.1,0.032,0.11,661,0.0086217
01:50:48:998108,0.374043,-0.0524524,0.47,4.1,-0.355,0.11,0.034,0.109,670,0.00914956
