Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
01:13:22:277337,0.374037,0,0.025,-0.017,0.113,-0.001,0.002,-0.002,513,-5.8651e-05
01:13:22:282559,0.374037,0,-0.006,-0.016,0.099,-0.002,0.001,-0.003,513,-5.8651e-05
01:13:22:287583,0.374037,0,-0.032,-0.02,0.033,-0.003,0,-0.002,513,-5.8651e-05
01:13:22:292612,0.374034,-0.000197154,-0.032,-0.028,-0.031,-0.002,0,-0.001,513,-5.8651e-05
01:13:22:297721,0.374034,-0.000429262,-0.008,-0.04,-0.132,0,0,0,513,-5.8651e-05
01:13:22:302829,0.374034,-0.000749853,0.017,-0.043,-0.181,0,0,0,513,-5.8651e-05
01:13:22:307819,0.374031,-0.00115846,0.052,-0.04,-0.21,0,0,0,513,-5.8651e-05
01:13:22:312811,0.374075,-0.00165471,0.064,-0.039,-0.206,0,0.001,0.001,513,-5.8651e-05
01:13:22:317942,0.374068,-0.00223777,0.062,-0.047,-0.172,0,0.002,0.001,513,-5.8651e-05
01:13:22:322950,0.374062,-0.00290714,0.029,-0.053,-0.07,0,0.001,0,513,-5.8651e-05
01:13:22:328082,0.374052,-0.00366213,-0.014,-0.042,0.036,0,0,0,513,-5.8651e-05
01:13:22:333073,0.374035,-0.00450191,-0.089,-0.004,0.142,0,0,-0.002,513,-5.8651e-05
01:13:22:338238,0.374059,-0.00542663,-0.109,0.008,0.083,0,0,-0.003,513,-5.8651e-05
01:13:22:343231,0.374032,-0.00643355,-0.067,-0.016,-0.189,0,0,-0.002,513,-5.8651e-05
01:13:22:348331,0.374043,-0.0075238,-0.018,-0.042,-0.349,0,0,0.001,512,-0.000117302
01:13:22:353330,0.374046,-0.00869514,0.027,-0.028,-0.313,0,0.001,0.013,512,-0.000117302
01:13:22:358469,0.37404,-0.00994615,0.032,0.027,-0.116,0.001,0.001,0.017,512,-0.000117302
01:13:22:363454,0.374066,-0.011277,0.015,0.114,0.172,0.005,0.003,0.015,512,-0.000117302
01:13:22:368579,0.374034,-0.012683,-0.026,0.095,0.229,0.007,0.003,0.012,511,-0.000175953
01:13:22:373463,0.374034,-0.0141655,-0.172,-0.224,0.126,0.002,0,0.013,512,-0.000117302
01:13:22:378694,0.374067,-0.015723,-0.314,-0.721,0.036,-0.013,-0.006,0.008,512,-0.000117302
01:13:22:383685,0.374035,-0.0173487,-0.487,-1.88,-0.004,-0.057,-0.017,-0.025,512,-0.000117302
01:13:22:388824,0.374033,-0.0190442,-0.446,-3.219,0.02,-0.094,-0.021,-0.061,512,-0.000117302
01:13:22:393700,0.374055,-0.0208067,-0.247,-3.963,0.051,-0.144,-0.011,-0.102,512,-0.000117302
01:13:22:398951,0.374057,-0.0226302,0.245,-4.61,0.024,-0.168,0.019,-0.108,512,-0.000117302
01:13:22:403828,0.374037,-0.0245096,0.57,-4.712,-0.005,-0.167,0.041,-0.102,512,-0.000117302
01:13:22:409057,0.374043,-0.0264442,0.746,-4.489,-0.036,-0.147,0.051,-0.099,513,-5.8651e-05
01:13:22:414075,0.37407,-0.0284277,0.558,-4.187,-0.066,-0.129,0.038,-0.097,513,-5.8651e-05
01:13:22:419057,0.374074,-0.0304508,-0.041,-3.669,-0.172,-0.105,0.004,-0.082,513,-5.8651e-05
01:13:22:424178,0.374053,-0.0325059,-0.445,-3.355,-0.264,-0.096,-0.015,-0.066,513,-5.8651e-05
01:13:22:429191,0.374055,-0.0345895,-0.769,-2.974,-0.31,-0.091,-0.028,-0.05,513,-5.8651e-05
01:13:22:434308,0.374034,-0.0366912,-0.768,-2.749,-0.207,-0.09,-0.028,-0.049,513,-5.8651e-05
01:13:22:439328,0.374038,-0.0388009,-0.536,-2.349,0.137,-0.084,-0.024,-0.048,513,-5.8651e-05
01:13:22:444461,0.374065,-0.0409198,-0.27,-2.002,0.378,-0.074,-0.017,-0.042,513,-5.8651e-05
01:13:22:449442,0.37403,-0.0430193,0.238,-1.395,0.479,-0.048,0.007,-0.026,513,-5.8651e-05
01:13:22:454558,0.37407,-0.0451122,0.535,-1,0.305,-0.028,0.03,-0.015,513,-5.8651e-05
01:13:22:459571,0.374048,-0.0471748,0.595,-0.543,-0.114,-0.006,0.047,-0.001,513,-5.8651e-05
01:13:22:464706,0.374062,-0.0492078,0.294,-0.375,-0.283,-0.003,0.039,0.007,512,-0.000117302
01:13:22:469686,0.374065,-0.0511979,-0.338,-0.339,-0.173,-0.019,0.004,0.013,512,-0.000117302
01:13:22:474822,0.374062,-0.0531383,-0.518,-0.416,0.072,-0.031,-0.017,0.01,512,-0.000117302
01:13:22:479816,0.374058,-0.0550256,-0.121,-0.552,0.439,-0.028,-0.024,-0.004,513,-5.8651e-05
01:13:22:484960,0.374052,-0.0568521,0.609,-0.658,0.577,0,0.005,-0.019,513,-5.8651e-05
01:13:22:490066,0.374048,-0.0586183,0.863,-0.811,0.471,0.013,0.035,-0.025,513,-5.8651e-05
01:13:22:495074,0.374046,-0.0603164,0.657,-1.391,0.026,-0.015,0.066,-0.032,513,-5.8651e-05
01:13:22:500100,0.374052,-0.0619474,0.269,-1.988,-0.343,-0.066,0.061,-0.039,513,-5.8651e-05
01:13:22:505211,0.374069,-0.0635042,-0.324,-2.77,-0.677,-0.136,0.014,-0.053,513,-5.8651e-05
01:13:22:510181,0.374049,-0.0649819,-0.604,-2.915,-0.641,-0.147,-0.025,-0.059,513,-5.8651e-05
01:13:22:515297,0.374044,-0.0663813,-0.757,-2.425,-0.347,-0.106,-0.065,-0.058,513,-5.8651e-05
01:13:22:520321,0.374054,-0.0677065,-0.652,-1.792,-0.17,-0.062,-0.069,-0.051,513,-5.8651e-05
