Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
14:09:27:699258,-1,-2,-1,-1,-1,-1,-1,-1
14:09:27:707497,0,-2,0,-2,-2,-1,0,-2
14:09:27:708299,0,-2,0,-2,-2,-1,0,-2
14:09:27:714373,-1,-3,-2,-1,0,0,-2,-2
14:09:27:730007,-1,-3,0,1,-2,0,-1,0
14:09:27:730751,-1,-3,0,1,-2,0,-1,0
14:09:27:736740,0,-2,-2,-1,-1,0,0,-1
14:09:27:752514,0,0,-3,-2,0,-1,-1,0
14:09:27:753381,0,0,-3,-2,0,-1,-1,0
14:09:27:759237,0,-1,0,-1,-1,0,0,0
14:09:27:767518,-1,-1,-1,-1,0,-1,-1,-1
14:09:27:768261,-1,-1,-1,-1,0,-1,-1,-1
14:09:27:774248,-2,0,-1,0,-1,-1,-2,-1
14:09:27:790012,-2,-1,-1,0,0,-2,-1,-1
14:09:27:790883,-2,-1,-1,0,0,-2,-1,-1
14:09:27:796760,0,1,-1,1,0,0,0,-2
14:09:27:804254,-2,1,-1,-1,-1,-3,-2,-2
14:09:27:811758,-2,1,-1,-1,-1,-3,-2,-2
14:09:27:819250,0,-2,-3,-1,-1,-1,-1,0
14:09:27:827521,0,-1,-1,0,0,-2,-1,-2
14:09:27:828270,0,-1,-1,0,0,-2,-1,-2
14:09:27:834254,1,-2,-1,-2,-1,0,-2,1
14:09:27:858147,0,-2,-3,-3,-1,-1,0,0
14:09:27:859002,0,-2,-3,-3,-1,-1,0,0
14:09:27:859754,-4,0,1,-1,0,-4,-1,-1
14:09:27:864245,-2,-1,-2,0,-1,-1,0,-1
14:09:27:871874,-2,-1,-2,0,-1,-1,0,-1
14:09:27:879275,-1,1,0,-2,-2,-1,-1,0
14:09:27:887868,0,-1,1,0,1,0,0,0
14:09:27:902506,0,-1,1,0,1,0,0,0
14:09:27:903401,-2,-3,0,-2,-2,1,-1,-1
14:09:27:910017,-1,-2,-1,0,-2,0,-3,-1
14:09:27:910867,-1,-2,-1,0,-2,0,-3,-1
14:09:27:916755,-3,-1,-2,-1,-1,0,-3,-3
14:09:27:932521,0,0,-2,-1,0,0,-1,-1
14:09:27:933377,0,0,-2,-1,0,0,-1,-1
14:09:27:939251,0,1,2,0,1,-1,-1,-2
14:09:27:947499,0,-2,-1,-1,-1,-2,1,-2
14:09:27:948371,0,-2,-1,-1,-1,-2,1,-2
14:09:27:961754,-2,0,-2,-1,1,-1,1,0
14:09:27:970024,-2,-1,0,0,0,-1,-2,-1
14:09:27:970893,-2,-1,0,0,0,-1,-2,-1
14:09:27:984959,0,-2,-3,0,-2,0,0,0
14:09:27:985770,0,-2,-1,-2,-3,-2,0,-1
14:09:27:991861,0,-2,-1,-2,-3,-2,0,-1
14:09:27:999276,-1,-1,-2,0,0,-2,-2,0
14:09:28:7477,-2,-1,-2,-3,-1,1,-1,0
14:09:28:8364,-2,-1,-2,-3,-1,1,-1,0
14:09:28:14243,-2,-1,0,-3,-1,-2,0,-1
14:09:28:30527,-3,-3,0,0,-3,-1,0,-2
14:09:28:31252,-3,-3,0,0,-3,-1,0,-2
14:09:28:36767,0,0,-1,-2,0,-1,-1,-1
14:09:28:60646,-2,-1,-3,0,1,0,-1,-1
14:09:28:61499,-2,-1,-3,0,1,0,-1,-1
14:09:28:62234,-3,-2,-1,0,-2,0,-2,-3
14:09:28:67897,-2,-1,-1,-1,-2,-2,0,-1
14:09:28:75036,-2,-1,-1,-1,-2,-2,0,-1
14:09:28:75749,-1,-1,0,-1,0,-1,-2,0
14:09:28:90641,-1,0,-1,-2,0,-1,0,-1
14:09:28:91500,-1,0,-1,-2,0,-1,0,-1
14:09:28:96776,-2,-4,-1,-2,-1,-1,1,-2
14:09:28:104381,-2,0,0,-2,0,-1,-2,-2
14:09:28:111880,-2,0,0,-2,0,-1,-2,-2
14:09:28:144507,0,0,-1,-2,0,0,-1,0
14:09:28:145281,0,-2,-1,0,-1,0,0,0
14:09:28:146123,0,-2,-1,0,-1,0,0,0
14:09:28:146874,-1,-1,-1,1,1,0,-2,-1
14:09:28:149998,0,0,0,0,-1,-1,2,-2
14:09:28:150874,0,0,0,0,-1,-1,2,-2
14:09:28:156770,-2,-3,-3,-1,0,-1,0,1
14:09:28:164251,0,-1,-2,0,0,-1,-3,0
14:09:28:171795,0,-1,-2,0,0,-1,-3,0
14:09:28:179269,-1,0,-3,0,-4,0,0,-1
14:09:28:187493,-1,0,0,-2,0,-1,-2,-1
14:09:28:188238,-1,0,0,-2,0,-1,-2,-1
14:09:28:194256,0,-2,0,-1,0,1,-1,0
14:09:28:210549,-1,0,0,-1,0,-1,-3,-2
14:09:28:217495,-1,0,0,-1,0,-1,-3,-2
14:09:28:218234,-2,-1,-2,0,-1,-2,0,-2
