Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
02:05:24:416749,0.374037,0,0.048,-0.04,-0.027,0,0,-0.001,545,0.00181818
02:05:24:421871,0.374037,0,0.036,-0.033,-0.01,0,0,-0.001,545,0.00181818
02:05:24:426757,0.374037,0,0.019,-0.011,0.024,0,0,-0.001,545,0.00181818
02:05:24:431979,0.374037,0.000170692,0.026,-0,0.025,0,0,-0.001,545,0.00181818
02:05:24:436975,0.374034,0.000325224,0.054,0.007,-0.015,0,0,-0.001,545,0.00181818
02:05:24:442039,0.374034,0.000523643,0.06,0.007,-0.031,0,0,0,545,0.00181818
02:05:24:447110,0.374034,0.000764287,0.038,0.001,-0.007,0,0,-0.001,545,0.00181818
02:05:24:452116,0.374032,0.00104543,0.027,-0.009,-0.003,0,0,0,545,0.00181818
02:05:24:457240,0.374031,0.00137431,0.045,-0.029,-0.103,0,0,0,545,0.00181818
02:05:24:462254,0.374075,0.00173929,0.062,-0.031,-0.199,0,0,0.001,545,0.00181818
02:05:24:467377,0.374071,0.00213826,0.045,-0.004,-0.205,0,0,0,545,0.00181818
02:05:24:472425,0.374066,0.00256966,0.004,0.053,0.015,0,0,0,545,0.00181818
02:05:24:477563,0.374059,0.00303179,0,0.087,0.157,0,0,0.001,545,0.00181818
02:05:24:482504,0.374053,0.00352295,0.029,0.091,0.147,0,0,0.003,546,0.00187683
02:05:24:487626,0.374044,0.00404748,0.037,0.046,0.023,0.001,0,-0.002,546,0.00187683
02:05:24:492611,0.374034,0.00459717,-0.002,-0.051,-0.078,-0.001,-0.003,-0.023,548,0.00199413
02:05:24:497629,0.374067,0.00516999,-0.035,-0.067,-0.015,-0.004,-0.004,-0.033,548,0.00199413
02:05:24:502722,0.374051,0.00576398,-0.024,0.103,0.107,-0.004,-0.001,-0.019,550,0.00211144
02:05:24:507852,0.374036,0.00637835,0.032,0.357,0.075,0.001,0.005,0.007,552,0.00222874
02:05:24:512843,0.374061,0.00701201,0.132,0.829,-0.123,0.021,0.014,0.042,552,0.00222874
