Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
19:10:53:548625,1,0,1,1,-1,-1,-2,0
19:10:53:549363,0,-4,-1,-3,-1,-1,-3,-1
19:10:53:555376,-2,-1,1,1,-2,-1,-1,0
19:10:53:571044,-2,-1,1,1,-2,-1,-1,0
19:10:53:571897,-1,-2,2,1,-1,1,-3,-2
19:10:53:577846,1,-2,1,-1,0,-2,-1,-2
19:10:53:586121,1,-2,1,-1,0,-2,-1,-2
19:10:53:586881,-2,1,0,1,0,-3,0,-1
19:10:53:600341,-2,0,0,-3,0,0,1,-1
19:10:53:608595,-2,0,0,-3,0,0,1,-1
19:10:53:609338,-2,-1,-3,-4,-2,-1,0,-2
19:10:53:615324,-2,1,1,1,-3,-1,1,-2
19:10:53:630965,-2,1,1,1,-3,-1,1,-2
19:10:53:631911,-2,-2,-1,2,2,-1,-2,0
19:10:53:637879,1,-2,-1,-3,-2,-3,2,7
19:10:53:646098,1,-2,-1,-3,-2,-3,2,7
19:10:53:646841,1,-1,-9,-9,-1,-1,0,-1
19:10:53:660379,1,0,-2,0,-1,-1,-1,1
19:10:53:668629,1,0,-2,0,-1,-1,-1,1
19:10:53:669362,0,-2,-2,1,-1,-3,-1,-3
19:10:53:675384,-3,-2,-1,1,-1,-1,-3,-2
19:10:53:691198,-3,-2,-1,1,-1,-1,-3,-2
19:10:53:691877,-2,-2,3,-2,-2,-1,-2,-2
19:10:53:697850,-2,-1,-6,-4,-3,-2,-1,-3
19:10:53:706742,-2,-1,-6,-4,-3,-2,-1,-3
19:10:53:707615,-1,-3,-1,1,-1,-2,0,-1
19:10:53:720394,-1,-1,4,2,0,2,-3,-4
19:10:53:728611,-1,-1,4,2,0,2,-3,-4
19:10:53:729355,0,0,0,4,0,1,-2,0
19:10:53:735352,-4,-4,-3,-2,2,0,-1,-5
19:10:53:751109,-4,-4,-3,-2,2,0,-1,-5
19:10:53:751858,-2,-1,4,0,-1,-1,-1,-6
19:10:53:757858,1,-2,-3,-1,-2,-1,-3,0
19:10:53:766097,1,-2,-3,-1,-2,-1,-3,0
19:10:53:766890,-1,0,-1,-1,-1,0,0,0
19:10:53:780346,0,-1,4,3,0,0,-2,-2
19:10:53:788656,0,-1,4,3,0,0,-2,-2
19:10:53:789388,2,0,-3,-4,-1,-2,0,0
19:10:53:795361,2,1,-3,-1,-1,0,-1,-1
19:10:53:811081,2,1,-3,-1,-1,0,-1,-1
19:10:53:811834,-2,-2,-6,-3,1,0,-1,0
19:10:53:817869,-1,0,-1,3,1,-1,-2,-1
19:10:53:826088,-1,0,-1,3,1,-1,-2,-1
19:10:53:826826,-1,-1,-8,-4,-4,-2,0,-2
19:10:53:840365,-2,-2,-1,-3,-1,1,1,-2
19:10:53:848574,-2,-2,-1,-3,-1,1,1,-2
19:10:53:849333,0,-1,2,0,-1,1,0,2
19:10:53:855372,0,1,-1,-1,-1,-2,-1,-3
19:10:53:871144,0,1,-1,-1,-1,-2,-1,-3
19:10:53:871860,-1,-2,-1,-1,0,-1,0,1
19:10:53:877862,-1,-2,1,1,1,0,1,-1
19:10:53:885474,-1,-2,1,1,1,0,1,-1
19:10:53:892853,-1,1,0,1,0,-2,0,-2
19:10:53:900331,-3,-2,1,3,-1,-3,-2,0
19:10:53:908606,-3,-2,1,3,-1,-3,-2,0
19:10:53:909330,-4,-1,2,3,0,1,-2,-3
19:10:53:922916,0,-1,1,0,-2,-1,0,1
19:10:53:931085,0,-1,1,0,-2,-1,0,1
19:10:53:931833,-1,0,1,-2,-1,-2,-1,-2
19:10:53:937844,-1,-1,-7,-7,-1,-1,-3,0
19:10:53:945480,-1,-1,-7,-7,-1,-1,-3,0
19:10:53:952820,0,-1,-1,4,-1,-2,-1,0
19:10:53:960348,-2,0,-3,-2,-2,-3,-2,1
19:10:53:968595,-2,0,-3,-2,-2,-3,-2,1
19:10:53:969352,0,0,4,1,0,0,-2,-1
19:10:53:982831,0,-1,1,-1,-1,-2,-1,-1
19:10:53:999239,0,-1,1,-1,-1,-2,-1,-1
19:10:54:102,-1,-2,-8,-5,-1,-1,-2,-1
19:10:54:850,-2,-2,-1,-1,0,-1,0,-2
19:10:54:5512,-2,-2,-1,-1,0,-1,0,-2
19:10:54:12840,-2,-2,1,3,-1,-1,-1,-1
19:10:54:20366,-1,-2,0,0,-1,-1,-2,-1
19:10:54:36108,-1,-2,0,0,-1,-1,-2,-1
19:10:54:36890,0,-1,2,2,0,-2,-1,0
19:10:54:42852,0,-1,0,-2,-3,-1,-1,-1
19:10:54:50840,0,-1,0,-2,-3,-1,-1,-1
19:10:54:58609,-1,-1,-2,1,-1,-2,0,1
19:10:54:59358,-2,0,0,1,0,-4,-1,-1
19:10:54:65355,-2,0,0,1,0,-4,-1,-1
19:10:54:72892,-1,0,0,-2,0,1,-1,-3
19:10:54:80362,-1,0,-2,-2,0,-2,-1,-2
19:10:54:88692,-1,0,-2,-2,0,-2,-1,-2
19:10:54:89404,0,-1,0,-1,-2,-1,1,1
19:10:54:102850,-2,-2,-1,0,-1,1,0,0
19:10:54:119243,-2,-2,-1,0,-1,1,0,0
19:10:54:120142,1,0,1,0,-1,-1,-1,1
19:10:54:120858,-2,-1,2,1,1,0,0,4
19:10:54:125468,-2,-1,2,1,1,0,0,4
19:10:54:132842,-2,-1,-1,-4,-1,-1,-1,1
19:10:54:140354,-2,-1,-4,0,-4,-1,-1,-3
19:10:54:156122,-2,-1,-4,0,-4,-1,-1,-3
19:10:54:156859,0,-1,-1,-3,1,-1,-2,-2
19:10:54:162857,-2,-1,3,1,-1,1,-2,-1
19:10:54:171073,-2,-1,3,1,-1,1,-2,-1
19:10:54:171898,-2,-1,-1,-2,-2,-1,0,-5
19:10:54:177851,0,-3,-12,-7,-2,-2,0,-2
19:10:54:185362,0,-3,-12,-7,-2,-2,0,-2
19:10:54:192853,0,-1,-1,1,1,-3,-1,0
19:10:54:200350,0,1,0,-3,-3,-1,-3,-1
19:10:54:208607,0,1,0,-3,-3,-1,-3,-1
19:10:54:209341,-2,-1,-4,-3,-2,1,-1,1
19:10:54:222879,-1,-1,-1,0,0,-1,-1,-1
19:10:54:230974,-1,-1,-1,0,0,-1,-1,-1
19:10:54:231852,-1,-2,4,2,0,1,0,-1
19:10:54:237841,-2,1,-1,-2,-1,0,0,-1
19:10:54:245334,-2,1,-1,-2,-1,0,0,-1
19:10:54:260984,-1,-2,-1,-1,-2,-1,0,-3
19:10:54:261860,0,-2,-2,-2,0,-1,-1,-1
19:10:54:268345,0,-2,-2,-2,0,-1,-1,-1
19:10:54:275334,1,0,-3,0,-1,-1,-2,-3
19:10:54:291735,-1,-1,0,0,-2,-3,0,0
19:10:54:292616,-1,-1,0,0,-2,-3,0,0
19:10:54:293358,-2,-3,-3,0,-1,-2,0,-1
19:10:54:297836,0,-2,1,1,1,-1,0,0
19:10:54:305386,0,-2,1,1,1,-1,0,0
19:10:54:312892,-1,-2,-2,-2,-1,-2,-1,-1
19:10:54:320379,-1,-3,-6,0,0,0,-1,0
19:10:54:328610,-1,-3,-6,0,0,0,-1,0
19:10:54:329362,0,1,-2,-5,-2,-1,0,1
19:10:54:342855,-1,0,-1,-1,0,-1,-1,-3
19:10:54:350995,-1,0,-1,-1,0,-1,-1,-3
19:10:54:351862,-1,-1,1,0,2,-1,-2,-1
19:10:54:357845,0,1,1,-1,-1,-1,0,0
19:10:54:365358,0,1,1,-1,-1,-1,0,0
19:10:54:372877,-1,-1,3,-2,-1,-1,-1,-2
19:10:54:380345,-3,0,3,0,-1,0,-2,-3
19:10:54:395960,-3,0,3,0,-1,0,-2,-3
19:10:54:396838,0,0,-6,-5,-1,-1,0,0
19:10:54:402838,-1,-1,-5,-3,-1,-2,-1,-2
19:10:54:419241,-1,-1,-5,-3,-1,-2,-1,-2
19:10:54:420110,-1,-2,4,0,0,-1,-2,-1
19:10:54:420851,-2,-1,2,1,-3,-2,-1,-2
19:10:54:425338,-2,-1,2,1,-3,-2,-1,-2
19:10:54:432846,-3,-1,-13,-10,-2,1,-2,-1
19:10:54:440348,1,-2,0,-2,1,0,-1,-2
19:10:54:456147,1,-2,0,-2,1,0,-1,-2
19:10:54:456872,0,0,-4,0,-1,-1,1,0
19:10:54:462898,-1,0,-5,-3,-2,-1,-2,0
19:10:54:479271,-1,0,-5,-3,-2,-1,-2,0
19:10:54:480143,1,-2,2,2,1,-1,-2,0
19:10:54:480881,-1,-2,0,0,-2,-1,0,-2
19:10:54:485354,-1,-2,0,0,-2,-1,0,-2
19:10:54:492874,0,0,2,2,-3,0,-1,-2
19:10:54:500336,-1,-2,-8,-2,-2,0,0,-1
19:10:54:508658,-1,-2,-8,-2,-2,0,0,-1
19:10:54:509372,-2,-3,-3,-1,-1,-1,0,-1
19:10:54:522859,-1,-1,3,-1,0,-3,0,-2
19:10:54:530988,-1,-1,3,-1,0,-3,0,-2
19:10:54:531856,-2,-2,-1,1,-1,-2,0,-1
19:10:54:537854,-2,-3,0,1,1,1,0,-4
19:10:54:545338,-2,-3,0,1,1,1,0,-4
19:10:54:552849,0,0,2,1,-3,-1,0,-2
19:10:54:560365,0,0,2,0,-1,0,1,-1
19:10:54:568603,0,0,2,0,-1,0,1,-1
19:10:54:569390,0,-1,-6,-7,-1,-1,-1,-1
19:10:54:582848,-1,0,0,0,0,-2,-1,-1
19:10:54:591131,-1,0,0,0,0,-2,-1,-1
19:10:54:591844,0,-1,4,5,0,0,-1,-2
19:10:54:597836,-2,-1,0,-1,-2,-1,-3,0
19:10:54:605376,-2,-1,0,-1,-2,-1,-3,0
19:10:54:612852,-1,-1,0,3,-1,-3,-3,-1
19:10:54:620356,-1,0,-2,-3,-1,0,-2,-1
19:10:54:636104,-1,0,-2,-3,-1,0,-2,-1
19:10:54:636846,-2,-3,2,0,-2,-1,-1,-5
19:10:54:642847,0,-1,2,-2,-2,-3,-2,-1
19:10:54:651106,0,-1,2,-2,-2,-3,-2,-1
19:10:54:651834,-1,-1,-1,-4,-1,1,-1,0
19:10:54:657872,-3,-1,-3,1,-1,0,0,-1
19:10:54:673605,-3,-1,-3,1,-1,0,0,-1
19:10:54:674370,-1,-1,0,1,-1,0,-2,0
19:10:54:680335,0,0,-3,0,-1,-3,-1,2
19:10:54:688584,0,0,-3,0,-1,-3,-1,2
19:10:54:689367,-1,0,0,-2,-2,-1,-1,-1
19:10:54:702853,-1,0,1,-1,1,-1,-1,-3
19:10:54:711098,-1,0,1,-1,1,-1,-1,-3
19:10:54:711854,-1,-1,5,-3,0,-2,0,-1
19:10:54:717853,-1,-2,0,1,-1,0,1,0
19:10:54:725367,-1,-2,0,1,-1,0,1,0
19:10:54:732859,0,0,-2,-3,0,-1,-1,1
19:10:54:740352,1,-1,-2,-5,-2,0,-1,1
19:10:54:748607,1,-1,-2,-5,-2,0,-1,1
19:10:54:749356,-4,-1,-1,0,0,-3,-1,0
19:10:54:762853,0,-1,-1,1,-1,0,-1,-1
19:10:54:771132,0,-1,-1,1,-1,0,-1,-1
19:10:54:771861,-1,-1,-7,-3,-1,-1,1,-2
19:10:54:777852,-2,-3,-1,-1,0,1,0,-5
19:10:54:785339,-2,-3,-1,-1,0,1,0,-5
19:10:54:792856,1,1,-1,0,0,-1,0,1
19:10:54:800337,0,0,0,0,-1,-2,-1,0
19:10:54:807878,0,0,0,0,-1,-2,-1,0
19:10:54:815341,0,-1,2,-1,0,-1,-1,-2
19:10:54:822876,-1,0,0,-2,1,0,0,0
19:10:54:831093,-1,0,0,-2,1,0,0,0
19:10:54:831844,-1,-2,0,-1,-2,-2,0,1
19:10:54:846110,0,-2,-1,-1,-2,-1,-1,-1
19:10:54:846840,0,-2,-1,-1,-2,-1,-1,-1
19:10:54:852841,-2,0,-2,1,-1,0,-1,-4
19:10:54:868619,-1,1,1,0,0,-1,-1,-1
19:10:54:869358,-1,1,1,0,0,-1,-1,-1
19:10:54:875356,-1,1,3,-3,-1,0,0,0
19:10:54:882907,-3,-3,-2,1,-1,0,0,0
19:10:54:891152,-3,-3,-2,1,-1,0,0,0
19:10:54:891869,-2,-2,0,-1,-2,0,-1,-1
19:10:54:906135,-1,1,3,1,-2,-1,0,0
19:10:54:906882,-1,1,3,1,-2,-1,0,0
19:10:54:912877,0,-2,-4,0,-1,0,-2,-4
19:10:54:920426,0,-3,-3,-3,-2,-3,-1,-1
19:10:54:927969,0,-3,-3,-3,-2,-3,-1,-1
19:10:54:935376,-3,-2,0,0,0,-2,-1,0
19:10:54:942869,-3,-1,1,0,-2,-1,-1,-4
19:10:54:951005,-3,-1,1,0,-2,-1,-1,-4
19:10:54:951905,-2,-1,1,-2,-1,2,-1,0
19:10:54:966131,-1,-1,-2,-2,0,0,-2,0
19:10:54:966866,-1,-1,-2,-2,0,0,-2,0
