Time,ORI1,ORI2,ORI3,ORI4,ACC1,ACC2,ACC3,GYR1,GYR2,GYR3
16:28:56:25962,11711,453,-2653,11136,559,-357,2026,-36,9,-119
16:28:56:26836,11727,450,-2655,11120,558,-359,2014,-48,11,-120
16:28:56:32881,11727,450,-2655,11120,558,-359,2014,-48,11,-120
16:28:56:40339,11727,450,-2655,11120,558,-359,2014,-48,11,-120
16:28:56:47856,11741,446,-2657,11104,557,-369,2017,-48,6,-113
16:28:56:55342,11741,446,-2657,11104,557,-369,2017,-48,6,-113
16:28:56:62849,11741,446,-2657,11104,557,-369,2017,-48,6,-113
16:28:56:70978,11755,445,-2657,11089,561,-366,2025,-32,5,-109
16:28:56:71839,11755,445,-2657,11089,561,-366,2025,-32,5,-109
16:28:56:85981,11755,445,-2657,11089,561,-366,2025,-32,5,-109
16:28:56:86822,11768,444,-2657,11076,557,-367,2012,-30,5,-104
16:28:56:92842,11768,444,-2657,11076,557,-367,2012,-30,5,-104
16:28:56:100360,11768,444,-2657,11076,557,-367,2012,-30,5,-104
16:28:56:107867,11780,444,-2659,11063,565,-371,2015,-26,-3,-95
16:28:56:115349,11780,444,-2659,11063,565,-371,2015,-26,-3,-95
16:28:56:122821,11780,444,-2659,11063,565,-371,2015,-26,-3,-95
16:28:56:131083,11789,446,-2660,11052,558,-384,2013,-8,-19,-80
16:28:56:131822,11789,446,-2660,11052,558,-384,2013,-8,-19,-80
16:28:56:145960,11789,446,-2660,11052,558,-384,2013,-8,-19,-80
16:28:56:146845,11798,454,-2660,11043,573,-376,2016,16,-23,-79
16:28:56:152849,11798,454,-2660,11043,573,-376,2016,16,-23,-79
16:28:56:160336,11798,454,-2660,11043,573,-376,2016,16,-23,-79
16:28:56:167838,11807,462,-2658,11033,561,-362,1999,21,-24,-84
16:28:56:175324,11807,462,-2658,11033,561,-362,1999,21,-24,-84
16:28:56:182804,11807,462,-2658,11033,561,-362,1999,21,-24,-84
16:28:56:191133,11817,471,-2659,11022,578,-363,2030,10,-34,-82
16:28:56:191822,11817,471,-2659,11022,578,-363,2030,10,-34,-82
16:28:56:214051,11817,471,-2659,11022,578,-363,2030,10,-34,-82
16:28:56:214964,11827,475,-2661,11010,589,-356,2024,-13,-17,-87
16:28:56:215841,11827,475,-2661,11010,589,-356,2024,-13,-17,-87
16:28:56:220335,11827,475,-2661,11010,589,-356,2024,-13,-17,-87
16:28:56:227839,11835,475,-2665,11001,587,-371,1999,-27,-6,-68
16:28:56:235336,11835,475,-2665,11001,587,-371,1999,-27,-6,-68
16:28:56:242829,11835,475,-2665,11001,587,-371,1999,-27,-6,-68
16:28:56:250314,11842,473,-2669,10992,578,-378,2037,-34,-9,-60
16:28:56:257843,11842,473,-2669,10992,578,-378,2037,-34,-9,-60
16:28:56:265971,11842,473,-2669,10992,578,-378,2037,-34,-9,-60
16:28:56:266821,11850,470,-2672,10983,576,-358,2017,-44,-1,-62
16:28:56:272848,11850,470,-2672,10983,576,-358,2017,-44,-1,-62
16:28:56:288453,11850,470,-2672,10983,576,-358,2017,-44,-1,-62
16:28:56:289350,11857,468,-2673,10975,580,-379,2010,-20,7,-59
16:28:56:295324,11857,468,-2673,10975,580,-379,2010,-20,7,-59
16:28:56:302857,11857,468,-2673,10975,580,-379,2010,-20,7,-59
16:28:56:310360,11864,469,-2671,10968,580,-363,2007,-4,4,-54
16:28:56:317824,11864,469,-2671,10968,580,-363,2007,-4,4,-54
16:28:56:325987,11864,469,-2671,10968,580,-363,2007,-4,4,-54
16:28:56:326837,11870,470,-2671,10962,579,-364,2028,-11,-6,-45
16:28:56:332855,11870,470,-2671,10962,579,-364,2028,-11,-6,-45
16:28:56:348459,11870,470,-2671,10962,579,-364,2028,-11,-6,-45
16:28:56:349337,11875,471,-2673,10956,584,-380,2009,-5,-5,-44
16:28:56:355322,11875,471,-2673,10956,584,-380,2009,-5,-5,-44
16:28:56:362839,11875,471,-2673,10956,584,-380,2009,-5,-5,-44
16:28:56:370321,11880,471,-2673,10950,587,-373,2016,-9,3,-44
16:28:56:377827,11880,471,-2673,10950,587,-373,2016,-9,3,-44
16:28:56:385961,11880,471,-2673,10950,587,-373,2016,-9,3,-44
16:28:56:386860,11886,472,-2672,10944,593,-354,2015,-16,8,-40
16:28:56:392854,11886,472,-2672,10944,593,-354,2015,-16,8,-40
16:28:56:408445,11886,472,-2672,10944,593,-354,2015,-16,8,-40
16:28:56:409332,11890,470,-2671,10940,579,-359,2013,-17,10,-29
16:28:56:415308,11890,470,-2671,10940,579,-359,2013,-17,10,-29
16:28:56:422835,11890,470,-2671,10940,579,-359,2013,-17,10,-29
16:28:56:430334,11893,466,-2673,10936,581,-372,2004,-28,9,-28
16:28:56:437843,11893,466,-2673,10936,581,-372,2004,-28,9,-28
16:28:56:445970,11893,466,-2673,10936,581,-372,2004,-28,9,-28
16:28:56:446842,11898,464,-2672,10932,581,-370,2004,-12,11,-31
16:28:56:452850,11898,464,-2672,10932,581,-370,2004,-12,11,-31
16:28:56:468494,11898,464,-2672,10932,581,-370,2004,-12,11,-31
16:28:56:469369,11901,465,-2670,10929,586,-370,2020,4,13,-23
16:28:56:475318,11901,465,-2670,10929,586,-370,2020,4,13,-23
16:28:56:482825,11901,465,-2670,10929,586,-370,2020,4,13,-23
16:28:56:490307,11901,464,-2669,10929,575,-378,2016,12,14,-16
16:28:56:497857,11901,464,-2669,10929,575,-378,2016,12,14,-16
16:28:56:505959,11901,464,-2669,10929,575,-378,2016,12,14,-16
16:28:56:506837,11901,465,-2669,10929,578,-362,2021,7,11,-12
16:28:56:512809,11901,465,-2669,10929,578,-362,2021,7,11,-12
16:28:56:528466,11901,465,-2669,10929,578,-362,2021,7,11,-12
16:28:56:529336,11901,465,-2668,10929,569,-365,2039,5,11,-5
16:28:56:535315,11901,465,-2668,10929,569,-365,2039,5,11,-5
16:28:56:542842,11901,465,-2668,10929,569,-365,2039,5,11,-5
16:28:56:550357,11901,464,-2668,10929,557,-367,2013,-7,11,1
16:28:56:557854,11901,464,-2668,10929,557,-367,2013,-7,11,1
16:28:56:566092,11901,464,-2668,10929,557,-367,2013,-7,11,1
16:28:56:566805,11901,464,-2667,10929,575,-360,2012,0,9,1
16:28:56:572810,11901,464,-2667,10929,575,-360,2012,0,9,1
16:28:56:588439,11901,464,-2667,10929,575,-360,2012,0,9,1
16:28:56:589308,11901,465,-2667,10929,569,-354,2020,5,5,5
16:28:56:595366,11901,465,-2667,10929,569,-354,2020,5,5,5
16:28:56:610948,11901,465,-2667,10929,569,-354,2020,5,5,5
16:28:56:611883,11901,465,-2666,10929,572,-358,2005,-14,-3,2
16:28:56:617837,11901,465,-2666,10929,572,-358,2005,-14,-3,2
16:28:56:625964,11901,465,-2666,10929,572,-358,2005,-14,-3,2
16:28:56:626837,11901,465,-2666,10929,580,-358,2020,-6,-2,4
16:28:56:632836,11901,465,-2666,10929,580,-358,2020,-6,-2,4
16:28:56:648456,11901,465,-2666,10929,580,-358,2020,-6,-2,4
16:28:56:649366,11899,464,-2663,10933,562,-367,2023,8,1,23
16:28:56:655368,11899,464,-2663,10933,562,-367,2023,8,1,23
16:28:56:662840,11899,464,-2663,10933,562,-367,2023,8,1,23
16:28:56:670330,11894,466,-2658,10939,541,-371,2032,26,-15,37
16:28:56:677830,11894,466,-2658,10939,541,-371,2032,26,-15,37
16:28:56:686012,11894,466,-2658,10939,541,-371,2032,26,-15,37
16:28:56:686872,11889,473,-2656,10945,549,-362,2012,38,-38,34
16:28:56:692879,11889,473,-2656,10945,549,-362,2012,38,-38,34
