time,bd,bv,hd,hv,md1,md2
0.0,0.0,0.0,0,0,-0.03,0.03
0.002,-1.0825041898614338e-05,-0.005412520949307169,0,0,-0.03,0.03
0.004,-3.237676015591858e-05,-0.01077585912865212,0,0,-0.03,0.03
0.006,-6.455456003407367e-05,-0.01608889993907755,0,0,-0.03,0.03
0.008,-0.00010725557683772834,-0.021350508401827333,0,0,-0.03,0.03
0.01,-0.00016037463621942807,-0.026559529690849865,0,0,-0.03,0.03
0.012,-0.00022380421576686165,-0.03171478977371679,0,0,-0.03,0.03
0.014,-0.0002974344081065146,-0.03681509616982645,0,0,-0.03,0.03
0.016,-0.0003811528857765174,-0.041859238835001415,0,0,-0.03,0.03
0.018,-0.0004748448681400404,-0.04684599118176155,0,0,-0.03,0.03
0.02,-0.0005783930906293235,-0.051774111244641506,0,0,-0.03,0.03
0.022,-0.0006916777766291388,-0.05664234299990774,0,0,-0.03,0.03
0.024,-0.0008145766123269292,-0.061449417848895065,0,0,-0.03,0.03
0.026,-0.0009469647248747417,-0.0661940562739063,0,0,-0.03,0.03
0.028,-0.0010887146642250996,-0.07087496967517888,0,0,-0.03,0.03
0.03,-0.0012396963890186916,-0.07549086239679609,0,0,-0.03,0.03
0.032,-0.001399777256915863,-0.08004043394858565,0,0,-0.03,0.03
0.034,-0.0015688220197758247,-0.08452238142998082,0,0,-0.03,0.03
0.036,-0.0017466928240968186,-0.08893540216049718,0,0,-0.03,0.03
0.038,-0.0019332492171365845,-0.09327819651988292,0,0,-0.03,0.03
0.04,-0.0021283481591348077,-0.09754947099911143,0,0,-0.03,0.03
0.042,-0.002331844042057197,-0.10174794146119458,0,0,-0.03,0.03
0.044,-0.0025435887152737762,-0.10587233660828972,0,0,-0.03,0.03
0.046,-0.002763431518571295,-0.10992140164875945,0,0,-0.03,0.03
0.048,-0.002991219322880744,-0.1138939021547244,0,0,-0.03,0.03
0.05,-0.003226796579075243,-0.11778862809724924,0,0,-0.03,0.03
0.052,-0.0034700053751605415,-0.12160439804264941,0,0,-0.03,0.03
0.054,-0.0037206855021396368,-0.12534006348954774,0,0,-0.03,0.03
0.056,-0.003978674528784246,-0.1289945133223046,0,0,-0.03,0.03
0.058,-0.004243807885488985,-0.13256667835236913,0,0,-0.03,0.03
0.06,-0.004515918957319065,-0.1360555359150401,0,0,-0.03,0.03
0.062,-0.004794839186289445,-0.13946011448519002,0,0,-0.03,0.03
0.064,-0.005080398182833066,-0.14277949827181044,0,0,-0.03,0.03
0.066,-0.0053724238463288875,-0.14601283174791035,0,0,-0.03,0.03
0.068,-0.005670742494467836,-0.14915932406947383,0,0,-0.03,0.03
0.07,-0.005975179001137828,-0.1522182533349961,0,0,-0.03,0.03
0.072,-0.006285556942409226,-0.15518897063570028,0,0,-0.03,0.03
0.074,-0.006601698750101247,-0.15807090384601039,0,0,-0.03,0.03
0.076,-0.0069234258723099,-0.16086356110432626,0,0,-0.03,0.03
0.078,-0.007250558940181283,-0.1635665339356915,0,0,-0.03,0.03
0.08,-0.007582917940122515,-0.1661794999706159,0,0,-0.03,0.03
0.082,-0.007920322390558756,-0.16870222521811998,0,0,-0.03,0.03
0.084,-0.008262591522270735,-0.1711345658559895,0,0,-0.03,0.03
0.086,-0.008609544461285088,-0.17347646950717785,0,0,-0.03,0.03
0.088,-0.00896100041324144,-0.17572797597817438,0,0,-0.03,0.03
0.09,-0.009316778848127028,-0.17788921744279526,0,0,-0.03,0.03
0.092,-0.009676699684253168,-0.17996041806307006,0,0,-0.03,0.03
0.094,-0.010040583470348089,-0.18194189304746008,0,0,-0.03,0.03
0.096,-0.010408251564658725,-0.18383404715531712,0,0,-0.03,0.03
0.098,-0.01077952630998877,-0.18563737266502278,0,0,-0.03,0.03
0.1,-0.011154231203651542,-0.18735244683138616,0,0,-0.03,0.03
0.102,-0.011532191061382332,-0.1889799288653954,0,0,-0.03,0.03
0.104,-0.011913232174334532,-0.19052055647610092,0,0,-0.03,0.03
0.106,-0.012297182458374705,-0.19197514202008542,0,0,-0.03,0.03
0.108,-0.012683871594991741,-0.19334456830851782,0,0,-0.03,0.03
0.11,-0.01307313116324195,-0.19462978412510418,0,0,-0.03,0.03
0.112,-0.013464794762262564,-0.19583179951030738,0,0,-0.03,0.03
0.114,-0.013858698123998595,-0.19695168086801546,0,0,-0.03,0.03
0.116,-0.014254679215899499,-0.19799054595045165,0,0,-0.03,0.03
0.118,-0.01465257833345075,-0.19894955877562678,0,0,-0.03,0.03
0.12,-0.015052238182509078,-0.19982992452916404,0,0,-0.03,0.03
0.122,-0.015453503951507115,-0.20063288449901753,0,0,-0.03,0.03
0.124,-0.015856223373682362,-0.20135971108762418,0,0,-0.03,0.03
0.126,-0.016260246779565436,-0.202011702941536,0,0,-0.03,0.03
0.128,-0.016665427140032926,-0.2025901802337446,0,0,-0.03,0.03
0.13,-0.017071620100290695,-0.20309648012888412,0,0,-0.03,0.03
0.132,-0.01747868400520356,-0.20353195245643294,0,0,-0.03,0.03
0.134,-0.017886479916427656,-0.2038979556120471,0,0,-0.03,0.03
0.136,-0.018294871621832385,-0.20419585270236598,0,0,-0.03,0.03
0.138,-0.01870372563772061,-0.2044270079441105,0,0,-0.03,0.03
0.14,-0.01911291120436885,-0.20459278332412184,0,0,-0.03,0.03
0.142,-0.01952230027541526,-0.20469453552320457,0,0,-0.03,0.03
0.144,-0.019931767501621803,-0.20473361310327165,0,0,-0.03,0.03
0.146,-0.02034119020953052,-0.204711353954358,0,0,-0.03,0.03
0.148,-0.020750448375521646,-0.20462908299556473,0,0,-0.03,0.03
0.15,-0.021159424595765478,-0.2044881101219134,0,0,-0.03,0.03
0.152,-0.02156800405254028,-0.2042897283874011,0,0,-0.03,0.03
0.154,-0.021976074477366745,-0.2040352124132332,0,0,-0.03,0.03
0.156,-0.022383526111385204,-0.2037258170092284,0,0,-0.03,0.03
0.158,-0.02279025166337664,-0.203362775995718,0,0,-0.03,0.03
0.16,-0.023196146265802343,-0.20294730121285157,0,0,-0.03,0.03
0.162,-0.023601107429210434,-0.20248058170404712,0,0,-0.03,0.03
0.164,-0.024005034995331128,-0.2019637830603454,0,0,-0.03,0.03
0.166,-0.02440783108915636,-0.20139804691261579,0,0,-0.03,0.03
0.168,-0.02480940007027413,-0.20078449055888356,0,0,-0.03,0.03
0.17,-0.02520964848370309,-0.2001242067144806,0,0,-0.03,0.03
0.172,-0.02560848501044955,-0.1994182633732325,0,0,-0.03,0.03
0.174,-0.026005820417986495,-0.19866770376847206,0,0,-0.03,0.03
0.176,-0.026401567510833064,-0.19787354642328575,0,0,-0.03,0.03
0.178,-0.02679564108139315,-0.19703678528004298,0,0,-0.03,0.03
0.18,-0.027187957861192984,-0.1961583898999147,0,0,-0.03,0.03
0.182,-0.027578436472640473,-0.1952393057237446,0,0,-0.03,0.03
0.184,-0.027966997381413044,-0.1942804543862861,0,0,-0.03,0.03
0.186,-0.02835356284956595,-0.19328273407645197,0,0,-0.03,0.03
0.188,-0.02873805688943962,-0.19224701993683543,0,0,-0.03,0.03
0.19,-0.029120405218432323,-0.19117416449635113,0,0,-0.03,0.03
0.192,-0.029500535214693126,-0.19006499813039987,0,0,-0.03,0.03
0.194,-0.02987837587378011,-0.18892032954349264,0,0,-0.03,0.03
0.196,-0.030253857766319635,-0.18774094626976273,0,0,-0.03,0.03
0.198,-0.030626912996694157,-0.1865276151872612,0,0,-0.03,0.03
0.2,-0.03099747516277888,-0.1852810830423604,0,0,-0.03,0.03
0.202,-0.031365479316740864,-0.18400207698099225,0,0,-0.03,0.03
