Time,ORI1,ORI2,ORI3,ORI4,ACC1,ACC2,ACC3,GYR1,GYR2,GYR3
14:42:15:367184,-14820,-590,2425,-6526,609,-113,1968,-3,4,-7
14:42:15:374653,-14820,-590,2425,-6526,609,-113,1968,-3,4,-7
14:42:15:382913,-14820,-590,2425,-6526,615,-97,1998,-7,7,-3
14:42:15:383654,-14820,-590,2425,-6526,615,-97,1998,-7,7,-3
14:42:15:405996,-14820,-590,2425,-6526,615,-97,1998,-7,7,-3
14:42:15:406804,-14820,-590,2424,-6526,608,-104,2017,0,8,9
14:42:15:407601,-14820,-590,2424,-6526,608,-104,2017,0,8,9
14:42:15:412142,-14820,-590,2424,-6526,608,-104,2017,0,8,9
14:42:15:419680,-14820,-583,2419,-6530,581,-121,2056,-19,15,22
14:42:15:427155,-14820,-583,2419,-6530,581,-121,2056,-19,15,22
14:42:15:434640,-14820,-583,2419,-6530,581,-121,2056,-19,15,22
14:42:15:442857,-14818,-547,2421,-6535,522,-228,2127,-131,-5,39
14:42:15:443707,-14818,-547,2421,-6535,522,-228,2127,-131,-5,39
14:42:15:457236,-14818,-547,2421,-6535,522,-228,2127,-131,-5,39
14:42:15:473481,-14816,-500,2423,-6543,491,-203,2183,-206,3,72
14:42:15:474322,-14816,-500,2423,-6543,491,-203,2183,-206,3,72
14:42:15:475120,-14816,-500,2423,-6543,491,-203,2183,-206,3,72
14:42:15:487919,-14811,-399,2434,-6557,528,-283,2158,-463,105,142
14:42:15:488735,-14811,-399,2434,-6557,528,-283,2158,-463,105,142
14:42:15:494621,-14811,-399,2434,-6557,528,-283,2158,-463,105,142
14:42:15:510429,-14812,-223,2431,-6566,461,-415,1987,-762,347,148
14:42:15:511180,-14812,-223,2431,-6566,461,-415,1987,-762,347,148
14:42:15:517161,-14812,-223,2431,-6566,461,-415,1987,-762,347,148
14:42:15:525467,-14804,-17,2419,-6591,295,-619,1838,-788,401,245
14:42:15:526194,-14804,-17,2419,-6591,295,-619,1838,-788,401,245
14:42:15:539702,-14804,-17,2419,-6591,295,-619,1838,-788,401,245
14:42:15:547879,-14776,175,2399,-6659,136,-796,1882,-592,320,464
14:42:15:548697,-14776,175,2399,-6659,136,-796,1882,-592,320,464
14:42:15:554675,-14776,175,2399,-6659,136,-796,1882,-592,320,464
14:42:15:562825,-14730,270,2373,-6766,145,-877,1847,-22,130,616
14:42:15:563606,-14730,270,2373,-6766,145,-877,1847,-22,130,616
14:42:15:577676,-14730,270,2373,-6766,145,-877,1847,-22,130,616
14:42:15:585416,-14675,266,2335,-6897,197,-529,1780,337,-8,728
14:42:15:586161,-14675,266,2335,-6897,197,-529,1780,337,-8,728
14:42:15:592157,-14675,266,2335,-6897,197,-529,1780,337,-8,728
14:42:15:616004,-14620,270,2318,-7020,235,-452,1800,204,-71,711
14:42:15:616845,-14620,270,2318,-7020,235,-452,1800,204,-71,711
14:42:15:617621,-14620,270,2318,-7020,235,-452,1800,204,-71,711
14:42:15:622882,-14564,261,2298,-7141,280,-255,1921,161,-78,725
14:42:15:623643,-14564,261,2298,-7141,280,-255,1921,161,-78,725
14:42:15:646010,-14564,261,2298,-7141,280,-255,1921,161,-78,725
14:42:15:646802,-14505,264,2307,-7258,281,-449,1882,130,-190,689
14:42:15:647586,-14505,264,2307,-7258,281,-449,1882,130,-190,689
14:42:15:652202,-14505,264,2307,-7258,281,-449,1882,130,-190,689
14:42:15:676078,-14449,264,2313,-7366,382,-433,1941,124,-135,654
14:42:15:676838,-14449,264,2313,-7366,382,-433,1941,124,-135,654
14:42:15:677592,-14449,264,2313,-7366,382,-433,1941,124,-135,654
14:42:15:682877,-14402,238,2301,-7463,500,-179,2063,152,-50,593
14:42:15:683681,-14402,238,2301,-7463,500,-179,2063,152,-50,593
14:42:15:697173,-14402,238,2301,-7463,500,-179,2063,152,-50,593
14:42:15:705370,-14365,216,2302,-7534,502,-125,2051,53,-100,449
14:42:15:706146,-14365,216,2302,-7534,502,-125,2051,53,-100,449
14:42:15:719664,-14365,216,2302,-7534,502,-125,2051,53,-100,449
14:42:15:727886,-14333,236,2350,-7579,601,-159,2001,-282,-157,345
14:42:15:728619,-14333,236,2350,-7579,601,-159,2001,-282,-157,345
14:42:15:734609,-14333,236,2350,-7579,601,-159,2001,-282,-157,345
14:42:15:742171,-14308,287,2432,-7599,712,-211,1965,-518,-182,235
14:42:15:749656,-14308,287,2432,-7599,712,-211,1965,-518,-182,235
14:42:15:757160,-14308,287,2432,-7599,712,-211,1965,-518,-182,235
14:42:15:772923,-14282,331,2533,-7614,800,-243,1946,-533,-249,212
14:42:15:773680,-14282,331,2533,-7614,800,-243,1946,-533,-249,212
14:42:15:779616,-14282,331,2533,-7614,800,-243,1946,-533,-249,212
14:42:15:787858,-14252,361,2632,-7634,875,-351,1992,-417,-260,233
14:42:15:788668,-14252,361,2632,-7634,875,-351,1992,-417,-260,233
14:42:15:794585,-14252,361,2632,-7634,875,-351,1992,-417,-260,233
14:42:15:802184,-14227,369,2710,-7654,907,-377,1931,-239,-196,198
14:42:15:809658,-14227,369,2710,-7654,907,-377,1931,-239,-196,198
14:42:15:817188,-14227,369,2710,-7654,907,-377,1931,-239,-196,198
14:42:15:825494,-14212,357,2769,-7661,824,-324,1910,-130,-193,95
14:42:15:826196,-14212,357,2769,-7661,824,-324,1910,-130,-193,95
14:42:15:839667,-14212,357,2769,-7661,824,-324,1910,-130,-193,95
14:42:15:847913,-14201,325,2821,-7662,805,-307,1920,-28,-230,35
14:42:15:848684,-14201,325,2821,-7662,805,-307,1920,-28,-230,35
14:42:15:854677,-14201,325,2821,-7662,805,-307,1920,-28,-230,35
14:42:15:862232,-14187,285,2875,-7670,840,-330,1889,25,-246,65
14:42:15:886687,-14187,285,2875,-7670,840,-330,1889,25,-246,65
14:42:15:887439,-14187,285,2875,-7670,840,-330,1889,25,-246,65
14:42:15:888281,-14173,230,2919,-7681,818,-259,1891,93,-256,76
14:42:15:889095,-14173,230,2919,-7681,818,-259,1891,93,-256,76
14:42:15:900794,-14173,230,2919,-7681,818,-259,1891,93,-256,76
14:42:15:907872,-14162,191,2971,-7682,774,-266,1832,0,-274,28
14:42:15:908636,-14162,191,2971,-7682,774,-266,1832,0,-274,28
14:42:15:914676,-14162,191,2971,-7682,774,-266,1832,0,-274,28
14:42:15:922173,-14150,155,3017,-7688,797,-231,1917,-24,-247,65
14:42:15:929646,-14150,155,3017,-7688,797,-231,1917,-24,-247,65
14:42:15:945731,-14150,155,3017,-7688,797,-231,1917,-24,-247,65
14:42:15:952904,-14130,98,3039,-7717,807,-274,2042,178,-218,164
14:42:15:953631,-14130,98,3039,-7717,807,-274,2042,178,-218,164
14:42:15:959610,-14130,98,3039,-7717,807,-274,2042,178,-218,164
14:42:15:992424,-14113,30,3049,-7745,765,-245,2018,254,-211,142
14:42:15:993150,-14113,30,3049,-7745,765,-245,2018,254,-211,142
14:42:15:994010,-14113,30,3049,-7745,765,-245,2018,254,-211,142
14:42:15:994800,-14110,-27,3057,-7746,790,-45,1972,90,-136,23
14:42:15:997789,-14110,-27,3057,-7746,790,-45,1972,90,-136,23
14:42:15:998611,-14110,-27,3057,-7746,790,-45,1972,90,-136,23
14:42:16:5436,-14116,-24,3084,-7725,770,-73,1917,-258,-64,-55
14:42:16:6165,-14116,-24,3084,-7725,770,-73,1917,-258,-64,-55
14:42:16:28506,-14116,-24,3084,-7725,770,-73,1917,-258,-64,-55
14:42:16:29291,-14099,30,3152,-7729,795,-319,1895,-465,-145,143
14:42:16:30107,-14099,30,3152,-7729,795,-319,1895,-465,-145,143
14:42:16:59210,-14099,30,3152,-7729,795,-319,1895,-465,-145,143
14:42:16:59987,-14054,95,3218,-7784,786,-525,1909,-369,-145,442
14:42:16:60793,-14054,95,3218,-7784,786,-525,1909,-369,-145,442
14:42:16:61601,-14054,95,3218,-7784,786,-525,1909,-369,-145,442
14:42:16:65472,-13991,142,3256,-7879,662,-557,1864,-156,-132,648
14:42:16:66152,-13991,142,3256,-7879,662,-557,1864,-156,-132,648
14:42:16:96627,-13991,142,3256,-7879,662,-557,1864,-156,-132,648
14:42:16:97451,-13925,183,3286,-7983,560,-541,1810,-103,-160,684
14:42:16:98302,-13925,183,3286,-7983,560,-541,1810,-103,-160,684
14:42:16:99070,-13925,183,3286,-7983,560,-541,1810,-103,-160,684
14:42:16:110426,-13861,194,3309,-8084,543,-499,1853,22,-216,639
14:42:16:111237,-13861,194,3309,-8084,543,-499,1853,22,-216,639
14:42:16:126502,-13861,194,3309,-8084,543,-499,1853,22,-216,639
14:42:16:127287,-13794,188,3326,-8190,534,-507,1929,116,-262,652
14:42:16:132147,-13794,188,3326,-8190,534,-507,1929,116,-262,652
14:42:16:139701,-13794,188,3326,-8190,534,-507,1929,116,-262,652
14:42:16:148337,-13711,114,3333,-8327,753,-400,2016,439,-332,809
