Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
14:45:20:355838,-1,-2,1,0,-1,1,-2,-1
14:45:20:363297,-1,-3,-2,-2,-2,-1,1,1
14:45:20:370908,-1,-3,-2,-2,-2,-1,1,1
14:45:20:378271,-2,0,1,0,1,-1,-2,-2
14:45:20:386500,-1,0,-3,0,-1,0,0,-1
14:45:20:387297,-1,0,-3,0,-1,0,0,-1
14:45:20:393269,-2,-1,-3,-2,-2,-2,-3,-2
14:45:20:408974,0,0,-2,-5,0,0,2,-1
14:45:20:409775,0,0,-2,-5,0,0,2,-1
14:45:20:415805,-1,-1,-2,0,-2,0,-3,-1
14:45:20:423267,1,-2,-2,0,-2,-2,1,-1
14:45:20:438990,1,-2,-2,0,-2,-2,1,-1
14:45:20:439790,1,-2,-1,-1,0,0,1,0
14:45:20:446500,-3,-3,-2,-1,1,-3,-5,0
14:45:20:447290,-3,-3,-2,-1,1,-3,-5,0
14:45:20:453279,0,-1,-1,-1,-2,-2,-1,-2
14:45:20:469510,-1,1,-1,-2,-2,0,-1,-1
14:45:20:470277,-1,1,-1,-2,-2,0,-1,-1
14:45:20:475802,-2,-2,-2,0,-1,0,0,0
14:45:20:483304,-1,-1,-1,1,-1,-1,-3,0
14:45:20:490835,-1,-1,-1,1,-1,-1,-3,0
14:45:20:498296,0,0,-1,-1,-1,-3,-2,0
14:45:20:506453,-1,0,-2,-1,-1,0,-2,0
14:45:20:507287,-1,0,-2,-1,-1,0,-2,0
14:45:20:520881,0,-2,-1,-2,-1,-1,0,1
14:45:20:528977,1,-1,1,0,0,-2,0,-1
14:45:20:529813,1,-1,1,0,0,-2,0,-1
14:45:20:535828,-2,-2,0,0,1,-1,0,-1
14:45:20:543271,-2,-2,-1,-1,-2,-2,-2,-1
14:45:20:550864,-2,-2,-1,-1,-2,-2,-2,-1
14:45:20:558301,-4,-2,-2,-1,-1,-3,-4,-6
14:45:20:582152,1,0,-2,-1,0,1,-2,-2
14:45:20:582939,1,0,-2,-1,0,1,-2,-2
14:45:20:583829,-1,0,-2,-2,-3,-1,-1,0
14:45:20:588937,-3,0,-1,-2,-2,-5,1,-1
14:45:20:589851,-3,0,-1,-2,-2,-5,1,-1
14:45:20:595885,0,-1,-1,-4,0,0,1,-2
14:45:20:603242,-1,-2,0,0,-2,-1,0,0
14:45:20:610818,-1,-2,0,0,-2,-1,0,0
14:45:20:618314,-1,0,-2,1,0,-2,-4,-1
14:45:20:626901,-1,-1,0,1,-1,-1,1,0
14:45:20:634026,-1,-1,0,1,-1,-1,1,0
14:45:20:634812,0,-1,0,-3,-1,0,-1,-3
14:45:20:649051,-2,-1,-2,-3,-1,-1,0,-1
14:45:20:649818,-2,-1,-2,-3,-1,-1,0,-1
14:45:20:655812,2,0,-3,-2,0,-1,-1,2
14:45:20:663250,-2,0,-2,1,-3,-1,-2,-2
14:45:20:670919,-2,0,-2,1,-3,-1,-2,-2
14:45:20:687086,-3,-2,1,1,-2,-2,-1,0
14:45:20:694680,-3,-2,1,1,-2,-2,-1,0
14:45:20:695452,-1,0,-2,-1,0,-1,-3,-1
14:45:20:696272,-1,0,0,0,0,1,2,1
14:45:20:709015,-1,0,0,0,0,1,2,1
14:45:20:709850,-1,-2,-1,-3,-1,-1,-3,-1
14:45:20:715852,1,-2,-1,1,0,-2,-2,-1
14:45:20:731526,1,-2,-1,1,0,-2,-2,-1
14:45:20:732319,-2,-1,0,-2,0,-1,-1,-1
14:45:20:747206,-2,1,-2,-2,-1,-3,-1,-1
14:45:20:748039,-2,1,-2,-2,-1,-3,-1,-1
14:45:20:748891,-1,0,-1,0,-2,0,-1,-1
14:45:20:753327,-2,-2,0,1,-2,0,-2,-1
14:45:20:768975,-2,-2,0,1,-2,0,-2,-1
14:45:20:769811,-1,-2,-1,-2,-1,-2,-3,-1
14:45:20:775825,-2,-1,-3,-2,-1,-1,-2,-2
14:45:20:791526,-2,-1,-3,-2,-1,-1,-2,-2
14:45:20:792298,0,-1,0,-1,-2,-1,-1,1
14:45:20:798271,-2,-1,1,-1,-2,-3,0,-1
14:45:20:806487,-2,-1,1,-1,-2,-3,0,-1
14:45:20:807275,-2,-1,-1,-1,0,-2,-1,0
14:45:20:813281,-3,-2,-3,-1,1,-3,-1,1
14:45:20:829016,-3,-2,-3,-1,1,-3,-1,1
14:45:20:829811,0,-2,-1,-1,-2,2,-1,-3
14:45:20:835822,0,-1,-1,1,-2,1,1,-1
14:45:20:860118,0,-1,-1,1,-2,1,1,-1
14:45:20:860919,-1,0,0,1,1,0,0,1
14:45:20:861821,-1,0,-3,0,-1,-2,-1,-3
14:45:20:866523,-1,0,-3,0,-1,-2,-1,-3
14:45:20:867300,-1,1,-1,1,-1,-1,-2,-2
14:45:20:873300,-1,1,-2,-3,0,1,-2,0
14:45:20:889038,-1,1,-2,-3,0,1,-2,0
14:45:20:889819,-1,-2,-2,-4,-1,0,1,-1
