Time,FT1,FT2,X,Y,Z
14:45:20:350992,0,0,-0.125,0.465,0.01
14:45:20:355989,0,0,-0.125,0.465037,0.01
14:45:20:361085,0,0,-0.125,0.465042,0.01
14:45:20:366079,0,0,-0.125,0.465043,0.01
14:45:20:371202,0,0,-0.125,0.465048,0.01
14:45:20:376333,0,0,-0.125,0.465053,0.01
14:45:20:381323,0,0,-0.125,0.465053,0.01
14:45:20:386253,0,0,-0.125,0.465054,0.01
14:45:20:391465,0,0,-0.125,0.465054,0.01
14:45:20:396366,0,0,-0.125,0.465054,0.01
14:45:20:401574,0,0,-0.125,0.465059,0.01
14:45:20:406472,0,0,-0.125,0.465059,0.01
14:45:20:411718,0,0,-0.125,0.465059,0.01
14:45:20:416703,0,0,-0.125,0.46506,0.01
14:45:20:421830,0,0,-0.125,0.46506,0.01
14:45:20:426986,0,0,-0.125,0.46506,0.01
14:45:20:431973,0,0,-0.125,0.46506,0.01
14:45:20:436973,0,0,-0.125,0.46506,0.01
14:45:20:442095,0,0,-0.125,0.46506,0.01
14:45:20:447110,0,0,-0.125,0.46506,0.01
14:45:20:452202,0,0,-0.125,0.46506,0.01
14:45:20:457223,0,0,-0.125,0.46506,0.01
14:45:20:462348,0,0,-0.125,0.46506,0.01
14:45:20:467322,0,0,-0.125,0.465061,0.01
14:45:20:472458,0,0,-0.125,0.465066,0.01
14:45:20:477472,0,0,-0.125,0.465066,0.01
14:45:20:482604,0,0,-0.125,0.465066,0.01
14:45:20:487576,0,0,-0.125,0.465066,0.01
14:45:20:492714,0,0,-0.125,0.465066,0.01
14:45:20:497702,0,0,-0.125,0.465066,0.01
14:45:20:502862,0,0,-0.125,0.465066,0.01
14:45:20:507711,0,0,-0.125,0.465066,0.01
14:45:20:512836,0,0,-0.125,0.465066,0.01
14:45:20:517945,0,0,-0.125,0.465066,0.01
14:45:20:522977,0,0,-0.125,0.465066,0.01
14:45:20:528090,0,0,-0.125,0.465066,0.01
14:45:20:533224,0,0,-0.125007,0.465066,0.01
14:45:20:538214,0,0,-0.125007,0.465066,0.01
14:45:20:543335,0,0,-0.125007,0.465066,0.01
14:45:20:548363,0,0,-0.125007,0.465066,0.01
14:45:20:553486,0,0,-0.125007,0.465066,0.01
14:45:20:558489,0,0,-0.125007,0.465066,0.01
14:45:20:563596,0,0,-0.125007,0.465066,0.01
14:45:20:568595,0,0,-0.125007,0.465066,0.01
14:45:20:573736,0,0,-0.125007,0.465066,0.01
14:45:20:578725,0,0,-0.125007,0.465066,0.01
14:45:20:583883,0,0,-0.125007,0.465066,0.01
14:45:20:588839,0,0,-0.125007,0.465066,0.01
14:45:20:593989,0.005,-0.009,-0.125007,0.465067,0.01
14:45:20:598969,0.015,-0.053,-0.125007,0.465067,0.01
14:45:20:604099,0.023,-0.052,-0.125007,0.465067,0.01
14:45:20:609104,0.042,0.016,-0.125007,0.465067,0.01
14:45:20:614226,0.061,0.072,-0.125007,0.465067,0.01
14:45:20:619215,0.091,0.096,-0.125007,0.465067,0.01
14:45:20:624361,0.103,0.066,-0.125007,0.465067,0.01
14:45:20:629356,0.091,0.005,-0.125007,0.465072,0.01
14:45:20:634487,0.062,-0.021,-0.125007,0.465072,0.01
14:45:20:639488,0.02,-0.031,-0.125007,0.465072,0.01
14:45:20:644589,0.018,-0.016,-0.125007,0.465072,0.01
14:45:20:649594,0.059,0.036,-0.125007,0.465072,0.01
14:45:20:654750,0.095,0.088,-0.125007,0.465072,0.01
14:45:20:659721,0.091,0.088,-0.125007,0.465072,0.01
14:45:20:664838,0.06,0.039,-0.125007,0.465072,0.01
14:45:20:669823,0.045,0.013,-0.125007,0.465072,0.01
14:45:20:675003,0.054,0.029,-0.125007,0.465072,0.01
14:45:20:679967,0.078,0.056,-0.125007,0.465072,0.01
14:45:20:685109,0.116,0.054,-0.125007,0.465072,0.01
14:45:20:690097,0.12,0.028,-0.125007,0.465072,0.01
14:45:20:695216,0.08,0.017,-0.125007,0.465072,0.01
14:45:20:700251,0.043,0.047,-0.125007,0.465072,0.01
14:45:20:705326,0.025,0.096,-0.125007,0.465072,0.01
14:45:20:710363,0.048,0.09,-0.125007,0.465072,0.01
14:45:20:715481,0.091,0.028,-0.125007,0.465072,0.01
14:45:20:720450,0.097,-0.008,-0.125007,0.465072,0.01
14:45:20:725577,0.07,-0.02,-0.125007,0.465072,0.01
14:45:20:730571,0.049,-0.01,-0.125007,0.465072,0.01
14:45:20:735702,0.046,-0.007,-0.125007,0.465072,0.01
14:45:20:740720,0.09,-0.014,-0.125007,0.465072,0.01
14:45:20:745857,0.13,-0.01,-0.125007,0.465072,0.01
14:45:20:751000,0.15,0.006,-0.125007,0.465072,0.01
14:45:20:755976,0.115,0.013,-0.125007,0.465072,0.01
14:45:20:761116,0.02,0.008,-0.125007,0.465072,0.01
14:45:20:766084,-0.027,0.003,-0.125007,0.465072,0.01
14:45:20:771203,-0.029,0.003,-0.125007,0.465067,0.01
14:45:20:776203,0.002,0.003,-0.125007,0.465067,0.01
14:45:20:781337,0.056,0.007,-0.125007,0.465067,0.01
14:45:20:786325,0.081,0.018,-0.125007,0.465067,0.01
14:45:20:791456,0.084,0.032,-0.125007,0.465067,0.01
14:45:20:796458,0.061,0.018,-0.125007,0.465067,0.01
14:45:20:801606,0.023,-0.044,-0.125007,0.465067,0.01
14:45:20:806611,0.039,-0.08,-0.125007,0.465067,0.01
14:45:20:811711,0.08,-0.054,-0.125007,0.465067,0.01
14:45:20:816710,0.127,0.023,-0.125007,0.465067,0.01
14:45:20:821700,0.126,0.051,-0.125007,0.465067,0.01
14:45:20:826869,0.103,0.028,-0.125007,0.465067,0.01
14:45:20:831841,0.091,-0.003,-0.125007,0.465067,0.01
