Time,FT1,FT2,X,Y,Z
14:43:03:992590,0,0,-0.125,0.465,0.01
14:43:03:997423,0,0,-0.125007,0.465043,0.01
14:43:04:2552,0,0,-0.125007,0.465048,0.01
14:43:04:7572,0,0,-0.125007,0.465054,0.01
14:43:04:12692,0,0,-0.125007,0.465059,0.01
14:43:04:17680,0,0,-0.125007,0.465059,0.01
14:43:04:22802,0,0,-0.125007,0.465064,0.01
14:43:04:27696,0,0,-0.125007,0.465065,0.01
14:43:04:32930,0,0,-0.125007,0.465065,0.01
14:43:04:37960,0,0,-0.125007,0.46507,0.01
14:43:04:43065,0,0,-0.125007,0.46507,0.01
14:43:04:48085,0,0,-0.125007,0.46507,0.01
14:43:04:53191,0,0,-0.125007,0.46507,0.01
14:43:04:58186,0,0,-0.125007,0.465076,0.01
14:43:04:63340,0,0,-0.125007,0.465076,0.01
14:43:04:68335,0,0,-0.125007,0.465076,0.01
14:43:04:73443,0,0,-0.125007,0.465076,0.01
14:43:04:78420,0,0,-0.125007,0.465076,0.01
14:43:04:83549,0,0,-0.125007,0.465076,0.01
14:43:04:88585,0,0,-0.125007,0.465076,0.01
14:43:04:93554,0,0,-0.125007,0.465076,0.01
14:43:04:98671,0,0,-0.125007,0.465076,0.01
14:43:04:103813,0,0,-0.125007,0.465076,0.01
14:43:04:108803,0,0,-0.125007,0.465081,0.01
14:43:04:113938,0,0,-0.125007,0.465081,0.01
14:43:04:119057,0,0,-0.125007,0.465081,0.01
14:43:04:124054,0,0,-0.125007,0.465081,0.01
14:43:04:129053,0,0,-0.125007,0.465081,0.01
14:43:04:134211,0,0,-0.125007,0.465081,0.01
14:43:04:139199,0,0,-0.125007,0.465081,0.01
14:43:04:144323,0,0,-0.125007,0.465081,0.01
14:43:04:149204,0,0,-0.125007,0.465081,0.01
14:43:04:154437,0,0,-0.125007,0.465081,0.01
14:43:04:159429,0,0,-0.125007,0.465081,0.01
14:43:04:164578,0,0,-0.125007,0.465081,0.01
14:43:04:169560,0,0,-0.125007,0.465081,0.01
14:43:04:174677,0,0,-0.125007,0.465081,0.01
14:43:04:179692,0,0,-0.125007,0.465081,0.01
14:43:04:184844,0,0,-0.125007,0.465081,0.01
14:43:04:189716,0,0,-0.125007,0.465081,0.01
14:43:04:194919,0,0,-0.125007,0.465081,0.01
14:43:04:199963,0,0,-0.125007,0.465081,0.01
14:43:04:205045,0,0,-0.125007,0.465081,0.01
14:43:04:210051,0,0,-0.125007,0.465081,0.01
14:43:04:215213,0,0,-0.125007,0.465081,0.01
14:43:04:220300,0,0,-0.125007,0.465081,0.01
14:43:04:225315,0,0,-0.125007,0.465081,0.01
14:43:04:230298,0,0,-0.125007,0.465082,0.01
14:43:04:235428,-0.094,-0.028,-0.125007,0.465082,0.01
14:43:04:240450,-0.082,-0.034,-0.125011,0.465082,0.01
