Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
16:17:20:32649,-2,0,-1,-1,0,-1,-1,-1
16:17:20:40152,-1,-1,0,-1,-1,1,-1,0
16:17:20:48396,-1,-1,0,-1,-1,1,-1,0
16:17:20:49137,-1,-2,-2,0,0,-1,-1,0
16:17:20:71390,-3,-1,-1,-1,1,-4,-2,0
16:17:20:72248,-3,-1,-1,-1,1,-4,-2,0
16:17:20:73181,-1,-2,-1,-3,-4,-1,0,-1
16:17:20:77509,-1,-2,-3,-1,-3,0,-1,0
16:17:20:85150,-1,-2,-3,-1,-3,0,-1,0
16:17:20:92617,-1,-1,-1,-1,-1,-2,-1,-1
16:17:20:100149,-1,1,-1,0,-1,0,0,-1
16:17:20:108401,-1,1,-1,0,-1,0,0,-1
16:17:20:109130,0,-2,-1,-1,0,0,-1,-2
16:17:20:123391,0,-2,-1,-1,-1,-1,-1,-1
16:17:20:124002,0,-2,-1,-1,-1,-1,-1,-1
16:17:20:130133,0,-1,-1,-1,0,0,0,0
16:17:20:137636,0,-1,0,-2,0,0,-1,-2
16:17:20:145127,0,-1,0,-2,0,0,-1,-2
16:17:20:152626,0,-1,-1,-1,-1,1,-1,0
16:17:20:160165,-1,-1,0,-2,0,-1,0,-3
16:17:20:168390,-1,-1,0,-2,0,-1,0,-3
16:17:20:169127,-1,-1,-1,0,-1,-2,-1,-2
16:17:20:183436,0,-2,-2,1,-1,-1,-1,-1
16:17:20:184133,0,-2,-2,1,-1,-1,-1,-1
16:17:20:190197,-2,-1,0,0,-2,-1,-3,1
16:17:20:197650,1,-1,-2,-1,-1,-1,-2,0
16:17:20:205127,1,-1,-2,-1,-1,-1,-2,0
16:17:20:212646,-2,0,-1,1,-1,-3,-1,1
16:17:20:220156,-2,-1,0,0,-2,-2,-1,-1
16:17:20:228282,-2,-1,0,0,-2,-2,-1,-1
16:17:20:229119,-1,0,0,1,1,-1,0,-3
16:17:20:243260,0,-1,-1,0,1,-2,1,-1
16:17:20:244133,0,-1,-1,0,1,-2,1,-1
16:17:20:250119,-1,0,-2,-1,-2,-1,0,-2
16:17:20:265796,0,-1,-1,-1,-2,0,0,0
16:17:20:266647,0,-1,-1,-1,-2,0,0,0
16:17:20:272650,0,-1,-1,-2,0,-1,-1,-2
16:17:20:280153,-1,0,-3,-2,-3,0,-1,-1
16:17:20:288266,-1,0,-3,-2,-3,0,-1,-1
16:17:20:289126,-1,-2,-1,-2,-1,0,0,-1
16:17:20:303393,-2,-1,1,-1,-2,0,-2,-1
16:17:20:304145,-2,-1,1,-1,-2,0,-2,-1
16:17:20:310142,-1,-2,-2,-2,-1,-2,-1,0
16:17:20:317639,-2,0,-1,-1,1,-1,-1,-1
16:17:20:325137,-2,0,-1,-1,1,-1,-1,-1
16:17:20:332676,0,-1,-1,-2,-2,-1,-1,1
16:17:20:340135,0,-1,-1,-1,-1,-1,-1,-1
16:17:20:348307,0,-1,-1,-1,-1,-1,-1,-1
16:17:20:349140,-1,-1,-2,0,0,0,-1,0
16:17:20:362639,-2,-1,0,-1,-2,1,-3,-2
16:17:20:370764,-2,-1,0,-1,-2,1,-3,-2
16:17:20:371643,-1,-1,0,0,0,-2,1,-3
16:17:20:377639,-1,-4,-1,-1,-1,1,0,-2
16:17:20:385147,-1,-4,-1,-1,-1,1,0,-2
16:17:20:392514,-2,1,-1,-1,-2,-1,-3,0
16:17:20:400064,0,-1,0,-1,0,-3,-1,-2
16:17:20:415804,0,-1,0,-1,0,-3,-1,-2
16:17:20:416747,-1,-3,-3,-2,-1,-1,0,-3
16:17:20:423247,-2,1,-1,0,0,-2,-2,-1
16:17:20:424115,-2,1,-1,0,0,-2,-2,-1
16:17:20:430083,0,0,2,0,-2,0,-2,0
16:17:20:437539,-1,-1,-1,-2,0,0,-1,-1
16:17:20:445143,-1,-1,-1,-2,0,0,-1,-1
16:17:20:452658,0,-1,0,-1,0,-1,0,-1
16:17:20:460030,-1,-1,-1,1,-2,-2,-1,-2
16:17:20:475769,-1,-1,-1,1,-2,-2,-1,-2
16:17:20:476656,-1,0,-1,0,0,-1,-1,0
16:17:20:482541,-1,0,0,-1,-1,-2,0,0
16:17:20:490760,-1,0,0,-1,-1,-2,0,0
16:17:20:491653,-1,0,-3,0,-1,-2,-1,-1
16:17:20:497563,0,-2,0,-2,0,0,-1,-1
16:17:20:505142,0,-2,0,-2,0,0,-1,-1
16:17:20:512640,-1,-1,-1,-1,-2,-1,-1,-1
16:17:20:528906,-2,0,-2,-1,-1,-2,1,0
16:17:20:529788,-2,0,-2,-1,-1,-2,1,0
16:17:20:530640,-1,-1,-2,-1,0,-2,-2,-1
16:17:20:543264,0,-3,-1,-1,-1,-1,-3,-1
