Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
01:58:10:735095,0.374037,0,0.072,-0.076,-0.055,-0.001,0,0,514,0
01:58:10:740168,0.374037,0,0.123,-0.081,0.042,0,0,-0.001,514,0
01:58:10:745160,0.374037,0,0.129,-0.078,0.096,-0.001,0,-0.002,514,0
01:58:10:750312,0.374034,-0.000229108,0.079,-0.059,0.102,-0.001,0,-0.002,514,0
01:58:10:755284,0.374034,-0.000494159,0.028,-0.04,0.064,0,0,-0.002,514,0
01:58:10:760438,0.374033,-0.000859142,-0.027,-0.021,-0.03,0,0,0,514,0
01:58:10:765446,0.374031,-0.0013241,-0.034,-0.027,-0.109,0.001,0,0,514,0
01:58:10:770401,0.374074,-0.00189033,-0.003,-0.051,-0.212,0.001,0,0.001,514,0
01:58:10:775552,0.374066,-0.00255522,0.028,-0.063,-0.247,0,0,0.001,514,0
01:58:10:780578,0.374056,-0.00332227,0.06,-0.06,-0.252,0,0,0.001,514,0
01:58:10:785677,0.374043,-0.0041882,0.06,-0.049,-0.24,0.001,0,0.002,514,0
01:58:10:790777,0.374067,-0.00515545,0.048,-0.03,-0.206,0.001,0,0.001,514,0
01:58:10:795798,0.374041,-0.0061544,0.046,-0.025,-0.179,0,0.001,0,514,0
01:58:10:800817,0.37406,-0.00705892,0.049,-0.041,-0.184,0,0.001,-0.002,513,-5.8651e-05
01:58:10:805906,0.374031,-0.00787745,0.046,-0.057,-0.239,0,0.001,0.002,513,-5.8651e-05
01:58:10:810906,0.374045,-0.00871369,0.035,-0.048,-0.331,0.001,0,0.014,513,-5.8651e-05
01:58:10:816017,0.374051,-0.0096503,0.041,0.02,-0.295,0.005,0.001,0.02,512,-0.000117302
01:58:10:821056,0.374049,-0.0106854,0.041,0.054,-0.188,0.007,0.002,0.017,512,-0.000117302
01:58:10:826168,0.374037,-0.0118212,-0.05,-0.074,-0.055,0.003,0,0.017,512,-0.000117302
01:58:10:831189,0.374058,-0.0130585,-0.209,-0.395,-0.066,-0.004,-0.003,0.018,512,-0.000117302
01:58:10:836298,0.374067,-0.0143951,-0.517,-1.357,-0.188,-0.03,-0.013,0,512,-0.000117302
01:58:10:841294,0.374058,-0.015832,-0.649,-2.281,-0.226,-0.061,-0.02,-0.031,513,-5.8651e-05
01:58:10:846398,0.374034,-0.0173669,-0.542,-3.792,-0.112,-0.122,-0.019,-0.085,515,5.8651e-05
01:58:10:851542,0.374035,-0.0190053,-0.258,-4.65,0.015,-0.163,-0.006,-0.11,515,5.8651e-05
01:58:10:856563,0.374062,-0.020744,0.307,-5.427,0.109,-0.203,0.027,-0.131,515,5.8651e-05
01:58:10:861655,0.374062,-0.0225823,0.637,-5.517,0.086,-0.206,0.046,-0.144,515,5.8651e-05
01:58:10:866667,0.374037,-0.0245187,0.879,-4.896,0.011,-0.178,0.052,-0.153,515,5.8651e-05
01:58:10:871794,0.374073,-0.0265593,0.814,-3.973,-0.043,-0.139,0.04,-0.129,515,5.8651e-05
01:58:10:876685,0.37404,-0.0286547,0.331,-2.163,-0.179,-0.067,0.014,-0.046,515,5.8651e-05
01:58:10:881913,0.37404,-0.0306805,-0.491,-0.604,-0.352,-0.011,-0.008,0.032,515,5.8651e-05
01:58:10:886912,0.374039,-0.0326036,-1.011,-0.005,-0.382,0.004,-0.021,0.049,514,0
01:58:10:891897,0.374035,-0.0344274,-1.301,0.258,-0.274,0.007,-0.031,0.039,514,0
01:58:10:897053,0.374032,-0.0361505,-1.115,0.317,0.084,0.007,-0.042,0.013,511,-0.000175953
01:58:10:902187,0.374035,-0.0377751,-0.45,0.26,0.372,0.013,-0.042,0.01,506,-0.000469208
01:58:10:907174,0.374041,-0.0392978,-0.038,0.199,0.368,0.019,-0.035,0.015,506,-0.000469208
01:58:10:912304,0.374057,-0.0407238,0.283,0.042,0.074,0.02,-0.008,0.016,498,-0.000938416
01:58:10:917300,0.374038,-0.0420437,0.333,-0.159,-0.193,0.012,0.017,0.012,491,-0.00134897
01:58:10:922170,0.374075,-0.043268,0.268,-0.741,-0.454,-0.015,0.052,0.004,491,-0.00134897
01:58:10:927443,0.374033,-0.0443881,0.139,-1.341,-0.434,-0.044,0.057,-0.001,489,-0.00146628
01:58:10:932552,0.374054,-0.0454094,-0.109,-2.429,-0.1,-0.084,0.031,-0.025,489,-0.00146628
01:58:10:937559,0.374044,-0.0463315,-0.164,-3.154,0.234,-0.101,0.003,-0.056,489,-0.00146628
01:58:10:942690,0.374052,-0.0471531,0.143,-4.062,0.636,-0.112,-0.019,-0.12,496,-0.00105572
01:58:10:947677,0.374035,-0.0478719,0.547,-4.44,0.689,-0.115,-0.009,-0.156,496,-0.00105572
01:58:10:952793,0.374036,-0.0484936,1.042,-4.41,0.395,-0.122,0.039,-0.162,511,-0.000175953
01:58:10:957802,0.374058,-0.0490147,1.079,-3.904,0.071,-0.126,0.074,-0.129,538,0.00140762
01:58:10:962912,0.374056,-0.0494365,0.644,-2.629,-0.317,-0.119,0.083,-0.061,538,0.00140762
01:58:10:967907,0.37403,-0.0497515,-0.097,-1.287,-0.432,-0.096,0.024,-0.02,570,0.00328446
01:58:10:972923,0.374072,-0.0499757,-0.566,-0.482,-0.393,-0.073,-0.03,-0.009,606,0.00539589
01:58:10:978050,0.374044,-0.0500903,-0.994,0.917,-0.262,-0.027,-0.087,0.014,606,0.00539589
01:58:10:983050,0.374041,-0.0501086,-1.015,2.173,-0.164,0.014,-0.092,0.046,640,0.00739003
01:58:10:988176,0.374059,-0.0500333,-0.719,4.307,-0.096,0.081,-0.068,0.104,640,0.00739003
01:58:10:993170,0.374054,-0.0498474,-0.468,5.476,-0.167,0.116,-0.047,0.137,668,0.00903226
01:58:10:998277,0.374071,-0.0495719,-0.263,6.273,-0.407,0.139,-0.026,0.162,688,0.0102053
01:58:11:3293,0.374044,-0.0492867,-0.206,6.147,-0.513,0.141,-0.017,0.16,688,0.0102053
01:58:11:8297,0.374038,-0.0491083,0.031,5.327,-0.382,0.14,-0.003,0.137,695,0.0106158
01:58:11:13424,0.374056,-0.0490292,0.338,4.586,-0.155,0.134,0.008,0.114,688,0.0102053
01:58:11:18550,0.374049,-0.0490506,0.746,3.453,0.045,0.115,0.023,0.08,688,0.0102053
01:58:11:23558,0.37407,-0.0491719,0.806,2.8,-0.044,0.1,0.027,0.063,674,0.00938416
01:58:11:28702,0.374067,-0.0493935,0.632,2.135,-0.314,0.094,0.024,0.043,655,0.00826979
01:58:11:33577,0.374039,-0.049712,0.515,1.926,-0.339,0.103,0.019,0.034,655,0.00826979
01:58:11:38801,0.374036,-0.0501339,0.495,1.812,0.012,0.115,0.014,0.028,631,0.00686217
01:58:11:43801,0.374052,-0.0506586,0.508,1.71,0.355,0.108,0.013,0.025,631,0.00686217
01:58:11:48927,0.374047,-0.0512768,0.364,1.351,0.64,0.073,0.008,0.007,604,0.00527859
01:58:11:53936,0.374061,-0.0520021,-0.023,0.888,0.447,0.045,-0.003,-0.02,577,0.00369501
01:58:11:59053,0.374048,-0.0528243,-0.338,0.688,0.111,0.043,-0.014,-0.019,577,0.00369501
01:58:11:64048,0.374053,-0.053746,-0.691,0.642,-0.438,0.055,-0.026,0.025,549,0.00205279
01:58:11:69161,0.374075,-0.0547752,-0.727,0.731,-0.654,0.058,-0.028,0.058,519,0.000293255
01:58:11:74162,0.374042,-0.0558118,-0.406,0.979,-0.584,0.056,-0.027,0.057,519,0.000293255
01:58:11:79285,0.374032,-0.056752,-0.046,1.214,-0.352,0.058,-0.024,0.031,487,-0.00158358
01:58:11:84303,0.374042,-0.0575995,0.385,1.555,-0.049,0.069,-0.015,0.021,487,-0.00158358
01:58:11:89302,0.374074,-0.0583464,0.485,1.628,0.011,0.073,-0.003,0.047,455,-0.00346041
01:58:11:94414,0.37404,-0.0589826,0.409,1.313,-0.038,0.061,0.021,0.075,424,-0.00527859
01:58:11:99436,0.374033,-0.0595227,0.305,0.809,-0.099,0.045,0.033,0.056,424,-0.00527859
01:58:11:104545,0.374048,-0.0599695,0.194,-0.3,-0.215,0.013,0.032,-0.005,400,-0.00668622
01:58:11:109671,0.374047,-0.0603093,0.203,-1.201,-0.273,-0.015,0.019,-0.034,389,-0.00733138
01:58:11:114671,0.374074,-0.0605527,0.381,-2.617,-0.152,-0.065,0,-0.051,389,-0.00733138
01:58:11:119798,0.374035,-0.0606883,0.533,-3.488,0.077,-0.098,0,-0.064,396,-0.00692082
01:58:11:124811,0.374068,-0.0607349,0.532,-4.542,0.31,-0.14,0.019,-0.096,422,-0.00539589
01:58:11:129928,0.374041,-0.0606705,0.105,-5.204,0.001,-0.177,0.04,-0.121,422,-0.00539589
01:58:11:134939,0.374039,-0.0605096,-0.284,-5.399,-0.401,-0.2,0.038,-0.127,463,-0.0029912
01:58:11:140046,0.374063,-0.0602559,-0.678,-5.326,-0.741,-0.224,0,-0.138,463,-0.0029912
01:58:11:145070,0.374069,-0.0598981,-0.728,-5.066,-0.622,-0.237,-0.034,-0.147,505,-0.000527859
01:58:11:150198,0.374067,-0.0595692,-0.622,-4.451,-0.212,-0.254,-0.062,-0.144,537,0.00134897
01:58:11:155196,0.374038,-0.0593332,-0.551,-3.951,-0.072,-0.263,-0.049,-0.121,537,0.00134897
01:58:11:160322,0.374074,-0.0592083,-0.465,-3.113,-0.197,-0.261,0,-0.072,551,0.00217009
01:58:11:165307,0.374035,-0.0591721,-0.327,-2.412,-0.317,-0.246,0.027,-0.043,553,0.00228739
01:58:11:170312,0.37406,-0.0592471,0.085,-0.812,-0.199,-0.2,0.033,-0.01,553,0.00228739
01:58:11:175441,0.374061,-0.059419,0.39,0.716,0.083,-0.152,0.02,0.011,555,0.00240469
01:58:11:180463,0.374035,-0.0596836,0.516,3.303,0.489,-0.073,-0.003,0.064,555,0.00240469
01:58:11:185438,0.37407,-0.0600628,0.236,4.754,0.567,-0.033,-0.014,0.112,555,0.00240469
01:58:11:190539,0.374034,-0.0605276,-0.566,5.894,0.413,-0.004,-0.029,0.175,550,0.00211144
01:58:11:195669,0.374059,-0.0610997,-1.039,5.894,0.29,0,-0.04,0.188,550,0.00211144
01:58:11:200670,0.374048,-0.0616363,-1.133,5.044,0.267,0.012,-0.052,0.148,537,0.00134897
01:58:11:205780,0.374062,-0.0620764,-0.703,4.197,0.344,0.035,-0.049,0.101,517,0.000175953
01:58:11:210805,0.374059,-0.0624165,0.384,2.995,0.439,0.089,-0.023,0.052,517,0.000175953
01:58:11:215904,0.374036,-0.0626521,1.118,2.373,0.396,0.118,0.009,0.045,494,-0.00117302
01:58:11:220910,0.374042,-0.062788,1.753,1.559,0.07,0.114,0.07,0.051,470,-0.00258065
01:58:11:225910,0.374032,-0.0628274,1.649,0.905,-0.287,0.081,0.1,0.047,470,-0.00258065
01:58:11:231052,0.37405,-0.0627669,0.64,-0.421,-0.746,0.017,0.092,0.013,452,-0.00363636
01:58:11:236042,0.374049,-0.0626056,-0.785,-2.04,-0.708,-0.027,0.014,-0.036,452,-0.00363636
01:58:11:241164,0.374034,-0.0623373,-1.442,-3.076,-0.382,-0.048,-0.052,-0.065,446,-0.00398827
01:58:11:246181,0.374045,-0.0619763,-1.564,-4.206,0.205,-0.073,-0.118,-0.097,456,-0.00340176
01:58:11:251296,0.374036,-0.0615109,-1.158,-4.603,0.416,-0.089,-0.116,-0.113,456,-0.00340176
01:58:11:256280,0.37407,-0.0610642,-0.179,-4.874,0.295,-0.121,-0.038,-0.133,483,-0.00181818
01:58:11:261288,0.374031,-0.0607063,0.539,-5.002,0.027,-0.152,0.044,-0.143,516,0.000117302
01:58:11:266413,0.374052,-0.0604595,1.307,-5.121,-0.287,-0.205,0.141,-0.152,516,0.000117302
01:58:11:271530,0.37405,-0.0603059,1.29,-5.029,-0.289,-0.234,0.144,-0.152,528,0.000821114
01:58:11:276544,0.374063,-0.0602595,0.234,-4.558,-0.092,-0.267,0.049,-0.137,529,0.000879765
01:58:11:281533,0.37405,-0.0603059,-0.866,-4.071,-0.044,-0.278,-0.041,-0.116,529,0.000879765
01:58:11:286658,0.374054,-0.0604599,-2.103,-2.975,-0.255,-0.26,-0.132,-0.073,536,0.00129032
01:58:11:291657,0.374039,-0.0606814,-2.176,-1.773,-0.417,-0.215,-0.139,-0.038,536,0.00129032
01:58:11:296788,0.374044,-0.0608318,-1.097,0.903,-0.293,-0.125,-0.081,0.03,537,0.00134897
01:58:11:301788,0.374073,-0.0608852,0.013,2.955,0.055,-0.08,-0.023,0.082,533,0.00111437
01:58:11:306946,0.374044,-0.0608318,1.307,5.399,0.634,-0.049,0.042,0.139,533,0.00111437
01:58:11:311942,0.374039,-0.0606816,1.411,6.22,0.854,-0.015,0.055,0.152,522,0.000469208
01:58:11:317055,0.37406,-0.0604346,0.852,5.889,0.728,0.028,0.039,0.147,506,-0.000469208
01:58:11:322036,0.374066,-0.0600808,-0.269,4.69,0.26,0.102,0.006,0.141,506,-0.000469208
01:58:11:327165,0.37405,-0.0596262,-0.756,3.803,-0.075,0.132,-0.009,0.135,488,-0.00152493
01:58:11:332181,0.374062,-0.0590795,-0.653,2.71,-0.309,0.143,-0.016,0.103,488,-0.00152493
01:58:11:337173,0.374054,-0.0584252,-0.097,2.137,-0.218,0.14,-0.013,0.069,485,-0.00170088
