TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
23:23:47:517848,0.0180816,-0.554229,1.23332,0.000680678,1.3328,0.00767945,0.038659,0.0932878,0.145456,0,-0.0484503,0,1.181,2.316,1.347,-0.104,-0.015,0.025,5.425,31.892,-0.819,-3.703,-0.519921,-0.022544
23:23:47:522988,0.0182561,-0.553776,1.23404,0.000680678,1.33258,0.00767945,0.0363203,0.0897623,0.144269,0,-0.0470017,0,0.872,2.605,1.487,-0.121,-0.037,0.025,6.153,31.731,-0.021,-3.514,-0.586144,0
23:23:47:527988,0.0184481,-0.553357,1.2348,0.000663225,1.33231,0.00767945,0.037542,0.0862367,0.14748,-0.00218166,-0.0505447,0,0.803,2.944,1.639,-0.139,-0.045,0.027,6.223,31.801,-0.819,-4.116,-0.707318,-0.011272
23:23:47:533109,0.018675,-0.55292,1.23554,0.000663225,1.33198,0.00767945,0.0426733,0.0861494,0.146695,-0.00191986,-0.0627795,0,1.006,3.053,1.67,-0.144,-0.034,0.028,5.306,31.71,-0.98,-3.584,-0.584735,0.107084
23:23:47:538105,0.0189368,-0.552484,1.23623,0.000663225,1.33151,0.00767945,0.0477348,0.0879646,0.140359,-0.00165806,-0.0800233,0,1.563,3.023,1.612,-0.141,0,0.029,4.095,31.353,-1.428,-3.199,-0.208532,-0.011272
23:23:47:543305,0.0191986,-0.55203,1.23693,0.000645772,1.33102,0.00767945,0.0511381,0.0886278,0.13844,0,-0.0899368,0,1.952,2.885,1.509,-0.132,0.025,0.03,3.409,31.451,-1.624,-3.283,0.097221,0
23:23:47:548232,0.0194779,-0.551594,1.23761,0.000645772,1.33069,0.00767945,0.0533198,0.0849975,0.1372,0,-0.0710698,0,2.223,2.625,1.274,-0.114,0.049,0.032,3.402,31.122,-1.316,-3.794,0.111311,0.022544
23:23:47:553399,0.0197222,-0.551227,1.23828,0.000628319,1.33057,0.00767945,0.0505098,0.0785049,0.134478,0,-0.0430049,0,1.935,2.583,1.032,-0.108,0.032,0.034,3.451,31.374,-1.561,-3.003,-0.114129,-0.011272
23:23:47:558410,0.0199491,-0.550861,1.23897,0.000628319,1.33043,0.00767945,0.0453786,0.0742463,0.13364,0,-0.0344528,0,1.541,2.751,0.966,-0.116,0.004,0.034,4.333,32.501,-1.379,-3.703,-0.297299,0.153581
23:23:47:563357,0.0201236,-0.550494,1.23959,0.000628319,1.3302,0.00767945,0.0387289,0.0741416,0.126746,0,-0.0410501,0,0.987,3.109,1.126,-0.139,-0.036,0.034,5.39,32.949,-0.07,-3.801,-0.304344,-0.107084
