TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
23:26:50:453372,0.000244346,-0.581805,1.1875,5.23599e-05,1.35184,-0.00488692,0,0,0,0,0,0,0,0,0,0,0,0,-1.988,13.664,-13.79,2.94,0.088767,-0.145127
23:26:50:458300,0.000244346,-0.581805,1.1875,5.23599e-05,1.35184,-0.00488692,0,0,0,0,0,0,0,0,0,0,0,0,-1.967,13.853,-14.567,2.485,0.054951,-0.138082
23:26:50:463314,0.000244346,-0.581805,1.1875,5.23599e-05,1.35184,-0.00488692,0,0,0,0,0,0,0,0,0,0,0,0,-1.932,13.643,-13.405,2.52,-0.025362,-0.233894
23:26:50:468422,0.000244346,-0.581805,1.1875,5.23599e-05,1.35184,-0.00488692,0,0,0,0,0,0,0,0,0,0,0,0,-1.785,13.636,-13.517,2.688,-0.02818,-0.274755
23:26:50:473438,0.000244346,-0.581805,1.1875,5.23599e-05,1.35184,-0.00488692,0,0,0,0,0,0,0,0,0,0,0,0,-2.044,13.776,-14.028,3.129,0.077495,-0.236712
23:26:50:478548,0.000244346,-0.581805,1.1875,5.23599e-05,1.35184,-0.00488692,0,0,0,0,0,0,0,0,0,0,0,0,-1.785,14.399,-14.175,3.017,0.005636,-0.094403
23:26:50:483562,0.000244346,-0.581805,1.1875,5.23599e-05,1.35184,-0.00488692,0,0,0,0,0,0,0,0,0,0,0,0,-1.904,13.167,-13.825,2.485,-0.036634,-0.162035
23:26:50:488688,0.000244346,-0.581805,1.1875,5.23599e-05,1.35184,-0.00488692,0,0,0,0,0,0,0,0,0,0,0,0,-2.184,13.734,-13.664,1.911,-0.01409,-0.216986
23:26:50:493725,0.000244346,-0.581805,1.1875,5.23599e-05,1.35184,-0.00488692,0,0,0,0,0,0,0,0,0,0,0,0,-2.324,13.692,-13.916,2.394,0.049315,-0.219804
23:26:50:498812,0.000244346,-0.581805,1.1875,5.23599e-05,1.35184,-0.00488692,0,0,0,0,0,0,0,0,0,0,0,0,-1.68,14.224,-14.399,2.702,-0.167671,-0.356477
23:26:50:503815,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0,0,0,0,0,0,-2.527,13.594,-14.049,2.667,0.040861,-0.315616
23:26:50:508923,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0,0,0,0,0,0,-1.988,13.524,-14.322,2.352,-0.032407,-0.101448
23:26:50:513994,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0,0,0,0,0,0,-1.876,13.706,-13.678,2.674,0.046497,-0.067632
23:26:50:519114,0.000244346,-0.581805,1.1875,6.98132e-05,1.35184,-0.00488692,0,0,0,0,0,0,0,0,0,0,0,0,-1.764,14.07,-14.749,2.632,-0.061996,-0.236712
