TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
23:22:12:624871,-0.0499164,-0.558977,1.22276,0.000244346,1.33696,-0.0493754,0.0454484,0.019443,0.0497768,0,-0.0155334,0.0587478,3.713,6.158,3.783,-0.404,0.098,-0.087,3.871,29.61,-4.711,-0.063,-0.219804,0.143718
23:22:12:629889,-0.0496895,-0.558872,1.223,0.000244346,1.33689,-0.0490787,0.0446106,0.0195826,0.0501957,0,-0.014591,0.0574039,3.421,6.201,3.97,-0.41,0.073,-0.089,3.101,29.113,-5.103,0.574,-0.16908,-0.012681
23:22:12:634997,-0.0494626,-0.558785,1.22325,0.000244346,1.3368,-0.0488169,0.0448375,0.0193557,0.048782,0,-0.0129678,0.0551699,3.218,6.24,4.122,-0.415,0.057,-0.09,4.025,29.141,-5.152,0,-0.273346,0.150763
23:22:12:640011,-0.0492357,-0.55868,1.22344,0.000244346,1.33677,-0.0485551,0.0447851,0.0192684,0.0418704,0,-0.0125664,0.0528137,2.952,6.331,4.22,-0.422,0.036,-0.09,3.402,29.029,-3.948,-0.049,-0.250802,0.143718
23:22:12:645136,-0.0490088,-0.558593,1.22358,0.000244346,1.33671,-0.0483107,0.0445932,0.0195302,0.0342608,0,-0.00993092,0.049323,2.801,6.406,4.172,-0.427,0.022,-0.089,3.787,30.226,-2.366,0.126,-0.238121,0.276164
23:22:12:650118,-0.048782,-0.558488,1.22372,0.000244346,1.33666,-0.0480838,0.0465479,0.0190939,0.0273842,0,-0.0105069,0.0448375,2.61,6.519,4.12,-0.433,0.003,-0.087,3.906,30.625,-1.414,0.273,-0.294481,0.190215
23:22:12:655250,-0.0485376,-0.558401,1.22382,0.000244346,1.33661,-0.0478744,0.0476649,0.0177675,0.0249757,0,-0.0106989,0.0430573,2.543,6.578,4.324,-0.439,-0.009,-0.088,3.997,30.065,-0.343,0.455,-0.424109,0.381839
23:22:12:660260,-0.0482758,-0.558331,1.22395,0.000244346,1.33656,-0.0476649,0.0496372,0.0166504,0.0241554,0,-0.0109956,0.0435285,2.641,6.554,4.537,-0.438,-0.007,-0.089,3.353,30.051,-0.476,-0.525,-0.474833,0.411428
23:22:12:665373,-0.048014,-0.558261,1.22407,0.000244346,1.3365,-0.0474031,0.0505796,0.0155509,0.0252724,0,-0.0108559,0.0488867,2.993,6.412,4.64,-0.427,0.016,-0.088,4.305,30.611,-0.714,-0.182,-0.342387,0.359295
23:22:12:670372,-0.0477522,-0.558174,1.22423,0.000244346,1.33645,-0.0471064,0.0514523,0.014556,0.0282743,0,-0.0108385,0.0548208,3.251,6.278,4.474,-0.414,0.038,-0.086,3.71,30.541,-1.932,-0.077,-0.414246,0.276164
23:22:12:675514,-0.047473,-0.558104,1.22442,0.000244346,1.33642,-0.0467748,0.0543845,0.014399,0.0341735,0,-0.00801106,0.0594808,3.404,6.11,4.085,-0.397,0.057,-0.083,2.527,30.135,-3.129,0.959,-0.326888,0.273346
23:22:12:680494,-0.0471762,-0.558034,1.22463,0.000244346,1.33638,-0.0464607,0.0571072,0.0149749,0.0370882,0,-0.00755728,0.0609818,3.269,6.063,3.949,-0.394,0.049,-0.082,2.555,30.681,-3.899,-0.301,-0.386066,0.157808
23:22:12:685635,-0.046897,-0.557947,1.22482,0.000244346,1.33633,-0.0461989,0.0568803,0.0159872,0.0381704,0,-0.00794125,0.0547335,2.834,6.117,4.065,-0.402,0.012,-0.084,2.415,30.191,-4.599,-0.336,-0.428336,0.398747
23:22:12:690623,-0.0466177,-0.557842,1.22499,0.000244346,1.33631,-0.0459894,0.0544892,0.017366,0.0353255,0,-0.00699877,0.0469494,2.57,6.225,4.236,-0.412,-0.014,-0.085,2.723,29.624,-4.62,0.217,-0.494559,0.428336
23:22:12:695640,-0.0463734,-0.557755,1.22515,0.000244346,1.33628,-0.0458149,0.0505447,0.0175755,0.0339641,0,-0.00680678,0.0400204,2.501,6.434,4.378,-0.424,-0.029,-0.084,3.199,29.449,-4.753,-0.196,-0.515694,0.484696
23:22:12:700758,-0.0461465,-0.557668,1.22531,0.000244346,1.33626,-0.0456055,0.0474904,0.0169995,0.0322013,0,-0.00535816,0.0400553,2.711,6.546,4.381,-0.427,-0.016,-0.081,3.969,30.177,-3.976,-0.112,-0.515694,0.584735
23:22:12:705758,-0.0459371,-0.557615,1.22545,0.000244346,1.33622,-0.0453786,0.0449422,0.0146957,0.0282394,0,-0.00591667,0.0438776,3.21,6.589,4.412,-0.425,0.025,-0.079,4.634,29.715,-4.41,-0.182,-0.59178,0.462152
23:22:12:710761,-0.0457102,-0.557563,1.22555,0.000244346,1.33619,-0.0451342,0.0439474,0.0121824,0.0244521,0,-0.00598648,0.0477871,3.475,6.529,4.493,-0.421,0.053,-0.079,5.005,29.729,-3.479,-0.77,-0.652367,0.349432
23:22:12:715834,-0.0454658,-0.557511,1.22564,0.000244346,1.33617,-0.0448724,0.0465654,0.0109607,0.0208043,0,-0.00481711,0.0487296,3.537,6.386,4.606,-0.415,0.071,-0.081,4.83,30.429,-3.836,-0.126,-0.666457,0.504422
23:22:12:720956,-0.045204,-0.557458,1.22573,0.000244346,1.33615,-0.0446281,0.0499513,0.0106291,0.0187797,0,-0.0039968,0.0466352,3.348,6.318,4.603,-0.413,0.063,-0.083,4.473,30.506,-3.43,-0.392,-0.562191,0.459334
23:22:12:726017,-0.0449422,-0.557388,1.22583,0.000244346,1.33614,-0.0444012,0.0511905,0.0113272,0.0187099,0,-0.00371755,0.0460592,2.897,6.33,4.467,-0.414,0.029,-0.085,3.752,30.758,-3.213,-0.511,-0.680547,0.621369
23:22:12:731036,-0.0446804,-0.557336,1.22594,0.000244346,1.3361,-0.0441568,0.0507542,0.012514,0.0193208,0,-0.00483456,0.0488867,2.616,6.414,4.311,-0.416,0.004,-0.084,4.501,31.101,-2.394,0.364,-0.721408,0.473424
23:22:12:736130,-0.0444361,-0.557266,1.22604,0.000244346,1.33607,-0.0438427,0.0496895,0.0123918,0.0217992,0,-0.00553269,0.0582067,2.37,6.585,4.036,-0.423,-0.022,-0.082,4.207,30.583,-3.675,-0.588,-0.736907,0.405792
23:22:12:741242,-0.0441743,-0.557196,1.22618,0.000244346,1.33603,-0.0434238,0.0504226,0.0135438,0.0243299,0,-0.00568977,0.0717679,2.379,6.687,3.857,-0.427,-0.027,-0.08,4.361,29.722,-4.592,-1.141,-0.631232,0.233894
23:22:12:746202,-0.043895,-0.557127,1.22632,0.000244346,1.336,-0.0430049,0.054175,0.0123569,0.027838,0,-0.00673697,0.0798488,2.519,6.677,3.877,-0.428,-0.019,-0.079,3.57,29.981,-4.97,-0.532,-0.67632,-0.047906
23:22:12:751259,-0.0435983,-0.557074,1.2265,0.000244346,1.33594,-0.0426908,0.0577355,0.0119381,0.0308051,0,-0.00734784,0.0681726,2.883,6.56,4.083,-0.423,0.005,-0.078,3.08,30.765,-6.111,-1.141,-0.656594,-0.050724
23:22:12:756382,-0.0432667,-0.557022,1.22665,0.000244346,1.33591,-0.0424988,0.0613483,0.011397,0.0317126,0,-0.00759218,0.0489216,3.17,6.445,4.216,-0.416,0.026,-0.078,2.793,30.17,-7.28,-0.679,-0.710136,0.121174
23:22:12:761369,-0.0429351,-0.556952,1.22679,0.000244346,1.33588,-0.0423242,0.0631635,0.0115541,0.0284314,0,-0.00678933,0.0403869,3.539,6.255,4.221,-0.4,0.056,-0.076,1.925,30.52,-7.392,-0.861,-0.658003,0.370567
23:22:12:766496,-0.0426558,-0.556917,1.22688,0.000244346,1.33586,-0.0420973,0.0594459,0.00998328,0.0208218,0,-0.00361283,0.0431794,3.701,6.133,4.102,-0.39,0.07,-0.074,2.513,29.827,-6.776,-0.112,-0.841173,0.246575
23:22:12:771509,-0.0424115,-0.556865,1.22693,0.000244346,1.33584,-0.0418181,0.0524297,0.0102276,0.0124093,0,-0.0042237,0.0510334,3.848,5.997,3.906,-0.378,0.084,-0.072,3.535,30.163,-5.628,-0.84,-0.728453,0.33816
23:22:12:776489,-0.0421846,-0.556812,1.22695,0.000244346,1.33582,-0.0415388,0.046705,0.00954695,0.0079587,0,-0.00432842,0.0527613,3.924,5.958,3.832,-0.373,0.09,-0.071,4.102,30.177,-4.361,-0.651,-0.703091,0.393111
23:22:12:781618,-0.0419752,-0.556777,1.22697,0.000244346,1.33581,-0.041277,0.0445408,0.00932006,0.00574213,0,-0.00427606,0.0503004,4.031,5.988,3.778,-0.372,0.097,-0.07,4.529,30.842,-3.136,-1.351,-0.667866,0.346614
23:22:12:786756,-0.0417483,-0.556725,1.22698,0.000226893,1.33577,-0.0410501,0.0455007,0.00998328,0.00563741,0,-0.00535816,0.0500037,4.063,6.049,3.744,-0.374,0.099,-0.069,5.537,30.814,-2.436,-0.203,-0.714363,0.411428
23:22:12:791757,-0.0414865,-0.556673,1.22702,0.000226893,1.33574,-0.0407709,0.0490612,0.0104545,0.00593412,0,-0.00680678,0.0514698,3.967,6.162,3.729,-0.381,0.092,-0.069,4.529,30.303,-2.233,-1.043,-0.631232,0.356477
23:22:12:796753,-0.0412072,-0.556603,1.22707,0.000226893,1.33568,-0.0404742,0.0523075,0.0119381,0.00773181,0,-0.00787144,0.056252,3.793,6.234,3.785,-0.388,0.079,-0.07,3.962,31.451,-1.904,-1.519,-0.735498,0.472015
23:22:12:801878,-0.040928,-0.556516,1.22712,0.000226893,1.33565,-0.0401077,0.0545415,0.0146084,0.01028,0,-0.00818559,0.065031,3.441,6.315,3.952,-0.399,0.054,-0.072,3.479,30.093,-1.246,-1.043,-0.752406,0.246575
23:22:12:806880,-0.0406662,-0.556446,1.22719,0.000226893,1.33558,-0.0397586,0.0536689,0.0159872,0.0119555,0,-0.0105243,0.0692198,3.227,6.336,4.062,-0.403,0.038,-0.074,3.283,30.142,-1.547,-1.393,-0.631232,0.063405
23:22:12:811989,-0.0404044,-0.556359,1.22728,0.000226893,1.33551,-0.0394968,0.0501084,0.0154113,0.0146957,0,-0.0125315,0.0565836,3.054,6.312,4.179,-0.401,0.023,-0.073,3.857,29.659,-1.729,-1.246,-0.590371,0.191624
23:22:12:817005,-0.0401775,-0.556289,1.22737,0.000226893,1.33542,-0.0393746,0.0482933,0.013823,0.0164061,0,-0.0150273,0.0386765,3.076,6.275,4.24,-0.397,0.021,-0.071,4.48,30.212,-1.358,-0.77,-0.511467,0.326888
