Time,FT1,FT2,X,Y,Z
15:30:41:159690,0,0,-0.125,0.465,0.01
15:30:41:164799,0,0,-0.125,0.465042,0.01
15:30:41:169693,0,0,-0.125,0.465042,0.01
15:30:41:174952,0,0,-0.125,0.465047,0.01
15:30:41:179956,0,0,-0.125,0.465047,0.01
15:30:41:185044,0,0,-0.125,0.465052,0.01
15:30:41:190060,0,0,-0.125,0.465052,0.01
15:30:41:195186,0,0,-0.125,0.465058,0.01
15:30:41:200170,0,0,-0.125,0.465058,0.01
15:30:41:205298,0,0,-0.125,0.465058,0.01
15:30:41:210320,0,0,-0.125,0.465063,0.01
15:30:41:215441,0,0,-0.125,0.465063,0.01
15:30:41:220466,0,0,-0.125,0.465064,0.01
15:30:41:225549,0,0,-0.125,0.465064,0.01
15:30:41:230572,0,0,-0.125,0.465064,0.01
15:30:41:235719,0,0,-0.125,0.465069,0.01
15:30:41:240687,0,0,-0.125,0.465069,0.01
15:30:41:245828,0,0,-0.125,0.465069,0.01
15:30:41:250793,0,0,-0.125,0.465069,0.01
15:30:41:255927,0,0,-0.125,0.465074,0.01
15:30:41:260940,0,0,-0.125004,0.465074,0.01
15:30:41:266552,0,0,-0.125004,0.465074,0.01
15:30:41:271743,0,0,-0.125004,0.465074,0.01
15:30:41:276563,0,0,-0.125004,0.465074,0.01
15:30:41:281670,0,0,-0.125004,0.465074,0.01
15:30:41:286671,0,0,-0.125004,0.465074,0.01
15:30:41:291794,0,0,-0.125004,0.465074,0.01
15:30:41:296695,0,0,-0.125004,0.465079,0.01
15:30:41:301916,0,0,-0.125004,0.465079,0.01
15:30:41:306931,0,0,-0.125004,0.465079,0.01
15:30:41:311920,0,0,-0.125004,0.465079,0.01
15:30:41:317162,0,0,-0.125004,0.465079,0.01
15:30:41:322058,0,0,-0.125004,0.465079,0.01
15:30:41:327185,0,0,-0.125004,0.465079,0.01
15:30:41:332190,0,0,-0.125004,0.465079,0.01
15:30:41:337297,0,0,-0.125004,0.465079,0.01
15:30:41:342185,0,0,-0.125004,0.46508,0.01
15:30:41:347425,0,0,-0.125004,0.46508,0.01
15:30:41:352423,0,0,-0.125004,0.46508,0.01
