Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
15:30:41:172246,-9,-5,0,6,-11,-7,-26,-14
15:30:41:173017,6,-3,3,5,45,8,3,45
15:30:41:179010,4,-3,-7,10,47,2,-2,35
15:30:41:187240,4,-3,-7,10,47,2,-2,35
15:30:41:187998,1,-2,5,21,-51,-10,12,-13
15:30:41:201453,-3,-2,-1,-10,49,18,19,-34
15:30:41:209712,-3,-2,-1,-10,49,18,19,-34
15:30:41:210520,3,1,3,9,-42,-11,10,23
15:30:41:216472,-1,0,1,-11,-42,-17,37,5
15:30:41:232307,-1,0,1,-11,-42,-17,37,5
15:30:41:233001,10,2,1,15,42,7,4,49
15:30:41:238944,8,1,-6,1,45,25,41,4
15:30:41:247227,8,1,-6,1,45,25,41,4
15:30:41:248020,7,5,11,-19,-50,-1,50,17
15:30:41:261943,-5,3,-1,-13,65,6,6,-18
15:30:41:269667,-5,3,-1,-13,65,6,6,-18
15:30:41:270785,-3,1,1,-29,-7,1,-28,-8
15:30:41:276489,-7,-6,-2,-22,-35,-22,-23,-69
15:30:41:292181,-7,-6,-2,-22,-35,-22,-23,-69
15:30:41:292961,1,0,-3,-9,-7,13,1,20
15:30:41:298955,-6,-4,3,15,-12,5,5,-34
15:30:41:307196,-6,-4,3,15,-12,5,5,-34
15:30:41:307972,-9,0,-2,-3,-8,-11,17,-22
15:30:41:321528,2,2,5,-11,-12,0,-7,15
15:30:41:329727,2,2,5,-11,-12,0,-7,15
15:30:41:330528,-2,-12,-5,-8,-26,-1,-18,-17
15:30:41:336463,-3,-5,-4,-13,20,-8,-20,-1
15:30:41:352173,-3,-5,-4,-13,20,-8,-20,-1
15:30:41:352985,-7,6,1,-17,3,1,-14,-37
15:30:41:358923,-2,-1,-8,-7,19,-7,15,-5
15:30:41:367230,-2,-1,-8,-7,19,-7,15,-5
15:30:41:368022,0,5,-3,15,35,6,22,48
15:30:41:381552,-2,-2,-1,-16,-55,-11,-18,25
15:30:41:389698,-2,-2,-1,-16,-55,-11,-18,25
15:30:41:390431,-2,-6,-6,13,18,-7,-27,-28
15:30:41:404042,0,-2,2,-2,5,-1,-8,6
15:30:41:420391,0,-2,2,-2,5,-1,-8,6
15:30:41:421164,-3,0,3,6,-19,-11,-17,-12
15:30:41:421999,5,5,3,-6,-52,-11,0,-4
15:30:41:426554,5,5,3,-6,-52,-11,0,-4
15:30:41:434002,11,1,3,-3,3,12,40,34
15:30:41:441446,-6,-3,0,20,6,1,10,-26
15:30:41:449747,-6,-3,0,20,6,1,10,-26
15:30:41:450514,2,4,-4,-27,4,6,-8,38
15:30:41:464027,9,2,-3,4,3,5,25,48
15:30:41:472296,9,2,-3,4,3,5,25,48
15:30:41:472959,-7,-4,-3,0,-14,-8,-13,-27
