Time,FT1,FT2,X,Y,Z
15:27:53:564171,0,0,-0.125,0.465,0.01
15:27:53:569282,0,0,-0.125,0.465037,0.01
15:27:53:574307,0,0,-0.125007,0.465046,0.01
15:27:53:579279,0,0,-0.125007,0.465052,0.01
15:27:53:584421,0,0,-0.125007,0.465057,0.01
15:27:53:589399,0,0,-0.125007,0.465057,0.01
15:27:53:594545,0,0,-0.125007,0.465063,0.01
15:27:53:599568,0,0,-0.125007,0.465063,0.01
15:27:53:604681,0,0,-0.125007,0.465068,0.01
15:27:53:609673,0,0,-0.125007,0.465069,0.01
15:27:53:614788,0,0,-0.125007,0.465069,0.01
15:27:53:619814,0,0,-0.125007,0.465069,0.01
15:27:53:624931,0,0,-0.125007,0.465069,0.01
15:27:53:629926,0,0,-0.125007,0.465074,0.01
15:27:53:635063,0,0,-0.125007,0.465074,0.01
15:27:53:640055,0,0,-0.125007,0.465074,0.01
15:27:53:645176,0,0,-0.125007,0.465074,0.01
15:27:53:650172,0,0,-0.125007,0.465074,0.01
15:27:53:655336,0,0,-0.125007,0.465074,0.01
15:27:53:660344,0,0,-0.125007,0.465075,0.01
15:27:53:665425,0,0,-0.125007,0.465075,0.01
15:27:53:670420,0,0,-0.125013,0.465075,0.01
15:27:53:675549,0,0,-0.125013,0.46508,0.01
15:27:53:680553,0,0,-0.125013,0.46508,0.01
15:27:53:685654,0,0,-0.125013,0.46508,0.01
15:27:53:690676,0,0,-0.125013,0.46508,0.01
15:27:53:695825,0,0,-0.125013,0.46508,0.01
15:27:53:700948,0,0,-0.125013,0.46508,0.01
15:27:53:705902,0,0,-0.125013,0.46508,0.01
15:27:53:710981,0,0,-0.125013,0.46508,0.01
15:27:53:716051,0,0,-0.125013,0.46508,0.01
15:27:53:720936,0,0,-0.125013,0.46508,0.01
15:27:53:726185,0,0,-0.125013,0.46508,0.01
15:27:53:731161,0,0,-0.125013,0.46508,0.01
15:27:53:736186,0,0,-0.125013,0.46508,0.01
