Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
20:59:20:642429,-1,-1,-2,2,0,0,-2,-1
20:59:20:643258,-1,-1,-2,2,0,0,-2,-1
20:59:20:649318,-2,-1,5,0,0,-2,-1,1
20:59:20:656800,-3,-1,-3,1,0,-1,-1,-2
20:59:20:664930,-3,-1,-3,1,0,-1,-1,-2
20:59:20:665675,1,0,-1,2,1,-1,0,-1
20:59:20:679260,0,0,0,2,0,-1,1,0
20:59:20:687418,0,0,0,2,0,-1,1,0
20:59:20:688303,0,0,-1,2,-1,-1,-2,-1
20:59:20:694274,-2,-2,-4,-3,-1,-1,-1,-1
20:59:20:701828,-2,-2,-4,-3,-1,-1,-1,-1
20:59:20:709158,-2,-2,-5,-3,-2,-1,-1,-1
20:59:20:724929,0,-1,1,-10,-3,-2,0,-1
20:59:20:725652,0,-1,1,-10,-3,-2,0,-1
20:59:20:731779,-1,1,-2,-3,-1,-1,-2,-1
20:59:20:739287,-1,0,0,4,-1,-2,-1,-1
20:59:20:747431,-1,0,0,4,-1,-2,-1,-1
20:59:20:748283,-1,-2,-2,-3,-1,-1,-1,1
20:59:20:762428,0,-2,-3,0,1,-1,-2,0
20:59:20:763310,0,-2,-3,0,1,-1,-2,0
20:59:20:769322,-1,-1,-5,3,0,-2,-1,0
20:59:20:776762,-4,-1,-3,0,-1,-1,-1,-2
20:59:20:784277,-4,-1,-3,0,-1,-1,-1,-2
20:59:20:791674,1,-1,-1,-4,-3,-1,-2,-1
20:59:20:808037,0,-1,0,-3,0,-2,1,-1
20:59:20:808891,0,-1,0,-3,0,-2,1,-1
20:59:20:809636,-1,0,7,0,1,1,-1,-1
20:59:20:822415,-2,-1,-2,0,-1,1,-1,0
20:59:20:823257,-2,-1,-2,0,-1,1,-1,0
20:59:20:829261,-2,-1,-7,-9,-1,-1,0,-2
20:59:20:836655,1,-1,2,2,0,-1,-1,-1
20:59:20:844280,1,-1,2,2,0,-1,-1,-1
20:59:20:851663,-1,0,2,4,-1,-3,-1,0
20:59:20:859343,1,-1,-3,-1,0,-2,0,-2
20:59:20:867413,1,-1,-3,-1,0,-2,0,-2
20:59:20:868272,0,-2,-2,-2,0,-2,0,-1
20:59:20:882410,1,1,0,6,0,-2,-1,0
20:59:20:883284,1,1,0,6,0,-2,-1,0
20:59:20:897431,-4,-1,-3,-2,-2,0,-1,-2
20:59:20:898281,0,-1,0,2,0,-2,0,0
20:59:20:904293,0,-1,0,2,0,-2,0,0
20:59:20:919918,0,-1,-3,0,0,-1,-1,0
20:59:20:920673,-2,-2,2,-5,-3,-1,-2,-2
20:59:20:927407,-2,-2,2,-5,-3,-1,-2,-2
20:59:20:928285,-3,-1,0,-7,-1,0,-2,-2
20:59:20:942421,0,-3,-4,0,-2,-1,0,1
20:59:20:943274,0,-3,-4,0,-2,-1,0,1
20:59:20:949345,0,0,0,3,1,0,1,0
20:59:20:956669,-2,-1,-2,-3,0,0,-1,-2
20:59:20:964286,-2,-1,-2,-3,0,0,-1,-2
20:59:20:971663,0,-2,-1,2,-1,1,0,-1
20:59:20:979283,3,-1,-3,1,0,-2,-1,2
20:59:20:987431,3,-1,-3,1,0,-2,-1,2
20:59:20:988267,1,1,-1,2,0,1,-1,0
20:59:21:2438,-2,0,0,0,-2,0,-2,-3
20:59:21:3271,-2,0,0,0,-2,0,-2,-3
20:59:21:9305,-1,-1,-9,-4,-1,-1,-3,0
20:59:21:16675,-2,-3,-5,0,-2,-1,-1,-1
20:59:21:24294,-2,-3,-5,0,-2,-1,-1,-1
20:59:21:31788,-2,-1,0,1,0,-1,-1,0
20:59:21:39279,-1,-1,-1,-5,-2,-2,-1,-1
20:59:21:47407,-1,-1,-1,-5,-2,-2,-1,-1
20:59:21:48284,-2,-1,2,-1,-1,-2,-2,-2
20:59:21:62401,0,1,1,-2,-1,-1,-1,-1
20:59:21:63282,0,1,1,-2,-1,-1,-1,-1
20:59:21:69277,-2,-3,-12,-4,-3,-2,-1,-3
20:59:21:76785,-1,-1,-4,-12,-2,-2,-1,-1
20:59:21:84296,-1,-1,-4,-12,-2,-2,-1,-1
20:59:21:91644,0,0,1,2,-1,-2,0,-1
20:59:21:99177,-2,-1,-4,1,-1,1,0,-1
20:59:21:107424,-2,-1,-4,1,-1,1,0,-1
20:59:21:108273,0,0,3,-2,-2,-1,-1,-1
20:59:21:122404,0,-1,3,1,1,-1,-1,-1
20:59:21:123268,0,-1,3,1,1,-1,-1,-1
20:59:21:137438,-1,0,7,4,0,-1,-1,-1
20:59:21:138300,-1,-2,-1,4,0,-2,0,-1
20:59:21:144277,-1,-2,-1,4,0,-2,0,-1
20:59:21:151674,-1,-3,-1,-3,-2,-1,0,-1
20:59:21:159167,0,0,5,-1,0,-1,-2,-1
20:59:21:174912,0,0,5,-1,0,-1,-2,-1
20:59:21:175646,-1,-2,-1,3,-1,-2,-1,-1
20:59:21:182394,-3,-1,-2,-1,-1,-1,-1,-1
20:59:21:183299,-3,-1,-2,-1,-1,-1,-1,-1
20:59:21:197419,2,0,1,-1,-2,1,-1,0
20:59:21:198141,1,0,0,-1,-2,-1,1,0
20:59:21:204311,1,0,0,-1,-2,-1,1,0
20:59:21:211788,-1,1,-2,-8,-3,-2,1,-2
20:59:21:219316,-2,1,4,-1,-2,-2,-1,-2
20:59:21:227434,-2,1,4,-1,-2,-2,-1,-2
20:59:21:228279,-3,-3,-2,3,2,0,0,-2
20:59:21:242416,-1,-2,-5,-1,-2,-1,-1,-1
20:59:21:243272,-1,-2,-5,-1,-2,-1,-1,-1
20:59:21:249335,-3,-2,-1,2,0,-1,-1,0
20:59:21:256664,-1,-2,-2,-1,0,-1,-3,-3
20:59:21:264277,-1,-2,-2,-1,0,-1,-3,-3
20:59:21:271649,-3,-2,-1,-5,-2,0,-1,-2
20:59:21:279310,-2,-1,1,-4,-1,0,0,0
20:59:21:287450,-2,-1,1,-4,-1,0,0,0
20:59:21:288269,-1,0,-2,-4,-1,-1,-1,-1
20:59:21:302446,-1,-2,-9,1,0,-2,-3,-1
20:59:21:303272,-1,-2,-9,1,0,-2,-3,-1
20:59:21:309145,0,-1,-1,1,-1,0,0,0
20:59:21:316698,-1,-1,-3,0,-2,-1,-1,-1
20:59:21:324281,-1,-1,-3,0,-2,-1,-1,-1
20:59:21:331672,0,1,3,-15,-2,-2,0,-1
20:59:21:339198,-2,0,3,-1,0,-1,-1,-1
20:59:21:347400,-2,0,3,-1,0,-1,-1,-1
20:59:21:348274,0,-1,2,2,-1,0,0,-2
20:59:21:362421,-1,-2,-2,-1,0,0,-1,-1
20:59:21:363283,-1,-2,-2,-1,0,0,-1,-1
20:59:21:369377,-1,-2,-6,0,-1,-2,-2,-2
20:59:21:376651,0,-2,-6,4,0,1,-1,-1
20:59:21:384313,0,-2,-6,4,0,1,-1,-1
20:59:21:391670,-1,-1,-5,0,0,0,-1,-1
20:59:21:399340,0,-1,0,-1,0,0,0,-1
20:59:21:407430,0,-1,0,-1,0,0,0,-1
