Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
22:37:10:641884,0.374037,0,0.031,-0.093,0.002,0,0,-0.001,513,-5.8651e-05
22:37:10:646884,0.374037,0,0.027,-0.072,-0.007,0,0,-0.001,513,-5.8651e-05
22:37:10:652023,0.374037,0,0.03,-0.054,0.045,0,0,-0.001,513,-5.8651e-05
22:37:10:657000,0.374034,-0.000212148,0.034,-0.052,0.104,0,0,-0.002,513,-5.8651e-05
22:37:10:662338,0.374034,-0.000467982,0.039,-0.048,0.153,0,0.001,-0.002,513,-5.8651e-05
22:37:10:667269,0.374034,-0.000824094,0.044,-0.039,0.138,0,0.002,-0.002,513,-5.8651e-05
22:37:10:672289,0.374031,-0.00120256,0.05,-0.033,0.092,0.001,0.003,-0.001,513,-5.8651e-05
22:37:10:677268,0.374075,-0.00164308,0.05,-0.047,0.089,0.002,0.003,-0.001,513,-5.8651e-05
22:37:10:682375,0.374068,-0.0021837,0.039,-0.079,0.133,0.001,0.003,-0.001,513,-5.8651e-05
22:37:10:687369,0.374063,-0.00282413,0.026,-0.078,0.162,0.001,0.002,-0.001,513,-5.8651e-05
22:37:10:692506,0.374053,-0.00356436,0.009,-0.019,0.171,0,0,-0.001,513,-5.8651e-05
22:37:10:697502,0.374036,-0.00440484,0.008,0.053,0.14,0.001,-0.001,0,513,-5.8651e-05
22:37:10:702632,0.374061,-0.00534555,0.02,0.063,0.095,0.002,-0.001,-0.001,513,-5.8651e-05
22:37:10:707629,0.374036,-0.00634236,0.046,0.009,0,0.002,0,-0.003,513,-5.8651e-05
22:37:10:712758,0.374053,-0.00725082,0.058,-0.04,-0.054,0.002,0,-0.001,512,-0.000117302
22:37:10:717766,0.37407,-0.00805982,0.059,-0.073,-0.091,0.001,0.003,0.012,512,-0.000117302
22:37:10:722895,0.374044,-0.00876786,0.051,-0.061,-0.107,0.003,0.004,0.021,512,-0.000117302
22:37:10:727902,0.374063,-0.00937665,0.016,-0.046,-0.158,0.007,0.003,0.02,511,-0.000175953
22:37:10:733015,0.374041,-0.00988434,-0.035,-0.101,-0.197,0.007,0.001,0.013,511,-0.000175953
22:37:10:738014,0.374067,-0.0102937,-0.171,-0.432,-0.219,-0.001,-0.002,0.006,511,-0.000175953
22:37:10:743149,0.374055,-0.0106019,-0.282,-0.892,-0.21,-0.018,-0.005,0.002,510,-0.000234604
22:37:10:748132,0.374043,-0.0108166,-0.406,-1.917,-0.173,-0.056,-0.01,-0.02,510,-0.000234604
22:37:10:753136,0.374031,-0.0110764,-0.408,-2.682,-0.118,-0.086,-0.012,-0.048,511,-0.000175953
22:37:10:758261,0.374058,-0.0114379,-0.25,-3.651,0.012,-0.124,-0.003,-0.082,513,-5.8651e-05
22:37:10:763261,0.374032,-0.0118975,-0.066,-4.095,0.089,-0.139,0.009,-0.091,513,-5.8651e-05
22:37:10:768383,0.374047,-0.0124585,0.202,-4.483,0.125,-0.148,0.029,-0.101,514,0
22:37:10:773400,0.374056,-0.0131192,0.312,-4.547,0.128,-0.148,0.036,-0.114,522,0.000469208
22:37:10:778510,0.374054,-0.0138797,0.36,-4.186,0.205,-0.139,0.027,-0.133,522,0.000469208
