Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
14:48:08:663662,-1,-1,-4,-1,-1,-3,0,-2
14:48:08:671127,-1,1,1,-4,0,-1,0,-2
14:48:08:678737,-1,1,1,-4,0,-1,0,-2
14:48:08:686154,-1,0,-3,-4,-1,-2,-1,-1
14:48:08:694329,-1,0,-5,1,0,0,0,-1
14:48:08:695193,-1,0,-5,1,0,0,0,-1
14:48:08:701150,1,2,-5,-3,-1,-1,-2,0
14:48:08:716836,0,-1,0,-1,-4,-2,-1,-1
14:48:08:717688,0,-1,0,-1,-4,-2,-1,-1
14:48:08:723659,3,-1,-1,-1,0,-1,-2,0
14:48:08:739335,-1,-4,-1,-1,-2,-1,-2,0
14:48:08:740135,-1,-4,-1,-1,-2,-1,-2,0
14:48:08:746098,1,4,-5,-2,-2,-1,-2,-2
14:48:08:754317,2,-5,-2,0,-1,-2,-3,-2
14:48:08:755161,2,-5,-2,0,-1,-2,-3,-2
14:48:08:761147,-2,-2,-3,-3,-3,-1,0,-3
14:48:08:776828,2,0,0,-1,0,0,0,0
14:48:08:777630,2,0,0,-1,0,0,0,0
14:48:08:783651,-2,-10,-7,-2,-3,-2,-3,-1
14:48:08:791129,0,-1,-2,-1,-2,-1,0,1
14:48:08:798679,0,-1,-2,-1,-2,-1,0,1
14:48:08:806135,-1,0,0,1,0,-1,3,10
14:48:08:814371,-2,2,1,0,-1,-1,0,-1
14:48:08:815176,-2,2,1,0,-1,-1,0,-1
14:48:08:821149,2,-1,0,0,-1,-1,0,1
14:48:08:836869,-6,-6,2,-1,1,1,-3,0
14:48:08:837675,-6,-6,2,-1,1,1,-3,0
14:48:08:843617,-3,2,2,0,0,1,0,-3
14:48:08:851112,0,1,-2,-3,-4,-3,0,-3
14:48:08:858714,0,1,-2,-3,-4,-3,0,-3
14:48:08:866172,4,-6,-4,-2,-2,-3,-2,-4
14:48:08:874295,0,2,-1,0,0,-2,1,-1
14:48:08:875136,0,2,-1,0,0,-2,1,-1
14:48:08:881162,2,-6,-8,-3,-2,-3,-3,-1
14:48:08:896866,2,0,-2,-2,-1,-1,-1,-1
14:48:08:897681,2,0,-2,-2,-1,-1,-1,-1
14:48:08:903659,-9,-2,-1,-1,-4,-1,-1,-3
14:48:08:911149,-6,0,-2,-1,-1,-3,-2,-1
14:48:08:926856,-6,0,-2,-1,-1,-3,-2,-1
14:48:08:927662,-1,2,1,-2,0,1,-1,-1
14:48:08:934355,-1,-2,-1,0,-1,-1,-2,0
14:48:08:935183,-1,-2,-1,0,-1,-1,-2,0
14:48:08:941151,-2,1,1,0,-1,0,-1,-2
14:48:08:956870,0,-1,-1,-1,-1,0,-2,-2
14:48:08:957680,0,-1,-1,-1,-1,0,-2,-2
14:48:08:963628,2,-1,0,1,1,-1,-1,0
14:48:08:971139,-2,-1,-2,-2,-2,-1,0,-1
14:48:08:978716,-2,-1,-2,-2,-2,-1,0,-1
14:48:08:986175,0,12,4,-1,-1,-1,0,-1
14:48:08:994295,-3,-12,-3,-2,-1,-2,-3,-1
14:48:08:995137,-3,-12,-3,-2,-1,-2,-3,-1
14:48:09:1178,-1,-2,-1,0,0,-4,-2,-3
14:48:09:16851,-1,0,0,-3,-1,-2,-1,0
14:48:09:17671,-1,0,0,-3,-1,-2,-1,0
14:48:09:23652,6,-6,-2,-2,0,0,-1,-3
14:48:09:31194,2,0,-1,0,-1,-1,-1,-2
14:48:09:38654,2,0,-1,0,-1,-1,-1,-2
14:48:09:46156,-6,0,1,-1,-2,-1,-1,-1
14:48:09:54332,2,0,1,-2,-2,-1,0,1
14:48:09:55150,2,0,1,-2,-2,-1,0,1
14:48:09:61106,2,-2,-3,-3,-2,-2,0,-2
14:48:09:76790,6,2,1,-1,-2,-2,-1,-2
14:48:09:77619,6,2,1,-1,-2,-2,-1,-2
14:48:09:91838,-1,-1,-1,-1,-2,1,-1,0
14:48:09:92599,7,2,-3,0,1,1,1,-2
14:48:09:98744,7,2,-3,0,1,1,1,-2
14:48:09:106174,-3,-4,-1,-2,-1,0,-3,0
14:48:09:114302,-5,-1,-3,-1,-2,-1,0,-2
14:48:09:115151,-5,-1,-3,-1,-2,-1,0,-2
14:48:09:121114,2,-2,-1,1,-2,-1,-2,1
14:48:09:137253,2,-2,-1,1,-2,-1,-2,1
14:48:09:144300,1,-2,-4,-1,-3,-3,-4,1
14:48:09:145107,-7,-8,2,1,3,3,2,-1
14:48:09:159343,-7,-8,2,1,3,3,2,-1
14:48:09:160170,-15,18,2,1,1,-1,1,-1
14:48:09:166183,-4,0,-1,0,0,-2,1,-1
14:48:09:174360,-4,0,-1,0,0,-2,1,-1
14:48:09:175125,-4,-5,0,-2,0,0,-1,0
14:48:09:188644,-1,6,-1,-1,-2,-2,-2,-1
14:48:09:196886,-1,6,-1,-1,-2,-2,-2,-1
14:48:09:197673,3,-7,-2,-4,-2,-1,-2,1
14:48:09:203648,-1,-7,-4,-2,-3,-2,-1,0
14:48:09:219328,-1,-7,-4,-2,-3,-2,-1,0
14:48:09:220172,-1,-2,-1,-2,-2,-1,0,-2
14:48:09:226124,-4,2,1,0,-1,-1,-1,-4
14:48:09:234378,-4,2,1,0,-1,-1,-1,-4
14:48:09:235174,-1,1,-1,0,-1,0,0,-1
14:48:09:248661,-1,0,-2,-2,-3,-1,-2,1
14:48:09:256856,-1,0,-2,-2,-3,-1,-2,1
14:48:09:257661,-1,-6,-2,-1,0,-1,0,-4
14:48:09:263643,-1,3,0,0,-1,-2,-2,-2
14:48:09:279357,-1,3,0,0,-1,-2,-2,-2
14:48:09:280133,-1,-9,-2,-1,0,-2,-2,-1
14:48:09:286160,-10,-7,6,0,-1,1,-1,-2
14:48:09:294343,-10,-7,6,0,-1,1,-1,-2
14:48:09:295199,2,0,-3,-2,-1,0,0,1
14:48:09:308657,3,0,-2,0,-1,-1,-2,0
14:48:09:316898,3,0,-2,0,-1,-1,-2,0
14:48:09:317677,-1,1,1,0,-2,-1,-1,-1
14:48:09:323632,2,1,-1,-1,-1,-1,-2,0
14:48:09:339353,2,1,-1,-1,-1,-1,-2,0
14:48:09:340144,-1,0,-1,-2,-2,0,0,0
14:48:09:346141,-2,-3,-3,-1,-1,-1,-2,-1
14:48:09:354390,-2,-3,-3,-1,-1,-1,-2,-1
14:48:09:355169,-8,1,-2,0,0,1,0,-2
14:48:09:368636,-1,2,-3,-2,1,-1,0,-1
14:48:09:376874,-1,2,-3,-2,1,-1,0,-1
14:48:09:377676,1,-3,-2,1,0,-1,-1,-2
14:48:09:383619,2,-2,0,-3,-2,-1,-1,-1
14:48:09:399322,2,-2,0,-3,-2,-1,-1,-1
14:48:09:400137,2,-1,-1,-1,1,-2,-1,-2
14:48:09:406098,6,1,1,-1,-2,-1,-1,-1
14:48:09:414345,6,1,1,-1,-2,-1,-1,-1
14:48:09:415145,0,13,7,1,-1,1,0,0
14:48:09:428668,-1,-1,-2,-1,-1,-1,-2,-1
14:48:09:436852,-1,-1,-2,-1,-1,-1,-2,-1
14:48:09:437646,-1,-9,-4,-1,-2,-4,-2,-1
14:48:09:443620,-3,3,-1,-2,0,-1,-2,-2
14:48:09:459322,-3,3,-1,-2,0,-1,-2,-2
14:48:09:460148,-1,-3,-2,-2,-3,1,-1,0
14:48:09:466142,-2,6,-1,0,1,1,0,-1
14:48:09:481822,-2,6,-1,0,1,1,0,-1
14:48:09:482612,-1,6,2,-1,0,-2,0,0
14:48:09:488679,-1,-6,-3,-1,-3,0,-1,-1
14:48:09:496811,-1,-6,-3,-1,-3,0,-1,-1
14:48:09:497630,0,1,1,-1,0,-1,0,1
14:48:09:503650,-1,-2,-2,-3,0,-2,0,-2
14:48:09:519353,-1,-2,-2,-3,0,-2,0,-2
14:48:09:520111,-2,-3,-4,-2,-2,-2,-3,-2
14:48:09:534394,-2,-4,-2,-1,1,0,-2,-1
14:48:09:535196,-2,-4,-2,-1,1,0,-2,-1
14:48:09:541181,2,-4,-3,-2,-1,-1,-3,-1
14:48:09:548649,0,0,0,0,-2,0,0,0
14:48:09:556837,0,0,0,0,-2,0,0,0
14:48:09:557612,0,-3,-1,-1,0,-3,-1,-1
14:48:09:563659,-4,-3,-3,-1,-1,1,1,-1
14:48:09:587598,-4,-3,-3,-1,-1,1,1,-1
14:48:09:588335,-1,-2,-1,0,-2,-1,0,-3
14:48:09:589122,-3,-1,0,1,-1,-2,-1,0
14:48:09:594346,-3,-1,0,1,-1,-2,-1,0
14:48:09:595164,-1,-2,-2,0,1,0,-1,-1
14:48:09:608650,1,-1,-2,0,-2,-3,-1,-1
14:48:09:616862,1,-1,-2,0,-2,-3,-1,-1
14:48:09:617669,-1,11,6,0,2,0,0,-1
14:48:09:623642,2,0,-3,-1,-2,-1,-1,-1
14:48:09:647475,2,0,-3,-1,-2,-1,-1,-1
14:48:09:648280,-3,-4,-2,-3,-3,-1,-1,0
14:48:09:649090,-2,-2,0,-2,-1,1,-2,1
14:48:09:654341,-2,-2,0,-2,-1,1,-2,1
14:48:09:655121,-5,-6,-1,1,0,-1,-1,-1
14:48:09:668670,-8,-5,0,-1,-2,-1,-2,-2
14:48:09:676827,-8,-5,0,-1,-2,-1,-2,-2
14:48:09:677644,1,-5,-2,-2,-3,-3,0,0
14:48:09:683661,-1,1,1,-1,-2,-1,0,-1
