Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
20:19:27:853065,0,1,-3,-16,-3,-1,-1,-1
20:19:27:853941,0,1,-3,-16,-3,-1,-1,-1
20:19:27:859944,-1,3,0,-7,-4,-1,0,1
20:19:27:876204,-3,-5,-5,1,-1,0,0,-2
20:19:27:877056,-3,-5,-5,1,-1,0,0,-2
20:19:27:877801,-1,-4,-3,-1,0,-3,1,-1
20:19:27:891704,-1,0,0,3,0,-3,-1,1
20:19:27:898180,-1,0,0,3,0,-3,-1,1
20:19:27:898923,-1,-4,-2,-3,0,-2,-5,-3
20:19:27:913055,-1,2,2,0,-2,-2,0,0
20:19:27:913917,-1,2,2,0,-2,-2,0,0
20:19:27:919970,-2,-3,-1,15,3,-1,-2,-2
20:19:27:927423,1,2,3,-12,-6,-1,-1,1
20:19:27:934943,1,2,3,-12,-6,-1,-1,1
20:19:27:942437,-2,-3,-1,-19,1,0,-2,-2
20:19:27:950595,-1,-2,2,5,-2,-2,-2,0
20:19:27:951432,-1,-2,2,5,-2,-2,-2,0
20:19:27:957499,0,3,0,-1,1,-2,0,-2
20:19:27:973579,-2,-3,-3,-1,-2,0,-2,-1
20:19:27:974353,-2,-3,-3,-1,-2,0,-2,-1
20:19:27:988109,-1,-6,-1,7,3,-1,1,-1
20:19:27:988816,-1,-1,-1,6,0,-2,-3,0
20:19:27:994966,-1,-1,-1,6,0,-2,-3,0
20:19:28:11311,-1,-5,-3,2,-4,0,0,0
20:19:28:12036,-1,-2,-7,3,5,-1,-1,-1
20:19:28:12923,-1,-2,-7,3,5,-1,-1,-1
20:19:28:17425,0,8,-1,-12,-8,-1,-1,-1
20:19:28:33061,-1,-2,1,0,-3,-2,-2,0
20:19:28:33926,-1,-2,1,0,-3,-2,-2,0
20:19:28:39929,-2,-8,-5,-4,0,-2,0,-1
20:19:28:47447,-1,-2,-3,-3,-1,-2,0,-1
20:19:28:54931,-1,-2,-3,-3,-1,-2,0,-1
20:19:28:62446,-1,-3,-1,-6,-4,-2,-1,0
20:19:28:70709,-1,5,4,-8,-4,-2,-1,-1
20:19:28:71422,-1,5,4,-8,-4,-2,-1,-1
20:19:28:77450,-1,-3,-1,-6,-3,0,1,-1
20:19:28:93555,-1,-1,-3,2,2,-2,1,-1
20:19:28:100703,-1,-1,-3,2,2,-2,1,-1
20:19:28:101436,-3,-4,-3,-6,-2,0,-2,-1
20:19:28:107424,-2,-4,-2,4,2,1,1,-1
20:19:28:114942,-2,-4,-2,4,2,1,1,-1
20:19:28:131344,1,4,-1,5,-2,-3,-2,-2
20:19:28:132075,-2,-8,-2,4,0,-1,-2,0
20:19:28:132940,-2,-8,-2,4,0,-1,-2,0
20:19:28:137462,1,8,3,6,3,0,-1,-1
20:19:28:153619,0,12,-2,-15,-1,0,-1,-3
20:19:28:154489,0,12,-2,-15,-1,0,-1,-3
20:19:28:159993,-1,-4,0,7,-1,-2,-1,-1
20:19:28:167441,0,-6,-4,-1,0,-2,-3,-2
20:19:28:174946,0,-6,-4,-1,0,-2,-3,-2
20:19:28:182466,-2,0,-3,-9,-1,1,-2,-2
20:19:28:190706,1,1,0,-13,-9,0,0,-1
20:19:28:191444,1,1,0,-13,-9,0,0,-1
20:19:28:197457,0,-4,0,8,1,-2,-1,0
20:19:28:213075,-1,-4,2,10,0,-1,-1,-1
20:19:28:213939,-1,-4,2,10,0,-1,-1,-1
20:19:28:219929,-2,5,-4,-5,-3,-1,0,0
20:19:28:227450,-2,1,-1,-6,-2,-2,-2,0
20:19:28:234939,-2,1,-1,-6,-2,-2,-2,0
20:19:28:251338,1,-1,0,16,1,0,-1,-1
20:19:28:252095,-1,-8,-2,3,-1,0,-1,-3
20:19:28:252927,-1,-8,-2,3,-1,0,-1,-3
20:19:28:257433,-1,-10,-10,-7,0,-1,-2,0
20:19:28:273089,-1,-12,-6,-2,2,-1,-1,-1
20:19:28:273929,-1,-12,-6,-2,2,-1,-1,-1
20:19:28:279940,-2,1,9,1,2,-2,0,-3
20:19:28:287456,-1,-2,-5,1,2,1,-1,0
20:19:28:294930,-1,-2,-5,1,2,1,-1,0
20:19:28:302440,-1,5,-3,-7,-3,-3,-1,-1
20:19:28:310562,-1,7,1,1,0,0,-2,-1
20:19:28:311444,-1,7,1,1,0,0,-2,-1
20:19:28:317430,-1,-5,-1,10,0,1,-2,0
20:19:28:341196,-1,3,0,-8,-1,-1,-1,-1
20:19:28:342073,-1,3,0,-8,-1,-1,-1,-1
20:19:28:342933,0,-3,-1,-6,-3,0,-1,-1
20:19:28:355577,-2,-8,-10,-5,-3,-2,1,0
20:19:28:356456,-2,-8,-10,-5,-3,-2,1,0
