Time,FT1,FT2,X,Y,Z
14:56:56:103245,0,0,-0.125,0.465,0.01
14:56:56:108334,0,0,-0.125,0.465037,0.01
14:56:56:113328,0,0,-0.125,0.465042,0.01
14:56:56:118475,0,0,-0.125,0.465042,0.01
14:56:56:123466,0,0,-0.125007,0.465048,0.01
14:56:56:128578,0,0,-0.125007,0.465048,0.01
14:56:56:133579,0,0,-0.125007,0.465048,0.01
14:56:56:138720,0,0,-0.125007,0.465054,0.01
14:56:56:143609,0,0,-0.125007,0.465054,0.01
14:56:56:148857,0,0,-0.125007,0.465054,0.01
14:56:56:153721,0,0,-0.125007,0.465059,0.01
14:56:56:158969,0,0,-0.125007,0.465059,0.01
14:56:56:163858,0,0,-0.125007,0.465059,0.01
14:56:56:169079,0,0,-0.125007,0.465059,0.01
14:56:56:174094,0,0,-0.125007,0.465059,0.01
14:56:56:179205,0,0,-0.125007,0.465064,0.01
14:56:56:184200,0,0,-0.125007,0.465064,0.01
14:56:56:189310,0,0,-0.125007,0.465064,0.01
14:56:56:194231,0,0,-0.125007,0.465064,0.01
14:56:56:199485,0,0,-0.125007,0.465065,0.01
14:56:56:204445,0,0,-0.125007,0.465065,0.01
14:56:56:209567,0,0,-0.125007,0.465065,0.01
14:56:56:214559,0,0,-0.125007,0.46507,0.01
14:56:56:219719,0,0,-0.125007,0.46507,0.01
14:56:56:224710,0,0,-0.125007,0.46507,0.01
14:56:56:229823,0,0,-0.125007,0.46507,0.01
14:56:56:234812,0,0,-0.125007,0.46507,0.01
14:56:56:239934,0,0,-0.125007,0.46507,0.01
14:56:56:244985,0,0,-0.125007,0.46507,0.01
14:56:56:250137,0,0,-0.125007,0.46507,0.01
14:56:56:255092,0,0,-0.125007,0.46507,0.01
14:56:56:260199,0,0,-0.125007,0.46507,0.01
14:56:56:265210,0,0,-0.125007,0.46507,0.01
14:56:56:270325,0,0,-0.125007,0.46507,0.01
14:56:56:275308,0,0,-0.125007,0.46507,0.01
14:56:56:280441,0,0,-0.125007,0.465075,0.01
14:56:56:285432,0,0,-0.125007,0.465075,0.01
14:56:56:290570,0,0,-0.125007,0.465075,0.01
14:56:56:295579,0,0,-0.125007,0.465075,0.01
14:56:56:300767,0,0,-0.125007,0.465075,0.01
14:56:56:305698,0,0,-0.125007,0.465075,0.01
14:56:56:310822,0,0,-0.125007,0.465075,0.01
14:56:56:315815,0,0,-0.125007,0.465075,0.01
14:56:56:320969,0,0,-0.125007,0.465075,0.01
14:56:56:325950,0,0,-0.125007,0.465075,0.01
14:56:56:331103,0,0,-0.125007,0.465075,0.01
14:56:56:336216,0,0,-0.125007,0.465075,0.01
14:56:56:341226,0,0,-0.125007,0.465075,0.01
14:56:56:346332,-0.052,-0.034,-0.125007,0.465075,0.01
14:56:56:351331,-0.048,-0.017,-0.125007,0.46508,0.01
14:56:56:356459,-0.03,0.009,-0.125007,0.46508,0.01
14:56:56:361436,-0.005,0.057,-0.125007,0.46508,0.01
14:56:56:366605,-0.014,0.065,-0.125007,0.46508,0.01
14:56:56:371455,-0.043,0.036,-0.125007,0.46508,0.01
14:56:56:376738,-0.086,-0.018,-0.125007,0.46508,0.01
14:56:56:381702,-0.09,-0.032,-0.125007,0.46508,0.01
14:56:56:386811,-0.059,-0.012,-0.125007,0.46508,0.01
14:56:56:391834,-0.038,0.003,-0.125007,0.46508,0.01
14:56:56:396960,-0.044,-0.002,-0.125007,0.46508,0.01
