Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
14:56:24:474050,-8,2,-11,-26,-3,-2,3,-12
14:56:24:474831,-8,2,-11,-26,-3,-2,3,-12
14:56:24:480820,9,-5,-4,-9,-5,-6,-6,2
14:56:24:489073,0,1,11,7,2,-2,-2,-4
14:56:24:489859,0,1,11,7,2,-2,-2,-4
14:56:24:503361,-4,2,-1,-5,3,-1,-2,0
14:56:24:511551,9,-2,-9,-1,-6,2,0,1
14:56:24:512363,9,-2,-9,-1,-6,2,0,1
14:56:24:518280,-16,3,12,5,0,-2,-2,-10
14:56:24:534031,7,1,0,5,-2,-1,2,8
14:56:24:534814,7,1,0,5,-2,-1,2,8
14:56:24:540828,12,-2,-1,7,2,-1,3,6
14:56:24:556539,14,9,5,2,4,0,1,-8
14:56:24:557351,14,9,5,2,4,0,1,-8
14:56:24:563306,9,-6,-5,-1,-3,3,-1,8
14:56:24:571495,-28,-7,-7,-11,-6,-4,-2,-3
14:56:24:572378,-28,-7,-7,-11,-6,-4,-2,-3
14:56:24:578319,0,-1,-10,-22,-6,3,1,11
14:56:24:594028,3,-5,-2,13,0,-5,-5,3
14:56:24:594834,3,-5,-2,13,0,-5,-5,3
14:56:24:600870,8,-3,1,-5,9,1,-4,-6
14:56:24:616525,8,-3,1,-5,9,1,-4,-6
14:56:24:617308,-16,5,2,-4,4,4,0,-4
14:56:24:623318,-20,-1,4,8,-6,-7,2,-3
14:56:24:631534,-20,-1,4,8,-6,-7,2,-3
14:56:24:632313,4,4,0,14,-6,-5,0,-4
14:56:24:638310,-15,-4,5,15,4,1,4,-3
14:56:24:654030,-15,-4,5,15,4,1,4,-3
14:56:24:654796,11,1,-1,-11,-2,4,-1,14
14:56:24:660828,3,7,-2,-10,-2,-6,-3,6
14:56:24:676889,3,7,-2,-10,-2,-6,-3,6
14:56:24:684048,22,-1,5,-4,5,3,-1,-4
14:56:24:684783,-30,-9,-9,0,-1,-3,-4,-10
14:56:24:691534,-30,-9,-9,0,-1,-3,-4,-10
14:56:24:692337,-8,-10,-11,-5,0,1,-3,0
14:56:24:698319,13,4,-2,-2,0,1,-1,5
14:56:24:714533,13,4,-2,-2,0,1,-1,5
14:56:24:715300,-14,-10,-3,-8,5,-7,6,-3
14:56:24:720849,-9,-5,-2,-5,-5,0,2,-4
14:56:24:736546,-9,-5,-2,-5,-5,0,2,-4
14:56:24:737308,-9,6,2,1,0,-1,-10,-11
14:56:24:743321,8,-4,-9,1,0,4,-1,6
14:56:24:751572,8,-4,-9,1,0,4,-1,6
14:56:24:752311,0,1,-5,-7,1,-4,-1,5
14:56:24:758254,-8,-5,-1,0,-2,-2,-7,-10
14:56:24:774031,-8,-5,-1,0,-2,-2,-7,-10
14:56:24:774807,-20,5,20,23,6,-4,0,2
14:56:24:780844,16,1,-4,3,-2,0,2,-1
14:56:24:796582,16,1,-4,3,-2,0,2,-1
14:56:24:797344,-10,-8,-17,-8,-4,2,0,-8
14:56:24:803359,11,-3,2,-5,-8,-4,0,5
14:56:24:811514,11,-3,2,-5,-8,-4,0,5
14:56:24:812312,8,-8,-14,-11,-4,3,-6,-3
14:56:24:818302,37,1,-11,-10,-2,-2,-9,-12
14:56:24:834077,37,1,-11,-10,-2,-2,-9,-12
14:56:24:834856,-5,5,6,1,-1,-4,4,-4
14:56:24:840825,-2,8,5,2,-1,-7,1,8
14:56:24:856566,-2,8,5,2,-1,-7,1,8
14:56:24:857359,2,10,12,15,-7,-1,4,-3
