Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
14:56:56:103627,-8,4,7,-5,-8,0,-32,4
14:56:56:104411,3,6,-2,4,2,-2,7,-2
14:56:56:118641,-29,-9,1,-1,-1,3,6,3
14:56:56:119439,-29,-9,1,-1,-1,3,6,3
14:56:56:125413,-22,-6,-12,-2,2,0,-11,-4
14:56:56:132986,14,12,9,5,-14,-1,7,-1
14:56:56:140498,14,12,9,5,-14,-1,7,-1
14:56:56:147951,7,-4,-11,-3,5,9,4,2
14:56:56:155405,4,4,14,11,0,-4,2,2
14:56:56:163662,4,4,14,11,0,-4,2,2
14:56:56:164452,-10,-6,-6,2,-5,-10,-2,-1
14:56:56:178639,6,-4,-5,-4,-5,-4,-4,1
14:56:56:179442,6,-4,-5,-4,-5,-4,-4,1
14:56:56:185398,-7,-1,-2,0,-5,-1,-5,-4
14:56:56:192930,-9,2,0,-4,2,0,8,-5
14:56:56:208608,-9,2,0,-4,2,0,8,-5
14:56:56:209430,-1,0,3,1,1,0,4,-7
14:56:56:215363,-8,-6,-6,-6,12,-7,-16,-27
14:56:56:223650,-8,-6,-6,-6,12,-7,-16,-27
14:56:56:224411,3,-1,-4,-6,-9,3,1,3
14:56:56:238647,-2,4,-1,-6,-15,7,5,6
14:56:56:239436,-2,4,-1,-6,-15,7,5,6
14:56:56:245408,-14,-4,0,-1,0,-2,-3,-4
14:56:56:252885,3,-2,2,5,4,6,9,8
14:56:56:260534,3,-2,2,5,4,6,9,8
14:56:56:267918,4,6,10,-5,1,3,29,14
14:56:56:275420,5,-7,-4,-17,-36,-3,-4,-6
14:56:56:283687,5,-7,-4,-17,-36,-3,-4,-6
14:56:56:284460,-3,-1,-2,1,-6,-1,-3,-2
14:56:56:298638,-15,-3,-5,1,-5,1,-2,3
14:56:56:299450,-15,-3,-5,1,-5,1,-2,3
14:56:56:305425,-1,-2,-3,-3,-1,-7,5,-8
14:56:56:312889,19,-2,-1,8,1,-6,-15,14
14:56:56:320504,19,-2,-1,8,1,-6,-15,14
14:56:56:327900,9,-3,-1,0,15,-2,-27,5
14:56:56:335422,-13,3,-1,3,7,6,11,0
14:56:56:343602,-13,3,-1,3,7,6,11,0
14:56:56:344389,1,2,-3,0,1,6,0,-5
14:56:56:358621,2,3,-2,-8,-7,1,-6,-4
14:56:56:359442,2,3,-2,-8,-7,1,-6,-4
14:56:56:365432,-17,-6,-10,-9,-17,-6,9,12
14:56:56:381175,-19,-5,0,9,11,0,10,-1
14:56:56:381956,-19,-5,0,9,11,0,10,-1
14:56:56:387936,10,0,0,3,-2,4,-4,1
14:56:56:395469,3,4,3,-2,5,5,2,-4
14:56:56:403635,3,4,3,-2,5,5,2,-4
14:56:56:404454,-10,0,-5,-2,-2,7,-5,-10
14:56:56:418608,0,2,17,16,10,-5,-6,1
14:56:56:419517,0,2,17,16,10,-5,-6,1
14:56:56:425468,2,4,6,5,-3,-18,0,-2
14:56:56:433011,1,-6,-10,-2,-2,-14,-3,-22
14:56:56:440548,1,-6,-10,-2,-2,-14,-3,-22
14:56:56:456051,-8,-7,-9,-6,1,-4,-5,-11
14:56:56:456871,18,1,1,3,3,6,4,21
14:56:56:463613,18,1,1,3,3,6,4,21
14:56:56:464456,16,2,1,8,9,10,1,4
14:56:56:486778,-12,-16,-14,-6,6,2,0,-1
14:56:56:487622,-12,-16,-14,-6,6,2,0,-1
14:56:56:488366,-8,4,20,3,-1,-12,-5,4
14:56:56:492942,2,-1,-7,-12,-4,-10,4,1
14:56:56:500509,2,-1,-7,-12,-4,-10,4,1
14:56:56:507930,12,-7,-10,-2,-6,-10,31,17
14:56:56:515405,7,8,4,15,12,5,-9,12
14:56:56:523700,7,8,4,15,12,5,-9,12
14:56:56:524460,-15,-5,-15,0,-1,6,2,-3
14:56:56:538666,-7,-4,-22,-1,1,20,-8,-39
14:56:56:539444,-7,-4,-22,-1,1,20,-8,-39
14:56:56:545390,16,22,29,18,18,32,-5,10
14:56:56:561164,-16,-10,-1,-1,14,8,-2,-11
14:56:56:561932,-16,-10,-1,-1,14,8,-2,-11
14:56:56:567901,3,-5,-5,-12,-16,-20,-14,5
14:56:56:575367,7,10,9,-17,4,-24,6,8
14:56:56:583023,7,10,9,-17,4,-24,6,8
14:56:56:590371,-15,-9,-7,-2,11,-1,-2,-9
14:56:56:598643,-2,-23,-9,-10,-16,2,-1,13
14:56:56:599452,-2,-23,-9,-10,-16,2,-1,13
14:56:56:612928,81,16,12,-12,5,-1,-11,6
14:56:56:621113,54,21,19,5,-4,-4,2,9
14:56:56:621957,54,21,19,5,-4,-4,2,9
14:56:56:627894,-31,-22,-16,-15,-11,-13,-1,-6
14:56:56:635453,26,5,-3,6,-19,-27,2,-13
14:56:56:643059,26,5,-3,6,-19,-27,2,-13
14:56:56:650413,22,8,-1,2,1,-2,-1,-20
14:56:56:658625,-24,0,-3,-2,-1,11,-6,-11
14:56:56:659437,-24,0,-3,-2,-1,11,-6,-11
14:56:56:665500,-31,-8,-34,-53,-16,15,-3,-2
14:56:56:681210,3,-4,0,-4,-15,7,4,26
14:56:56:682027,3,-4,0,-4,-15,7,4,26
14:56:56:687949,-11,0,0,-3,-4,-3,-5,-4
14:56:56:695415,-44,-11,-2,0,3,-3,4,-1
14:56:56:703052,-44,-11,-2,0,3,-3,4,-1
14:56:56:710489,-6,-1,-1,1,-7,-1,0,38
14:56:56:718600,-26,-13,-7,0,1,-3,-2,-30
14:56:56:719398,-26,-13,-7,0,1,-3,-2,-30
14:56:56:725443,-19,-1,31,26,6,-1,0,-13
14:56:56:741121,5,11,9,-1,0,2,1,8
14:56:56:741925,5,11,9,-1,0,2,1,8
14:56:56:747945,21,0,11,12,-3,-2,-4,-2
14:56:56:755451,-13,-4,-5,-9,8,-1,2,-7
14:56:56:762963,-13,-4,-5,-9,8,-1,2,-7
14:56:56:770441,-11,8,-13,16,4,-5,2,-15
14:56:56:778614,-23,9,-3,-15,-9,-1,-2,-14
14:56:56:779477,-23,9,-3,-15,-9,-1,-2,-14
14:56:56:785444,0,-22,0,6,-5,-2,-9,-41
14:56:56:801119,11,13,27,29,10,-4,0,25
14:56:56:801915,11,13,27,29,10,-4,0,25
14:56:56:807955,-49,-20,-2,-13,2,-1,-1,-15
14:56:56:815480,12,2,5,-4,-4,4,-3,13
14:56:56:823009,12,2,5,-4,-4,4,-3,13
14:56:56:830392,-32,2,-2,5,-4,-7,3,19
14:56:56:838600,-10,8,-2,14,5,0,-1,2
14:56:56:839462,-10,8,-2,14,5,0,-1,2
14:56:56:845459,1,0,1,10,16,-2,5,7
14:56:56:861178,2,-20,-37,-6,-1,-5,-1,-16
14:56:56:861991,2,-20,-37,-6,-1,-5,-1,-16
14:56:56:867909,50,13,18,5,-4,9,1,14
14:56:56:883639,44,3,11,5,20,-10,16,4
14:56:56:884461,44,3,11,5,20,-10,16,4
14:56:56:890447,-24,-21,-33,2,-10,-11,-8,1
14:56:56:898648,4,9,8,5,-3,10,-4,7
14:56:56:899455,4,9,8,5,-3,10,-4,7
14:56:56:905395,-12,0,9,-4,10,5,-5,-5
14:56:56:921115,-3,6,-16,-15,2,1,-1,-8
14:56:56:921941,-3,6,-16,-15,2,1,-1,-8
14:56:56:927937,0,-8,-8,32,50,2,-2,7
14:56:56:935389,-17,-15,0,3,-9,1,-5,-10
14:56:56:942985,-17,-15,0,3,-9,1,-5,-10
14:56:56:950451,-3,7,9,-4,-13,-7,-9,-10
14:56:56:958612,14,2,-6,-17,-18,-13,-2,-4
14:56:56:959463,14,2,-6,-17,-18,-13,-2,-4
14:56:56:965421,53,11,18,-5,-12,7,9,17
14:56:56:981157,-25,-15,-18,0,-10,8,0,1
14:56:56:981964,-25,-15,-18,0,-10,8,0,1
14:56:56:987903,37,-15,-24,-9,-14,-2,11,1
14:56:56:995408,-8,-2,18,-7,0,-1,2,1
14:56:57:2961,-8,-2,18,-7,0,-1,2,1
14:56:57:10434,4,8,-6,-32,-19,-10,4,-16
14:56:57:18584,-12,-7,-6,6,0,1,1,8
14:56:57:19377,-12,-7,-6,6,0,1,1,8
14:56:57:25434,-15,12,19,8,-4,0,0,1
14:56:57:41623,25,5,0,-1,-4,-2,-1,6
14:56:57:42424,25,5,0,-1,-4,-2,-1,6
14:56:57:47923,-16,3,-4,-16,-11,-1,-9,-13
14:56:57:55424,2,-34,0,7,9,-4,-9,-5
14:56:57:63065,2,-34,0,7,9,-4,-9,-5
14:56:57:70448,-31,17,19,13,15,4,-8,3
14:56:57:78610,11,5,-7,-13,13,0,1,31
14:56:57:79471,11,5,-7,-13,13,0,1,31
14:56:57:85441,7,-1,-19,-29,-24,-5,4,23
14:56:57:101129,-15,2,-15,-4,-9,-3,-5,-28
14:56:57:102028,-15,2,-15,-4,-9,-3,-5,-28
14:56:57:107970,7,11,17,0,-15,1,-2,-6
14:56:57:115460,2,2,7,3,9,0,-5,-3
14:56:57:122983,2,2,7,3,9,0,-5,-3
14:56:57:139285,30,-5,-17,12,9,35,2,-17
14:56:57:140034,-6,-6,-13,5,15,-5,-2,5
14:56:57:140858,-6,-6,-13,5,15,-5,-2,5
14:56:57:145409,6,18,32,14,15,-19,-4,1
14:56:57:161221,11,2,2,3,9,-1,3,-1
14:56:57:162008,11,2,2,3,9,-1,3,-1
14:56:57:167943,-15,-12,-13,-5,3,-4,-4,6
14:56:57:175483,-17,1,5,-4,-21,-4,-15,-14
14:56:57:183099,-17,1,5,-4,-21,-4,-15,-14
14:56:57:190484,-22,-12,-18,-7,13,-6,-5,-35
14:56:57:198641,-8,8,3,8,10,-1,2,14
14:56:57:199468,-8,8,3,8,10,-1,2,14
14:56:57:205484,4,5,-6,-4,4,-6,-4,4
14:56:57:221119,29,5,15,-17,-26,2,7,25
14:56:57:221940,29,5,15,-17,-26,2,7,25
14:56:57:227978,-12,-9,9,-10,-23,-9,-18,-36
14:56:57:235427,-1,2,11,-6,-22,0,-7,-27
14:56:57:242976,-1,2,11,-6,-22,0,-7,-27
14:56:57:250442,-7,-12,-32,5,-1,-5,3,12
14:56:57:258617,-8,11,13,17,10,-1,-3,-23
14:56:57:259431,-8,11,13,17,10,-1,-3,-23
14:56:57:265403,-60,-15,-19,3,4,6,5,27
14:56:57:281144,-40,-1,15,-1,2,4,6,-8
14:56:57:281958,-40,-1,15,-1,2,4,6,-8
14:56:57:287919,33,14,20,-7,-1,-4,5,-10
14:56:57:295459,-17,-6,-8,12,38,-6,-8,-21
14:56:57:302963,-17,-6,-8,12,38,-6,-8,-21
14:56:57:310456,33,-5,-18,1,-3,3,-2,-9
14:56:57:318639,32,3,3,-7,-10,10,-8,4
14:56:57:319450,32,3,3,-7,-10,10,-8,4
14:56:57:325439,-54,-6,1,-1,6,-3,-16,-6
14:56:57:341139,20,-3,-13,-5,-12,-2,3,38
14:56:57:341940,20,-3,-13,-5,-12,-2,3,38
14:56:57:347910,5,3,10,8,-13,-7,13,7
14:56:57:355417,-17,-7,-7,-19,-10,-1,4,-5
14:56:57:363014,-17,-7,-7,-19,-10,-1,4,-5
14:56:57:370426,-2,-11,-18,8,13,3,1,5
14:56:57:378698,16,19,7,13,7,-2,-1,34
14:56:57:379504,16,19,7,13,7,-2,-1,34
14:56:57:392940,-3,2,11,0,4,0,0,-16
14:56:57:401169,-12,-25,-37,-4,-8,0,-2,-34
14:56:57:401926,-12,-25,-37,-4,-8,0,-2,-34
