Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
02:03:07:33392,0.374037,0,-0.015,0.009,0.001,-0.001,0,-0.001,501,-0.000762463
02:03:07:38499,0.374037,0,0.014,-0,-0.033,0,0,-0.001,501,-0.000762463
02:03:07:43651,0.374037,0,0.02,-0,-0.078,0,0,-0.001,501,-0.000762463
02:03:07:48640,0.374037,0.000170692,0.004,0.003,-0.119,0,0,-0.001,501,-0.000762463
02:03:07:53741,0.374034,0.000325224,-0.012,0.003,-0.096,0,0,-0.001,501,-0.000762463
02:03:07:58788,0.374034,0.000523643,-0.033,0.012,0.023,-0.001,0,-0.001,501,-0.000762463
02:03:07:63896,0.374034,0.000764287,-0.033,0.041,0.108,-0.001,-0.001,-0.001,501,-0.000762463
02:03:07:68887,0.374032,0.00104543,-0.018,0.052,0.047,0,0,0,501,-0.000762463
02:03:07:74014,0.374031,0.00137431,0.01,0.029,-0.176,0,0,0.001,500,-0.000821114
02:03:07:79021,0.374075,0.00173929,0.015,-0,-0.271,0.001,0.001,0.001,500,-0.000821114
02:03:07:84115,0.374071,0.00213826,-0.006,-0.02,-0.168,0,0.001,-0.001,500,-0.000821114
02:03:07:89133,0.374066,0.00256966,-0.024,-0.006,-0.011,0,0,-0.002,501,-0.000762463
02:03:07:94264,0.374059,0.00303179,-0.025,0.031,0.07,-0.001,0,0.001,501,-0.000762463
02:03:07:99255,0.374053,0.00352295,-0.013,0.039,-0.049,0,0,0.004,504,-0.00058651
02:03:07:104409,0.374044,0.00404748,-0.002,-0.011,-0.311,0,0,-0.003,507,-0.000410557
02:03:07:109383,0.374034,0.00459717,0,-0.075,-0.381,0,-0.002,-0.016,507,-0.000410557
02:03:07:114535,0.374067,0.00516999,0.024,-0.115,-0.239,-0.005,-0.005,-0.03,511,-0.000175953
02:03:07:119523,0.374051,0.00576398,0.063,-0.024,-0.051,-0.007,-0.004,-0.022,511,-0.000175953
02:03:07:124649,0.374036,0.00637835,0.135,0.343,0.216,0.001,0.003,0.012,518,0.000234604
02:03:07:129639,0.374061,0.00701201,0.167,0.682,0.336,0.014,0.01,0.032,525,0.000645161
02:03:07:134752,0.374039,0.00766556,0.157,1.143,0.394,0.033,0.013,0.031,525,0.000645161
02:03:07:139873,0.374059,0.00833567,0.073,1.416,0.279,0.04,0.004,0.009,531,0.000997067
