Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
13:58:32:282899,0,3,10,-2,-5,34,35,6
13:58:32:283704,-6,-9,-18,16,-9,-18,1,-9
13:58:32:289242,-4,5,-13,13,8,-25,2,3
13:58:32:297453,-4,5,-13,13,8,-25,2,3
13:58:32:298215,-1,12,17,14,-3,-13,1,-5
13:58:32:311770,-8,-13,-22,-35,-70,-11,30,-15
13:58:32:320063,-8,-13,-22,-35,-70,-11,30,-15
13:58:32:320737,5,0,3,10,4,-4,-2,5
13:58:32:326787,4,5,-7,14,1,22,-21,-1
13:58:32:342527,4,5,-7,14,1,22,-21,-1
13:58:32:343219,-5,1,27,28,-1,-17,1,0
13:58:32:349232,-3,-1,1,-23,-17,-12,5,-1
13:58:32:357487,-3,-1,1,-23,-17,-12,5,-1
13:58:32:358218,3,-9,-10,4,29,6,6,3
13:58:32:371749,-2,3,4,13,8,7,5,3
13:58:32:379930,-2,3,4,13,8,7,5,3
13:58:32:380692,-7,-1,2,-13,-13,-22,-21,-8
13:58:32:386775,-4,-8,-21,10,-9,13,19,-1
13:58:32:402460,-4,-8,-21,10,-9,13,19,-1
13:58:32:403276,2,-2,-4,-14,-14,-12,-9,-5
13:58:32:409317,5,12,8,44,62,34,2,8
13:58:32:417422,5,12,8,44,62,34,2,8
13:58:32:418230,0,-1,-8,-9,12,-7,8,-2
13:58:32:431763,-5,-22,-7,-42,-36,-27,-12,-1
13:58:32:440055,-5,-22,-7,-42,-36,-27,-12,-1
13:58:32:440716,-1,-7,-24,-6,-22,-28,-18,2
13:58:32:446732,6,12,-21,-8,8,15,3,-2
13:58:32:462536,6,12,-21,-8,8,15,3,-2
13:58:32:463296,2,5,-2,-31,-26,-26,-4,-1
13:58:32:469358,4,3,24,21,22,82,91,19
13:58:32:477461,4,3,24,21,22,82,91,19
13:58:32:478247,8,12,12,30,58,54,32,5
13:58:32:491798,-11,-12,3,-12,-92,-88,-49,-18
13:58:32:499998,-11,-12,3,-12,-92,-88,-49,-18
13:58:32:500740,-1,-1,-33,-4,5,33,7,3
13:58:32:506836,-1,1,-10,-12,0,-9,-24,-2
13:58:32:522484,-1,1,-10,-12,0,-9,-24,-2
13:58:32:523228,-7,-4,-4,-11,-22,-58,-37,-12
13:58:32:529207,3,4,7,-25,-11,24,24,4
13:58:32:537541,3,4,7,-25,-11,24,24,4
13:58:32:538229,10,2,20,23,16,14,44,11
13:58:32:551726,-1,-5,-17,-20,11,-20,-14,-7
13:58:32:560055,-1,-5,-17,-20,11,-20,-14,-7
13:58:32:560773,0,-1,20,-17,-23,10,-7,-2
13:58:32:566726,-6,1,2,-3,24,9,-15,3
13:58:32:582482,-6,1,2,-3,24,9,-15,3
13:58:32:583212,-5,-1,-18,-23,17,1,-23,0
13:58:32:589214,-2,-6,4,-10,-26,-40,-33,-14
13:58:32:597443,-2,-6,4,-10,-26,-40,-33,-14
