Time,FT1,FT2,X,Y,Z
13:57:50:913288,0,0,-0.125,0.465,0.01
13:57:50:918292,0,0,-0.125,0.465002,0.01
13:57:50:923397,0,0,-0.125,0.465001,0.01
13:57:50:928427,0,0,-0.125,0.464996,0.01
13:57:50:933591,0,0,-0.125,0.464996,0.01
13:57:50:938524,0,0,-0.125,0.464996,0.01
13:57:50:943645,0,0,-0.125,0.464995,0.01
13:57:50:948638,0,0,-0.125,0.464995,0.01
13:57:50:953767,0,0,-0.125,0.464995,0.01
13:57:50:958776,0,0,-0.125,0.464995,0.01
13:57:50:963939,0,0,-0.125,0.464995,0.01
13:57:50:968893,0,0,-0.125,0.464995,0.01
13:57:50:974019,0,0,-0.125,0.464995,0.01
13:57:50:979167,0,0,-0.125,0.464995,0.01
13:57:50:984036,0,0,-0.125,0.464995,0.01
13:57:50:989147,0,0,-0.125,0.464995,0.01
13:57:50:994304,0,0,-0.125,0.464999,0.01
13:57:50:999283,0,0,-0.125,0.464999,0.01
13:57:51:4413,0,0,-0.125,0.464999,0.01
13:57:51:9539,0,0,-0.125,0.464999,0.01
13:57:51:14542,0,0,-0.125,0.464999,0.01
13:57:51:19519,0,0,-0.125,0.464999,0.01
13:57:51:24687,0,0,-0.125,0.464999,0.01
13:57:51:29787,0,0,-0.125,0.464999,0.01
13:57:51:34769,0,0,-0.125,0.464999,0.01
13:57:51:39903,0,0,-0.125,0.464999,0.01
13:57:51:44894,0,0,-0.125,0.464999,0.01
13:57:51:49888,0,0,-0.125,0.464999,0.01
13:57:51:55021,0,0,-0.125,0.464999,0.01
13:57:51:60160,0,0,-0.125,0.464999,0.01
13:57:51:65036,0,0,-0.125,0.464999,0.01
13:57:51:70153,0,0,-0.125,0.464999,0.01
13:57:51:75273,0,0,-0.125,0.464999,0.01
13:57:51:80427,0,0,-0.125,0.464999,0.01
13:57:51:85404,0,0,-0.125,0.464999,0.01
13:57:51:90518,0,0,-0.125,0.464999,0.01
13:57:51:95542,0,0,-0.125,0.464999,0.01
13:57:51:100530,0,0,-0.125,0.464999,0.01
13:57:51:105639,0,0,-0.125,0.464999,0.01
13:57:51:110673,0,0,-0.125,0.464999,0.01
13:57:51:115667,0,0,-0.125,0.464999,0.01
13:57:51:120920,0,0,-0.125,0.464999,0.01
13:57:51:125794,0,0,-0.125,0.464999,0.01
13:57:51:131042,0,0,-0.125,0.464999,0.01
13:57:51:136024,0,0,-0.125,0.464999,0.01
13:57:51:141043,0,0,-0.125,0.464999,0.01
13:57:51:146291,0,0,-0.125,0.464999,0.01
13:57:51:151274,0,0,-0.125,0.464999,0.01
13:57:51:156271,-0.019,-0.013,-0.125,0.464999,0.01
13:57:51:161416,-0.028,-0.001,-0.125,0.464999,0.01
13:57:51:166408,-0.048,0.003,-0.125,0.464999,0.01
13:57:51:171517,-0.049,0.025,-0.125,0.464999,0.01
13:57:51:176647,-0.009,0.053,-0.125007,0.464999,0.01
13:57:51:181643,0.081,0.083,-0.125007,0.464999,0.01
13:57:51:186649,0.117,0.077,-0.125007,0.464999,0.01
13:57:51:191779,0.084,0.04,-0.125007,0.464999,0.01
13:57:51:196898,0.029,0.023,-0.125007,0.464999,0.01
13:57:51:202018,-0.021,0.029,-0.125007,0.464999,0.01
13:57:51:207026,-0.014,0.043,-0.125007,0.464999,0.01
13:57:51:212144,0.007,0.046,-0.125007,0.464999,0.01
13:57:51:217140,-0.005,0.032,-0.125007,0.464999,0.01
13:57:51:222277,-0.045,-0.002,-0.125007,0.464999,0.01
13:57:51:227269,-0.03,-0.033,-0.125007,0.464999,0.01
13:57:51:232392,0.012,-0.043,-0.125007,0.464999,0.01
13:57:51:237404,0.056,-0.041,-0.125007,0.464998,0.01
13:57:51:242527,0.042,-0.035,-0.125007,0.464998,0.01
13:57:51:247641,-0.01,-0.038,-0.125007,0.464998,0.01
13:57:51:252637,-0.031,-0.048,-0.125007,0.464998,0.01
13:57:51:257773,-0.026,-0.059,-0.125007,0.464998,0.01
13:57:51:262707,-0.017,-0.055,-0.125007,0.464998,0.01
13:57:51:267784,-0.018,-0.031,-0.125007,0.464998,0.01
13:57:51:272896,-0.025,-0.007,-0.125007,0.464998,0.01
13:57:51:278044,-0.033,0.036,-0.125007,0.464998,0.01
13:57:51:283038,-0.035,0.059,-0.125007,0.464998,0.01
13:57:51:288148,-0.03,0.058,-0.125007,0.464998,0.01
13:57:51:293151,-0.019,0.032,-0.125007,0.464998,0.01
13:57:51:298281,-0.001,-0.014,-0.125007,0.464998,0.01
13:57:51:303279,-0.009,-0.034,-0.125007,0.464998,0.01
13:57:51:308413,-0.032,-0.033,-0.125007,0.464998,0.01
13:57:51:313524,-0.053,-0.023,-0.125007,0.464993,0.01
13:57:51:318515,-0.04,-0.01,-0.125007,0.464993,0.01
13:57:51:323660,0.004,0.025,-0.125007,0.464993,0.01
13:57:51:328656,0.021,0.05,-0.125007,0.464993,0.01
13:57:51:333771,-0.001,0.058,-0.125007,0.464993,0.01
13:57:51:338769,-0.032,0.04,-0.125007,0.464993,0.01
13:57:51:343901,-0.06,0.006,-0.125007,0.464993,0.01
13:57:51:348806,-0.056,-0.002,-0.125007,0.464993,0.01
13:57:51:353900,-0.031,0.001,-0.125007,0.464993,0.01
13:57:51:359154,-0.016,-0.008,-0.125007,0.464993,0.01
13:57:51:364168,-0.02,-0.027,-0.125007,0.464993,0.01
13:57:51:369141,-0.036,-0.042,-0.125007,0.464993,0.01
13:57:51:374273,-0.061,-0.04,-0.125003,0.464993,0.01
13:57:51:379395,-0.069,-0.021,-0.125003,0.464993,0.01
13:57:51:384409,-0.065,-0.013,-0.125003,0.464993,0.01
13:57:51:389392,-0.045,-0.01,-0.125003,0.464993,0.01
13:57:51:394425,-0.021,-0.004,-0.125003,0.464993,0.01
13:57:51:399535,0.017,0.012,-0.125003,0.464993,0.01
13:57:51:404648,0.033,0.022,-0.125003,0.464993,0.01
13:57:51:409643,0.037,0.029,-0.125003,0.464993,0.01
13:57:51:414774,0.034,0.035,-0.125003,0.464993,0.01
13:57:51:419798,0.028,0.046,-0.125003,0.464993,0.01
13:57:51:424914,0.015,0.047,-0.125003,0.464993,0.01
13:57:51:430019,-0.014,0.025,-0.125003,0.464993,0.01
13:57:51:435018,-0.027,0,-0.125003,0.464993,0.01
13:57:51:440025,-0.025,-0.029,-0.125003,0.464993,0.01
13:57:51:445168,-0.017,-0.037,-0.125003,0.464993,0.01
13:57:51:450140,-0.02,-0.032,-0.125003,0.464993,0.01
13:57:51:455271,-0.049,-0.014,-0.125003,0.464993,0.01
13:57:51:460411,-0.072,0.003,-0.125003,0.464993,0.01
13:57:51:465409,-0.08,0.03,-0.125003,0.464993,0.01
13:57:51:470399,-0.06,0.039,-0.125003,0.464993,0.01
13:57:51:475521,-0.018,0.028,-0.125003,0.464993,0.01
13:57:51:480676,-0.006,0.01,-0.125003,0.464993,0.01
13:57:51:485662,-0.023,-0.017,-0.125003,0.464993,0.01
13:57:51:490769,-0.031,-0.031,-0.125003,0.464993,0.01
13:57:51:495769,-0.003,-0.04,-0.125003,0.464993,0.01
13:57:51:500801,0.032,-0.031,-0.125003,0.464993,0.01
13:57:51:505901,0.06,0.002,-0.125003,0.464993,0.01
13:57:51:511020,0.045,0.023,-0.125003,0.464993,0.01
13:57:51:516027,0,0.031,-0.125003,0.464993,0.01
13:57:51:521162,-0.018,0.018,-0.125003,0.464993,0.01
13:57:51:526163,-0.004,0.011,-0.125003,0.464993,0.01
13:57:51:531289,0.027,0.006,-0.125003,0.464993,0.01
13:57:51:536289,0.034,0,-0.125003,0.464993,0.01
13:57:51:541412,0.02,-0.014,-0.125003,0.464993,0.01
13:57:51:546415,0.009,-0.018,-0.125003,0.464993,0.01
13:57:51:551531,0.006,-0.019,-0.125003,0.464993,0.01
13:57:51:556527,0,-0.026,-0.125003,0.464993,0.01
13:57:51:561563,-0.035,-0.054,-0.125003,0.464993,0.01
13:57:51:566641,-0.066,-0.071,-0.125003,0.464993,0.01
13:57:51:571766,-0.081,-0.066,-0.125003,0.464993,0.01
13:57:51:576786,-0.057,-0.042,-0.125003,0.464993,0.01
13:57:51:581912,0.005,-0.012,-0.125003,0.464993,0.01
13:57:51:586909,0.038,-0.012,-0.125003,0.464993,0.01
13:57:51:592024,0.043,-0.028,-0.125003,0.464993,0.01
13:57:51:596925,0.019,-0.027,-0.125003,0.464993,0.01
13:57:51:602169,-0.018,-0.001,-0.125003,0.464993,0.01
13:57:51:607267,-0.008,0.012,-0.125003,0.464993,0.01
13:57:51:612295,0.025,-0.001,-0.125003,0.464993,0.01
13:57:51:617288,0.07,-0.027,-0.125003,0.464993,0.01
13:57:51:622401,0.075,-0.023,-0.125003,0.464993,0.01
13:57:51:627527,0.049,0.008,-0.125003,0.464993,0.01
13:57:51:632521,0.03,0.021,-0.125003,0.464993,0.01
13:57:51:637520,0.012,0.008,-0.125003,0.464993,0.01
13:57:51:642660,0.004,-0.002,-0.125003,0.464993,0.01
13:57:51:647650,-0.008,0.009,-0.125003,0.464993,0.01
13:57:51:652774,-0.013,0.034,-0.125003,0.464993,0.01
13:57:51:657896,-0.017,0.062,-0.125003,0.464993,0.01
13:57:51:662802,-0.026,0.058,-0.125003,0.464993,0.01
13:57:51:667902,-0.054,0.023,-0.125003,0.464993,0.01
13:57:51:673022,-0.073,-0.002,-0.125003,0.464993,0.01
13:57:51:678147,-0.079,-0.02,-0.125003,0.464993,0.01
13:57:51:683265,-0.061,-0.008,-0.125003,0.464993,0.01
13:57:51:688279,-0.051,0.003,-0.125003,0.464993,0.01
13:57:51:693272,-0.046,0.015,-0.125003,0.464993,0.01
13:57:51:698288,-0.048,0.017,-0.125003,0.464993,0.01
13:57:51:703403,-0.059,0.012,-0.125003,0.464993,0.01
13:57:51:708401,-0.071,0.008,-0.125003,0.464993,0.01
