Time,FT1,FT2,X,Y,Z
14:00:37:322194,0,0,-0.125,0.465,0.01
14:00:37:327289,0,0,-0.125,0.465042,0.01
14:00:37:332164,0,0,-0.125,0.465047,0.01
14:00:37:337262,0,0,-0.125,0.465053,0.01
14:00:37:342465,0,0,-0.125,0.465053,0.01
14:00:37:347552,0,0,-0.125,0.465058,0.01
14:00:37:352529,0,0,-0.125,0.465058,0.01
14:00:37:357515,0,0,-0.125,0.465059,0.01
14:00:37:362695,0,0,-0.125,0.465059,0.01
14:00:37:367663,0,0,-0.125,0.465059,0.01
14:00:37:372793,0,0,-0.125,0.465059,0.01
14:00:37:377807,0,0,-0.125,0.465059,0.01
14:00:37:382931,0,0,-0.125,0.465064,0.01
14:00:37:387905,0,0,-0.125,0.465064,0.01
14:00:37:393161,0,0,-0.125,0.465064,0.01
14:00:37:398140,0,0,-0.125,0.465064,0.01
14:00:37:403140,0,0,-0.125,0.465064,0.01
14:00:37:408142,0,0,-0.125,0.465064,0.01
14:00:37:413265,0,0,-0.125,0.465064,0.01
14:00:37:418266,0,0,-0.125,0.465064,0.01
14:00:37:423420,0,0,-0.125,0.465064,0.01
14:00:37:428516,0,0,-0.125,0.465064,0.01
14:00:37:433531,0,0,-0.125007,0.465064,0.01
14:00:37:438657,0,0,-0.125007,0.46507,0.01
14:00:37:443670,0,0,-0.125007,0.46507,0.01
14:00:37:448684,0,0,-0.125007,0.46507,0.01
14:00:37:453763,0,0,-0.125007,0.46507,0.01
14:00:37:458923,0,0,-0.125007,0.46507,0.01
14:00:37:463925,0,0,-0.125007,0.46507,0.01
14:00:37:468892,0,0,-0.125007,0.465075,0.01
14:00:37:474035,0,0,-0.125007,0.465075,0.01
14:00:37:479169,0,0,-0.125007,0.465075,0.01
14:00:37:484156,0,0,-0.125007,0.465075,0.01
14:00:37:489175,0,0,-0.125007,0.465075,0.01
14:00:37:494293,0,0,-0.125007,0.465075,0.01
14:00:37:499455,0,0,-0.125007,0.465075,0.01
14:00:37:504310,0,0,-0.125007,0.465075,0.01
14:00:37:509417,0,0,-0.125007,0.465075,0.01
14:00:37:514677,0,0,-0.125007,0.465075,0.01
14:00:37:519649,0,0,-0.125007,0.465075,0.01
14:00:37:524683,0,0,-0.125007,0.465075,0.01
14:00:37:529787,0,0,-0.125007,0.465075,0.01
14:00:37:534771,0,0,-0.125007,0.465075,0.01
14:00:37:539909,0,0,-0.125007,0.465075,0.01
14:00:37:544945,0,0,-0.125007,0.465075,0.01
14:00:37:550019,0,0,-0.125007,0.465075,0.01
14:00:37:555047,0,0,-0.125007,0.465075,0.01
14:00:37:560150,-0.093,-0.024,-0.125007,0.465075,0.01
14:00:37:565326,-0.094,-0.044,-0.125007,0.465075,0.01
14:00:37:570269,-0.084,-0.03,-0.125007,0.465075,0.01
14:00:37:575408,-0.073,0.014,-0.125007,0.465075,0.01
14:00:37:580543,-0.069,0.08,-0.125007,0.465075,0.01
14:00:37:585522,-0.091,0.068,-0.125007,0.465075,0.01
14:00:37:590534,-0.111,0.019,-0.125007,0.465075,0.01
14:00:37:595670,-0.131,-0.05,-0.125007,0.465075,0.01
14:00:37:600640,-0.129,-0.07,-0.125007,0.465081,0.01
14:00:37:605769,-0.104,-0.059,-0.125007,0.465081,0.01
14:00:37:610775,-0.078,-0.034,-0.125007,0.465081,0.01
14:00:37:615918,-0.046,0.007,-0.125007,0.465081,0.01
14:00:37:620891,-0.042,0.024,-0.125007,0.465081,0.01
14:00:37:626024,-0.063,0.019,-0.125007,0.465081,0.01
14:00:37:631026,-0.084,0.001,-0.125007,0.465081,0.01
14:00:37:635930,-0.106,-0.021,-0.125007,0.465081,0.01
14:00:37:641191,-0.111,-0.025,-0.125007,0.465081,0.01
14:00:37:646322,-0.104,-0.012,-0.125007,0.465081,0.01
14:00:37:651265,-0.086,0.005,-0.125007,0.465081,0.01
14:00:37:656416,-0.052,0.028,-0.125007,0.465081,0.01
14:00:37:661423,-0.04,0.031,-0.125007,0.465082,0.01
14:00:37:666535,-0.061,0.02,-0.125007,0.465087,0.01
14:00:37:671590,-0.11,0.022,-0.125007,0.465087,0.01
14:00:37:676693,-0.131,0.04,-0.125007,0.465088,0.01
14:00:37:681687,-0.126,0.065,-0.125007,0.465089,0.01
14:00:37:686785,-0.107,0.059,-0.125007,0.465094,0.01
14:00:37:691772,-0.072,0.019,-0.125007,0.465095,0.01
14:00:37:696920,-0.047,-0.002,-0.125007,0.465091,0.01
14:00:37:701912,-0.021,0.006,-0.125007,0.465097,0.01
14:00:37:707044,-0.031,0.027,-0.125007,0.465097,0.01
14:00:37:712170,-0.1,0.038,-0.125007,0.465103,0.01
14:00:37:717155,-0.154,0.022,-0.125007,0.465109,0.01
14:00:37:722147,-0.185,-0.009,-0.125007,0.465109,0.01
14:00:37:727299,-0.164,-0.018,-0.125007,0.465115,0.01
14:00:37:732297,-0.113,-0.026,-0.125007,0.465116,0.01
14:00:37:737399,-0.094,-0.04,-0.125007,0.465117,0.01
14:00:37:742523,-0.101,-0.067,-0.125007,0.465123,0.01
14:00:37:747668,-0.127,-0.061,-0.125007,0.465128,0.01
14:00:37:752559,-0.129,-0.036,-0.125007,0.465134,0.01
14:00:37:757665,-0.085,-0.003,-0.125007,0.46514,0.01
14:00:37:762806,-0.036,0.002,-0.125007,0.465145,0.01
14:00:37:767776,0.006,-0.003,-0.125007,0.46515,0.01
14:00:37:772787,-0.004,-0.005,-0.125007,0.465156,0.01
14:00:37:777927,-0.049,0.001,-0.125007,0.465162,0.01
14:00:37:783025,-0.069,0.006,-0.125007,0.465168,0.01
14:00:37:788035,-0.077,0.006,-0.125007,0.465174,0.01
14:00:37:793149,-0.078,0,-0.125007,0.46518,0.01
14:00:37:798271,-0.072,-0.008,-0.125007,0.465186,0.01
14:00:37:804020,-0.041,-0.008,-0.125007,0.465191,0.01
14:00:37:808275,-0.025,-0.003,-0.125007,0.465192,0.01
14:00:37:813297,-0.029,0,-0.125007,0.465197,0.01
14:00:37:818526,-0.064,0.002,-0.125007,0.465197,0.01
14:00:37:823558,-0.07,0.004,-0.125007,0.465203,0.01
14:00:37:828654,-0.039,0.011,-0.125007,0.465204,0.01
14:00:37:833642,0.032,0.023,-0.125007,0.465205,0.01
14:00:37:838786,0.069,0.025,-0.125007,0.46521,0.01
14:00:37:843931,0.081,0.01,-0.125007,0.46521,0.01
14:00:37:848922,0.063,-0.002,-0.125007,0.465212,0.01
14:00:37:853905,0.018,-0.006,-0.125007,0.465212,0.01
14:00:37:859025,-0.005,0.003,-0.125007,0.465217,0.01
14:00:37:864170,-0.009,0.022,-0.125007,0.465218,0.01
14:00:37:869177,0.009,0.03,-0.125007,0.465219,0.01
14:00:37:874143,0.037,0.03,-0.125007,0.465224,0.01
14:00:37:879397,0.041,0.017,-0.125007,0.465225,0.01
14:00:37:884274,0.027,-0.017,-0.125007,0.465225,0.01
14:00:37:889407,0.017,-0.036,-0.125007,0.465225,0.01
14:00:37:894523,0.01,-0.023,-0.125007,0.465226,0.01
14:00:37:899559,-0.008,0.025,-0.125007,0.465226,0.01
14:00:37:904694,-0.036,0.05,-0.125007,0.465226,0.01
14:00:37:909671,-0.072,0.048,-0.125007,0.465226,0.01
14:00:37:914791,-0.068,0.024,-0.125007,0.465226,0.01
14:00:37:919789,-0.018,-0.023,-0.125007,0.465226,0.01
14:00:37:924903,0.02,-0.046,-0.125007,0.465226,0.01
14:00:37:929899,0.047,-0.051,-0.125007,0.465232,0.01
14:00:37:934918,0.04,-0.039,-0.125007,0.465227,0.01
14:00:37:940028,0.01,-0.022,-0.125007,0.465227,0.01
14:00:37:945147,-0.008,-0.018,-0.125007,0.465228,0.01
14:00:37:950149,-0.016,-0.003,-0.125007,0.465228,0.01
14:00:37:955151,-0.005,0.015,-0.125007,0.465228,0.01
14:00:37:960276,0.021,0.032,-0.125007,0.465228,0.01
14:00:37:965435,0.036,0.026,-0.125007,0.465228,0.01
14:00:37:970403,0.046,0.015,-0.125007,0.465228,0.01
14:00:37:975556,0.046,0.036,-0.125007,0.465228,0.01
14:00:37:980678,0.039,0.059,-0.125007,0.465228,0.01
14:00:37:985653,0.016,0.066,-0.125007,0.465224,0.01
14:00:37:990559,0.003,0.045,-0.125007,0.465224,0.01
