Time,FT1,FT2,X,Y,Z
13:58:32:280975,0,0,-0.125,0.465,0.01
13:58:32:286090,0,0,-0.125007,0.465037,0.01
13:58:32:291108,0,0,-0.125007,0.465043,0.01
13:58:32:296117,0,0,-0.125007,0.465048,0.01
13:58:32:301226,0,0,-0.125007,0.465054,0.01
13:58:32:306336,0,0,-0.125007,0.465059,0.01
13:58:32:311490,0,0,-0.125007,0.465065,0.01
13:58:32:316480,0,0,-0.125007,0.465065,0.01
13:58:32:321458,0,0,-0.125007,0.46507,0.01
13:58:32:326592,0,0,-0.125007,0.46507,0.01
13:58:32:331581,0,0,-0.125007,0.465076,0.01
13:58:32:336732,0,0,-0.125007,0.465076,0.01
13:58:32:341877,0,0,-0.125007,0.465076,0.01
13:58:32:346980,0,0,-0.125007,0.465081,0.01
13:58:32:351974,0,0,-0.125007,0.465081,0.01
13:58:32:356958,0,0,-0.125007,0.465081,0.01
13:58:32:362083,0,0,-0.125007,0.465081,0.01
13:58:32:367096,0,0,-0.125007,0.465081,0.01
13:58:32:372205,0,0,-0.125007,0.465087,0.01
13:58:32:377247,0,0,-0.125007,0.465087,0.01
13:58:32:382375,0,0,-0.125007,0.465087,0.01
13:58:32:387336,0,0,-0.125007,0.465087,0.01
13:58:32:392473,0,0,-0.125007,0.465087,0.01
13:58:32:397522,0,0,-0.125007,0.465087,0.01
13:58:32:402588,0,0,-0.125007,0.465087,0.01
13:58:32:407712,0,0,-0.125007,0.465087,0.01
13:58:32:412711,0,0,-0.125007,0.465087,0.01
13:58:32:417703,0,0,-0.125007,0.465087,0.01
13:58:32:422961,0,0,-0.125007,0.465087,0.01
13:58:32:427865,0,0,-0.125007,0.465088,0.01
13:58:32:432969,0,0,-0.125007,0.465088,0.01
13:58:32:437951,0,0,-0.125007,0.465088,0.01
13:58:32:443208,0,0,-0.125007,0.465088,0.01
13:58:32:448208,0,0,-0.125007,0.465088,0.01
13:58:32:453217,0,0,-0.125007,0.465089,0.01
13:58:32:458213,0,0,-0.125007,0.465089,0.01
13:58:32:463242,0,0,-0.125007,0.465089,0.01
13:58:32:468334,0,0,-0.125007,0.465089,0.01
13:58:32:473580,0,0,-0.125007,0.465089,0.01
13:58:32:478609,0,0,-0.125007,0.465089,0.01
13:58:32:483595,0,0,-0.125007,0.465089,0.01
13:58:32:488608,0,0,-0.125007,0.465089,0.01
13:58:32:493734,0,0,-0.125007,0.465089,0.01
13:58:32:498831,0,0,-0.125007,0.465089,0.01
13:58:32:503829,0,0,-0.125007,0.465089,0.01
13:58:32:508964,0,0,-0.125007,0.465089,0.01
13:58:32:513953,0,0,-0.125007,0.465089,0.01
13:58:32:518962,0,0,-0.125007,0.465089,0.01
13:58:32:524085,0.038,0.011,-0.125007,0.465089,0.01
13:58:32:529204,0.013,0.036,-0.125007,0.465089,0.01
13:58:32:534098,-0.011,0.08,-0.125007,0.46509,0.01
13:58:32:539333,-0.006,0.095,-0.125007,0.46509,0.01
13:58:32:544485,0.017,0.081,-0.125007,0.46509,0.01
13:58:32:549323,0.024,0.058,-0.125007,0.46509,0.01
13:58:32:554498,0.007,0.027,-0.125007,0.46509,0.01
13:58:32:559634,-0.007,0.015,-0.125007,0.46509,0.01
13:58:32:564495,-0.011,0.008,-0.125007,0.46509,0.01
13:58:32:569575,0,0.014,-0.125007,0.46509,0.01
13:58:32:574837,0.019,0.049,-0.125007,0.46509,0.01
13:58:32:579835,0.027,0.088,-0.125007,0.46509,0.01
13:58:32:584832,0.025,0.085,-0.125007,0.465095,0.01
13:58:32:589957,0.012,0.021,-0.125007,0.465095,0.01
13:58:32:594955,0.001,-0.033,-0.125007,0.465095,0.01
13:58:32:600083,-0.009,-0.068,-0.125007,0.465095,0.01
13:58:32:605088,-0.01,-0.043,-0.125007,0.465095,0.01
13:58:32:610206,-0.01,0.016,-0.125007,0.465095,0.01
13:58:32:615203,-0.012,0.032,-0.125007,0.465095,0.01
13:58:32:620339,-0.008,0.003,-0.125007,0.465095,0.01
13:58:32:627015,0.018,-0.022,-0.125013,0.465095,0.01
13:58:32:631580,0.045,-0.007,-0.125013,0.465095,0.01
13:58:32:636459,0.074,0.045,-0.125013,0.465095,0.01
13:58:32:641583,0.076,0.068,-0.125013,0.465095,0.01
13:58:32:646703,0.05,0.053,-0.125013,0.465095,0.01
13:58:32:651579,0.018,0.025,-0.125013,0.465095,0.01
13:58:32:656705,-0.038,-0.002,-0.125013,0.465096,0.01
13:58:32:661829,-0.077,0,-0.125013,0.465096,0.01
13:58:32:666826,-0.07,0.005,-0.125013,0.465096,0.01
13:58:32:671964,-0.007,-0.001,-0.125013,0.465096,0.01
13:58:32:676958,0.042,-0.011,-0.125013,0.465096,0.01
13:58:32:681953,0.075,-0.013,-0.125013,0.465096,0.01
13:58:32:687071,0.066,-0.003,-0.125013,0.465096,0.01
13:58:32:692210,0.037,0.008,-0.125013,0.465096,0.01
13:58:32:697204,0.023,0.005,-0.125013,0.465096,0.01
13:58:32:702322,0.015,-0.013,-0.125013,0.465096,0.01
13:58:32:707336,0.016,-0.026,-0.125013,0.465096,0.01
13:58:32:712458,0.027,-0.035,-0.125013,0.465096,0.01
13:58:32:717472,0.031,-0.036,-0.125013,0.465096,0.01
13:58:32:722584,0.02,-0.033,-0.125013,0.465096,0.01
13:58:32:727606,0.009,-0.029,-0.125013,0.465096,0.01
13:58:32:732725,0.015,-0.014,-0.125013,0.465096,0.01
13:58:32:737715,0.045,0.017,-0.125013,0.465096,0.01
13:58:32:742959,0.058,0.038,-0.125013,0.465096,0.01
13:58:32:747980,0.056,0.044,-0.125013,0.465096,0.01
13:58:32:752981,0.045,0.028,-0.125013,0.465096,0.01
13:58:32:758108,0.016,-0.004,-0.125013,0.465096,0.01
13:58:32:763211,-0.011,-0.01,-0.125013,0.465096,0.01
13:58:32:768240,-0.045,0.012,-0.125013,0.465096,0.01
13:58:32:773222,-0.043,0.034,-0.125013,0.465096,0.01
13:58:32:778391,-0.009,0.038,-0.125013,0.465096,0.01
13:58:32:783363,0.01,0.012,-0.125013,0.465096,0.01
13:58:32:788457,0.009,-0.035,-0.125013,0.465096,0.01
13:58:32:793459,-0.001,-0.04,-0.125013,0.465096,0.01
13:58:32:798580,-0.011,0.007,-0.125013,0.465096,0.01
13:58:32:803603,-0.015,0.048,-0.125013,0.465096,0.01
13:58:32:808828,-0.03,0.071,-0.125013,0.465096,0.01
13:58:32:813866,-0.033,0.05,-0.125013,0.465096,0.01
13:58:32:818833,-0.015,0.041,-0.125013,0.465096,0.01
13:58:32:823844,0.024,0.052,-0.125013,0.465096,0.01
13:58:32:829108,0.039,0.056,-0.125013,0.465096,0.01
13:58:32:833952,0.031,0.023,-0.125013,0.465096,0.01
13:58:32:839077,0.014,-0.012,-0.125013,0.465096,0.01
13:58:32:844221,-0.001,-0.044,-0.125013,0.465096,0.01
13:58:32:849219,-0.004,-0.038,-0.125013,0.465096,0.01
13:58:32:854218,-0.005,-0.01,-0.125013,0.465096,0.01
13:58:32:859457,-0.006,0.002,-0.125013,0.465096,0.01
13:58:32:864221,-0.008,0.007,-0.125013,0.465096,0.01
13:58:32:869474,-0.008,0.007,-0.125013,0.465096,0.01
13:58:32:874578,-0.01,0.01,-0.125013,0.465096,0.01
13:58:32:879576,-0.012,0.017,-0.125013,0.465096,0.01
13:58:32:884576,-0.011,0.023,-0.125013,0.465096,0.01
13:58:32:889708,-0.007,0.014,-0.125013,0.465096,0.01
13:58:32:894824,0,-0.018,-0.125013,0.465096,0.01
13:58:32:899824,-0.006,-0.033,-0.12502,0.465096,0.01
13:58:32:904826,-0.017,-0.018,-0.12502,0.465096,0.01
13:58:32:909956,-0.029,0.016,-0.12502,0.465096,0.01
13:58:32:914949,-0.021,0.024,-0.12502,0.465096,0.01
13:58:32:920099,0.02,0.005,-0.12502,0.465096,0.01
13:58:32:925244,0.058,-0.007,-0.12502,0.465096,0.01
