Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
14:19:07:777421,-2,0,1,-2,-1,-1,-1,-1
14:19:07:778276,0,0,1,-2,0,-2,-1,-3
14:19:07:792385,-3,-2,0,-1,-4,-3,0,-2
14:19:07:793269,-3,-2,0,-1,-4,-3,0,-2
14:19:07:799267,1,0,1,0,-3,-1,-3,-1
14:19:07:806745,-2,1,-1,0,-2,-2,0,-1
14:19:07:822887,-2,1,-1,0,-2,-2,0,-1
14:19:07:830691,-1,-1,-1,-1,-1,-2,0,1
14:19:07:831297,0,-2,-1,-2,-1,-1,-1,0
14:19:07:832141,0,-2,-1,-2,-1,-1,-1,0
14:19:07:844263,1,0,-3,-1,0,1,-2,-1
14:19:07:852370,-1,0,-3,0,-2,0,-1,-2
14:19:07:853236,-1,0,-3,0,-2,0,-1,-2
14:19:07:867379,-1,0,-2,-1,0,0,-1,-2
14:19:07:868102,-1,0,0,-1,0,1,0,1
14:19:07:874258,-1,0,0,-1,0,1,0,1
14:19:07:881751,-4,-1,0,-1,-1,-3,-2,-2
14:19:07:889890,-1,-2,-1,0,-3,-1,-1,1
14:19:07:890759,-1,-2,-1,0,-3,-1,-1,1
14:19:07:896778,0,-1,-3,-2,-1,0,-1,0
14:19:07:912394,0,-2,-3,2,0,-1,-1,0
14:19:07:913266,0,-2,-3,2,0,-1,-1,0
14:19:07:919260,-3,-2,0,-2,-2,0,0,-1
14:19:07:926789,0,-2,-1,0,1,-1,-1,-3
14:19:07:934253,0,-2,-1,0,1,-1,-1,-3
14:19:07:941750,-1,-1,-1,-2,2,-1,-1,1
14:19:07:949867,1,0,1,-2,-2,-3,-1,-3
14:19:07:950747,1,0,1,-2,-2,-3,-1,-3
14:19:07:956745,1,0,0,0,-2,-3,-2,0
14:19:07:972361,0,0,-2,-1,-2,-2,0,1
14:19:07:973106,0,0,-2,-1,-2,-2,0,1
14:19:07:979274,0,0,-2,0,1,0,-1,-1
14:19:07:986752,0,0,-2,-1,0,0,-2,-3
14:19:07:994248,0,0,-2,-1,0,0,-2,-3
14:19:08:1741,0,-1,-2,2,-1,-1,-1,-1
14:19:08:9904,-3,-1,1,-2,0,-2,-2,0
14:19:08:10761,-3,-1,1,-2,0,-2,-2,0
14:19:08:16627,-2,-1,0,-1,-1,-1,-1,0
14:19:08:32378,-1,-2,1,-1,-1,-1,-1,-1
14:19:08:33232,-1,-2,1,-1,-1,-1,-1,-1
14:19:08:39139,0,-2,-2,0,-1,-1,-1,-1
14:19:08:46796,0,-2,-1,-2,-2,1,0,-1
14:19:08:54255,0,-2,-1,-2,-2,1,0,-1
14:19:08:61633,-3,-1,-1,-4,-1,-2,-1,-3
14:19:08:69881,1,-1,-2,0,-2,0,-3,-3
14:19:08:70745,1,-1,-2,0,-2,0,-3,-3
14:19:08:76620,0,-1,-2,0,-4,-1,0,0
14:19:08:92362,-2,-1,0,0,-1,0,-1,-1
14:19:08:93227,-2,-1,0,0,-1,0,-1,-1
14:19:08:99158,0,-1,0,-2,-2,-2,-1,-2
14:19:08:114894,-1,-3,-2,0,0,-2,-2,-1
14:19:08:115760,-1,-3,-2,0,0,-2,-2,-1
14:19:08:121620,0,-2,-2,0,1,0,0,-1
14:19:08:129928,-1,0,0,-2,-2,1,-1,-4
14:19:08:130797,-1,0,0,-2,-2,1,-1,-4
14:19:08:144286,-1,-2,-2,0,1,1,-3,-1
14:19:08:152397,0,0,-1,-1,0,-3,-3,0
14:19:08:153291,0,0,-1,-1,0,-3,-3,0
14:19:08:159131,-1,-1,-1,-3,-2,-1,-1,-2
14:19:08:174899,-3,-1,-2,-1,0,-2,-1,-1
14:19:08:175778,-3,-1,-2,-1,0,-2,-1,-1
14:19:08:181759,-2,1,1,0,0,-2,1,-1
14:19:08:189881,-1,0,0,-1,-1,1,-1,0
14:19:08:190756,-1,0,0,-1,-1,1,-1,0
14:19:08:204277,-1,0,0,-1,-2,-2,-3,0
14:19:08:212394,-1,-3,0,0,-1,0,-1,0
14:19:08:213291,-1,-3,0,0,-1,0,-1,0
14:19:08:219235,-1,-1,-2,-3,-2,-2,-1,-1
14:19:08:234874,0,-2,-2,0,0,-2,1,-2
14:19:08:235606,0,-2,-2,0,0,-2,1,-2
14:19:08:241762,-1,-1,-2,0,-2,0,0,0
14:19:08:249300,-2,-1,-2,-1,-2,-1,-3,0
14:19:08:256783,-2,-1,-2,-1,-2,-1,-3,0
14:19:08:264275,-1,0,-1,-1,0,-1,0,-3
14:19:08:272398,-1,-1,1,-3,0,-2,-2,1
14:19:08:273281,-1,-1,1,-3,0,-2,-2,1
14:19:08:279170,-2,-3,0,0,-1,-2,-1,0
14:19:08:303123,-1,-1,-2,-1,0,-1,-1,-2
14:19:08:303882,-1,-1,-2,-1,0,-1,-1,-2
14:19:08:304759,0,0,0,0,-3,-1,0,-1
14:19:08:309285,-2,-1,0,-1,-1,-1,0,-1
14:19:08:333757,-2,-1,0,-1,-1,-1,0,-1
14:19:08:334621,-1,-1,0,-1,-1,-1,-2,1
14:19:08:335355,-1,0,-1,-2,-1,-2,0,0
14:19:08:336232,-1,0,-1,-2,-1,-2,0,0
14:19:08:339112,-1,-2,-3,1,0,1,-2,-3
14:19:08:354873,-1,-1,0,-3,-1,-1,0,-1
14:19:08:355732,-1,-1,0,-3,-1,-1,0,-1
14:19:08:361663,0,1,-1,-1,1,-1,-1,0
14:19:08:369136,-1,1,0,-1,-1,-2,-2,-2
14:19:08:376764,-1,1,0,-1,-1,-2,-2,-2
14:19:08:384152,-1,-1,-2,-2,-3,1,1,-1
14:19:08:392377,0,-1,0,-1,-2,-2,0,-2
14:19:08:393262,0,-1,0,-1,-2,-2,0,-2
14:19:08:399247,-1,0,-1,-2,-2,-1,-3,-3
14:19:08:414896,-1,0,-1,-2,-2,-1,-3,-3
14:19:08:415806,-1,-1,-2,0,-1,-1,0,-1
14:19:08:421626,-1,-2,-1,1,0,-2,-1,0
14:19:08:437444,-1,-2,-1,1,0,-2,-1,0
14:19:08:438245,-1,-1,-2,-2,-1,-1,-1,1
14:19:08:444135,-2,-1,-1,-1,-1,-1,-1,-1
14:19:08:452360,-2,-1,-1,-1,-1,-1,-1,-1
14:19:08:453230,0,0,-3,0,-1,-1,-1,-1
14:19:08:459126,0,-2,0,-3,1,0,1,-2
14:19:08:474887,0,-2,0,-3,1,0,1,-2
14:19:08:475761,-2,-2,0,-1,-1,-2,-3,0
14:19:08:481656,0,-2,-1,0,1,-1,-1,-1
14:19:08:497399,0,-2,-1,0,1,-1,-1,-1
14:19:08:498298,1,1,-1,-2,0,-1,0,-2
14:19:08:504133,-1,-2,-3,-2,-3,-2,1,0
14:19:08:512414,-1,-2,-3,-2,-3,-2,1,0
14:19:08:513272,-1,-1,0,-1,1,0,0,-1
14:19:08:519154,0,1,1,0,-3,-2,-2,1
14:19:08:534979,0,1,1,0,-3,-2,-2,1
14:19:08:535821,-2,-2,0,-2,-4,-2,-2,-1
14:19:08:541646,-1,0,1,0,-2,-3,-3,-2
14:19:08:557378,-1,0,1,0,-2,-3,-3,-2
14:19:08:558266,-1,-2,-1,-2,-2,-2,-1,-2
14:19:08:564164,-2,-3,-2,-2,-1,0,-1,-1
14:19:08:572393,-2,-3,-2,-2,-1,0,-1,-1
14:19:08:573260,0,-1,-1,-3,-1,0,-2,-1
14:19:08:579215,-1,0,-1,-1,0,-2,-2,-1
14:19:08:594928,-1,0,-1,-1,0,-2,-2,-1
14:19:08:595768,0,0,-1,-1,-3,0,0,0
14:19:08:601672,1,-2,-1,0,-1,-2,0,-1
14:19:08:617423,1,-2,-1,0,-1,-2,0,-1
14:19:08:618266,-2,-2,-1,1,0,-1,-2,-2
14:19:08:624240,0,-3,-1,-2,0,-1,0,-3
14:19:08:632413,0,-3,-1,-2,0,-1,0,-3
14:19:08:633261,-2,-1,-2,0,-1,1,0,0
14:19:08:639135,-2,-2,0,-1,-1,-2,-2,-2
14:19:08:654908,-2,-2,0,-1,-1,-2,-2,-2
14:19:08:655740,0,-1,-1,0,-1,-3,-3,-2
14:19:08:661765,0,0,-1,-2,-3,-2,-3,-4
14:19:08:677416,0,0,-1,-2,-3,-2,-3,-4
14:19:08:678242,-1,-2,1,0,-3,-2,-1,0
14:19:08:684269,-1,0,-1,0,-1,-1,1,1
14:19:08:692390,-1,0,-1,0,-1,-1,1,1
14:19:08:693300,-2,0,-1,-2,-1,0,-1,-2
14:19:08:699264,0,-1,-1,-3,0,1,-1,0
14:19:08:714939,0,-1,-1,-3,0,1,-1,0
14:19:08:715664,-1,-1,-2,-2,-2,0,-3,1
14:19:08:721771,-1,-1,0,0,-1,-1,-1,-3
14:19:08:737439,-1,-1,0,0,-1,-1,-1,-3
14:19:08:738257,0,-1,0,-1,2,-3,0,0
14:19:08:744257,-1,1,-1,-1,-1,-2,-1,0
14:19:08:752386,-1,1,-1,-1,-1,-2,-1,0
14:19:08:753112,-1,-1,-1,0,-3,-2,0,-3
14:19:08:759304,-2,-1,-1,-1,-4,-1,0,0
14:19:08:774911,-2,-1,-1,-1,-4,-1,0,0
14:19:08:775781,-2,0,-1,0,0,0,-1,-1
14:19:08:781772,-1,-1,0,-2,0,-1,-3,-1
14:19:08:797448,-1,-1,0,-2,0,-1,-3,-1
14:19:08:798260,-1,-1,-2,-1,-1,-1,-1,-1
14:19:08:804239,-1,-2,1,1,0,1,-1,-2
14:19:08:812379,-1,-2,1,1,0,1,-1,-2
14:19:08:813269,-1,-2,-1,-1,0,-1,-2,-1
14:19:08:819256,-2,0,-3,0,-2,-1,0,0
14:19:08:834889,-2,0,-3,0,-2,-1,0,0
14:19:08:835738,-2,-2,0,-2,-2,-1,0,1
14:19:08:841764,-2,-1,0,-2,-2,-2,-1,0
14:19:08:857388,-2,-1,0,-2,-2,-2,-1,0
14:19:08:858245,0,1,1,-1,-1,1,-1,0
14:19:08:864197,0,-2,-2,-2,0,-1,-2,-1
14:19:08:881073,0,-2,-2,-2,0,-1,-2,-1
14:19:08:881757,-1,-2,-1,-2,0,-3,-1,-3
14:19:08:886628,1,-1,-3,1,-2,0,2,-1
14:19:08:894924,1,-1,-3,1,-2,0,2,-1
14:19:08:895803,0,-1,-2,0,-3,-1,-1,-1
14:19:08:901762,-1,0,0,-2,-1,-2,0,0
14:19:08:909292,-1,0,0,-2,-1,-2,0,0
14:19:08:916749,-2,0,-1,-1,-3,0,0,-1
14:19:08:924262,-3,-1,-1,-1,-1,-2,-1,-2
14:19:08:932405,-3,-1,-1,-1,-1,-2,-1,-2
14:19:08:933136,0,0,0,-1,-2,0,-3,-2
14:19:08:939249,-1,-2,-1,-2,-2,-1,-1,-2
14:19:08:954893,-1,-2,-1,-2,-2,-1,-1,-2
14:19:08:955744,1,-2,-1,-4,-2,1,1,0
14:19:08:961787,-1,-1,0,-2,0,-1,-1,-3
14:19:08:969274,-1,-1,0,-2,0,-1,-1,-3
14:19:08:976804,-1,0,-2,1,0,-1,-1,1
14:19:08:984256,0,-2,-1,-3,-2,1,-1,-2
14:19:08:992385,0,-2,-1,-3,-2,1,-1,-2
14:19:08:993263,1,0,0,-1,-1,-1,-1,-3
14:19:08:999179,-1,-2,-2,-1,-1,-3,-2,1
14:19:09:14899,-1,-2,-2,-1,-1,-3,-2,1
14:19:09:15627,-2,-1,-2,0,2,-1,0,0
14:19:09:21744,0,-1,0,-1,-4,-2,-2,0
14:19:09:29334,0,-1,0,-1,-4,-2,-2,0
14:19:09:36659,0,-1,-2,-1,-3,-2,-1,0
14:19:09:44119,-1,-1,0,-1,-2,1,-1,-1
14:19:09:52402,-1,-1,0,-1,-2,1,-1,-1
14:19:09:53286,-1,-1,-1,-1,-2,0,0,-1
14:19:09:66754,-1,-2,-1,2,0,-1,-1,-1
