TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
23:33:24:182269,0,-0.58191,1.18749,-1.74533e-05,1.35186,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.108,13.986,-15.064,-3.584,0.128219,0.404383
23:33:24:187445,0,-0.58191,1.18749,-1.74533e-05,1.35186,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.129,13.475,-14.875,-4.305,0.059178,0.498786
23:33:24:192441,0,-0.58191,1.18749,-1.74533e-05,1.35186,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.598,14.784,-15.099,-3.997,0.131037,0.498786
23:33:24:197567,0,-0.58191,1.18749,-1.74533e-05,1.35186,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.374,13.706,-14.231,-4.305,0.146536,0.40861
23:33:24:202573,0,-0.58191,1.18749,-1.74533e-05,1.35186,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,2.842,13.307,-15.393,-4.2,0.16908,0.488923
23:33:24:207690,0,-0.58191,1.18749,-1.74533e-05,1.35186,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.374,13.993,-15.519,-4.2,0.171898,0.395929
23:33:24:212692,0,-0.58191,1.18749,-1.74533e-05,1.35186,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.017,14.588,-15.155,-4.305,0.273346,0.449471
23:33:24:217692,0,-0.58191,1.18749,-1.74533e-05,1.35186,-5.23599e-05,0,0,0,0,0,0,0,0,0,0,0,0,2.975,13.559,-15.302,-3.997,0.146536,0.503013
23:33:24:222815,0,-0.58191,1.18749,-1.74533e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.395,13.986,-15.358,-3.787,0.030998,0.428336
23:33:24:227781,0,-0.58191,1.18749,-1.74533e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.311,13.958,-15.449,-3.486,0.05636,0.457925
23:33:24:232939,0,-0.58191,1.18749,-1.74533e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.864,13.559,-15.281,-3.892,0.033816,0.381839
23:33:24:237957,0,-0.58191,1.18749,-1.74533e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.22,14.161,-15.575,-4.2,0.030998,0.441017
23:33:24:243064,0,-0.58191,1.18749,-1.74533e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.283,14.301,-15.316,-4.403,0.053542,0.428336
23:33:24:248066,0,-0.58191,1.18749,-1.74533e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.374,13.986,-15.246,-3.997,0.135264,0.438199
23:33:24:253190,0,-0.58191,1.18749,-1.74533e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.535,14.301,-15.169,-3.997,0.184579,0.438199
23:33:24:258189,0,-0.58191,1.18749,-1.74533e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.038,13.559,-15.652,-4.508,0.19726,0.364931
23:33:24:263331,0,-0.58191,1.18749,-1.74533e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.017,13.93,-15.211,-3.892,0.018317,0.488923
23:33:24:268278,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,-0.032,-0.068,0.273,0,0,-0.001,3.038,13.818,-14.987,-3.878,-0.07045,0.486105
23:33:24:273260,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,-0.004,-0.088,0.243,0,0,-0.001,3.129,14.504,-15.246,-3.794,0.11272,0.486105
23:33:24:278438,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.05,-0.056,-0.073,0,0,0.001,2.723,14.049,-14.987,-3.591,0.069041,0.442426
23:33:24:283404,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.057,-0.011,-0.27,0,0,0.002,3.465,13.874,-16.128,-3.696,0.095812,0.425518
23:33:24:288562,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.013,0.031,-0.297,0,0.001,0.002,3.15,13.447,-15.134,-4.207,0.180352,0.470606
23:33:24:293518,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,-0.019,0.026,-0.193,0,0.001,0.001,2.975,13.531,-15.246,-4.298,0.057769,0.453698
23:33:24:298705,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,-0.025,-0.006,-0.108,0,0,0,3.668,13.986,-15.372,-3.787,-0.002818,0.355068
23:33:24:303655,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,-0.008,-0.022,-0.134,0,0,0,3.353,13.447,-15.428,-3.696,0.171898,0.453698
23:33:24:308633,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.002,-0.023,-0.133,0,0,0,3.689,14.441,-15.54,-3.794,0.071859,0.500195
23:33:24:313840,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,-0.005,-0.016,-0.061,0,0,0,2.926,13.706,-14.805,-4.396,0.181761,0.488923
23:33:24:318837,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,-0.004,-0.005,-0.013,0,0,0,3.108,13.958,-15.022,-3.787,0.100039,0.428336
23:33:24:323947,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.018,0.005,-0.111,0,0,0,2.884,13.391,-14.784,-3.794,0.1409,0.431154
23:33:24:328882,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.058,0.028,-0.309,0,0,0.002,2.814,14.042,-14.567,-3.591,-0.029589,0.345205
23:33:24:334078,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.051,0.034,-0.307,0,0,0.002,3.353,14.301,-15.064,-4.095,0.16908,0.438199
23:33:24:339079,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.019,0.016,-0.059,0,0,0,3.038,13.363,-15.449,-3.997,0.053542,0.45088
23:33:24:344080,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,-0.014,-0.001,0.123,0,0,-0.001,2.926,14.245,-15.372,-4.403,0.143718,0.534011
23:33:24:349185,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,-0.038,-0.009,0.214,0,0,-0.001,3.129,14.385,-15.393,-3.689,0.133855,0.390293
23:33:24:354205,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,-0.035,-0.006,0.18,0,0,-0.001,3.087,13.195,-15.372,-4.508,0.040861,0.387475
23:33:24:359327,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,-0.019,-0.019,0.137,0,0,-0.001,3.486,13.566,-15.064,-3.696,0.105675,0.433972
23:33:24:364299,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.002,-0.038,0.088,0,0,0,3.465,13.279,-15.89,-4.004,0.043679,0.390293
23:33:24:369433,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.017,-0.029,-0.016,0,0,0,2.926,13.622,-15.617,-3.997,0.125401,0.435381
23:33:24:374434,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.026,0.013,-0.197,0,0,0.001,2.457,12.943,-15.393,-3.787,0.105675,0.435381
23:33:24:379575,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,0.016,0.025,-0.202,0,0,0.001,3.332,12.957,-15.246,-3.584,0.071859,0.384657
23:33:24:384531,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,-0.019,-0.006,0.008,0,0,0,2.436,13.727,-15.12,-3.584,0.115538,0.473424
23:33:24:389508,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,-0.042,-0.031,0.146,0,0,-0.001,3.304,14.098,-14.931,-3.99,0.109902,0.388884
23:33:24:394506,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,-0.05,-0.018,0.11,0,0,-0.001,3.22,14.049,-14.567,-4.305,0.100039,0.546692
23:33:24:399700,0,-0.58191,1.18749,-3.49066e-05,1.35186,-3.49066e-05,0,0,0,0,0,0,-0.034,0.013,-0.035,0,0,0,3.241,14.182,-15.281,-4.305,0.018317,0.52133
