TimeStamp , Q1, Q2, Q3, Q4, Q5, Q6, dQ1, dQ2, dQ3, dQ4, dQ5, dQ6, Fx, Fy, Fz, Mx, My, Mz, Joint1_torque, Joint2_torque, Joint3_torque, Joint4_torque, Joint5_torque, Joint6_torque 
23:30:22:654514,0.0514174,-0.493282,1.33584,0.000261799,1.29348,0.0524471,0.0467923,0.0539656,0.0843169,0,-0.0389383,0.0509462,3.363,6.972,9.329,-0.477,0.303,0.007,4.732,33.383,-5.964,-1.953,-0.345205,0.398747
23:30:22:659517,0.0516443,-0.493056,1.33629,0.000261799,1.29331,0.0527089,0.0462512,0.049515,0.0873537,0,-0.0356571,0.053634,3.21,6.955,9.298,-0.484,0.289,0.01,4.97,34.132,-7.014,-1.834,-0.350841,0.360704
23:30:22:664640,0.0518886,-0.492829,1.3367,0.000261799,1.29315,0.0530056,0.0469843,0.04578,0.0809658,0,-0.0327424,0.0557982,3.221,6.875,9.39,-0.482,0.285,0.012,5.082,34.559,-5.593,-2.373,-0.29589,0.543874
23:30:22:669613,0.052133,-0.492602,1.33703,0.000261799,1.29301,0.0532849,0.050056,0.0459022,0.0716981,0,-0.0292168,0.0555538,3.362,6.709,9.628,-0.471,0.288,0.014,5.229,34.685,-4.69,-2.793,-0.353659,0.494559
23:30:22:674600,0.0524297,-0.492357,1.33734,0.000261799,1.29291,0.0535991,0.0538783,0.0474031,0.0669159,0,-0.0256214,0.0606502,3.508,6.624,9.771,-0.463,0.296,0.014,4.9,35.112,-3.836,-2.002,-0.335342,0.371976
23:30:22:679776,0.0527089,-0.492113,1.33769,0.000261799,1.29278,0.0540179,0.0549604,0.0476824,0.0675268,0,-0.0244346,0.0746303,3.87,6.481,9.832,-0.45,0.319,0.014,4.319,34.58,-3.43,-2.086,-0.356477,0.204305
23:30:22:684886,0.0529882,-0.491869,1.33807,0.000261799,1.29266,0.0544717,0.055484,0.0495499,0.0733213,0,-0.02337,0.0831475,4.223,6.289,9.727,-0.434,0.343,0.016,5.04,35.49,-4.536,-1.82,-0.457925,-0.032407
23:30:22:689909,0.0532674,-0.491624,1.33849,0.000261799,1.29254,0.0547335,0.0558331,0.0485725,0.0784176,0,-0.0231082,0.0623432,4.748,5.845,9.408,-0.4,0.381,0.018,4.417,33.992,-4.613,-2.016,-0.481878,0.177534
23:30:22:694909,0.0535642,-0.491397,1.33888,0.000261799,1.29243,0.0548732,0.0566359,0.0456229,0.0766374,0,-0.0232129,0.0403869,4.941,5.561,9.204,-0.379,0.398,0.018,4.473,34.888,-4.9,-2.338,-0.557964,0.349432
23:30:22:700021,0.0538783,-0.491188,1.33926,0.000261799,1.29233,0.0550477,0.0601615,0.0425511,0.0763232,0,-0.0198095,0.0368264,4.942,5.356,9.122,-0.367,0.406,0.017,3.57,35.868,-4.795,-2.66,-0.559373,0.548101
23:30:22:704956,0.0542099,-0.491013,1.33968,0.000261799,1.29222,0.0552746,0.0632158,0.0390081,0.0808611,0,-0.0207869,0.0439474,4.838,5.389,9.31,-0.37,0.405,0.017,3.843,37.275,-5.271,-2.527,-0.597416,0.580508
23:30:22:709969,0.054559,-0.490804,1.34013,0.000261799,1.29212,0.0555189,0.0667239,0.0399855,0.0853466,0,-0.0224798,0.0464258,4.825,5.429,9.454,-0.372,0.406,0.018,3.059,37.583,-5.208,-3.724,-0.7045,0.672093
23:30:22:715172,0.0548732,-0.49056,1.34055,0.000244346,1.29198,0.0557807,0.0644725,0.0444884,0.0842994,0,-0.0239983,0.0476475,4.866,5.448,9.533,-0.367,0.411,0.022,2.884,36.82,-5.579,-2.94,-0.772132,0.683365
23:30:22:720257,0.0551524,-0.490298,1.34092,0.000244346,1.29184,0.0560425,0.0578228,0.0492183,0.0786096,0,-0.0257087,0.0522726,4.907,5.481,9.518,-0.366,0.414,0.025,3.976,37.072,-3.528,-2.058,-0.753815,0.731271
23:30:22:725257,0.0553968,-0.490019,1.34129,0.000244346,1.2917,0.0563741,0.0526566,0.054175,0.074735,0,-0.0284838,0.0613134,5.07,5.583,9.553,-0.372,0.425,0.027,5.131,36.477,-2.723,-2.443,-0.677729,0.472015
23:30:22:730257,0.0556411,-0.489722,1.34172,0.000244346,1.29154,0.0567756,0.0493754,0.0541227,0.0806691,0,-0.0305956,0.071384,5.289,5.592,9.663,-0.376,0.442,0.028,5.698,36.47,-3.276,-2.107,-0.717181,0.369158
23:30:22:735362,0.0558854,-0.48946,1.34218,0.000244346,1.29135,0.0572119,0.0488169,0.0541576,0.0881217,0,-0.0352731,0.0804771,5.643,5.365,9.823,-0.364,0.473,0.025,5.859,36.204,-3.836,-2.31,-0.736907,0.061996
23:30:22:740400,0.0561647,-0.489181,1.34266,0.000244346,1.29112,0.057718,0.0533373,0.0534769,0.0921359,0,-0.0396888,0.0909317,5.734,5.118,9.797,-0.346,0.487,0.022,4.676,36.19,-4.564,-3.017,-0.722817,-0.287436
23:30:22:745502,0.0564614,-0.488919,1.34314,0.000244346,1.29088,0.0580671,0.0574388,0.0525693,0.0940732,0,-0.0459196,0.0762709,5.531,4.886,9.521,-0.33,0.485,0.019,4.347,36.967,-5.11,-2.674,-0.466379,-0.302935
23:30:22:750627,0.0567581,-0.488657,1.34366,0.000244346,1.29064,0.0582242,0.0580496,0.0540354,0.0982271,0,-0.0467574,0.0481536,5.268,4.893,9.331,-0.334,0.47,0.02,4.494,37.982,-5.488,-3.535,-0.415655,-0.067632
