Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
13:24:54:742330,7,-1,-1,-4,-1,1,12,1
13:24:54:749786,-23,-4,1,-1,1,-2,-4,-13
13:24:54:757977,-23,-4,1,-1,1,-2,-4,-13
13:24:54:758792,30,5,-3,-1,-5,-6,0,4
13:24:54:772956,7,2,0,-1,-1,-3,-3,6
13:24:54:773763,7,2,0,-1,-1,-3,-3,6
13:24:54:779802,-28,-8,-2,-5,-1,-6,-17,-2
13:24:54:787303,20,3,-2,-1,-2,-4,-17,-8
13:24:54:802951,20,3,-2,-1,-2,-4,-17,-8
13:24:54:803778,5,-1,-2,1,0,-3,-1,-12
13:24:54:809774,-6,-5,-1,0,-2,-2,-5,10
13:24:54:817962,-6,-5,-1,0,-2,-2,-5,10
13:24:54:818782,30,1,0,-1,0,-1,0,2
13:24:54:832939,17,2,-2,1,-2,1,8,20
13:24:54:833758,17,2,-2,1,-2,1,8,20
13:24:54:839790,-4,-1,0,-4,0,-4,-12,-3
13:24:54:847259,-5,-1,0,-2,0,-1,-6,-1
13:24:54:854795,-5,-1,0,-2,0,-1,-6,-1
13:24:54:862279,6,-1,3,3,-1,1,-9,3
13:24:54:869749,-30,-10,-3,-4,-2,-1,20,-17
13:24:54:877961,-30,-10,-3,-4,-2,-1,20,-17
13:24:54:878767,8,0,-1,-1,2,3,19,15
13:24:54:892963,-21,-3,-3,1,-3,-1,-4,8
13:24:54:893749,-21,-3,-3,1,-3,-1,-4,8
13:24:54:899786,8,3,0,0,0,1,11,6
13:24:54:907232,26,-2,-2,-2,-2,0,15,31
13:24:54:914821,26,-2,-2,-2,-2,0,15,31
13:24:54:922244,-21,-2,0,-5,0,5,-3,-12
13:24:54:929728,16,1,0,1,-2,0,-11,-21
13:24:54:938045,16,1,0,1,-2,0,-11,-21
13:24:54:938807,-14,-4,1,-1,0,-3,5,-9
13:24:54:952988,-5,-1,1,-2,1,5,3,22
13:24:54:953800,-5,-1,1,-2,1,5,3,22
13:24:54:959745,7,5,-2,-1,1,1,10,26
13:24:54:967252,-8,3,0,2,0,0,-5,-12
13:24:54:974846,-8,3,0,2,0,0,-5,-12
13:24:54:982277,-31,-5,-3,-2,-4,-2,3,-7
13:24:54:989776,-10,1,0,0,0,-3,-7,-8
13:24:54:997765,-10,1,0,0,0,-3,-7,-8
13:24:55:4776,-2,-6,-4,-2,-1,-6,-29,-27
13:24:55:12941,3,-2,1,-4,0,2,20,-13
13:24:55:13763,3,-2,1,-4,0,2,20,-13
13:24:55:19781,7,-1,0,1,-2,-3,-10,-2
13:24:55:35488,-26,6,3,0,3,3,6,-5
13:24:55:36322,-26,6,3,0,3,3,6,-5
13:24:55:42275,22,0,-2,2,-1,-1,-5,-2
13:24:55:49777,46,-4,-5,0,-5,-3,0,6
13:24:55:57315,46,-4,-5,0,-5,-3,0,6
13:24:55:64817,15,1,1,1,-1,3,13,1
13:24:55:73328,6,-2,-1,-2,0,-3,-5,2
13:24:55:80468,6,-2,-1,-2,0,-3,-5,2
13:24:55:81251,-15,2,-2,-3,-4,-1,-1,0
13:24:55:95457,-17,-2,-1,-2,-2,-4,-6,3
13:24:55:96258,-17,-2,-1,-2,-2,-4,-6,3
13:24:55:102333,-2,-1,0,3,0,-2,13,-1
13:24:55:109777,-9,0,0,-2,-1,-1,0,-3
13:24:55:117317,-9,0,0,-2,-1,-1,0,-3
13:24:55:124736,-11,-3,0,-4,-1,-2,0,3
13:24:55:132949,-39,-9,-2,-5,1,0,6,-5
13:24:55:133796,-39,-9,-2,-5,1,0,6,-5
13:24:55:139731,23,1,-3,0,-4,-3,-10,11
13:24:55:155432,-23,-3,-2,-1,-1,-5,-25,-18
13:24:55:156264,-23,-3,-2,-1,-1,-5,-25,-18
13:24:55:162251,-3,0,4,-4,1,0,9,-4
13:24:55:169782,11,-1,-3,4,-3,-1,-11,-9
13:24:55:177344,11,-1,-3,4,-3,-1,-11,-9
13:24:55:184772,0,4,0,1,-2,-4,-20,-20
13:24:55:192998,11,-4,-1,-2,0,1,-2,-15
13:24:55:193785,11,-4,-1,-2,0,1,-2,-15
13:24:55:199785,-22,-5,1,-1,1,3,0,-7
13:24:55:215490,2,5,0,0,0,0,2,16
13:24:55:216269,2,5,0,0,0,0,2,16
13:24:55:222280,-12,-5,-2,-2,-2,-3,-1,-1
13:24:55:229749,-22,-1,0,-3,-1,-1,-6,3
13:24:55:237334,-22,-1,0,-3,-1,-1,-6,3
13:24:55:244785,3,-2,-3,0,1,1,3,25
13:24:55:253051,7,-1,0,3,2,0,9,4
13:24:55:253811,7,-1,0,3,2,0,9,4
13:24:55:259761,13,-3,-1,1,-2,-1,6,-7
13:24:55:276148,-6,-3,-3,0,-2,-2,-1,15
13:24:55:276957,-6,-3,-3,0,-2,-2,-1,15
13:24:55:282276,11,0,-1,0,3,3,-1,9
13:24:55:289774,-17,-5,-2,-4,-3,-7,-14,-27
13:24:55:297358,-17,-5,-2,-4,-3,-7,-14,-27
13:24:55:304781,-11,2,2,-3,0,2,-4,-15
13:24:55:312945,33,5,2,2,1,5,-8,-4
13:24:55:313783,33,5,2,2,1,5,-8,-4
13:24:55:319793,3,-1,0,1,-1,-1,-4,0
13:24:55:335405,-1,0,1,1,0,4,13,-6
13:24:55:336259,-1,0,1,1,0,4,13,-6
13:24:55:342275,7,0,-2,-1,-1,-6,-12,-5
13:24:55:349783,33,2,-1,0,1,-1,6,27
13:24:55:357321,33,2,-1,0,1,-1,6,27
13:24:55:364835,-20,-4,-3,-4,-3,-2,5,-6
13:24:55:381093,13,-2,-1,-3,-2,-5,-9,-24
13:24:55:381917,13,-2,-1,-3,-2,-5,-9,-24
13:24:55:382694,-9,-2,-3,-2,0,-3,-7,2
13:24:55:403624,-2,2,-2,0,-1,-3,-6,9
13:24:55:404418,-2,2,-2,0,-1,-3,-6,9
13:24:55:405265,-18,-4,-2,-1,0,8,21,6
13:24:55:409744,-23,-1,1,-3,-2,0,-2,7
13:24:55:417314,-23,-1,1,-3,-2,0,-2,7
13:24:55:424753,-6,-1,-2,-1,-1,-5,-3,6
13:24:55:433055,-41,-8,-4,-2,-4,-2,3,-9
13:24:55:433722,-41,-8,-4,-2,-4,-2,3,-9
13:24:55:439767,19,-1,1,-1,1,2,1,-7
13:24:55:455484,14,-1,-2,2,-4,1,11,17
13:24:55:456286,14,-1,-2,2,-4,1,11,17
13:24:55:462269,-3,0,-2,-1,-4,-4,-1,-2
13:24:55:477974,3,3,-3,-3,2,-2,-4,-9
13:24:55:478813,3,3,-3,-3,2,-2,-4,-9
13:24:55:484774,-24,0,-1,-1,-1,-1,-11,1
13:24:55:492962,14,-1,2,-1,1,1,5,2
13:24:55:493823,14,-1,2,-1,1,1,5,2
13:24:55:499773,6,2,2,1,-5,0,1,-11
13:24:55:515459,-35,-4,-1,0,0,1,5,-15
13:24:55:516301,-35,-4,-1,0,0,1,5,-15
13:24:55:522290,2,-6,1,-4,0,-4,4,4
13:24:55:529748,5,-3,-1,-1,-2,-3,-13,-6
13:24:55:537334,5,-3,-1,-1,-2,-3,-13,-6
13:24:55:544771,45,5,-5,-1,-4,-4,-14,-15
13:24:55:552938,-4,-4,-3,-1,-3,-4,-9,13
13:24:55:553730,-4,-4,-3,-1,-3,-4,-9,13
13:24:55:567243,-11,-5,1,-2,4,2,-1,10
13:24:55:575480,2,-1,1,-1,0,0,0,0
13:24:55:576292,2,-1,1,-1,0,0,0,0
13:24:55:582275,-24,-3,0,-3,-3,-2,-1,7
13:24:55:589761,18,-2,-1,1,1,-2,0,-9
13:24:55:597357,18,-2,-1,1,1,-2,0,-9
13:24:55:604780,-3,-1,-2,-1,-2,-4,-4,-8
13:24:55:612939,10,8,3,1,-3,-6,-9,-9
13:24:55:613743,10,8,3,1,-3,-6,-9,-9
13:24:55:619798,3,2,2,-3,1,1,9,-5
13:24:55:635901,33,5,0,-1,1,1,3,7
13:24:55:636708,33,5,0,-1,1,1,3,7
13:24:55:642262,13,2,0,2,0,0,2,3
13:24:55:649769,7,-3,-1,-5,0,-5,-6,-22
13:24:55:657313,7,-3,-1,-5,0,-5,-6,-22
13:24:55:664810,19,5,-3,2,0,2,7,30
13:24:55:672956,-26,-6,-3,-3,0,1,10,10
13:24:55:673759,-26,-6,-3,-3,0,1,10,10
13:24:55:679729,-20,-9,-2,-2,0,-3,-21,-19
13:24:55:695446,0,-3,-2,-1,0,1,-4,1
