Time,FT1,FT2,X,Y,Z
14:27:40:375230,0,0,-0.125,0.465,0.01
14:27:40:380129,0,0,-0.125,0.465043,0.01
14:27:40:385221,0,0,-0.125,0.465048,0.01
14:27:40:390360,0,0,-0.125,0.465053,0.01
14:27:40:395352,0,0,-0.125,0.465059,0.01
14:27:40:400473,0,0,-0.125,0.465064,0.01
14:27:40:405613,0,0,-0.125,0.465069,0.01
14:27:40:410632,0,0,-0.125,0.465069,0.01
14:27:40:415622,0,0,-0.125,0.465069,0.01
14:27:40:420731,0,0,-0.125,0.465074,0.01
14:27:40:425850,0,0,-0.125,0.465075,0.01
14:27:40:430997,0,0,-0.125,0.465075,0.01
14:27:40:435856,0,0,-0.125,0.465075,0.01
14:27:40:440973,0,0,-0.125,0.46508,0.01
14:27:40:446127,0,0,-0.125,0.46508,0.01
14:27:40:451112,0,0,-0.125,0.46508,0.01
14:27:40:456123,0,0,-0.125,0.46508,0.01
14:27:40:461252,0,0,-0.125,0.465085,0.01
14:27:40:466406,0,0,-0.125,0.465085,0.01
14:27:40:471384,0,0,-0.125,0.465085,0.01
14:27:40:476495,0,0,-0.125,0.465085,0.01
14:27:40:481618,0,0,-0.125,0.465085,0.01
14:27:40:486477,0,0,-0.125,0.465086,0.01
14:27:40:491622,0,0,-0.125,0.465086,0.01
14:27:40:496732,0,0,-0.125,0.465086,0.01
14:27:40:501727,0,0,-0.125,0.465086,0.01
14:27:40:506957,0,0,-0.125,0.465086,0.01
14:27:40:512013,0,0,-0.125,0.465086,0.01
14:27:40:517003,0,0,-0.125,0.465086,0.01
14:27:40:521913,0,0,-0.125,0.465086,0.01
14:27:40:527003,0,0,-0.125,0.465091,0.01
14:27:40:532113,0,0,-0.125,0.465092,0.01
14:27:40:537262,0,0,-0.125,0.465092,0.01
14:27:40:542377,0,0,-0.125,0.465092,0.01
14:27:40:547377,0,0,-0.125,0.465092,0.01
14:27:40:552345,0,0,-0.125,0.465092,0.01
14:27:40:557348,0,0,-0.125,0.465092,0.01
14:27:40:562521,0,0,-0.125,0.465092,0.01
14:27:40:567603,0,0,-0.125,0.465092,0.01
14:27:40:572647,0,0,-0.125,0.465092,0.01
14:27:40:577730,0,0,-0.125,0.465092,0.01
14:27:40:582752,0,0,-0.125,0.465092,0.01
14:27:40:587729,0,0,-0.125,0.465092,0.01
14:27:40:592975,0,0,-0.125,0.465092,0.01
14:27:40:598007,0,0,-0.125,0.465092,0.01
14:27:40:603006,0,0,-0.125,0.465092,0.01
14:27:40:608101,0,0,-0.125,0.465092,0.01
14:27:40:613136,0,0,-0.125,0.465092,0.01
14:27:40:618008,0.012,0.052,-0.125,0.465092,0.01
14:27:40:623253,-0.001,0.004,-0.125,0.465092,0.01
14:27:40:628227,-0.001,-0.021,-0.125007,0.465092,0.01
14:27:40:633371,0.001,-0.009,-0.125007,0.465092,0.01
14:27:40:638354,0,0.024,-0.125007,0.465092,0.01
14:27:40:643503,0,0.03,-0.125007,0.465092,0.01
14:27:40:648477,0.014,0,-0.125007,0.465092,0.01
14:27:40:653604,0.023,-0.03,-0.125007,0.465092,0.01
14:27:40:658602,0.012,-0.049,-0.125007,0.465092,0.01
14:27:40:663758,-0.011,-0.036,-0.125007,0.465092,0.01
14:27:40:668726,-0.039,0.007,-0.125007,0.465092,0.01
14:27:40:673853,-0.033,0.033,-0.125007,0.465092,0.01
14:27:40:678881,0.001,0.038,-0.125007,0.465092,0.01
14:27:40:683853,0.016,0.018,-0.125007,0.465092,0.01
14:27:40:689103,-0.004,-0.015,-0.125007,0.465092,0.01
14:27:40:694103,-0.036,-0.024,-0.125007,0.465092,0.01
14:27:40:699022,-0.068,-0.013,-0.125007,0.465092,0.01
14:27:40:704230,-0.046,0.01,-0.125007,0.465092,0.01
14:27:40:709357,-0.014,0.024,-0.125007,0.465092,0.01
14:27:40:714515,0.02,0.027,-0.125007,0.465092,0.01
14:27:40:719252,0.02,0.018,-0.125007,0.465092,0.01
14:27:40:724376,-0.012,0.003,-0.125007,0.465092,0.01
14:27:40:729628,-0.043,0.006,-0.125007,0.465092,0.01
14:27:40:734600,-0.068,0.032,-0.125007,0.465092,0.01
14:27:40:739621,-0.054,0.05,-0.125007,0.465092,0.01
14:27:40:744734,0,0.056,-0.125007,0.465092,0.01
14:27:40:749756,0.026,0.047,-0.125007,0.465092,0.01
14:27:40:754909,-0.004,0.031,-0.125007,0.465093,0.01
14:27:40:759987,-0.06,0.025,-0.125007,0.465093,0.01
14:27:40:765003,-0.115,0.016,-0.125007,0.465093,0.01
14:27:40:769992,-0.095,0.006,-0.125007,0.465093,0.01
14:27:40:775106,-0.007,-0.016,-0.125007,0.465093,0.01
14:27:40:780261,0.043,-0.038,-0.125007,0.465093,0.01
14:27:40:785124,0.027,-0.044,-0.125007,0.465093,0.01
14:27:40:790351,-0.029,-0.038,-0.125007,0.465093,0.01
14:27:40:795485,-0.055,-0.024,-0.125007,0.465098,0.01
14:27:40:800493,-0.063,0.004,-0.125007,0.465098,0.01
14:27:40:805510,-0.056,0.021,-0.125007,0.465098,0.01
14:27:40:810609,-0.036,0.037,-0.125007,0.465098,0.01
14:27:40:815626,-0.015,0.045,-0.125007,0.465098,0.01
14:27:40:820727,0.013,0.056,-0.125007,0.465098,0.01
14:27:40:825856,0.025,0.056,-0.125007,0.465098,0.01
14:27:40:831003,0.034,0.03,-0.125007,0.465098,0.01
14:27:40:835986,0.04,0,-0.125007,0.465098,0.01
14:27:40:840878,0.048,-0.029,-0.125007,0.465099,0.01
