Time,FT1,FT2,X,Y,Z
14:27:14:95837,0,0,-0.125,0.465,0.01
14:27:14:100928,0,0,-0.125,0.465037,0.01
14:27:14:106035,0,0,-0.125,0.465043,0.01
14:27:14:111180,0,0,-0.125007,0.465048,0.01
14:27:14:116213,0,0,-0.125007,0.465054,0.01
14:27:14:121180,0,0,-0.125007,0.465059,0.01
14:27:14:126295,0,0,-0.125007,0.465059,0.01
14:27:14:131430,0,0,-0.125007,0.46506,0.01
14:27:14:136429,0,0,-0.125007,0.465065,0.01
14:27:14:141532,0,0,-0.125007,0.465065,0.01
14:27:14:146458,0,0,-0.125007,0.465066,0.01
14:27:14:151419,0,0,-0.125007,0.465071,0.01
14:27:14:156671,0,0,-0.125007,0.465071,0.01
14:27:14:161809,0,0,-0.125007,0.465071,0.01
14:27:14:166778,0,0,-0.125007,0.465071,0.01
14:27:14:171800,0,0,-0.125007,0.465071,0.01
14:27:14:176905,0,0,-0.125007,0.465071,0.01
14:27:14:182044,0,0,-0.125007,0.465076,0.01
14:27:14:187046,0,0,-0.125007,0.465076,0.01
14:27:14:192172,0,0,-0.125007,0.465076,0.01
14:27:14:197171,0,0,-0.125007,0.465077,0.01
14:27:14:202151,0,0,-0.125007,0.465077,0.01
14:27:14:207292,0,0,-0.125007,0.465081,0.01
14:27:14:212296,0,0,-0.125007,0.465081,0.01
14:27:14:217405,0,0,-0.125007,0.465081,0.01
14:27:14:222424,0,0,-0.125007,0.465081,0.01
14:27:14:227596,0,0,-0.125007,0.465081,0.01
14:27:14:232542,0,0,-0.125007,0.465081,0.01
14:27:14:237669,0,0,-0.125007,0.465081,0.01
14:27:14:242689,0,0,-0.125007,0.465081,0.01
14:27:14:247813,0,0,-0.125007,0.465081,0.01
14:27:14:252798,0,0,-0.125007,0.465081,0.01
14:27:14:257917,0,0,-0.125007,0.465081,0.01
14:27:14:262971,0,0,-0.125007,0.465081,0.01
14:27:14:267966,0,0,-0.125007,0.465081,0.01
14:27:14:273227,0,0,-0.125007,0.465081,0.01
14:27:14:278088,0,0,-0.125007,0.465081,0.01
14:27:14:283287,0,0,-0.125007,0.465081,0.01
14:27:14:288425,0,0,-0.125007,0.465081,0.01
14:27:14:293308,0,0,-0.125007,0.465086,0.01
14:27:14:298430,0,0,-0.125007,0.465087,0.01
14:27:14:303580,0,0,-0.125007,0.465087,0.01
14:27:14:308550,0,0,-0.125007,0.465087,0.01
14:27:14:313551,0,0,-0.125007,0.465087,0.01
14:27:14:318648,0,0,-0.125007,0.465087,0.01
14:27:14:323776,0,0,-0.125007,0.465087,0.01
14:27:14:328794,0,0,-0.125007,0.465087,0.01
14:27:14:333922,0,0,-0.125007,0.465087,0.01
14:27:14:338802,-0.045,-0.043,-0.125007,0.465087,0.01
14:27:14:344218,0.016,-0.038,-0.125007,0.465087,0.01
14:27:14:349041,0.028,-0.005,-0.125007,0.465087,0.01
14:27:14:354175,-0.012,0.057,-0.125007,0.465087,0.01
14:27:14:359299,-0.054,0.077,-0.125007,0.465087,0.01
14:27:14:364301,-0.098,0.045,-0.125007,0.465087,0.01
14:27:14:369280,-0.101,0.001,-0.125007,0.465087,0.01
14:27:14:374423,-0.058,-0.034,-0.125007,0.465087,0.01
14:27:14:379317,-0.008,-0.019,-0.125007,0.465087,0.01
14:27:14:384575,0.05,0.042,-0.125007,0.465087,0.01
14:27:14:389546,0.047,0.076,-0.125007,0.465087,0.01
14:27:14:394674,-0.019,0.078,-0.125007,0.465087,0.01
14:27:14:399673,-0.068,0.054,-0.125007,0.465087,0.01
14:27:14:404811,-0.084,0.018,-0.125007,0.465087,0.01
14:27:14:409924,-0.04,0.012,-0.125007,0.465087,0.01
14:27:14:415092,-0.013,0.015,-0.125007,0.465087,0.01
14:27:14:419938,-0.009,0.004,-0.125007,0.465087,0.01
14:27:14:425037,-0.02,-0.011,-0.125007,0.465087,0.01
14:27:14:430190,-0.025,-0.018,-0.125007,0.465087,0.01
14:27:14:435174,-0.018,0,-0.125007,0.465087,0.01
14:27:14:440192,-0.008,0.039,-0.125007,0.465087,0.01
14:27:14:445315,-0.007,0.05,-0.125007,0.465088,0.01
14:27:14:450300,-0.011,0.026,-0.125007,0.465088,0.01
14:27:14:455446,-0.015,-0.001,-0.125007,0.465088,0.01
14:27:14:460547,-0.027,-0.026,-0.125007,0.465088,0.01
14:27:14:465462,-0.037,-0.019,-0.125007,0.465088,0.01
14:27:14:470544,-0.019,0.01,-0.125007,0.465093,0.01
14:27:14:475678,0.024,0.026,-0.125007,0.465094,0.01
14:27:14:480835,0.091,0.017,-0.125007,0.465094,0.01
14:27:14:485810,0.093,-0.009,-0.125007,0.465094,0.01
14:27:14:490926,0.025,-0.052,-0.125007,0.465094,0.01
14:27:14:496048,-0.033,-0.052,-0.125007,0.465094,0.01
14:27:14:501059,-0.03,-0.027,-0.125007,0.465094,0.01
14:27:14:506047,-0.005,0.011,-0.125007,0.465094,0.01
14:27:14:511157,-0.006,0.019,-0.125007,0.465094,0.01
14:27:14:516208,-0.03,0.01,-0.125007,0.465094,0.01
14:27:14:521175,-0.038,0.002,-0.125007,0.465099,0.01
14:27:14:526437,-0.03,0,-0.125007,0.465099,0.01
14:27:14:531338,-0.024,-0.001,-0.125007,0.465099,0.01
14:27:14:536528,-0.017,-0.009,-0.125007,0.465099,0.01
14:27:14:541556,0,-0.017,-0.125007,0.465099,0.01
14:27:14:546708,0.044,-0.028,-0.125007,0.4651,0.01
14:27:14:551676,0.07,-0.039,-0.125007,0.4651,0.01
14:27:14:556672,0.079,-0.058,-0.125007,0.4651,0.01
14:27:14:561699,0.072,-0.064,-0.125007,0.4651,0.01
14:27:14:566918,0.067,-0.046,-0.125007,0.4651,0.01
14:27:14:572454,0.064,-0.013,-0.125007,0.465101,0.01
14:27:14:577036,0.044,-0.004,-0.125007,0.465101,0.01
14:27:14:582044,-0.012,-0.016,-0.125007,0.465106,0.01
14:27:14:587170,-0.043,-0.024,-0.125007,0.465106,0.01
14:27:14:592183,-0.041,-0.007,-0.125007,0.465106,0.01
14:27:14:597307,-0.015,0.015,-0.125007,0.465106,0.01
14:27:14:602349,0.003,0.027,-0.125007,0.465106,0.01
14:27:14:607421,-0.012,0.014,-0.125007,0.465106,0.01
14:27:14:612526,-0.041,-0.011,-0.125007,0.465106,0.01
14:27:14:617536,-0.032,-0.012,-0.125013,0.465106,0.01
14:27:14:622679,0.011,0.009,-0.125013,0.465106,0.01
14:27:14:627674,0.026,0.026,-0.125013,0.465106,0.01
14:27:14:632783,0.005,0.029,-0.125013,0.465106,0.01
14:27:14:637778,-0.013,0.016,-0.125013,0.465106,0.01
14:27:14:643096,-0.01,-0.001,-0.125013,0.465106,0.01
14:27:14:648096,0.016,0.004,-0.125013,0.465106,0.01
14:27:14:653036,0.035,0.018,-0.125013,0.465106,0.01
14:27:14:658104,0.074,0.03,-0.125013,0.465106,0.01
14:27:14:663222,0.106,0.024,-0.125013,0.465106,0.01
14:27:14:668180,0.125,0.005,-0.125013,0.465106,0.01
14:27:14:673302,0.092,0,-0.125013,0.465106,0.01
14:27:14:678429,-0.006,0.01,-0.125013,0.465106,0.01
14:27:14:683406,-0.064,0.025,-0.125013,0.465106,0.01
14:27:14:688408,-0.076,0.041,-0.125013,0.465106,0.01
14:27:14:693605,-0.039,0.037,-0.125013,0.465112,0.01
14:27:14:698719,0.017,0.009,-0.125013,0.465112,0.01
14:27:14:703677,0.023,-0.009,-0.125013,0.465112,0.01
14:27:14:708807,-0.008,-0.013,-0.125013,0.465112,0.01
14:27:14:713918,-0.019,0.008,-0.125013,0.465112,0.01
14:27:14:718951,0.001,0.023,-0.125013,0.465112,0.01
14:27:14:723969,0.032,0.033,-0.125013,0.465112,0.01
14:27:14:729089,0.02,0.032,-0.125013,0.465112,0.01
14:27:14:734044,-0.042,0.024,-0.125013,0.465112,0.01
14:27:14:739193,-0.08,0.013,-0.125013,0.465112,0.01
14:27:14:744224,-0.082,-0.002,-0.125013,0.465112,0.01
14:27:14:749310,-0.05,-0.006,-0.125013,0.465112,0.01
