Time,ORI1,ORI2,ORI3,ORI4,ACC1,ACC2,ACC3,GYR1,GYR2,GYR3
14:28:24:187312,6706,136,-6142,13627,639,-1256,1503,20,-12,8
14:28:24:188192,6706,136,-6142,13627,639,-1256,1503,20,-12,8
14:28:24:194159,6706,136,-6142,13627,639,-1256,1503,20,-12,8
14:28:24:209846,6706,135,-6141,13628,637,-1255,1486,12,-11,8
14:28:24:210566,6706,135,-6141,13628,637,-1255,1486,12,-11,8
14:28:24:216608,6706,135,-6141,13628,637,-1255,1486,12,-11,8
14:28:24:224810,6706,135,-6140,13628,624,-1263,1504,13,-13,12
14:28:24:225611,6706,135,-6140,13628,624,-1263,1504,13,-13,12
14:28:24:239137,6706,135,-6140,13628,624,-1263,1504,13,-13,12
14:28:24:247245,6703,135,-6137,13631,625,-1265,1491,16,-16,14
14:28:24:248139,6703,135,-6137,13631,625,-1265,1491,16,-16,14
14:28:24:254260,6703,135,-6137,13631,625,-1265,1491,16,-16,14
14:28:24:269783,6699,135,-6134,13634,619,-1256,1496,13,-21,9
14:28:24:270563,6699,135,-6134,13634,619,-1256,1496,13,-21,9
14:28:24:276726,6699,135,-6134,13634,619,-1256,1496,13,-21,9
14:28:24:284839,6696,137,-6133,13637,622,-1253,1489,7,-28,8
14:28:24:285566,6696,137,-6133,13637,622,-1253,1489,7,-28,8
14:28:24:299284,6696,137,-6133,13637,622,-1253,1489,7,-28,8
14:28:24:307291,6693,140,-6133,13638,636,-1255,1493,-2,-31,6
14:28:24:308109,6693,140,-6133,13638,636,-1255,1493,-2,-31,6
14:28:24:314233,6693,140,-6133,13638,636,-1255,1493,-2,-31,6
14:28:24:329865,6687,147,-6133,13640,634,-1262,1509,8,-63,5
14:28:24:330665,6687,147,-6133,13640,634,-1262,1509,8,-63,5
14:28:24:336578,6687,147,-6133,13640,634,-1262,1509,8,-63,5
14:28:24:344862,6680,157,-6137,13642,643,-1268,1485,7,-76,13
14:28:24:345668,6680,157,-6137,13642,643,-1268,1485,7,-76,13
14:28:24:359123,6680,157,-6137,13642,643,-1268,1485,7,-76,13
14:28:24:367317,6676,161,-6138,13644,641,-1261,1489,0,-43,9
14:28:24:368074,6676,161,-6138,13644,641,-1261,1489,0,-43,9
14:28:24:374179,6676,161,-6138,13644,641,-1261,1489,0,-43,9
14:28:24:389929,6671,165,-6137,13647,629,-1249,1487,14,-40,13
14:28:24:390631,6671,165,-6137,13647,629,-1249,1487,14,-40,13
14:28:24:396630,6671,165,-6137,13647,629,-1249,1487,14,-40,13
14:28:24:404792,6666,168,-6138,13649,646,-1259,1491,-2,-37,17
14:28:24:405574,6666,168,-6138,13649,646,-1259,1491,-2,-37,17
14:28:24:419174,6666,168,-6138,13649,646,-1259,1491,-2,-37,17
14:28:24:427373,6662,168,-6137,13651,643,-1276,1497,9,-17,12
14:28:24:428194,6662,168,-6137,13651,643,-1276,1497,9,-17,12
14:28:24:434065,6662,168,-6137,13651,643,-1276,1497,9,-17,12
14:28:24:449878,6660,171,-6132,13654,636,-1256,1525,18,-24,5
14:28:24:450603,6660,171,-6132,13654,636,-1256,1525,18,-24,5
14:28:24:456649,6660,171,-6132,13654,636,-1256,1525,18,-24,5
14:28:24:464815,6656,174,-6132,13656,643,-1254,1506,-3,-34,11
14:28:24:465640,6656,174,-6132,13656,643,-1254,1506,-3,-34,11
14:28:24:479157,6656,174,-6132,13656,643,-1254,1506,-3,-34,11
14:28:24:487321,6653,174,-6131,13658,632,-1242,1501,-12,-23,11
14:28:24:488137,6653,174,-6131,13658,632,-1242,1501,-12,-23,11
14:28:24:494176,6653,174,-6131,13658,632,-1242,1501,-12,-23,11
14:28:24:509856,6650,174,-6136,13657,641,-1259,1491,-29,-23,5
14:28:24:510598,6650,174,-6136,13657,641,-1259,1491,-29,-23,5
14:28:24:516569,6650,174,-6136,13657,641,-1259,1491,-29,-23,5
14:28:24:524832,6647,171,-6140,13657,619,-1244,1495,-46,-22,10
14:28:24:525594,6647,171,-6140,13657,619,-1244,1495,-46,-22,10
14:28:24:539210,6647,171,-6140,13657,619,-1244,1495,-46,-22,10
14:28:24:547334,6642,173,-6153,13653,625,-1222,1493,-88,-71,7
14:28:24:548158,6642,173,-6153,13653,625,-1222,1493,-88,-71,7
14:28:24:554080,6642,173,-6153,13653,625,-1222,1493,-88,-71,7
14:28:24:569795,6635,175,-6185,13643,645,-1212,1488,-193,-108,11
14:28:24:570546,6635,175,-6185,13643,645,-1212,1488,-193,-108,11
14:28:24:576639,6635,175,-6185,13643,645,-1212,1488,-193,-108,11
14:28:24:584799,6625,172,-6221,13631,639,-1286,1517,-219,-110,18
14:28:24:585574,6625,172,-6221,13631,639,-1286,1517,-219,-110,18
14:28:24:599112,6625,172,-6221,13631,639,-1286,1517,-219,-110,18
14:28:24:607364,6614,179,-6258,13619,654,-1266,1467,-196,-149,9
14:28:24:608149,6614,179,-6258,13619,654,-1266,1467,-196,-149,9
14:28:24:614117,6614,179,-6258,13619,654,-1266,1467,-196,-149,9
14:28:24:629818,6600,189,-6304,13605,684,-1231,1444,-241,-179,30
14:28:24:630577,6600,189,-6304,13605,684,-1231,1444,-241,-179,30
14:28:24:636576,6600,189,-6304,13605,684,-1231,1444,-241,-179,30
14:28:24:644903,6584,188,-6356,13588,684,-1298,1442,-287,-148,39
14:28:24:645616,6584,188,-6356,13588,684,-1298,1442,-287,-148,39
14:28:24:659291,6584,188,-6356,13588,684,-1298,1442,-287,-148,39
14:28:24:667291,6567,187,-6402,13574,705,-1282,1421,-252,-130,66
14:28:24:668180,6567,187,-6402,13574,705,-1282,1421,-252,-130,66
14:28:24:674183,6567,187,-6402,13574,705,-1282,1421,-252,-130,66
14:28:24:689856,6547,180,-6449,13562,686,-1329,1381,-245,-111,84
14:28:24:690591,6547,180,-6449,13562,686,-1329,1381,-245,-111,84
14:28:24:696595,6547,180,-6449,13562,686,-1329,1381,-245,-111,84
14:28:24:704831,6522,177,-6491,13554,675,-1331,1376,-204,-129,104
14:28:24:705596,6522,177,-6491,13554,675,-1331,1376,-204,-129,104
14:28:24:719094,6522,177,-6491,13554,675,-1331,1376,-204,-129,104
14:28:24:727365,6504,170,-6523,13548,677,-1355,1383,-162,-81,82
14:28:24:728160,6504,170,-6523,13548,677,-1355,1383,-162,-81,82
14:28:24:734040,6504,170,-6523,13548,677,-1355,1383,-162,-81,82
14:28:24:749811,6492,155,-6553,13539,712,-1410,1414,-173,-18,70
14:28:24:750559,6492,155,-6553,13539,712,-1410,1414,-173,-18,70
14:28:24:756670,6492,155,-6553,13539,712,-1410,1414,-173,-18,70
14:28:24:764825,6483,145,-6563,13539,608,-1349,1488,-103,-40,33
14:28:24:765603,6483,145,-6563,13539,608,-1349,1488,-103,-40,33
14:28:24:779132,6483,145,-6563,13539,608,-1349,1488,-103,-40,33
14:28:24:787319,6483,129,-6577,13532,637,-1348,1532,-166,-2,6
14:28:24:788074,6483,129,-6577,13532,637,-1348,1532,-166,-2,6
14:28:24:794267,6483,129,-6577,13532,637,-1348,1532,-166,-2,6
14:28:24:809888,6479,100,-6591,13528,608,-1405,1530,-170,46,40
14:28:24:810623,6479,100,-6591,13528,608,-1405,1530,-170,46,40
14:28:24:816599,6479,100,-6591,13528,608,-1405,1530,-170,46,40
14:28:24:824813,6476,59,-6618,13516,601,-1474,1477,-236,81,37
14:28:24:825613,6476,59,-6618,13516,601,-1474,1477,-236,81,37
14:28:24:839224,6476,59,-6618,13516,601,-1474,1477,-236,81,37
14:28:24:847352,6482,4,-6638,13503,569,-1487,1432,-221,175,13
