Time,FT1,FT2,X,Y,Z
13:39:32:724777,0,0,-0.125,0.465,0.01
13:39:32:729769,0,0,-0.125,0.465042,0.01
13:39:32:735054,0,0,-0.125,0.465048,0.01
13:39:32:739902,0,0,-0.125,0.465053,0.01
13:39:32:745026,0,0,-0.125,0.465058,0.01
13:39:32:750169,0,0,-0.125,0.465059,0.01
13:39:32:755130,0,0,-0.125,0.465064,0.01
13:39:32:760267,0,0,-0.125,0.465064,0.01
13:39:32:765418,0,0,-0.125,0.465065,0.01
13:39:32:770401,0,0,-0.125,0.465065,0.01
13:39:32:775395,0,0,-0.125,0.46507,0.01
13:39:32:780565,0,0,-0.125,0.46507,0.01
13:39:32:785654,0,0,-0.125,0.46507,0.01
13:39:32:790641,0,0,-0.125,0.46507,0.01
13:39:32:795630,0,0,-0.125,0.46507,0.01
13:39:32:800756,0,0,-0.125,0.46507,0.01
13:39:32:805756,0,0,-0.125,0.46507,0.01
13:39:32:810895,0,0,-0.125,0.46507,0.01
13:39:32:815883,0,0,-0.125,0.465076,0.01
13:39:32:821001,0,0,-0.125,0.465076,0.01
13:39:32:826005,0,0,-0.125,0.465076,0.01
13:39:32:831183,0,0,-0.125,0.465076,0.01
13:39:32:836271,0,0,-0.125,0.465076,0.01
13:39:32:841253,0,0,-0.125,0.465076,0.01
13:39:32:846263,0,0,-0.125,0.465076,0.01
13:39:32:851405,0,0,-0.125,0.465076,0.01
13:39:32:856394,0,0,-0.125,0.465076,0.01
13:39:32:861517,0,0,-0.125,0.465076,0.01
13:39:32:866644,0,0,-0.125,0.465076,0.01
13:39:32:871551,0,0,-0.125,0.465076,0.01
13:39:32:876543,0,0,-0.125,0.465076,0.01
13:39:32:881781,0,0,-0.125007,0.465076,0.01
13:39:32:886906,0,0,-0.125011,0.465076,0.01
13:39:32:891795,0,0,-0.125011,0.465076,0.01
13:39:32:896885,0,0,-0.125011,0.465077,0.01
13:39:32:902030,0,0,-0.125011,0.465077,0.01
13:39:32:907028,0,0,-0.125011,0.465077,0.01
13:39:32:912127,0,0,-0.125011,0.465077,0.01
13:39:32:917257,0,0,-0.125011,0.465077,0.01
13:39:32:922296,0,0,-0.125011,0.465077,0.01
13:39:32:927421,0,0,-0.125011,0.465077,0.01
13:39:32:932427,0,0,-0.125011,0.465077,0.01
13:39:32:937502,0,0,-0.125011,0.465077,0.01
13:39:32:942522,0,0,-0.125011,0.465077,0.01
13:39:32:947634,0,0,-0.125011,0.465077,0.01
13:39:32:952779,0,0,-0.125011,0.465077,0.01
13:39:32:957757,0,0,-0.125011,0.465077,0.01
13:39:32:962758,0,0,-0.125011,0.465077,0.01
13:39:32:967903,0.001,0,-0.125011,0.465082,0.01
13:39:32:972900,-0.004,0.021,-0.125011,0.465083,0.01
13:39:32:978016,-0.007,0.042,-0.125011,0.465083,0.01
13:39:32:983181,-0.012,0.069,-0.125011,0.465083,0.01
13:39:32:988160,-0.008,0.07,-0.125011,0.465083,0.01
13:39:32:993163,0.001,0.046,-0.125011,0.465083,0.01
13:39:32:998392,0.019,-0.011,-0.125011,0.465083,0.01
13:39:33:3405,0.03,-0.043,-0.125011,0.465083,0.01
13:39:33:8398,0.041,-0.045,-0.125011,0.465083,0.01
13:39:33:13536,0.043,-0.02,-0.125011,0.465084,0.01
13:39:33:18638,0.03,0.023,-0.125011,0.465084,0.01
13:39:33:23412,0.011,0.038,-0.125011,0.465084,0.01
13:39:33:28635,-0.019,0.028,-0.125011,0.465084,0.01
13:39:33:33780,-0.029,0.003,-0.125011,0.465084,0.01
13:39:33:38758,-0.022,-0.034,-0.125011,0.465084,0.01
13:39:33:43918,-0.012,-0.043,-0.125011,0.465084,0.01
13:39:33:48883,-0.002,-0.022,-0.125011,0.465084,0.01
13:39:33:53902,-0.002,-0.002,-0.125011,0.465084,0.01
13:39:33:59004,-0.002,0.002,-0.125011,0.465084,0.01
13:39:33:64130,0.005,-0.021,-0.125011,0.465084,0.01
13:39:33:69266,0.018,-0.034,-0.125011,0.465084,0.01
13:39:33:74274,0.043,-0.03,-0.125011,0.465084,0.01
13:39:33:79258,0.051,-0.014,-0.125011,0.465084,0.01
13:39:33:84382,0.028,0.006,-0.125011,0.465084,0.01
13:39:33:89407,0.001,0.012,-0.125011,0.465084,0.01
13:39:33:94515,-0.012,0.015,-0.125011,0.465084,0.01
13:39:33:99515,0.006,0.018,-0.125011,0.465084,0.01
13:39:33:104634,0.045,0.026,-0.125011,0.465084,0.01
13:39:33:109528,0.051,0.029,-0.125011,0.465084,0.01
13:39:33:114760,0.025,0.019,-0.125011,0.465084,0.01
13:39:33:119782,0.001,0.005,-0.125011,0.465084,0.01
13:39:33:124887,-0.014,-0.007,-0.125011,0.465084,0.01
13:39:33:130015,-0.006,0.002,-0.125011,0.465084,0.01
13:39:33:134929,0.024,0.034,-0.125011,0.465084,0.01
13:39:33:140008,0.047,0.045,-0.125011,0.465084,0.01
13:39:33:145129,0.063,0.022,-0.125011,0.465084,0.01
13:39:33:150132,0.04,-0.016,-0.125011,0.465084,0.01
13:39:33:155282,0.009,-0.02,-0.125011,0.465084,0.01
13:39:33:160261,-0.029,0.012,-0.125011,0.465084,0.01
13:39:33:165386,-0.033,0.033,-0.125011,0.465084,0.01
13:39:33:170526,-0.004,0.033,-0.125011,0.465084,0.01
13:39:33:175524,0.024,0.022,-0.125011,0.465084,0.01
13:39:33:180507,0.053,0.019,-0.125011,0.465084,0.01
13:39:33:185631,0.051,0.029,-0.125011,0.465084,0.01
13:39:33:190667,0.017,0.035,-0.125011,0.465084,0.01
13:39:33:195766,-0.012,0.023,-0.125011,0.465084,0.01
13:39:33:200897,-0.034,-0.008,-0.125011,0.465084,0.01
13:39:33:205884,-0.025,-0.022,-0.125011,0.465084,0.01
13:39:33:210898,-0.001,-0.014,-0.125011,0.465084,0.01
13:39:33:216041,0,0.005,-0.125011,0.465084,0.01
13:39:33:221136,-0.022,0.024,-0.125011,0.465084,0.01
13:39:33:226132,-0.038,0.019,-0.125011,0.465084,0.01
13:39:33:231256,-0.04,0,-0.125011,0.465084,0.01
13:39:33:236162,-0.019,0,-0.125011,0.465084,0.01
13:39:33:241257,-0.005,0.013,-0.125017,0.465084,0.01
13:39:33:246401,0.009,0.032,-0.125017,0.465084,0.01
13:39:33:251535,0.02,0.037,-0.125017,0.465084,0.01
13:39:33:256535,0.032,0.035,-0.125017,0.465084,0.01
13:39:33:261632,0.026,0.03,-0.125017,0.465084,0.01
13:39:33:266639,-0.003,0.025,-0.125017,0.465084,0.01
13:39:33:271781,-0.023,0.024,-0.125017,0.465084,0.01
13:39:33:276776,-0.025,0.032,-0.125017,0.465084,0.01
13:39:33:281884,-0.004,0.038,-0.125017,0.465084,0.01
13:39:33:287013,0.035,0.041,-0.125017,0.465084,0.01
13:39:33:292027,0.052,0.037,-0.125017,0.465084,0.01
13:39:33:297020,0.043,0.023,-0.125017,0.465084,0.01
13:39:33:302039,0.021,0.01,-0.125017,0.465084,0.01
13:39:33:307158,-0.005,-0.005,-0.125017,0.465084,0.01
13:39:33:312285,0.003,-0.009,-0.125017,0.465084,0.01
13:39:33:317287,0.023,-0.006,-0.125017,0.465084,0.01
13:39:33:322420,0.04,-0.007,-0.125017,0.465084,0.01
13:39:33:327396,0.035,-0.014,-0.125017,0.465084,0.01
13:39:33:332508,0.021,-0.015,-0.125017,0.465084,0.01
13:39:33:337634,0.019,-0.001,-0.125017,0.465084,0.01
13:39:33:342631,0.019,0.029,-0.125017,0.465084,0.01
13:39:33:347757,0.006,0.037,-0.125017,0.465084,0.01
13:39:33:352926,-0.027,0.022,-0.125017,0.465084,0.01
13:39:33:357903,-0.036,0.009,-0.125017,0.465084,0.01
13:39:33:363006,-0.005,0.002,-0.125017,0.465084,0.01
13:39:33:367931,0.031,0,-0.125017,0.465084,0.01
13:39:33:373152,0.065,-0.01,-0.125024,0.465084,0.01
13:39:33:378166,0.046,-0.02,-0.125024,0.465084,0.01
13:39:33:383262,0.02,-0.018,-0.125024,0.465084,0.01
13:39:33:388155,-0.002,-0.007,-0.125024,0.465084,0.01
13:39:33:393404,0.001,0.005,-0.125024,0.465084,0.01
13:39:33:398513,0.022,0.036,-0.125024,0.465084,0.01
13:39:33:403503,0.041,0.064,-0.125024,0.465084,0.01
13:39:33:408514,0.067,0.094,-0.125024,0.465084,0.01
13:39:33:413636,0.082,0.088,-0.125024,0.465084,0.01
13:39:33:418553,0.089,0.029,-0.125024,0.465084,0.01
13:39:33:423762,0.081,-0.025,-0.125024,0.465084,0.01
13:39:33:428755,0.058,-0.069,-0.125024,0.465084,0.01
13:39:33:433911,0.046,-0.055,-0.125024,0.465084,0.01
13:39:33:438899,0.042,-0.003,-0.125024,0.465084,0.01
13:39:33:444024,0.042,0.011,-0.125024,0.465084,0.01
13:39:33:449143,0.027,-0.006,-0.125024,0.465084,0.01
13:39:33:454168,0,-0.012,-0.125024,0.465084,0.01
13:39:33:459155,-0.007,0.009,-0.125024,0.465084,0.01
13:39:33:464280,0.007,0.048,-0.125024,0.465084,0.01
13:39:33:469413,0.017,0.047,-0.125024,0.465084,0.01
13:39:33:474401,0.007,0.005,-0.125024,0.465084,0.01
13:39:33:479543,-0.008,-0.024,-0.125024,0.465084,0.01
13:39:33:484534,-0.012,-0.04,-0.125024,0.465084,0.01
13:39:33:489667,-0.002,-0.03,-0.125024,0.465084,0.01
13:39:33:494635,-0.002,-0.006,-0.125024,0.465084,0.01
13:39:33:499794,-0.023,0.006,-0.125024,0.465084,0.01
13:39:33:504778,-0.057,0.015,-0.125024,0.465084,0.01
13:39:33:509881,-0.057,0.016,-0.125024,0.465084,0.01
13:39:33:515027,-0.027,0.017,-0.125024,0.465084,0.01
13:39:33:519943,-0.006,0.018,-0.125024,0.465084,0.01
13:39:33:525064,0,0,-0.125024,0.465084,0.01
13:39:33:530165,-0.007,-0.039,-0.125024,0.465084,0.01
13:39:33:535313,-0.005,-0.057,-0.125024,0.465084,0.01
13:39:33:540274,0.015,-0.047,-0.125024,0.465084,0.01
13:39:33:545393,0.032,-0.022,-0.125024,0.465084,0.01
13:39:33:550429,0.041,0.004,-0.125024,0.465084,0.01
13:39:33:555576,0.034,0.004,-0.125024,0.465084,0.01
13:39:33:560527,0.027,-0.015,-0.125024,0.465084,0.01
13:39:33:565640,0.034,-0.033,-0.125024,0.465084,0.01
13:39:33:570764,0.055,-0.047,-0.125024,0.465084,0.01
13:39:33:575807,0.057,-0.039,-0.125024,0.465084,0.01
13:39:33:580781,0.027,-0.001,-0.125024,0.465084,0.01
13:39:33:585885,0,0.027,-0.125024,0.465084,0.01
13:39:33:590938,-0.015,0.049,-0.125024,0.465084,0.01
13:39:33:596035,-0.007,0.043,-0.125024,0.465084,0.01
13:39:33:601144,0.005,0.01,-0.125024,0.465084,0.01
13:39:33:606047,0.008,-0.013,-0.125024,0.465084,0.01
13:39:33:611292,0.014,-0.03,-0.125024,0.465084,0.01
13:39:33:616266,0.021,-0.025,-0.125024,0.465084,0.01
13:39:33:621419,0.01,-0.021,-0.125024,0.465084,0.01
13:39:33:626288,-0.034,-0.03,-0.125024,0.465084,0.01
13:39:33:631536,-0.06,-0.039,-0.125024,0.465084,0.01
13:39:33:636525,-0.055,-0.034,-0.125024,0.465084,0.01
13:39:33:641541,-0.025,-0.012,-0.125031,0.465084,0.01
13:39:33:646657,0.013,0.033,-0.125031,0.465084,0.01
13:39:33:651797,0.018,0.051,-0.125031,0.465084,0.01
13:39:33:656678,0.002,0.028,-0.125031,0.465084,0.01
13:39:33:661905,-0.008,-0.013,-0.125031,0.465084,0.01
13:39:33:667014,-0.012,-0.066,-0.125031,0.465084,0.01
13:39:33:671887,-0.01,-0.069,-0.125031,0.465084,0.01
13:39:33:677018,0,-0.027,-0.125031,0.465084,0.01
13:39:33:682140,0.011,0.007,-0.125031,0.465084,0.01
13:39:33:687259,0.03,0.033,-0.125031,0.465084,0.01
13:39:33:692258,0.029,0.018,-0.125031,0.465084,0.01
13:39:33:697294,0.013,0.005,-0.125031,0.465084,0.01
13:39:33:702423,-0.015,0.011,-0.125031,0.465084,0.01
13:39:33:707423,-0.023,0.031,-0.125031,0.465084,0.01
13:39:33:712645,-0.015,0.045,-0.125031,0.465084,0.01
13:39:33:717664,-0.008,0.029,-0.125031,0.465084,0.01
13:39:33:722653,-0.015,-0.007,-0.125031,0.465084,0.01
13:39:33:727649,-0.029,-0.015,-0.125031,0.465084,0.01
13:39:33:732764,-0.049,0.004,-0.125031,0.465084,0.01
13:39:33:737906,-0.049,0.017,-0.125031,0.465084,0.01
