Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
13:38:53:810782,-6,0,-2,-1,-2,-2,-2,-1
13:38:53:818254,-1,-2,1,-1,0,-2,-3,-1
13:38:53:826490,-1,-2,1,-1,0,-2,-3,-1
13:38:53:827270,-5,-2,-1,0,-1,-2,-3,-2
13:38:53:841502,-3,-1,-1,-5,-3,-2,-3,-4
13:38:53:842256,-3,-1,-1,-5,-3,-2,-3,-4
13:38:53:848352,-2,-1,1,2,0,-1,2,1
13:38:53:855714,6,-3,-3,3,-2,-3,-1,-2
13:38:53:863307,6,-3,-3,3,-2,-3,-1,-2
13:38:53:870751,-1,-2,-1,-1,-1,1,0,1
13:38:53:878324,-3,2,-1,-1,-2,-3,1,-3
13:38:53:886477,-3,2,-1,-1,-2,-3,1,-3
13:38:53:887199,2,-2,0,1,-2,1,-4,-1
13:38:53:901474,-4,-2,0,-3,1,-2,-1,-2
13:38:53:902262,-4,-2,0,-3,1,-2,-1,-2
13:38:53:908265,-1,-1,-4,-2,0,0,-1,-2
13:38:53:915845,-4,-3,-3,0,-3,0,1,-2
13:38:53:923330,-4,-3,-3,0,-3,0,1,-2
13:38:53:930798,0,-1,0,-1,0,1,-2,-3
13:38:53:938316,2,1,-3,-3,-1,3,1,0
13:38:53:946546,2,1,-3,-3,-1,3,1,0
13:38:53:947227,0,1,1,0,-2,2,-1,-2
13:38:53:961486,-4,-2,-1,0,0,-2,-2,-3
13:38:53:962211,-4,-2,-1,0,0,-2,-2,-3
13:38:53:976148,0,-2,0,-4,1,-1,1,-2
13:38:53:983986,-1,-1,0,0,0,1,0,1
13:38:53:984776,-1,-1,0,0,0,1,0,1
13:38:53:990793,0,3,1,2,-2,-2,1,2
13:38:54:14747,-2,-2,-1,-2,1,-1,-2,1
13:38:54:15461,-2,-2,-1,-2,1,-1,-2,1
13:38:54:16220,-2,0,-3,-3,1,-2,-2,-6
13:38:54:21485,2,0,0,1,-1,2,-2,1
13:38:54:22271,2,0,0,1,-1,2,-2,1
13:38:54:28230,-1,-7,-1,-1,-1,-3,0,-1
13:38:54:44002,0,-1,-4,-2,1,-1,-3,1
13:38:54:44807,0,-1,-4,-2,1,-1,-3,1
13:38:54:50762,-1,-1,-1,-1,-1,-1,-3,0
13:38:54:58285,0,0,0,-2,-3,-1,0,1
13:38:54:66587,0,0,0,-2,-3,-1,0,1
13:38:54:67241,-1,-2,-2,-1,0,-1,-1,0
13:38:54:81586,-2,-1,-2,-2,-2,-2,0,-1
13:38:54:82304,-2,-1,-2,-2,-2,-2,0,-1
13:38:54:96527,-2,1,-3,1,1,-2,-4,0
13:38:54:97168,1,-4,-2,-2,-1,1,0,-1
13:38:54:103292,1,-4,-2,-2,-1,1,0,-1
13:38:54:110785,-2,-3,-1,-2,-1,-1,-4,-2
13:38:54:118281,2,0,2,0,-3,-1,-1,-2
13:38:54:126561,2,0,2,0,-3,-1,-1,-2
13:38:54:127258,-1,2,2,-1,2,-3,-2,-1
13:38:54:141458,-4,-4,-3,-2,0,-1,-2,-5
13:38:54:142250,-4,-4,-3,-2,0,-1,-2,-5
13:38:54:148342,1,1,-4,0,-3,-2,-3,-2
13:38:54:155726,0,0,2,0,-2,-1,-1,-1
13:38:54:163380,0,0,2,0,-2,-1,-1,-1
13:38:54:170738,1,-2,1,0,-1,3,0,-2
13:38:54:178268,-4,-1,-2,1,1,0,-3,-2
13:38:54:186448,-4,-1,-2,1,1,0,-3,-2
13:38:54:187289,-2,-1,-1,-2,-6,-3,-2,-1
13:38:54:201472,0,2,1,-3,-1,-3,0,-1
13:38:54:202243,0,2,1,-3,-1,-3,0,-1
13:38:54:208257,-3,-3,1,-3,-1,-1,-1,3
13:38:54:215809,-3,-2,-1,0,-2,-1,-5,-1
13:38:54:223326,-3,-2,-1,0,-2,-1,-5,-1
13:38:54:230835,1,-1,0,1,0,3,2,2
13:38:54:238274,-3,-2,-1,1,1,-1,0,-2
13:38:54:246484,-3,-2,-1,1,1,-1,0,-2
13:38:54:247211,1,-1,-3,-2,3,-2,0,-4
13:38:54:261429,-2,-3,-3,-1,-2,-2,-2,-1
13:38:54:262286,-2,-3,-3,-1,-2,-2,-2,-1
13:38:54:268235,-3,1,0,-3,-2,0,4,-1
13:38:54:284334,0,-2,-2,-4,-1,-4,5,-1
13:38:54:291461,0,-2,-2,-4,-1,-4,5,-1
13:38:54:292236,-1,0,-1,-3,1,-1,-1,-1
13:38:54:298287,-1,1,-1,-1,0,1,-3,-3
13:38:54:306248,-1,1,-1,-1,0,1,-3,-3
13:38:54:313368,-2,-1,-2,-5,-2,0,-2,0
13:38:54:321431,0,-1,2,-3,-4,-1,-1,1
13:38:54:322254,0,-1,2,-3,-4,-1,-1,1
13:38:54:328307,-1,1,-3,0,0,-3,-1,-4
13:38:54:335800,0,2,-2,-2,-2,-5,-2,0
13:38:54:343364,0,2,-2,-2,-2,-5,-2,0
13:38:54:350729,0,2,-1,2,1,-1,-2,2
13:38:54:358241,1,0,-1,0,2,1,-3,-3
13:38:54:366523,1,0,-1,0,2,1,-3,-3
13:38:54:367257,-4,-4,1,0,0,-1,-2,-2
13:38:54:381489,-17,-2,-2,-2,0,3,-2,2
13:38:54:382262,-17,-2,-2,-2,0,3,-2,2
13:38:54:388175,3,5,2,-2,-5,2,-4,2
13:38:54:395761,17,39,1,-1,-2,-1,-4,-1
13:38:54:403276,17,39,1,-1,-2,-1,-4,-1
13:38:54:410863,-7,-32,-1,5,1,-2,3,0
13:38:54:418233,-2,-18,-5,0,-1,-1,2,-4
13:38:54:426602,-2,-18,-5,0,-1,-1,2,-4
13:38:54:427258,-3,4,-3,-7,-1,3,-5,-2
13:38:54:441613,-6,-5,2,-3,-2,1,-3,-3
13:38:54:442220,-6,-5,2,-3,-2,1,-3,-3
13:38:54:448305,1,-1,-1,-6,3,-5,-1,-2
13:38:54:455793,-2,-1,0,0,0,-1,-1,-2
13:38:54:463357,-2,-1,0,0,0,-1,-1,-2
13:38:54:470774,0,2,0,1,-2,-4,-3,-3
13:38:54:487129,-1,-6,0,-1,-1,-1,-1,-3
13:38:54:487908,-1,-6,0,-1,-1,-1,-1,-3
13:38:54:488702,1,6,-6,0,-1,-3,0,-2
13:38:54:501421,-1,-9,-4,1,-1,-1,-1,1
13:38:54:502253,-1,-9,-4,1,-1,-1,-1,1
13:38:54:508329,-2,1,0,-1,-3,-1,-1,-1
13:38:54:515754,-1,0,-1,-3,-1,0,3,3
13:38:54:523287,-1,0,-1,-3,-1,0,3,3
13:38:54:530823,-2,-3,-3,-3,-3,-2,-3,1
13:38:54:538242,0,-4,-2,-4,-2,-4,0,-2
13:38:54:546530,0,-4,-2,-4,-2,-4,0,-2
13:38:54:547305,1,-1,0,-2,-4,-2,-1,-3
13:38:54:561495,-1,-3,0,-1,-1,1,-1,-3
13:38:54:562244,-1,-3,0,-1,-1,1,-1,-3
13:38:54:568267,-1,-1,0,-2,-3,0,0,1
13:38:54:575766,0,-2,-1,1,0,-4,-2,1
13:38:54:583399,0,-2,-1,1,0,-4,-2,1
13:38:54:590762,-1,0,-2,-3,-2,-3,-1,0
13:38:54:598308,1,-1,4,-2,2,1,1,0
13:38:54:606502,1,-1,4,-2,2,1,1,0
13:38:54:607254,0,0,-1,-3,-1,2,-1,-3
13:38:54:621490,1,-3,-3,0,-3,-1,-3,-1
13:38:54:622272,1,-3,-3,0,-3,-1,-3,-1
13:38:54:628347,-5,3,-3,0,0,-3,-2,-1
13:38:54:635787,-1,-1,-4,-1,-1,1,1,-2
13:38:54:643375,-1,-1,-4,-1,-1,1,1,-2
13:38:54:650797,-2,-3,-1,-3,-3,-1,0,-1
13:38:54:658279,-2,1,1,1,-5,-1,0,-2
13:38:54:665824,-2,1,1,1,-5,-1,0,-2
13:38:54:673267,0,-1,0,0,-2,-3,0,1
13:38:54:681486,-2,1,-1,-2,3,1,1,-3
13:38:54:682236,-2,1,-1,-2,3,1,1,-3
13:38:54:688224,0,1,1,3,0,-2,0,-2
13:38:54:703927,0,-1,-1,-2,-1,-5,-3,-1
13:38:54:704739,0,-1,-1,-2,-1,-5,-3,-1
13:38:54:710820,1,1,-1,0,1,0,2,-1
13:38:54:718270,1,-1,1,0,-3,-3,-2,0
13:38:54:725752,1,-1,1,0,-3,-3,-2,0
13:38:54:733226,-1,0,3,0,0,1,-1,-2
13:38:54:741556,-2,1,-4,-3,-4,1,0,2
13:38:54:742224,-2,1,-4,-3,-4,1,0,2
13:38:54:748267,0,-2,-6,1,-1,3,1,-1
13:38:54:764003,-3,-5,-2,3,7,2,0,-2
13:38:54:764728,-3,-5,-2,3,7,2,0,-2
13:38:54:770723,-4,-3,-1,-2,-5,-2,-2,0
13:38:54:778287,-2,-4,-6,-6,-6,-2,-1,1
13:38:54:785847,-2,-4,-6,-6,-6,-2,-1,1
13:38:54:793343,2,0,-2,-3,-3,-2,-4,0
13:38:54:801452,0,-1,7,-1,0,0,-1,0
13:38:54:802268,0,-1,7,-1,0,0,-1,0
13:38:54:808234,0,0,4,-4,2,-2,-4,1
13:38:54:824000,-4,-1,5,2,-2,-4,-2,-2
13:38:54:824848,-4,-1,5,2,-2,-4,-2,-2
13:38:54:830835,0,1,-8,-2,-2,1,0,-3
13:38:54:838276,-1,-5,-5,6,4,1,-4,-4
13:38:54:845856,-1,-5,-5,6,4,1,-4,-4
13:38:54:853280,1,-3,-6,-2,2,-1,7,-1
13:38:54:861437,-3,2,0,-15,-8,-2,1,0
13:38:54:862220,-3,2,0,-15,-8,-2,1,0
13:38:54:868282,0,0,8,-2,3,0,-1,0
13:38:54:884012,0,0,-7,-1,-1,-2,-3,0
13:38:54:884837,0,0,-7,-1,-1,-2,-3,0
13:38:54:890756,-5,-4,-13,1,0,-2,-1,-1
13:38:54:898256,-1,1,-8,-4,2,1,-3,2
13:38:54:905865,-1,1,-8,-4,2,1,-3,2
13:38:54:913326,0,-2,-16,-6,-3,-3,0,-2
13:38:54:921414,2,-6,-7,8,0,-2,0,-3
13:38:54:922214,2,-6,-7,8,0,-2,0,-3
13:38:54:928275,-5,-1,5,13,4,4,-3,-1
13:38:54:943919,-1,2,1,7,0,2,-3,-1
13:38:54:944697,-1,2,1,7,0,2,-3,-1
13:38:54:950781,0,-3,5,2,-2,-1,-3,-2
13:38:54:958271,-3,0,7,6,-1,2,2,-1
13:38:54:965809,-3,0,7,6,-1,2,2,-1
13:38:54:973313,1,3,7,-5,-7,1,-1,-3
13:38:54:981441,-1,2,-25,-10,-3,-1,1,-2
13:38:54:982202,-1,2,-25,-10,-3,-1,1,-2
13:38:54:988201,-1,2,4,14,0,-2,-2,2
13:38:55:3949,-1,0,32,8,-5,-3,-3,-1
13:38:55:4748,-1,0,32,8,-5,-3,-3,-1
13:38:55:10804,1,1,10,-1,2,3,-3,-2
13:38:55:18329,1,-5,-36,-6,-1,-2,2,-3
13:38:55:25747,1,-5,-36,-6,-1,-2,2,-3
13:38:55:33322,0,-6,-41,-23,-4,-2,0,-2
13:38:55:41580,1,4,19,0,-2,-2,-1,-4
13:38:55:42215,1,4,19,0,-2,-2,-1,-4
13:38:55:48318,-2,-2,-6,-14,-5,-1,0,0
13:38:55:64023,-2,-2,-6,-14,-5,-1,0,0
13:38:55:64750,2,-3,7,-3,4,1,0,1
13:38:55:70677,-1,2,-32,7,3,2,-1,-1
13:38:55:86458,-1,2,-32,7,3,2,-1,-1
13:38:55:87266,-4,3,-9,18,-2,2,0,1
13:38:55:93261,1,0,19,-2,0,-2,-1,-2
13:38:55:101524,1,0,19,-2,0,-2,-1,-2
13:38:55:102237,0,-2,-20,8,2,-2,-4,1
13:38:55:108279,-2,0,2,5,-1,-1,-4,-2
13:38:55:123964,-2,0,2,5,-1,-1,-4,-2
13:38:55:124725,-4,4,21,-2,3,-4,-6,-3
13:38:55:130756,-3,-4,46,-16,-3,-2,-3,-3
13:38:55:146441,-3,-4,46,-16,-3,-2,-3,-3
13:38:55:147245,-6,-4,-7,0,-3,0,-5,-2
13:38:55:153245,-4,-1,21,13,-1,-2,-1,-2
13:38:55:161590,-4,-1,21,13,-1,-2,-1,-2
13:38:55:162187,4,5,-15,-3,-4,-3,3,2
13:38:55:168189,-1,-3,26,19,-1,-3,-1,0
13:38:55:184031,-1,-3,26,19,-1,-3,-1,0
13:38:55:184755,3,-4,1,-5,1,-2,2,-5
13:38:55:190749,-1,0,-13,-2,-3,-4,-2,-1
13:38:55:206476,-1,0,-13,-2,-3,-4,-2,-1
13:38:55:207211,-3,-8,8,-24,-1,2,1,-2
13:38:55:213325,1,0,28,5,0,-3,-2,-2
13:38:55:221483,1,0,28,5,0,-3,-2,-2
13:38:55:222220,-1,1,1,-3,-3,2,-2,-1
13:38:55:235789,0,-1,-11,2,9,2,-1,-1
13:38:55:243961,0,-1,-11,2,9,2,-1,-1
13:38:55:244709,-1,7,23,-3,-5,-3,-1,0
13:38:55:258281,0,-4,-17,-7,0,2,3,-1
13:38:55:266549,0,-4,-17,-7,0,2,3,-1
13:38:55:267311,-2,-6,-18,-1,-1,-3,0,-2
13:38:55:273274,-2,5,-1,5,-2,-1,-1,-3
13:38:55:281471,-2,5,-1,5,-2,-1,-1,-3
13:38:55:282255,-4,-2,-44,-13,-2,-4,-2,1
13:38:55:288295,0,-6,-24,-15,-4,-3,5,-3
13:38:55:304006,0,-6,-24,-15,-4,-3,5,-3
13:38:55:304805,0,-1,17,3,1,1,-3,0
13:38:55:310772,-1,0,-3,-7,-3,-2,-2,-2
13:38:55:326510,-1,0,-3,-7,-3,-2,-2,-2
13:38:55:327235,2,0,-4,2,-1,-2,-4,-1
13:38:55:333345,-2,-2,-9,-16,14,6,-3,-1
