Time,FT1,FT2,X,Y,Z
13:41:33:25035,0,0,-0.125,0.465,0.01
13:41:33:30160,0,0,-0.125,0.465048,0.01
13:41:33:35186,0,0,-0.125,0.465053,0.01
13:41:33:40171,0,0,-0.125,0.465062,0.01
13:41:33:45284,0,0,-0.125,0.465067,0.01
13:41:33:50443,0,0,-0.125,0.465068,0.01
13:41:33:55426,0,0,-0.125,0.465068,0.01
13:41:33:60552,0,0,-0.125,0.465068,0.01
13:41:33:65705,0,0,-0.125,0.465073,0.01
13:41:33:70685,0,0,-0.125,0.465074,0.01
13:41:33:75680,0,0,-0.125,0.465074,0.01
13:41:33:80801,0,0,-0.125,0.465074,0.01
13:41:33:85919,0,0,-0.125,0.465079,0.01
13:41:33:90930,0,0,-0.125,0.465079,0.01
13:41:33:95914,0,0,-0.125,0.465079,0.01
13:41:33:101038,0,0,-0.125,0.465079,0.01
13:41:33:106050,0,0,-0.125,0.465079,0.01
13:41:33:111194,0,0,-0.125,0.465079,0.01
13:41:33:116311,0,0,-0.125,0.465079,0.01
13:41:33:121413,0,0,-0.125,0.465079,0.01
13:41:33:126293,0,0,-0.125,0.465084,0.01
13:41:33:131427,0,0,-0.125,0.465084,0.01
13:41:33:136540,0,0,-0.125,0.465084,0.01
13:41:33:141542,0,0,-0.125,0.465084,0.01
13:41:33:146546,0,0,-0.125,0.465084,0.01
13:41:33:151677,0,0,-0.125,0.465084,0.01
13:41:33:156799,0,0,-0.125,0.465084,0.01
13:41:33:161785,0,0,-0.125,0.465084,0.01
13:41:33:166687,0,0,-0.125,0.465085,0.01
13:41:33:171912,0,0,-0.125,0.465085,0.01
13:41:33:176915,0,0,-0.125,0.465085,0.01
13:41:33:182043,0,0,-0.125,0.465085,0.01
13:41:33:187164,0,0,-0.125,0.46509,0.01
13:41:33:192176,0,0,-0.125,0.46509,0.01
13:41:33:197163,0,0,-0.125,0.46509,0.01
13:41:33:202311,0,0,-0.125,0.46509,0.01
13:41:33:207303,0,0,-0.125,0.46509,0.01
13:41:33:212407,0,0,-0.125,0.46509,0.01
13:41:33:217442,0,0,-0.125,0.46509,0.01
13:41:33:222556,0,0,-0.125,0.46509,0.01
13:41:33:227561,0,0,-0.125,0.46509,0.01
13:41:33:232662,0,0,-0.125,0.46509,0.01
13:41:33:237787,0,0,-0.125,0.46509,0.01
13:41:33:242802,0,0,-0.125,0.46509,0.01
13:41:33:247783,0,0,-0.125,0.46509,0.01
13:41:33:252935,0,0,-0.125,0.46509,0.01
13:41:33:258037,0,0,-0.125,0.46509,0.01
13:41:33:263034,0,0,-0.125,0.465091,0.01
13:41:33:268163,0.054,0.015,-0.125,0.465091,0.01
13:41:33:273176,0.052,-0.004,-0.125,0.465091,0.01
13:41:33:278161,0.026,0.022,-0.125,0.465091,0.01
13:41:33:283285,0.014,0.069,-0.125,0.465091,0.01
13:41:33:288407,0.02,0.111,-0.125,0.465091,0.01
13:41:33:293406,0.034,0.091,-0.125,0.465091,0.01
13:41:33:298537,0.049,0.016,-0.125,0.465091,0.01
13:41:33:303662,0.056,-0.023,-0.125,0.465091,0.01
13:41:33:308662,0.066,-0.034,-0.125,0.465091,0.01
13:41:33:313916,0.054,0,-0.125,0.465091,0.01
13:41:33:318719,0.02,0.03,-0.125,0.465091,0.01
13:41:33:323934,-0.048,0.062,-0.125,0.465091,0.01
13:41:33:328920,-0.082,0.062,-0.125,0.465091,0.01
13:41:33:334038,-0.093,0.028,-0.125,0.465091,0.01
13:41:33:339033,-0.081,0,-0.125,0.465091,0.01
13:41:33:344194,-0.053,-0.013,-0.125,0.465091,0.01
13:41:33:349288,-0.033,0.004,-0.125,0.465091,0.01
13:41:33:354184,-0.008,0.04,-0.125,0.465091,0.01
13:41:33:359288,-0.004,0.043,-0.125,0.465091,0.01
13:41:33:364416,-0.024,0.004,-0.125,0.465091,0.01
13:41:33:369418,-0.045,-0.026,-0.125,0.465091,0.01
