Time,FT1,FT2,X,Y,Z
13:41:02:833813,0,0,-0.125,0.465,0.01
13:41:02:838970,0,0,-0.125,0.465038,0.01
13:41:02:843949,0,0,-0.125,0.465043,0.01
13:41:02:849068,0,0,-0.125,0.465048,0.01
13:41:02:854207,0,0,-0.125,0.465053,0.01
13:41:02:859081,0,0,-0.125,0.465059,0.01
13:41:02:864185,0,0,-0.125,0.465059,0.01
13:41:02:869332,0,0,-0.125,0.465065,0.01
13:41:02:874314,0,0,-0.125,0.465065,0.01
13:41:02:879436,0,0,-0.125,0.465065,0.01
13:41:02:884561,0,0,-0.125,0.465065,0.01
13:41:02:889582,0,0,-0.125,0.46507,0.01
13:41:02:894575,0,0,-0.125,0.46507,0.01
13:41:02:899691,0,0,-0.125,0.46507,0.01
13:41:02:904831,0,0,-0.125,0.46507,0.01
13:41:02:909822,0,0,-0.125,0.46507,0.01
13:41:02:914944,0,0,-0.125,0.465075,0.01
13:41:02:919959,0,0,-0.125,0.465075,0.01
13:41:02:924944,0,0,-0.125,0.465075,0.01
13:41:02:930066,0,0,-0.125,0.465075,0.01
13:41:02:935190,0,0,-0.125,0.465075,0.01
13:41:02:940589,0,0,-0.125,0.465076,0.01
13:41:02:945320,0,0,-0.125,0.465076,0.01
13:41:02:950360,0,0,-0.125,0.465076,0.01
13:41:02:955459,0,0,-0.125,0.465076,0.01
13:41:02:960328,0,0,-0.125,0.465076,0.01
13:41:02:965580,0,0,-0.125,0.465076,0.01
13:41:02:970562,0,0,-0.125,0.465076,0.01
13:41:02:975594,0,0,-0.125,0.465076,0.01
13:41:02:980710,0,0,-0.125007,0.465076,0.01
13:41:02:985759,0,0,-0.125007,0.465076,0.01
13:41:02:990824,0,0,-0.125007,0.465076,0.01
13:41:02:995938,0,0,-0.125007,0.465076,0.01
13:41:03:931,0,0,-0.125007,0.465076,0.01
13:41:03:6064,0,0,-0.125007,0.465081,0.01
13:41:03:11094,0,0,-0.125007,0.465081,0.01
13:41:03:16190,0,0,-0.125007,0.465081,0.01
13:41:03:21334,0,0,-0.125007,0.465081,0.01
