Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
13:41:33:28102,1,-2,-4,-1,3,-13,-4,2
13:41:33:28821,-1,1,-2,1,6,-9,-7,-4
13:41:33:34834,0,-2,-6,-2,3,-2,-4,0
13:41:33:43038,0,-2,-6,-2,3,-2,-4,0
13:41:33:43833,1,4,5,-2,4,12,4,3
13:41:33:57300,-1,-1,-2,12,1,-7,0,1
13:41:33:65594,-1,-1,-2,12,1,-7,0,1
13:41:33:66302,1,0,-3,0,-4,-6,2,1
13:41:33:72290,-1,1,2,2,18,12,7,1
13:41:33:79867,-1,1,2,2,18,12,7,1
13:41:33:87299,-2,0,-2,1,-1,8,0,5
13:41:33:94891,0,-1,1,-8,18,18,-4,5
13:41:33:103047,0,-1,1,-8,18,18,-4,5
13:41:33:103815,0,-4,-1,1,5,15,-3,-5
13:41:33:117464,-2,-3,-3,-5,-7,-19,-1,-5
13:41:33:125527,-2,-3,-3,-5,-7,-19,-1,-5
13:41:33:126347,1,-1,-3,5,9,13,4,2
13:41:33:140521,-1,-3,0,-1,-4,-9,-4,-5
13:41:33:141289,-1,-3,0,-1,-4,-9,-4,-5
13:41:33:147276,2,-2,-2,-2,-4,-16,0,1
13:41:33:154776,0,-2,-3,-5,-3,3,12,-2
13:41:33:163048,0,-2,-3,-5,-3,3,12,-2
13:41:33:163858,1,1,1,-6,11,6,-5,3
13:41:33:177409,0,2,0,6,-1,2,-7,-1
13:41:33:185546,0,2,0,6,-1,2,-7,-1
13:41:33:186327,-4,-3,-4,-1,-7,0,-10,-10
13:41:33:192321,2,1,-1,1,-6,-3,-3,-1
13:41:33:199926,2,1,-1,1,-6,-3,-3,-1
13:41:33:207315,-1,-2,0,-1,-7,-6,3,-5
13:41:33:223706,-4,-3,-2,8,-10,-16,-6,-4
13:41:33:224515,-4,-3,-2,8,-10,-16,-6,-4
13:41:33:225264,0,1,1,2,5,2,10,4
13:41:33:237335,3,2,0,2,0,-5,-1,0
13:41:33:245569,3,2,0,2,0,-5,-1,0
13:41:33:246319,-2,-3,-1,-9,-10,-18,-6,-11
13:41:33:252305,-3,0,-2,3,15,4,6,1
13:41:33:259863,-3,0,-2,3,15,4,6,1
13:41:33:267412,0,0,0,3,10,4,11,17
13:41:33:274822,-3,-1,-3,-12,-10,-3,-8,-2
13:41:33:283136,-3,-1,-3,-12,-10,-3,-8,-2
13:41:33:283830,-2,0,-2,3,0,4,-1,2
13:41:33:297329,-1,-1,-1,2,-1,-10,-4,-2
13:41:33:305502,-1,-1,-1,2,-1,-10,-4,-2
13:41:33:306327,-2,-2,-2,5,-1,11,-11,-2
13:41:33:312344,-1,-2,0,-1,-5,-2,12,-6
13:41:33:319898,-1,-2,0,-1,-5,-2,12,-6
13:41:33:335449,-1,1,2,1,6,-8,12,2
13:41:33:336259,2,-3,-1,6,12,4,-7,4
13:41:33:343086,2,-3,-1,6,12,4,-7,4
13:41:33:343777,-2,-2,-1,1,-10,-11,8,5
13:41:33:357291,-2,-4,-4,-12,8,-3,-1,3
13:41:33:365578,-2,-4,-4,-12,8,-3,-1,3
13:41:33:366304,2,3,0,-2,-8,-7,-12,0
13:41:33:372264,-2,-3,-1,-2,-2,0,-4,-3
13:41:33:388050,-2,-3,-1,-2,-2,0,-4,-3
13:41:33:388801,-1,-1,-2,-7,-12,-9,-1,-1
13:41:33:394904,-3,1,-3,3,-18,-6,-10,-2
13:41:33:403052,-3,1,-3,3,-18,-6,-10,-2
13:41:33:403824,1,-2,-1,-1,3,-1,2,2
13:41:33:417823,0,1,4,-8,3,21,1,-1
13:41:33:425536,0,1,4,-8,3,21,1,-1
13:41:33:426324,-2,-2,-2,-8,-1,4,-6,-3
13:41:33:432354,-1,-3,-1,-2,-2,-6,2,-8
13:41:33:439872,-1,-3,-1,-2,-2,-6,2,-8
13:41:33:447362,0,0,0,-3,3,5,-4,-5
13:41:33:454770,1,-1,-3,0,14,9,2,3
