Time,FT1,FT2,X,Y,Z
20:57:36:18633,0,0,-0.125,0.465,0.01
20:57:36:23524,0,0,-0.125,0.465031,0.01
20:57:36:28640,0,0,-0.125,0.465041,0.01
20:57:36:33643,0,0,-0.125,0.465041,0.01
20:57:36:38768,0,0,-0.125,0.465046,0.01
20:57:36:43751,0,0,-0.125,0.465051,0.01
20:57:36:48749,0,0,-0.125,0.465056,0.01
20:57:36:53898,0,0,-0.125,0.465056,0.01
20:57:36:58879,0,0,-0.125,0.465061,0.01
20:57:36:64006,0,0,-0.125,0.465061,0.01
20:57:36:69059,0,0,-0.125,0.465061,0.01
20:57:36:74128,0,0,-0.125,0.465061,0.01
20:57:36:79143,0,0,-0.125,0.465066,0.01
20:57:36:84285,0,0,-0.125,0.465066,0.01
20:57:36:89263,0,0,-0.125,0.465066,0.01
20:57:36:94379,0,0,-0.125,0.465066,0.01
20:57:36:99398,0,0,-0.125,0.465072,0.01
20:57:36:104542,0,0,-0.125,0.465072,0.01
20:57:36:109505,0,0,-0.125,0.465072,0.01
20:57:36:114649,0,0,-0.125,0.465072,0.01
20:57:36:119633,0,0,-0.125,0.465072,0.01
20:57:36:126107,0,0,-0.125,0.465072,0.01
20:57:36:130256,0,0,-0.125,0.465072,0.01
20:57:36:135254,0,0,-0.125,0.465077,0.01
20:57:36:140375,0,0,-0.125,0.465077,0.01
20:57:36:145400,0,0,-0.125,0.465077,0.01
20:57:36:150513,0,0,-0.125,0.465077,0.01
20:57:36:155516,0,0,-0.125,0.465077,0.01
20:57:36:160640,0,0,-0.125,0.465077,0.01
20:57:36:165635,0,0,-0.125,0.465077,0.01
20:57:36:170757,0,0,-0.125,0.465077,0.01
20:57:36:175752,0,0,-0.125,0.465077,0.01
20:57:36:180909,0,0,-0.125,0.465077,0.01
20:57:36:185877,0,0,-0.125,0.465077,0.01
20:57:36:190876,0,0,-0.125,0.465077,0.01
20:57:36:196035,0,0,-0.125,0.465077,0.01
20:57:36:201018,0,0,-0.125,0.465077,0.01
20:57:36:206126,0,0,-0.125,0.465077,0.01
20:57:36:211130,0,0,-0.125,0.465077,0.01
20:57:36:216255,0,0,-0.125,0.465077,0.01
20:57:36:221263,0,0,-0.125,0.465077,0.01
20:57:36:226389,0,0,-0.125,0.465077,0.01
20:57:36:231384,0,0,-0.125,0.465081,0.01
20:57:36:236525,0,0,-0.125,0.465081,0.01
20:57:36:241525,0,0,-0.125,0.465081,0.01
20:57:36:246502,0,0,-0.125,0.465081,0.01
20:57:36:251627,0,0,-0.125,0.465081,0.01
20:57:36:256663,0,0,-0.125,0.465077,0.01
20:57:36:261772,0,0,-0.125,0.465077,0.01
20:57:36:266757,0.047,-0.021,-0.125,0.465077,0.01
20:57:36:271899,0.105,-0.003,-0.125,0.465077,0.01
20:57:36:276880,0.092,0.035,-0.125,0.465077,0.01
20:57:36:282004,0.018,0.054,-0.125,0.465077,0.01
20:57:36:287012,-0.025,0.045,-0.125,0.465077,0.01
20:57:36:292020,-0.04,0.022,-0.125,0.465081,0.01
20:57:36:297134,-0.022,0.017,-0.125,0.465081,0.01
20:57:36:302129,0.001,0.019,-0.125,0.465081,0.01
20:57:36:307261,0.003,0.012,-0.125,0.465081,0.01
20:57:36:312255,-0.005,-0.012,-0.125,0.465081,0.01
20:57:36:317388,-0.004,-0.019,-0.125,0.465081,0.01
20:57:36:322378,0.015,-0.003,-0.125,0.465081,0.01
20:57:36:327506,0.03,0.009,-0.125,0.465081,0.01
20:57:36:332526,0.04,0.002,-0.125,0.465081,0.01
20:57:36:337631,0.034,-0.009,-0.125,0.465081,0.01
20:57:36:342629,0.014,-0.005,-0.125,0.465081,0.01
20:57:36:347628,0,0.008,-0.125,0.465081,0.01
20:57:36:352775,-0.009,0.009,-0.125,0.465081,0.01
20:57:36:357916,-0.012,-0.011,-0.125,0.465081,0.01
20:57:36:362879,-0.021,-0.049,-0.125,0.465081,0.01
20:57:36:367899,-0.031,-0.058,-0.125,0.465081,0.01
20:57:36:373005,-0.034,-0.049,-0.125,0.465081,0.01
20:57:36:378022,-0.018,-0.031,-0.125,0.465081,0.01
20:57:36:383132,-0.015,-0.011,-0.125,0.465077,0.01
20:57:36:388026,-0.035,0.034,-0.125,0.465077,0.01
