Time,FT1,FT2,X,Y,Z
20:57:07:609830,0,0,-0.125,0.465,0.01
20:57:07:614822,0,0,-0.125,0.465046,0.01
20:57:07:619973,0,0,-0.125,0.465051,0.01
20:57:07:624938,0,0,-0.125,0.465056,0.01
20:57:07:630081,0,0,-0.125,0.465061,0.01
20:57:07:635072,0,0,-0.125,0.465066,0.01
20:57:07:640210,0,0,-0.125,0.465066,0.01
20:57:07:645209,0,0,-0.125,0.465066,0.01
20:57:07:650318,0,0,-0.125,0.465072,0.01
20:57:07:655324,0,0,-0.125,0.465073,0.01
20:57:07:660443,0,0,-0.125,0.465074,0.01
20:57:07:665440,0,0,-0.125,0.465074,0.01
20:57:07:670442,0,0,-0.125,0.46508,0.01
20:57:07:675586,0,0,-0.125,0.46508,0.01
20:57:07:680570,0,0,-0.125,0.46508,0.01
20:57:07:685696,0,0,-0.125,0.46508,0.01
20:57:07:690710,0,0,-0.125,0.465085,0.01
20:57:07:695691,0,0,-0.125,0.465085,0.01
20:57:07:700814,0,0,-0.125,0.465085,0.01
20:57:07:705814,0,0,-0.125,0.465085,0.01
20:57:07:710943,0,0,-0.125,0.465085,0.01
20:57:07:715940,0,0,-0.125,0.465085,0.01
20:57:07:721084,0,0,-0.125,0.465085,0.01
20:57:07:726092,0,0,-0.125,0.465085,0.01
20:57:07:731196,0,0,-0.125,0.465085,0.01
20:57:07:736193,0,0,-0.125,0.465085,0.01
20:57:07:741345,0,0,-0.125,0.465085,0.01
20:57:07:746326,0,0,-0.125,0.465085,0.01
20:57:07:751439,0,0,-0.125,0.465085,0.01
20:57:07:756447,0,0,-0.125,0.465085,0.01
20:57:07:761565,0,0,-0.125,0.465085,0.01
20:57:07:766589,0,0,-0.125,0.465085,0.01
20:57:07:771722,0,0,-0.125,0.465085,0.01
20:57:07:776697,0,0,-0.125,0.465085,0.01
20:57:07:781696,0,0,-0.125,0.465085,0.01
20:57:07:786716,0,0,-0.125,0.465085,0.01
20:57:07:791822,0,0,-0.125,0.465085,0.01
20:57:07:796958,0,0,-0.125,0.465085,0.01
20:57:07:801842,0,0,-0.125,0.465085,0.01
20:57:07:807077,0,0,-0.125,0.465085,0.01
20:57:07:811964,0,0,-0.125,0.465085,0.01
20:57:07:817221,0,0,-0.125,0.465085,0.01
20:57:07:822192,0,0,-0.125,0.465085,0.01
20:57:07:827318,0,0,-0.125,0.465085,0.01
20:57:07:832325,0,0,-0.125,0.465085,0.01
20:57:07:837316,0,0,-0.125,0.465085,0.01
20:57:07:842444,0,0,-0.125,0.465085,0.01
20:57:07:847446,0,0,-0.125,0.465085,0.01
20:57:07:852584,0,0,-0.125,0.465085,0.01
20:57:07:857589,-0.065,0.025,-0.125,0.465085,0.01
20:57:07:862698,-0.026,0.046,-0.125,0.465085,0.01
20:57:07:867694,0.052,0.073,-0.125,0.46509,0.01
20:57:07:872820,0.082,0.071,-0.125,0.46509,0.01
20:57:07:877947,0.064,0.035,-0.125,0.46509,0.01
20:57:07:882942,0.019,0.01,-0.125,0.46509,0.01
20:57:07:887941,-0.067,-0.007,-0.125,0.46509,0.01
20:57:07:892963,-0.107,-0.015,-0.125007,0.46509,0.01
20:57:07:898074,-0.108,-0.037,-0.125007,0.46509,0.01
20:57:07:903066,-0.075,-0.047,-0.125007,0.46509,0.01
20:57:07:908207,-0.022,-0.03,-0.125007,0.46509,0.01
20:57:07:913330,-0.009,-0.004,-0.125007,0.46509,0.01
20:57:07:918330,-0.028,0.003,-0.125007,0.46509,0.01
20:57:07:923334,-0.049,-0.023,-0.125007,0.46509,0.01
20:57:07:928450,-0.061,-0.061,-0.125007,0.46509,0.01
20:57:07:933450,-0.051,-0.054,-0.125007,0.46509,0.01
20:57:07:938579,-0.028,-0.002,-0.125007,0.46509,0.01
20:57:07:943583,-0.007,0.032,-0.125007,0.46509,0.01
20:57:07:948693,0.012,0.029,-0.125007,0.46509,0.01
20:57:07:953727,0.06,0.01,-0.125007,0.46509,0.01
20:57:07:958699,0.091,0.003,-0.125007,0.46509,0.01
20:57:07:963844,0.102,0,-0.125007,0.46509,0.01
20:57:07:968819,0.083,-0.005,-0.125007,0.46509,0.01
20:57:07:973962,0.039,-0.018,-0.125007,0.46509,0.01
20:57:07:978947,0.014,-0.025,-0.125007,0.46509,0.01
20:57:07:984067,0.006,-0.03,-0.125007,0.46509,0.01
20:57:07:989113,0.022,-0.029,-0.125007,0.46509,0.01
20:57:07:994215,0.054,-0.028,-0.125007,0.46509,0.01
20:57:07:999222,0.06,-0.031,-0.125007,0.46509,0.01
20:57:08:4328,0.032,-0.04,-0.125007,0.46509,0.01
20:57:08:9342,0.002,-0.043,-0.125007,0.46509,0.01
20:57:08:14445,-0.028,-0.032,-0.125007,0.46509,0.01
20:57:08:19458,-0.032,-0.018,-0.125007,0.46509,0.01
20:57:08:24585,-0.025,0,-0.125007,0.46509,0.01
20:57:08:29464,-0.02,0,-0.125007,0.46509,0.01
20:57:08:34693,-0.017,-0.01,-0.125007,0.46509,0.01
20:57:08:39600,-0.005,-0.019,-0.125007,0.46509,0.01
20:57:08:44839,0.015,-0.015,-0.125007,0.46509,0.01
20:57:08:49817,0.061,-0.002,-0.125007,0.46509,0.01
20:57:08:54820,0.081,0.002,-0.125007,0.46509,0.01
20:57:08:59946,0.065,0,-0.125007,0.46509,0.01
20:57:08:64949,0.026,-0.004,-0.125007,0.46509,0.01
20:57:08:70088,-0.021,0,-0.125007,0.46509,0.01
20:57:08:75231,-0.018,0.011,-0.125007,0.46509,0.01
20:57:08:80194,0.023,0.036,-0.125007,0.46509,0.01
20:57:08:85344,0.042,0.047,-0.125007,0.46509,0.01
20:57:08:90319,0.024,0.045,-0.125007,0.46509,0.01
20:57:08:95319,-0.003,0.03,-0.125007,0.46509,0.01
20:57:08:100442,-0.022,0.001,-0.125007,0.46509,0.01
20:57:08:105463,-0.014,-0.015,-0.125007,0.46509,0.01
20:57:08:110567,-0.001,-0.036,-0.125011,0.46509,0.01
20:57:08:115568,-0.019,-0.061,-0.125011,0.46509,0.01
20:57:08:120709,-0.048,-0.074,-0.125011,0.46509,0.01
20:57:08:125716,-0.084,-0.068,-0.125011,0.46509,0.01
20:57:08:130825,-0.081,-0.046,-0.125011,0.46509,0.01
