Time,FT1,FT2,X,Y,Z
20:55:30:769400,0,0,-0.125,0.465,0.01
20:55:30:774321,0,0,-0.125,0.465037,0.01
20:55:30:779421,0,0,-0.125,0.465042,0.01
20:55:30:784420,0,0,-0.125,0.465043,0.01
20:55:30:789562,0,0,-0.125,0.465048,0.01
20:55:30:794553,0,0,-0.125,0.465053,0.01
20:55:30:799707,0,0,-0.125,0.465053,0.01
20:55:30:804700,0,0,-0.125,0.465053,0.01
20:55:30:809808,0,0,-0.125,0.465053,0.01
20:55:30:814803,0,0,-0.125,0.465053,0.01
20:55:30:819929,0,0,-0.125,0.465058,0.01
20:55:30:824926,0,0,-0.125,0.465059,0.01
20:55:30:830065,0,0,-0.125,0.465059,0.01
20:55:30:835054,0,0,-0.125,0.465059,0.01
20:55:30:840190,0,0,-0.125,0.465059,0.01
20:55:30:845199,0,0,-0.125,0.465059,0.01
20:55:30:850309,0,0,-0.125,0.465059,0.01
20:55:30:855324,0,0,-0.125,0.465059,0.01
20:55:30:860303,0,0,-0.125,0.465059,0.01
20:55:30:865430,0,0,-0.125,0.465059,0.01
20:55:30:870445,0,0,-0.125,0.465059,0.01
20:55:30:875571,0,0,-0.125,0.465059,0.01
20:55:30:880687,0,0,-0.125,0.465059,0.01
20:55:30:885676,0,0,-0.125,0.465059,0.01
20:55:30:890679,0,0,-0.125,0.465059,0.01
20:55:30:895803,0,0,-0.125,0.465059,0.01
20:55:30:900803,0,0,-0.125,0.465059,0.01
20:55:30:906011,0,0,-0.125,0.465059,0.01
20:55:30:910939,0,0,-0.125,0.465059,0.01
20:55:30:915943,0,0,-0.125,0.465059,0.01
20:55:30:921069,0,0,-0.125,0.465059,0.01
20:55:30:926187,0,0,-0.125,0.465059,0.01
20:55:30:931174,0,0,-0.125,0.465059,0.01
20:55:30:936182,0,0,-0.125,0.465059,0.01
20:55:30:941308,0,0,-0.125,0.465059,0.01
20:55:30:946308,0,0,-0.125,0.465059,0.01
20:55:30:951440,0,0,-0.125,0.465059,0.01
20:55:30:956424,0,0,-0.125,0.465059,0.01
20:55:30:961559,0,0,-0.125,0.465059,0.01
20:55:30:966679,0,0,-0.125,0.465059,0.01
20:55:30:971695,0,0,-0.125,0.465059,0.01
20:55:30:976695,0,0,-0.125,0.465059,0.01
20:55:30:981807,0,0,-0.125,0.465059,0.01
20:55:30:986812,0,0,-0.125,0.465059,0.01
20:55:30:991953,0,0,-0.125,0.465059,0.01
20:55:30:996928,0,0,-0.125,0.465059,0.01
20:55:31:1941,0,0,-0.125,0.465059,0.01
20:55:31:7055,0,0,-0.125,0.465059,0.01
20:55:31:12178,0,0,-0.125,0.465059,0.01
20:55:31:17201,-0.071,-0.069,-0.125,0.465059,0.01
20:55:31:22300,0.045,-0.015,-0.125,0.465059,0.01
20:55:31:27316,0.059,0.008,-0.125,0.465059,0.01
20:55:31:32437,0.044,0.05,-0.125,0.465064,0.01
20:55:31:37426,0.018,0.056,-0.125,0.465064,0.01
20:55:31:42429,-0.002,0.029,-0.125,0.465064,0.01
20:55:31:47555,0.007,0.012,-0.125,0.465064,0.01
20:55:31:52565,0.031,0,-0.125,0.465064,0.01
20:55:31:57695,0.03,-0.003,-0.125,0.465064,0.01
20:55:31:62690,0.008,-0.013,-0.125007,0.465064,0.01
20:55:31:67676,0.004,-0.015,-0.125007,0.465064,0.01
20:55:31:72802,0.022,-0.015,-0.125007,0.465064,0.01
20:55:31:77943,0.026,-0.026,-0.125007,0.465064,0.01
20:55:31:82941,-0.015,-0.063,-0.125007,0.465064,0.01
20:55:31:88060,-0.07,-0.084,-0.125007,0.465064,0.01
20:55:31:93069,-0.154,-0.08,-0.125007,0.465064,0.01
20:55:31:98185,-0.192,-0.054,-0.125007,0.465064,0.01
20:55:31:103186,-0.209,-0.014,-0.125007,0.465064,0.01
20:55:31:108307,-0.164,-0.003,-0.125007,0.465064,0.01
20:55:31:113306,-0.105,-0.009,-0.125007,0.465064,0.01
20:55:31:118433,-0.023,-0.016,-0.125007,0.465065,0.01
20:55:31:123436,-0.004,-0.016,-0.125007,0.465065,0.01
20:55:31:128569,-0.026,-0.014,-0.125007,0.465065,0.01
20:55:31:133552,-0.04,-0.014,-0.125007,0.465065,0.01
20:55:31:138692,-0.01,-0.011,-0.125007,0.465065,0.01
20:55:31:143673,0.033,-0.004,-0.125007,0.465065,0.01
20:55:31:148819,0.07,0.009,-0.125007,0.465065,0.01
20:55:31:153809,0.062,0.017,-0.125007,0.465065,0.01
20:55:31:158927,0.034,0.024,-0.125007,0.465065,0.01
20:55:31:163940,0.032,0.027,-0.125007,0.465065,0.01
20:55:31:169056,0.044,0.031,-0.125007,0.465065,0.01
20:55:31:174059,0.039,0.03,-0.125007,0.465065,0.01
20:55:31:179049,0.01,0.016,-0.125007,0.465065,0.01
20:55:31:184184,-0.005,0.003,-0.125007,0.465065,0.01
20:55:31:189214,0.002,-0.012,-0.125007,0.465065,0.01
20:55:31:194299,0.021,-0.015,-0.125007,0.465065,0.01
20:55:31:199313,0.021,-0.015,-0.125007,0.465066,0.01
20:55:31:204431,0.013,-0.023,-0.125007,0.465066,0.01
20:55:31:209444,0.018,-0.036,-0.125007,0.465066,0.01
20:55:31:214566,0.03,-0.058,-0.125007,0.465066,0.01
20:55:31:219691,0.022,-0.063,-0.125007,0.465066,0.01
20:55:31:224729,-0.027,-0.039,-0.125007,0.465066,0.01
20:55:31:229807,-0.069,-0.009,-0.125007,0.465066,0.01
20:55:31:234929,-0.107,0.024,-0.125007,0.465066,0.01
20:55:31:239978,-0.111,0.027,-0.125007,0.465066,0.01
20:55:31:244927,-0.098,0.005,-0.125007,0.465066,0.01
20:55:31:250092,-0.083,-0.011,-0.125007,0.465066,0.01
20:55:31:255173,-0.052,-0.015,-0.125007,0.465067,0.01
20:55:31:260176,-0.028,0,-0.125007,0.465067,0.01
20:55:31:265217,0,0.026,-0.125007,0.465072,0.01
20:55:31:270305,0.009,0.008,-0.125007,0.465072,0.01
20:55:31:275304,0.009,-0.031,-0.125007,0.465072,0.01
20:55:31:280430,0.019,-0.088,-0.125007,0.465072,0.01
20:55:31:285431,0.033,-0.097,-0.125007,0.465072,0.01
20:55:31:290569,0.044,-0.067,-0.125007,0.465072,0.01
20:55:31:295556,0.036,-0.037,-0.125007,0.465072,0.01
20:55:31:300711,0.013,-0.007,-0.125007,0.465073,0.01
20:55:31:305700,0.003,-0.001,-0.125007,0.465073,0.01
20:55:31:310677,0,-0.015,-0.125007,0.465073,0.01
20:55:31:315798,-0.006,-0.038,-0.125007,0.465073,0.01
20:55:31:320948,-0.015,-0.06,-0.125007,0.465073,0.01
20:55:31:325926,-0.01,-0.047,-0.125007,0.465073,0.01
20:55:31:331052,0.011,0.001,-0.125007,0.465073,0.01
20:55:31:336067,0.02,0.022,-0.125007,0.465073,0.01
20:55:31:341067,0.007,0.006,-0.125007,0.465074,0.01
20:55:31:346176,-0.005,-0.019,-0.125007,0.465074,0.01
20:55:31:351178,-0.002,-0.037,-0.125007,0.465074,0.01
20:55:31:356305,0.016,-0.023,-0.125007,0.465074,0.01
20:55:31:361304,0.014,-0.014,-0.125007,0.465074,0.01
20:55:31:366440,-0.018,-0.016,-0.125007,0.465074,0.01
20:55:31:371429,-0.043,-0.021,-0.125007,0.465074,0.01
20:55:31:376584,-0.048,-0.025,-0.125007,0.465074,0.01
20:55:31:381567,-0.028,-0.029,-0.125007,0.465074,0.01
20:55:31:386674,0.009,-0.047,-0.125007,0.465074,0.01
20:55:31:391686,0.027,-0.057,-0.125007,0.465074,0.01
20:55:31:396694,0.044,-0.044,-0.125007,0.465074,0.01
20:55:31:401802,0.052,-0.018,-0.125007,0.465074,0.01
20:55:31:406803,0.044,0.008,-0.125007,0.465074,0.01
20:55:31:411947,0.02,0.001,-0.125007,0.465074,0.01
20:55:31:416930,-0.017,-0.017,-0.125007,0.465074,0.01
20:55:31:421973,-0.024,-0.016,-0.125007,0.465079,0.01
20:55:31:427052,-0.013,-0.011,-0.125007,0.465079,0.01
20:55:31:432176,-0.009,-0.025,-0.125007,0.46508,0.01
20:55:31:437178,-0.013,-0.057,-0.125007,0.46508,0.01
20:55:31:442301,0,-0.059,-0.125007,0.46508,0.01
20:55:31:447303,0.011,-0.045,-0.125007,0.46508,0.01
20:55:31:452432,-0.015,-0.043,-0.125007,0.46508,0.01
20:55:31:457438,-0.061,-0.057,-0.125007,0.46508,0.01
20:55:31:462427,-0.102,-0.061,-0.125007,0.46508,0.01
20:55:31:467572,-0.076,-0.034,-0.125007,0.46508,0.01
20:55:31:472571,0.018,0.018,-0.125007,0.46508,0.01
20:55:31:477572,0.073,0.028,-0.125007,0.46508,0.01
20:55:31:482683,0.086,-0.006,-0.125007,0.46508,0.01
20:55:31:487805,0.045,-0.035,-0.125007,0.46508,0.01
20:55:31:492802,-0.047,-0.038,-0.125007,0.46508,0.01
20:55:31:497951,-0.093,-0.014,-0.125007,0.46508,0.01
20:55:31:502929,-0.099,0.009,-0.125007,0.46508,0.01
20:55:31:508070,-0.073,0,-0.125007,0.46508,0.01
20:55:31:513066,-0.039,-0.036,-0.125007,0.46508,0.01
20:55:31:518194,-0.031,-0.056,-0.125007,0.46508,0.01
20:55:31:523180,-0.021,-0.069,-0.125007,0.46508,0.01
20:55:31:528301,-0.01,-0.077,-0.125007,0.46508,0.01
20:55:31:533309,-0.018,-0.076,-0.125007,0.465081,0.01
20:55:31:538438,-0.053,-0.05,-0.125007,0.465081,0.01
20:55:31:543430,-0.07,-0.021,-0.125007,0.465081,0.01
20:55:31:548566,-0.046,0.008,-0.125007,0.465086,0.01
20:55:31:553553,-0.002,0.007,-0.125007,0.465086,0.01
20:55:31:558681,0.066,-0.011,-0.125007,0.465086,0.01
20:55:31:563712,0.084,-0.017,-0.125007,0.465086,0.01
20:55:31:568809,0.054,-0.014,-0.125007,0.465086,0.01
20:55:31:573838,0.015,-0.012,-0.125007,0.465086,0.01
20:55:31:578810,-0.006,-0.023,-0.125007,0.465091,0.01
20:55:31:583947,0.018,-0.036,-0.125007,0.465091,0.01
20:55:31:588960,0.065,-0.053,-0.125007,0.465091,0.01
20:55:31:593943,0.06,-0.056,-0.125007,0.465091,0.01
20:55:31:599053,-0.009,-0.046,-0.125007,0.465092,0.01
20:55:31:604179,-0.054,-0.032,-0.125007,0.465092,0.01
20:55:31:609177,-0.054,-0.013,-0.125007,0.465092,0.01
20:55:31:614177,-0.018,-0.009,-0.125007,0.465092,0.01
20:55:31:619302,0.028,-0.016,-0.125007,0.465092,0.01
20:55:31:624324,0.037,-0.019,-0.125,0.465092,0.01
20:55:31:629433,0.037,-0.013,-0.125,0.465092,0.01
20:55:31:634556,0.047,-0.001,-0.125,0.465092,0.01
20:55:31:639557,0.053,-0.002,-0.125,0.465097,0.01
20:55:31:644692,0.047,-0.028,-0.125,0.465097,0.01
20:55:31:649680,0.035,-0.052,-0.125,0.465097,0.01
20:55:31:654804,0.02,-0.07,-0.125,0.465097,0.01
20:55:31:659807,0.011,-0.056,-0.125,0.465097,0.01
20:55:31:664813,-0.005,-0.007,-0.125,0.465097,0.01
20:55:31:669949,-0.015,0.023,-0.125,0.465097,0.01
20:55:31:674936,-0.01,0.03,-0.125,0.465097,0.01
20:55:31:680053,0.005,0.008,-0.125,0.465097,0.01
20:55:31:685204,0.027,-0.036,-0.125,0.465097,0.01
20:55:31:690181,0.032,-0.05,-0.125,0.465097,0.01
20:55:31:695182,0.031,-0.036,-0.125,0.465097,0.01
20:55:31:700306,0.03,-0.003,-0.125,0.465097,0.01
20:55:31:705302,0.029,0.01,-0.125,0.465097,0.01
