Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
20:57:07:617396,1,-1,3,3,2,-1,-3,-1
20:57:07:618204,-2,4,0,2,-1,1,-1,0
20:57:07:624210,-1,-3,0,-1,-3,-2,-1,0
20:57:07:631721,-1,-3,0,-1,-3,-2,-1,0
20:57:07:647319,2,3,3,4,-1,0,-1,0
20:57:07:648106,2,1,0,0,1,-1,0,-2
20:57:07:654924,2,1,0,0,1,-1,0,-2
20:57:07:655671,0,0,-2,-6,-1,-3,-2,-2
20:57:07:669135,-4,1,0,0,-3,0,-2,-1
20:57:07:677420,-4,1,0,0,-3,0,-2,-1
20:57:07:678151,-4,-4,-6,2,-1,-1,0,-2
20:57:07:692330,3,-5,0,1,-2,0,1,-2
20:57:07:693152,3,-5,0,1,-2,0,1,-2
20:57:07:699159,-3,-5,0,2,0,0,1,-1
20:57:07:706608,2,-3,-3,1,2,1,0,-1
20:57:07:714923,2,-3,-3,1,2,1,0,-1
20:57:07:715662,-1,10,0,-1,0,-1,-2,0
20:57:07:746174,-2,-13,-13,0,1,-1,0,-2
20:57:07:746997,-2,-13,-13,0,1,-1,0,-2
20:57:07:747742,1,2,0,-2,-3,0,-2,-3
20:57:07:748555,2,3,0,-3,-3,-4,-2,0
20:57:07:751677,2,3,0,-3,-3,-4,-2,0
20:57:07:759191,-3,-4,-2,1,0,0,0,-2
20:57:07:766692,-10,-2,2,-3,0,0,1,-1
20:57:07:774861,-10,-2,2,-3,0,0,1,-1
20:57:07:775643,-8,-10,5,0,0,-1,-1,-1
20:57:07:789154,3,-1,-4,-3,-3,-1,-1,0
20:57:07:797328,3,-1,-4,-3,-3,-1,-1,0
20:57:07:798141,-4,-1,1,0,0,0,1,0
20:57:07:804181,0,-4,-4,0,-1,-2,-2,0
20:57:07:811695,0,-4,-4,0,-1,-2,-2,0
20:57:07:819127,-2,-5,-3,-3,0,0,0,-1
20:57:07:826616,-1,9,10,5,0,-2,0,-1
20:57:07:834855,-1,9,10,5,0,-2,0,-1
20:57:07:835671,0,2,-7,-1,-2,-3,-1,-1
20:57:07:849191,1,5,5,0,0,2,-2,-1
20:57:07:857349,1,5,5,0,0,2,-2,-1
20:57:07:858161,3,0,1,-1,0,-1,-2,-2
20:57:07:864128,-4,-4,-7,-3,-2,-2,1,15
20:57:07:871725,-4,-4,-7,-3,-2,-2,1,15
20:57:07:879125,-3,5,-6,-1,-1,0,-1,-1
20:57:07:886614,4,1,11,5,-1,0,-1,-7
20:57:07:895005,4,1,11,5,-1,0,-1,-7
20:57:07:895664,1,2,1,1,-1,-1,4,0
20:57:07:909137,-2,-2,-9,-9,-3,-3,0,-4
20:57:07:917381,-2,-2,-9,-9,-3,-3,0,-4
20:57:07:918171,1,2,-1,0,-1,-2,0,-3
20:57:07:924129,1,-3,5,8,0,-2,0,-1
20:57:07:931743,1,-3,5,8,0,-2,0,-1
20:57:07:939160,-2,-1,-2,-3,-2,-1,-4,-4
20:57:07:946681,-1,1,-4,-7,-3,-2,-2,-1
20:57:07:954911,-1,1,-4,-7,-3,-2,-2,-1
20:57:07:955676,-1,3,-1,1,0,-1,-3,1
20:57:07:969161,-4,-14,-9,-6,-1,0,0,-4
20:57:07:977372,-4,-14,-9,-6,-1,0,0,-4
20:57:07:978163,-4,-1,0,2,-2,-1,-2,1
20:57:07:984142,0,-1,0,1,-2,0,-2,-2
20:57:07:991732,0,-1,0,1,-2,0,-2,-2
20:57:07:999145,2,-1,-1,-4,-1,-2,-3,0
20:57:08:15545,-3,3,1,-1,-1,-2,-2,-1
20:57:08:16342,-3,3,1,-1,-1,-2,-2,-1
20:57:08:17143,2,1,1,0,0,-1,-2,-2
20:57:08:29142,1,1,0,-4,-1,-1,-2,0
20:57:08:44882,1,1,0,-4,-1,-1,-2,0
20:57:08:45647,-3,-1,4,0,-2,0,0,0
20:57:08:52350,-3,-6,-2,-3,0,-1,-1,-2
20:57:08:53163,-3,-6,-2,-3,0,-1,-1,-2
20:57:08:59136,-1,-4,-1,0,-1,-2,0,0
20:57:08:66641,-3,2,-3,0,1,-1,-2,-2
20:57:08:74211,-3,2,-3,0,1,-1,-2,-2
20:57:08:81660,2,-4,-3,-4,-2,-1,-2,-2
20:57:08:89186,1,-4,2,3,-1,-2,-1,-1
20:57:08:97386,1,-4,2,3,-1,-2,-1,-1
20:57:08:98159,-1,-2,-5,-6,0,1,0,0
20:57:08:112341,-1,1,-2,-1,1,0,-1,-2
20:57:08:113162,-1,1,-2,-1,1,0,-1,-2
20:57:08:119139,-2,-1,-1,-12,-3,-3,-2,-2
20:57:08:126635,0,1,3,-3,-1,-1,0,-3
20:57:08:134217,0,1,3,-3,-1,-1,0,-3
20:57:08:141640,-1,-3,-8,0,-1,-2,-1,-2
20:57:08:149161,-1,3,-4,-4,-2,0,0,0
20:57:08:157324,-1,3,-4,-4,-2,0,0,0
20:57:08:158108,-1,-2,4,1,-2,0,0,1
20:57:08:171647,-3,-7,-15,-10,-3,-3,-3,-1
20:57:08:179938,-3,-7,-15,-10,-3,-3,-3,-1
20:57:08:180667,0,1,4,13,1,2,-1,-3
20:57:08:203006,3,3,6,8,2,0,-2,-3
20:57:08:203821,3,3,6,8,2,0,-2,-3
20:57:08:204611,0,-1,-10,3,-6,-4,0,-2
20:57:08:209153,-5,-1,9,-5,1,-1,-2,-4
20:57:08:217341,-5,-1,9,-5,1,-1,-2,-4
20:57:08:218156,-2,1,0,-5,-2,-2,-2,1
20:57:08:231628,-7,0,-4,4,0,-1,-7,-5
20:57:08:240247,-7,0,-4,4,0,-1,-7,-5
20:57:08:247320,1,-1,7,-5,-6,-2,2,-4
20:57:08:248092,-1,-1,2,-1,-3,-2,0,0
20:57:08:254210,-1,-1,2,-1,-3,-2,0,0
20:57:08:261676,-5,-5,-6,-2,2,0,-3,-2
20:57:08:269126,1,0,-1,3,-2,-2,1,1
20:57:08:277434,1,0,-1,3,-2,-2,1,1
20:57:08:278184,5,-1,-2,-3,2,2,1,1
20:57:08:291637,0,7,8,4,-3,2,3,3
20:57:08:299870,0,7,8,4,-3,2,3,3
20:57:08:300688,-3,-9,-6,-3,-2,-3,-4,-2
20:57:08:306633,1,-3,-8,-6,-10,-3,1,-1
20:57:08:314235,1,-3,-8,-6,-10,-3,1,-1
20:57:08:321658,-2,5,2,4,8,2,-6,-2
20:57:08:329146,0,-3,-6,-3,0,-5,-7,1
20:57:08:337337,0,-3,-6,-3,0,-5,-7,1
20:57:08:338108,-3,-2,-5,-7,-8,-7,-3,-1
20:57:08:351647,0,2,1,1,5,4,0,-1
20:57:08:359927,0,2,1,1,5,4,0,-1
20:57:08:360660,0,0,-1,-1,1,0,2,0
20:57:08:366654,1,-9,-4,-3,-4,-3,0,-2
20:57:08:374164,1,-9,-4,-3,-4,-3,0,-2
20:57:08:381690,-1,1,1,1,-1,-3,3,0
20:57:08:389168,-2,1,-2,-2,0,1,1,-2
20:57:08:397322,-2,1,-2,-2,0,1,1,-2
20:57:08:398141,-2,-4,10,2,-1,0,-3,-1
20:57:08:411660,-3,-2,1,-13,1,0,0,-2
20:57:08:419823,-3,-2,1,-13,1,0,0,-2
20:57:08:420612,1,8,11,6,-5,-1,1,-1
20:57:08:434864,0,1,-1,1,7,1,0,1
20:57:08:435665,0,1,-1,1,7,1,0,1
20:57:08:441644,-2,5,-4,0,1,0,0,-1
20:57:08:449173,-3,-7,3,-4,-8,-3,-1,-4
20:57:08:457351,-3,-7,3,-4,-8,-3,-1,-4
20:57:08:458114,-4,-4,-8,-5,-1,-1,0,0
20:57:08:471665,-1,4,3,8,10,2,1,1
20:57:08:479921,-1,4,3,8,10,2,1,1
20:57:08:480664,1,1,-8,-7,-1,-2,-2,-2
20:57:08:486642,-2,-1,-2,-3,-12,-7,-4,-2
20:57:08:494186,-2,-1,-2,-3,-12,-7,-4,-2
20:57:08:501680,-4,-6,-3,5,11,9,0,1
20:57:08:509183,-1,0,5,6,4,-1,-1,-3
20:57:08:517319,-1,0,5,6,4,-1,-1,-3
20:57:08:518143,-5,-10,-11,-6,-13,-8,-1,-3
20:57:08:531640,10,0,-10,-18,-3,1,1,2
20:57:08:539832,10,0,-10,-18,-3,1,1,2
20:57:08:540636,-1,-3,10,11,-1,-1,-2,-1
20:57:08:546642,-3,-1,-10,-19,-19,-4,-1,1
20:57:08:562369,-3,-1,-10,-19,-19,-4,-1,1
20:57:08:563157,-11,3,-4,5,14,2,-1,-2
20:57:08:569141,1,-4,-1,3,-1,-1,2,-1
20:57:08:577331,1,-4,-1,3,-1,-1,2,-1
20:57:08:578107,1,-2,7,8,-2,-1,-1,-1
20:57:08:592295,-7,-2,-6,-5,0,-3,-5,-3
20:57:08:593113,-7,-2,-6,-5,0,-3,-5,-3
20:57:08:599139,6,1,-2,-10,-5,1,-2,0
20:57:08:606673,-1,-2,3,8,3,-1,-1,-1
20:57:08:622374,-1,-2,3,8,3,-1,-1,-1
20:57:08:623158,-5,-3,-1,-7,-7,-3,-1,0
20:57:08:629157,-4,0,0,11,1,0,0,-2
20:57:08:637383,-4,0,0,11,1,0,0,-2
20:57:08:638176,0,1,-1,3,-6,-3,-3,0
20:57:08:652745,-5,-4,-6,-43,-4,5,0,-2
20:57:08:653604,-5,-4,-6,-43,-4,5,0,-2
20:57:08:659157,5,1,-6,-6,19,-8,-2,0
20:57:08:666661,8,6,5,22,-4,-3,0,3
20:57:08:674235,8,6,5,22,-4,-3,0,3
20:57:08:681682,-3,-3,-10,1,-12,4,-1,-2
20:57:08:689173,-3,-6,-1,1,-6,-3,1,-2
20:57:08:697334,-3,-6,-1,1,-6,-3,1,-2
20:57:08:698146,1,-1,0,5,0,-4,1,-1
20:57:08:711657,-3,-6,3,4,0,1,0,-2
20:57:08:719955,-3,-6,3,4,0,1,0,-2
20:57:08:720678,3,-2,1,-4,-5,-3,-3,-2
20:57:08:726692,-3,1,0,4,5,1,-2,2
20:57:08:734165,-3,1,0,4,5,1,-2,2
20:57:08:741726,-2,-1,1,-8,-2,0,-3,-1
20:57:08:749159,1,-1,-3,5,1,-3,0,-3
20:57:08:757413,1,-1,-3,5,1,-3,0,-3
20:57:08:758186,1,1,1,-2,2,4,-1,0
20:57:08:771724,-3,-2,-4,1,2,-8,-3,-6
20:57:08:779831,-3,-2,-4,1,2,-8,-3,-6
20:57:08:780634,-1,-1,4,1,-5,6,8,4
20:57:08:794787,1,-5,5,8,16,7,1,2
20:57:08:795611,1,-5,5,8,16,7,1,2
20:57:08:801649,-3,-7,0,3,-12,-6,-4,-6
20:57:08:809152,1,2,-7,11,-2,-2,-1,0
20:57:08:817327,1,2,-7,11,-2,-2,-1,0
20:57:08:818149,0,4,13,-2,-3,-7,-4,-2
20:57:08:840569,4,3,-3,0,3,-2,-25,43
20:57:08:841353,4,3,-3,0,3,-2,-25,43
20:57:08:842157,5,2,-9,-10,-5,-5,42,-25
20:57:08:846659,8,3,-5,-1,2,6,-19,23
20:57:08:854177,8,3,-5,-1,2,6,-19,23
20:57:08:861661,18,-1,6,6,0,-5,-38,9
20:57:08:869176,-2,2,0,-5,-4,-2,-9,-11
20:57:08:877345,-2,2,0,-5,-4,-2,-9,-11
20:57:08:878149,-8,-1,-1,-2,1,3,10,-5
20:57:08:891679,-4,-1,-2,-3,-4,0,6,-17
20:57:08:899853,-4,-1,-2,-3,-4,0,6,-17
20:57:08:900638,-7,3,-6,-9,6,2,4,1
20:57:08:906653,-2,-1,-20,-2,-7,-5,11,-7
20:57:08:914173,-2,-1,-20,-2,-7,-5,11,-7
20:57:08:921670,-3,-6,0,-18,-2,-3,-12,7
20:57:08:938011,-4,-3,-3,-8,-1,-2,12,-12
20:57:08:938817,-4,-3,-3,-8,-1,-2,12,-12
20:57:08:939591,-5,0,-5,7,-4,2,-4,-1
20:57:08:952112,-3,2,27,5,-1,0,6,-9
20:57:08:959832,-3,2,27,5,-1,0,6,-9
20:57:08:960626,-3,-3,-6,0,-6,-3,-4,3
20:57:08:966642,0,3,8,3,3,0,-1,0
20:57:08:974171,0,3,8,3,3,0,-1,0
20:57:08:981596,1,3,7,10,2,1,0,-1
20:57:08:989180,-6,-7,10,8,0,-3,-7,-6
20:57:08:996826,-6,-7,10,8,0,-3,-7,-6
20:57:09:4153,2,1,4,-20,-3,-1,4,1
20:57:09:11637,-1,2,-8,-7,-3,0,4,-2
20:57:09:19867,-1,2,-8,-7,-3,0,4,-2
20:57:09:20642,-2,-3,-13,10,2,-1,-2,0
20:57:09:34821,0,-3,12,-8,-5,-5,1,-2
20:57:09:35642,0,-3,12,-8,-5,-5,1,-2
20:57:09:41631,0,-1,-1,-3,1,-2,-7,-1
20:57:09:49125,13,-2,-3,-1,0,3,-21,35
20:57:09:56728,13,-2,-3,-1,0,3,-21,35
20:57:09:64164,-9,-3,3,0,-1,7,42,-33
20:57:09:71625,-8,-2,8,-1,-4,-2,-7,-28
20:57:09:79848,-8,-2,8,-1,-4,-2,-7,-28
20:57:09:80663,2,-4,-3,2,1,-1,-6,21
20:57:09:94864,-6,-4,-20,-2,-2,-3,-7,-6
20:57:09:95662,-6,-4,-20,-2,-2,-3,-7,-6
20:57:09:101615,-6,1,-6,1,-1,-2,-10,-7
20:57:09:109139,0,3,-10,-4,-3,-3,8,-2
20:57:09:116723,0,3,-10,-4,-3,-3,8,-2
20:57:09:124153,3,-13,8,5,-4,-1,-7,27
20:57:09:131677,4,-4,5,-5,-1,0,33,-32
20:57:09:139956,4,-4,5,-5,-1,0,33,-32
20:57:09:140673,-2,-2,0,0,1,-10,-68,-18
20:57:09:154874,33,-4,-19,-5,-2,3,1,-5
20:57:09:155676,33,-4,-19,-5,-2,3,1,-5
20:57:09:169805,-11,3,3,-1,-3,-4,-20,9
20:57:09:170588,-17,-2,-6,-1,0,-4,0,2
20:57:09:176777,-17,-2,-6,-1,0,-4,0,2
20:57:09:184158,12,1,-6,1,0,1,10,10
20:57:09:191645,0,2,0,4,0,-1,1,-2
20:57:09:199860,0,2,0,4,0,-1,1,-2
20:57:09:200665,1,-11,-13,2,-1,1,16,56
20:57:09:214856,-6,1,11,6,1,2,4,18
20:57:09:215653,-6,1,11,6,1,2,4,18
20:57:09:221657,11,1,0,0,-2,-1,7,-6
20:57:09:229131,-10,0,11,10,1,-2,-6,-5
20:57:09:236797,-10,0,11,10,1,-2,-6,-5
20:57:09:244157,-12,4,0,-2,-1,0,3,-15
20:57:09:251661,-10,-3,-2,-2,-2,-3,-21,-12
20:57:09:259846,-10,-3,-2,-2,-2,-3,-21,-12
20:57:09:260638,-12,-11,-4,-3,-1,4,30,3
20:57:09:275076,22,1,-3,0,-2,-3,-7,10
20:57:09:275713,22,1,-3,0,-2,-3,-7,10
20:57:09:281653,-1,3,-1,-3,0,0,-4,-18
20:57:09:289177,-9,3,2,-2,-1,1,10,8
20:57:09:296681,-9,3,2,-2,-1,1,10,8
20:57:09:304171,1,4,3,2,2,1,0,-14
20:57:09:311663,-6,0,-6,-6,0,-4,-3,-11
20:57:09:319836,-6,0,-6,-6,0,-4,-3,-11
20:57:09:320624,2,0,-1,0,-2,-3,-5,-3
20:57:09:334822,-5,0,-3,-6,-2,1,3,-1
20:57:09:335623,-5,0,-3,-6,-2,1,3,-1
20:57:09:341668,0,-1,0,-1,0,-2,2,-3
20:57:09:349175,-6,-3,-3,4,-1,0,1,-1
20:57:09:356714,-6,-3,-3,4,-1,0,1,-1
20:57:09:364107,2,3,1,-11,-1,0,-1,-6
20:57:09:371597,-3,-4,-1,2,-5,-5,-2,1
20:57:09:379863,-3,-4,-1,2,-5,-5,-2,1
20:57:09:380643,6,1,-5,-38,1,0,-1,-5
20:57:09:394895,-2,0,-1,-7,-2,0,1,3
20:57:09:395658,-2,0,-1,-7,-2,0,1,3
20:57:09:401613,-3,-10,-3,7,-4,-5,-2,-7
20:57:09:409093,-4,-3,-2,-1,1,1,5,-1
20:57:09:416670,-4,-3,-2,-1,1,1,5,-1
20:57:09:424209,2,0,0,9,-4,-1,-1,-2
20:57:09:431632,-3,-1,-1,6,-1,-2,1,1
20:57:09:439911,-3,-1,-1,6,-1,-2,1,1
20:57:09:440657,-5,0,0,2,0,-1,1,-3
20:57:09:454872,-1,-1,1,-7,0,-2,-2,-1
20:57:09:455655,-1,-1,1,-7,0,-2,-2,-1
20:57:09:461617,0,0,0,6,0,0,-2,-2
20:57:09:469169,0,0,-3,-4,-1,-1,-2,-3
20:57:09:476759,0,0,-3,-4,-1,-1,-2,-3
20:57:09:484175,-2,0,-1,2,-5,-3,-1,-2
20:57:09:491661,1,-4,-2,-5,2,-3,1,-1
20:57:09:499856,1,-4,-2,-5,2,-3,1,-1
20:57:09:500691,-5,-2,-3,3,-5,0,-1,-1
20:57:09:514833,-5,-1,-2,-1,2,0,-1,-1
20:57:09:515664,-5,-1,-2,-1,2,0,-1,-1
20:57:09:521639,-5,-1,-2,-6,-5,-4,-3,-1
20:57:09:529155,-5,-5,-2,-1,-4,-4,-8,-5
20:57:09:536721,-5,-5,-2,-1,-4,-4,-8,-5
20:57:09:544168,18,0,-4,2,5,6,-5,10
20:57:09:551633,-7,-4,-4,-6,-5,-2,-27,-2
20:57:09:559855,-7,-4,-4,-6,-5,-2,-27,-2
20:57:09:560619,-2,6,6,4,2,-1,0,-2
20:57:09:574869,2,-2,-5,-3,0,-3,-6,0
20:57:09:575683,2,-2,-5,-3,0,-3,-6,0
20:57:09:581662,-5,6,21,11,5,1,-1,-4
20:57:09:589169,6,1,-16,-7,-7,-4,10,5
20:57:09:596658,6,1,-16,-7,-7,-4,10,5
20:57:09:604155,-3,-9,-38,-4,2,-1,7,-3
20:57:09:611730,4,8,19,14,4,14,38,3
20:57:09:619846,4,8,19,14,4,14,38,3
20:57:09:620626,-3,-2,-2,-5,0,1,4,4
20:57:09:643067,1,6,4,10,-4,-4,-6,-2
20:57:09:643836,1,6,4,10,-4,-4,-6,-2
20:57:09:644639,-5,-8,-2,4,-2,-3,-5,-6
