Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
18:10:18:60120,0.374037,0,-0.06,0.309,-0.048,0.024,0.004,0.006,513,-5.8651e-05
18:10:18:65116,0.374037,0,0,0.315,-0.065,0.024,0.004,0.006,513,-5.8651e-05
18:10:18:70131,0.374037,0,0.051,0.296,-0.15,0.024,0.005,0.008,513,-5.8651e-05
18:10:18:75103,0.374034,0.000247745,0.051,0.276,-0.132,0.024,0.005,0.008,513,-5.8651e-05
18:10:18:80250,0.374034,0.000520263,0.044,0.251,0.003,0.023,0.004,0.006,513,-5.8651e-05
18:10:18:85243,0.374033,0.000891863,0.052,0.236,0.04,0.023,0.003,0.005,513,-5.8651e-05
18:10:18:90356,0.374031,0.00136253,0.069,0.219,-0.095,0.022,0.003,0.006,513,-5.8651e-05
18:10:18:95484,0.374074,0.00193247,0.073,0.226,-0.237,0.022,0.003,0.008,513,-5.8651e-05
18:10:18:100466,0.374066,0.00260133,0.074,0.247,-0.188,0.021,0.004,0.008,513,-5.8651e-05
18:10:18:105480,0.374054,0.00337123,0.089,0.287,0.037,0.021,0.004,0.006,513,-5.8651e-05
18:10:18:110628,0.374041,0.00424089,0.105,0.307,0.136,0.022,0.003,0.003,513,-5.8651e-05
18:10:18:115613,0.374066,0.00521034,0.128,0.339,0.042,0.023,0.003,0.006,513,-5.8651e-05
18:10:18:120728,0.374037,0.006278,0.142,0.374,-0.141,0.025,0.003,0.014,514,0
18:10:18:125749,0.374045,0.00744526,0.15,0.419,-0.383,0.029,0.004,0.02,514,0
18:10:18:130874,0.374045,0.00871151,0.134,0.397,-0.422,0.031,0.004,0.009,514,0
18:10:18:135862,0.374033,0.0100758,0.078,0.257,-0.277,0.027,0.002,-0.022,514,0
18:10:18:141064,0.374051,0.0115411,0.056,0.172,-0.108,0.019,0,-0.032,514,0
18:10:18:145979,0.374057,0.0130948,0.14,0.318,0.102,0.011,0.001,-0.007,514,0
18:10:18:151103,0.374054,0.0145912,0.293,0.702,0.139,0.018,0.007,0.022,515,5.8651e-05
18:10:18:156108,0.374046,0.0159906,0.567,1.628,-0.019,0.056,0.02,0.043,516,0.000117302
18:10:18:161243,0.37404,0.0172932,0.666,2.338,-0.219,0.09,0.028,0.041,516,0.000117302
18:10:18:166356,0.374074,0.0185607,0.541,3.354,-0.434,0.133,0.033,0.055,517,0.000175953
18:10:18:171350,0.374046,0.0199108,0.108,4.196,-0.34,0.164,0.018,0.101,517,0.000175953
18:10:18:176373,0.374047,0.0213608,-0.238,4.581,-0.158,0.178,-0.003,0.127,517,0.000175953
18:10:18:181546,0.374074,0.0229134,-0.614,4.777,0.025,0.184,-0.042,0.124,517,0.000175953
18:10:18:186469,0.374034,0.0245608,-0.666,4.679,0.003,0.176,-0.059,0.105,517,0.000175953
18:10:18:191627,0.374058,0.0263107,-0.445,4.385,-0.116,0.154,-0.056,0.085,517,0.000175953
18:10:18:196764,0.374059,0.028158,-0.205,4.177,-0.122,0.143,-0.039,0.083,514,0
18:10:18:201723,0.374074,0.0301052,0.084,3.831,0.014,0.132,-0.011,0.083,514,0
18:10:18:206757,0.37406,0.0321492,0.184,3.555,0.109,0.124,0.002,0.08,507,-0.000410557
18:10:18:211873,0.374057,0.0342922,0.23,3.126,0.128,0.111,0.017,0.086,507,-0.000410557
18:10:18:216862,0.374061,0.0365359,0.218,2.851,0.078,0.103,0.023,0.096,501,-0.000762463
18:10:18:221996,0.37407,0.0388816,0.14,2.342,0.002,0.094,0.023,0.092,499,-0.000879765
18:10:18:226992,0.374036,0.0413178,0.057,1.826,-0.039,0.087,0.016,0.062,499,-0.000879765
18:10:18:232098,0.374057,0.0438154,-0.082,0.673,-0.109,0.062,0,-0.011,501,-0.000762463
18:10:18:237100,0.37405,0.0463065,-0.165,-0.304,-0.128,0.03,-0.008,-0.057,512,-0.000117302
18:10:18:242215,0.374061,0.0488042,-0.22,-1.734,-0.021,-0.028,-0.018,-0.089,512,-0.000117302
18:10:18:247234,0.374043,0.0512949,-0.136,-2.346,0.126,-0.057,-0.021,-0.089,530,0.000938416
18:10:18:252362,0.374043,0.0537892,0.352,-2.385,0.28,-0.065,-0.009,-0.075,555,0.00240469
18:10:18:257374,0.374061,0.0562836,1.365,-1.547,0.216,-0.049,0.042,-0.057,555,0.00240469
18:10:18:262472,0.37405,0.0587791,2.159,-0.749,0.132,-0.041,0.092,-0.038,583,0.00404692
18:10:18:267480,0.374059,0.0612716,2.836,0.655,0.101,-0.021,0.145,0,583,0.00404692
18:10:18:272629,0.374037,0.0637649,2.576,1.737,0.103,0.01,0.139,0.03,614,0.0058651
18:10:18:277624,0.374037,0.066256,1.191,3.397,-0.056,0.07,0.068,0.073,638,0.00727273
18:10:18:282729,0.37407,0.0686993,0.033,4.303,-0.291,0.097,0.006,0.1,638,0.00727273
18:10:18:287728,0.374063,0.0710356,-1.383,5.089,-0.662,0.114,-0.074,0.132,654,0.00821114
18:10:18:292792,0.374066,0.0732695,-1.989,5.242,-0.826,0.122,-0.114,0.143,663,0.008739
18:10:18:297856,0.374035,0.0754034,-2.309,5.114,-0.891,0.141,-0.153,0.142,663,0.008739
18:10:18:302993,0.374065,0.0774446,-2.036,4.906,-0.793,0.151,-0.154,0.132,663,0.008739
18:10:18:307993,0.374064,0.079385,-0.979,4.429,-0.466,0.151,-0.101,0.107,656,0.00832845
18:10:18:312904,0.374039,0.0812173,-0.139,3.924,-0.244,0.142,-0.038,0.089,656,0.00832845
18:10:18:318087,0.374035,0.0829589,0.774,2.894,-0.126,0.122,0.056,0.071,641,0.00744868
18:10:18:323103,0.374056,0.0846024,0.994,2.208,-0.167,0.111,0.092,0.063,641,0.00744868
18:10:18:328243,0.374058,0.0861453,0.75,1.435,-0.132,0.111,0.085,0.044,621,0.00627566
18:10:18:333368,0.374044,0.0875792,0.236,0.693,0.162,0.113,0.029,0.005,595,0.00475073
18:10:18:338340,0.374059,0.0889267,0.153,-0.012,0.393,0.1,-0.007,-0.024,595,0.00475073
18:10:18:343374,0.374062,0.0901691,0.671,-1.18,0.592,0.057,-0.026,-0.05,564,0.00293255
18:10:18:348481,0.374056,0.0913069,1.114,-1.695,0.604,0.026,-0.009,-0.051,533,0.00111437
18:10:18:353501,0.374038,0.0923466,1.15,-1.878,0.445,-0.002,0.038,-0.038,533,0.00111437
18:10:18:358596,0.374053,0.0932954,0.732,-1.834,0.193,-0.01,0.064,-0.031,506,-0.000469208
18:10:18:363655,0.374063,0.0941433,0.147,-1.922,-0.346,-0.011,0.067,-0.032,506,-0.000469208
18:10:18:368763,0.374068,0.0948859,0.093,-2.073,-0.667,-0.011,0.044,-0.036,482,-0.00187683
18:10:18:373736,0.374067,0.0955309,0.271,-2.171,-0.814,-0.02,0.002,-0.036,458,-0.00328446
18:10:18:378868,0.374062,0.0960738,0.217,-2.054,-0.65,-0.031,-0.014,-0.032,458,-0.00328446
18:10:18:384009,0.374054,0.096515,-0.256,-1.572,-0.191,-0.035,-0.024,-0.023,435,-0.00463343
18:10:18:388995,0.37404,0.0968619,-0.573,-1.037,0.087,-0.019,-0.029,-0.015,414,-0.0058651
18:10:18:393882,0.374069,0.0971151,-0.64,-0.036,0.241,0.021,-0.039,0.005,414,-0.0058651
18:10:18:398988,0.37405,0.097258,-0.51,0.486,0.142,0.039,-0.042,0.023,395,-0.00697947
18:10:18:404122,0.37403,0.0972994,-0.558,0.435,-0.162,0.026,-0.034,0.034,378,-0.00797654
18:10:18:409230,0.374052,0.0972507,-0.845,-0.263,-0.333,-0.007,-0.024,0.022,378,-0.00797654
18:10:18:414261,0.374072,0.0971041,-1.192,-1.736,-0.409,-0.066,-0.012,-0.01,363,-0.0088563
18:10:18:419361,0.374046,0.0968479,-0.814,-2.677,-0.325,-0.094,-0.01,-0.034,363,-0.0088563
18:10:18:424366,0.374061,0.0965016,-0.186,-2.788,-0.249,-0.09,-0.006,-0.042,350,-0.00961877
18:10:18:429501,0.374073,0.0960533,0.747,-2.622,-0.11,-0.071,0.015,-0.052,339,-0.0102639
18:10:18:434483,0.374035,0.0954952,1.055,-2.609,0.039,-0.068,0.041,-0.057,339,-0.0102639
18:10:18:439616,0.374038,0.0948433,0.909,-2.823,0.338,-0.084,0.074,-0.058,330,-0.0107918
18:10:18:444652,0.374032,0.0941043,0.539,-2.961,0.503,-0.094,0.073,-0.057,325,-0.011085
18:10:18:449733,0.374045,0.0934252,-0.06,-3.001,0.579,-0.088,0.037,-0.057,325,-0.011085
18:10:18:454736,0.374061,0.0928443,-0.342,-3.006,0.524,-0.079,0.005,-0.059,326,-0.0110264
18:10:18:459871,0.374033,0.0923494,-0.559,-3.172,0.355,-0.081,-0.026,-0.063,326,-0.0110264
18:10:18:464844,0.374056,0.0919722,-0.604,-3.36,0.203,-0.091,-0.034,-0.065,331,-0.0107331
18:10:18:469968,0.37404,0.0916778,-0.457,-3.517,-0.023,-0.104,-0.028,-0.066,345,-0.00991202
18:10:18:474978,0.374068,0.0914995,-0.136,-3.461,-0.104,-0.104,-0.008,-0.066,345,-0.00991202
18:10:18:480101,0.374059,0.0914121,0.548,-3.293,-0.119,-0.102,0.041,-0.07,366,-0.00868035
18:10:18:485111,0.374054,0.0914224,0.851,-3.27,-0.168,-0.108,0.07,-0.075,397,-0.00686217
18:10:18:490108,0.374054,0.0915347,0.656,-3.376,-0.404,-0.126,0.073,-0.075,397,-0.00686217
18:10:18:495215,0.374058,0.0917444,0.169,-3.368,-0.55,-0.133,0.044,-0.065,434,-0.00469208
18:10:18:500240,0.374067,0.0920562,-0.487,-2.989,-0.459,-0.122,-0.014,-0.045,475,-0.00228739
18:10:18:505376,0.374036,0.0924584,-0.524,-2.341,-0.078,-0.092,-0.046,-0.037,475,-0.00228739
18:10:18:510468,0.37407,0.0929278,-0.266,-2.005,0.092,-0.079,-0.048,-0.04,518,0.000234604
18:10:18:515475,0.374056,0.0932884,0.174,-1.797,0.033,-0.085,-0.027,-0.048,518,0.000234604
18:10:18:520475,0.374035,0.0935506,0.401,-1.731,-0.113,-0.097,-0.001,-0.05,564,0.00293255
18:10:18:525600,0.374058,0.0937231,0.65,-1.446,-0.215,-0.102,0.045,-0.045,612,0.0057478
18:10:18:530604,0.374074,0.0937972,0.715,-1.099,-0.147,-0.093,0.066,-0.035,612,0.0057478
18:10:18:535734,0.374042,0.0937538,0.53,-0.52,0.026,-0.07,0.058,-0.016,657,0.0083871
18:10:18:540727,0.374049,0.0936279,0.258,-0.174,0.065,-0.053,0.029,-0.006,697,0.0107331
18:10:18:545850,0.374057,0.0933972,-0.111,0.357,-0.083,-0.021,-0.013,-0.001,697,0.0107331
18:10:18:550839,0.374057,0.0930679,-0.249,0.814,-0.244,0.007,-0.027,0.003,726,0.012434
18:10:18:555965,0.374056,0.0926337,-0.397,1.679,-0.34,0.06,-0.029,0.027,726,0.012434
18:10:18:560976,0.374049,0.0921017,-0.507,2.294,-0.245,0.092,-0.027,0.055,741,0.0133138
