Time,X,Y,Fx,Fy,Fz,Mx,My,Mz,Potentiometer_bit,handle_disp
18:09:44:979667,0.374037,0,-0.05,0.086,-0.014,0.012,-0.008,0.002,524,0.00058651
18:09:44:984791,0.374037,0,0.006,0.058,0.037,0.009,-0.003,0.002,524,0.00058651
18:09:44:989762,0.374037,0,0.038,0.021,0.075,0.004,0,0.001,524,0.00058651
18:09:44:994979,0.374034,0.000279029,0.056,-0.062,0.097,-0.002,0.004,-0.001,524,0.00058651
18:09:44:999921,0.374034,0.0005604,0.047,-0.127,0.066,-0.005,0.004,-0.003,524,0.00058651
18:09:45:5029,0.374033,0.000951487,0.018,-0.211,-0.005,-0.006,0,-0.005,524,0.00058651
18:09:45:10028,0.37403,0.00143549,0,-0.242,-0.023,-0.006,-0.001,-0.006,524,0.00058651
18:09:45:15172,0.374073,0.00201748,-0.018,-0.227,-0.002,-0.006,-0.002,-0.004,524,0.00058651
18:09:45:20157,0.374065,0.00270652,-0.021,-0.177,0.016,-0.005,-0.001,-0.003,524,0.00058651
18:09:45:25296,0.374053,0.00348845,-0.009,-0.062,0.037,-0.003,0,0,524,0.00058651
18:09:45:30263,0.374037,0.0043703,0.011,0.02,0.055,0,0,0,524,0.00058651
18:09:45:35263,0.37406,0.00535755,0.043,0.133,0.057,0.007,-0.003,0.002,524,0.00058651
18:09:45:40425,0.374032,0.00643684,0.048,0.182,0.019,0.012,-0.004,0.006,524,0.00058651
18:09:45:45527,0.374041,0.00761906,0.021,0.183,-0.049,0.015,-0.004,0.011,526,0.000703812
18:09:45:50570,0.374037,0.00890338,0.002,0.131,-0.043,0.011,-0.002,0.006,526,0.000703812
18:09:45:55656,0.374069,0.0102817,0.018,0.046,0.059,0.001,-0.002,-0.015,533,0.00111437
18:09:45:60657,0.37404,0.0117627,0.05,0.03,0.128,-0.002,-0.002,-0.029,546,0.00187683
18:09:45:65654,0.37404,0.0133447,0.076,0.056,0.095,-0.002,-0.005,-0.026,546,0.00187683
18:09:45:70790,0.37407,0.0150205,0.092,0.13,-0.092,-0.002,-0.004,-0.004,562,0.00281525
18:09:45:75783,0.374031,0.0168001,0.17,0.334,-0.177,0,0,0.003,581,0.00392962
18:09:45:80928,0.374064,0.0186809,0.428,1.18,-0.044,0.024,0.011,0.005,581,0.00392962
18:09:45:86078,0.374071,0.0206526,0.592,2.094,0.177,0.051,0.019,0.018,604,0.00527859
18:09:45:91065,0.374047,0.0227314,0.537,3.471,0.348,0.092,0.02,0.067,604,0.00527859
18:09:45:96169,0.37404,0.0249053,0.219,4.027,0.185,0.104,0.011,0.1,627,0.00662757
18:09:45:101134,0.374046,0.0271722,-0.47,4.132,-0.328,0.096,-0.013,0.113,649,0.00791789
18:09:45:106139,0.374058,0.0295486,-0.818,3.914,-0.586,0.081,-0.028,0.1,649,0.00791789
18:09:45:111271,0.374034,0.0320081,-0.854,3.614,-0.541,0.068,-0.043,0.076,668,0.00903226
18:09:45:116281,0.374068,0.0345069,-0.569,3.552,-0.273,0.072,-0.046,0.07,682,0.00985337
18:09:45:121402,0.374073,0.0370037,-0.018,3.561,0.162,0.087,-0.042,0.069,682,0.00985337
18:09:45:126410,0.374051,0.0394975,0.199,3.517,0.307,0.093,-0.034,0.068,692,0.0104399
18:09:45:131564,0.374047,0.0419931,0.154,3.32,0.234,0.09,-0.019,0.063,692,0.0104399
18:09:45:136422,0.374059,0.0444908,-0.015,3.149,0.078,0.087,-0.008,0.061,696,0.0106745
18:09:45:141673,0.374044,0.0469857,-0.134,2.883,-0.093,0.087,0.007,0.059,697,0.0107331
18:09:45:146654,0.374046,0.0494833,-0.01,2.7,-0.088,0.088,0.016,0.056,697,0.0107331
18:09:45:151669,0.374065,0.0519806,0.33,2.443,0.047,0.091,0.021,0.048,696,0.0106745
18:09:45:156800,0.374058,0.0544716,0.494,2.247,0.144,0.098,0.011,0.034,692,0.0104399
18:09:45:161804,0.374069,0.0569665,0.476,2.144,0.126,0.1,0.001,0.025,692,0.0104399
18:09:45:166908,0.374052,0.0594511,0.598,2.111,0.049,0.1,-0.002,0.02,687,0.0101466
18:09:45:171936,0.374061,0.0619117,0.936,2.269,0.027,0.106,0.01,0.029,681,0.00979472
18:09:45:177029,0.374071,0.0642882,1.6,2.756,0.024,0.129,0.05,0.055,681,0.00979472
18:09:45:182158,0.374036,0.0665639,1.781,3.037,-0.036,0.136,0.075,0.073,673,0.00932551
18:09:45:187197,0.37405,0.0687596,1.209,3.047,-0.308,0.108,0.076,0.084,673,0.00932551
18:09:45:192333,0.374073,0.07086,0.325,2.784,-0.557,0.074,0.046,0.079,664,0.00879765
18:09:45:197293,0.374065,0.0728571,-1.176,2.225,-0.789,0.04,-0.03,0.058,651,0.00803519
18:09:45:202410,0.374069,0.0747659,-1.887,1.848,-0.721,0.036,-0.087,0.038,651,0.00803519
18:09:45:207409,0.374048,0.0765635,-2.032,1.373,-0.298,0.044,-0.149,0.009,636,0.00715543
18:09:45:212537,0.374046,0.0782695,-1.464,1.162,0.022,0.048,-0.152,-0.002,618,0.00609971
18:09:45:217534,0.374064,0.0798916,0.001,0.977,0.194,0.05,-0.073,0,618,0.00609971
18:09:45:222656,0.374065,0.0814027,0.966,0.846,0.04,0.043,0.017,0.011,595,0.00475073
18:09:45:227650,0.374042,0.0828189,1.688,0.538,-0.359,0.018,0.132,0.027,571,0.00334311
18:09:45:232671,0.374048,0.0841446,1.529,0.291,-0.543,0.004,0.149,0.026,571,0.00334311
18:09:45:237785,0.374037,0.085365,0.722,-0.092,-0.567,0.001,0.078,0.012,544,0.00175953
18:09:45:242788,0.374059,0.0864987,0.096,-0.54,-0.388,0.004,-0.025,-0.006,544,0.00175953
18:09:45:247909,0.374063,0.0875377,0,-0.855,-0.233,-0.001,-0.065,-0.016,513,-5.8651e-05
18:09:45:252905,0.37406,0.0884684,-0.024,-1.204,-0.027,-0.02,-0.064,-0.026,483,-0.00181818
18:09:45:257890,0.374042,0.0893116,-0.233,-1.321,0.049,-0.029,-0.042,-0.029,483,-0.00181818
18:09:45:263028,0.374049,0.0900847,-0.784,-1.458,0.025,-0.034,-0.01,-0.027,451,-0.00369501
18:09:45:268161,0.374043,0.0908864,-1.009,-1.619,-0.068,-0.038,0,-0.026,421,-0.00545455
18:09:45:273160,0.374046,0.0917722,-0.764,-1.937,-0.217,-0.052,0.001,-0.03,421,-0.00545455
18:09:45:278054,0.37405,0.0927562,-0.303,-2.104,-0.242,-0.06,0.001,-0.037,393,-0.00709677
18:09:45:283274,0.374054,0.0938385,0.316,-2.223,-0.115,-0.061,0.008,-0.046,393,-0.00709677
18:09:45:288310,0.374058,0.0950153,0.437,-2.272,0.025,-0.062,0.016,-0.05,368,-0.00856305
18:09:45:293403,0.374058,0.0962904,0.192,-2.331,0.171,-0.075,0.02,-0.052,344,-0.00997067
18:09:45:298403,0.374055,0.0976685,-0.049,-2.276,0.184,-0.083,0.012,-0.049,344,-0.00997067
18:09:45:303554,0.374046,0.0991332,-0.246,-1.956,0.142,-0.072,-0.006,-0.04,324,-0.0111437
18:09:45:308534,0.374072,0.100712,-0.283,-1.701,0.123,-0.056,-0.015,-0.032,314,-0.0117302
18:09:45:313673,0.374046,0.102375,-0.379,-1.62,0.091,-0.052,-0.014,-0.025,314,-0.0117302
18:09:45:318771,0.374053,0.104141,-0.525,-2.058,-0.015,-0.08,-0.005,-0.032,316,-0.0116129
18:09:45:323806,0.374044,0.106006,-0.55,-2.516,-0.104,-0.102,-0.002,-0.048,330,-0.0107918
18:09:45:328786,0.374063,0.107975,-0.454,-3.122,-0.127,-0.123,-0.009,-0.081,330,-0.0107918
18:09:45:333906,0.374066,0.110032,-0.345,-3.295,-0.028,-0.13,-0.017,-0.098,355,-0.00932551
18:09:45:338912,0.374045,0.112189,-0.028,-2.979,0.213,-0.131,-0.013,-0.099,355,-0.00932551
18:09:45:344031,0.374047,0.114447,0.424,-2.346,0.371,-0.122,0.008,-0.08,387,-0.00744868
18:09:45:349037,0.374071,0.116797,1.404,-0.934,0.567,-0.093,0.068,-0.039,428,-0.00504399
18:09:45:354180,0.374067,0.119239,1.892,0.101,0.669,-0.066,0.103,-0.014,428,-0.00504399
18:09:45:359159,0.374059,0.121722,1.652,1.386,0.681,-0.026,0.105,0.011,474,-0.00234604
18:09:45:364307,0.374069,0.124217,0.819,1.898,0.499,-0.009,0.066,0.026,522,0.000469208
18:09:45:369293,0.374055,0.126694,-0.62,2.175,-0.047,-0.008,-0.016,0.051,522,0.000469208
18:09:45:374414,0.37405,0.129116,-1.181,2.222,-0.42,-0.013,-0.06,0.065,574,0.00351906
18:09:45:379421,0.374073,0.131454,-1.343,2.401,-0.616,-0.003,-0.086,0.068,574,0.00351906
18:09:45:384541,0.374045,0.133672,-1.338,2.594,-0.459,0.014,-0.085,0.06,624,0.00645161
18:09:45:389509,0.37405,0.135808,-1.427,2.756,-0.114,0.033,-0.078,0.049,671,0.00920821
18:09:45:394536,0.374052,0.137847,-1.347,2.7,-0.028,0.034,-0.073,0.049,671,0.00920821
18:09:45:399644,0.374051,0.139779,-0.795,2.469,-0.115,0.035,-0.06,0.05,711,0.0115543
18:09:45:404556,0.374048,0.141622,-0.361,2.303,-0.15,0.044,-0.043,0.046,739,0.0131965
18:09:45:409802,0.374053,0.14336,0.015,2.077,-0.068,0.053,-0.01,0.035,739,0.0131965
18:09:45:414930,0.37406,0.145,0.407,1.948,-0.081,0.05,0.024,0.033,753,0.0140176
18:09:45:419927,0.37407,0.146548,0.917,1.983,-0.206,0.055,0.047,0.039,753,0.0140176
18:09:45:425031,0.374054,0.147981,1.697,2.115,-0.343,0.086,0.069,0.048,753,0.0140176
18:09:45:430034,0.374045,0.149314,1.81,2.036,-0.312,0.104,0.067,0.046,741,0.0133138
18:09:45:435160,0.374043,0.15056,1.126,1.407,-0.291,0.099,0.036,0.034,741,0.0133138
18:09:45:440154,0.374061,0.151706,0.34,0.798,-0.458,0.08,0.006,0.024,717,0.0119062
18:09:45:445293,0.374049,0.152743,-0.709,0.175,-0.886,0.068,-0.031,0.018,685,0.0100293
18:09:45:450322,0.37405,0.15369,-1.056,0.112,-1.039,0.085,-0.047,0.019,685,0.0100293
18:09:45:455417,0.374034,0.154519,-0.942,0.233,-0.755,0.121,-0.06,0.012,646,0.00774194
18:09:45:460405,0.374071,0.155278,-0.588,0.159,-0.28,0.131,-0.063,-0.002,602,0.00516129
18:09:45:465515,0.374042,0.155915,-0.028,-0.344,0.423,0.109,-0.047,-0.03,602,0.00516129
18:09:45:470515,0.374038,0.156452,0.227,-0.809,0.629,0.078,-0.016,-0.037,555,0.00240469
18:09:45:475650,0.374052,0.156902,0.421,-1.39,0.432,0.028,0.048,-0.023,555,0.00240469
18:09:45:480645,0.374043,0.157243,0.452,-1.591,0.137,0.004,0.082,-0.011,506,-0.000469208
18:09:45:485791,0.37406,0.157488,0.382,-1.571,-0.087,-0.009,0.088,-0.007,459,-0.00322581
18:09:45:490777,0.374049,0.15763,0.274,-1.339,0.179,-0.006,0.044,-0.021,459,-0.00322581
18:09:45:495916,0.374063,0.157679,0.24,-1.253,0.474,-0.007,0.01,-0.031,412,-0.0059824
18:09:45:500910,0.374061,0.157618,0.227,-1.396,0.654,-0.021,-0.019,-0.039,370,-0.00844575
18:09:45:506022,0.374072,0.157472,0.204,-1.6,0.492,-0.032,-0.023,-0.04,370,-0.00844575
18:09:45:511025,0.374067,0.157215,0.073,-1.82,0.059,-0.043,-0.017,-0.038,330,-0.0107918
18:09:45:516137,0.374045,0.156843,-0.142,-1.863,-0.149,-0.049,-0.008,-0.034,295,-0.0128446
18:09:45:521150,0.374038,0.156387,-0.648,-1.854,-0.255,-0.067,0.004,-0.028,295,-0.0128446
18:09:45:526296,0.374052,0.155838,-0.912,-1.798,-0.292,-0.08,0.006,-0.021,267,-0.0144868
18:09:45:531282,0.374046,0.155177,-0.842,-1.59,-0.394,-0.077,-0.005,-0.01,267,-0.0144868
18:09:45:536410,0.374055,0.154429,-0.58,-1.495,-0.423,-0.063,-0.02,-0.01,250,-0.0154839
18:09:45:541394,0.374044,0.153563,-0.458,-1.837,-0.293,-0.065,-0.04,-0.028,245,-0.0157771
18:09:45:546531,0.374047,0.15261,-0.717,-2.431,-0.15,-0.095,-0.047,-0.047,245,-0.0157771
18:09:45:551520,0.374063,0.151566,-1.186,-3.377,-0.051,-0.148,-0.048,-0.066,248,-0.0156012
18:09:45:556649,0.374059,0.150404,-1.212,-3.74,-0.095,-0.163,-0.043,-0.069,258,-0.0150147
18:09:45:561653,0.374067,0.149149,-0.706,-3.927,-0.181,-0.162,-0.026,-0.074,258,-0.0150147
18:09:45:566804,0.374037,0.147788,0.075,-4.196,-0.077,-0.179,0.012,-0.099,276,-0.0139589
18:09:45:571786,0.374069,0.146341,0.52,-4.562,0.107,-0.21,0.045,-0.118,302,-0.012434
18:09:45:576813,0.374062,0.144781,0.827,-5.232,0.362,-0.258,0.081,-0.131,302,-0.012434
18:09:45:581894,0.374059,0.143132,0.733,-5.596,0.392,-0.275,0.08,-0.129,333,-0.0106158
18:09:45:587037,0.374053,0.141393,0.312,-5.77,0.241,-0.265,0.041,-0.128,333,-0.0106158
18:09:45:592021,0.374048,0.139712,0.06,-5.545,0.138,-0.24,0.01,-0.132,363,-0.0088563
18:09:45:597146,0.374062,0.138129,-0.028,-4.727,0.15,-0.197,-0.015,-0.122,389,-0.00733138
18:09:45:602149,0.374047,0.136648,0.074,-3.994,0.245,-0.171,-0.014,-0.095,389,-0.00733138
18:09:45:607277,0.374055,0.135267,0.281,-2.949,0.342,-0.135,0.005,-0.043,409,-0.00615836
18:09:45:612275,0.374046,0.133978,0.381,-2.472,0.282,-0.112,0.021,-0.024,429,-0.00498534
18:09:45:617274,0.374056,0.132806,0.368,-2.297,-0.036,-0.091,0.036,-0.033,429,-0.00498534
18:09:45:622430,0.374053,0.131718,0.126,-2.559,-0.324,-0.089,0.031,-0.053,448,-0.00387097
18:09:45:627563,0.374034,0.130729,-0.732,-3.333,-0.633,-0.105,0,-0.072,448,-0.00387097
18:09:45:632416,0.374039,0.129849,-1.454,-3.859,-0.668,-0.122,-0.035,-0.07,460,-0.00316716
18:09:45:637527,0.374034,0.129065,-1.989,-4.126,-0.518,-0.131,-0.086,-0.056,473,-0.00240469
18:09:45:642656,0.374055,0.128389,-1.645,-3.772,-0.36,-0.106,-0.104,-0.051,473,-0.00240469
18:09:45:647654,0.374066,0.127812,-0.408,-2.765,-0.067,-0.027,-0.084,-0.058,489,-0.00146628
18:09:45:652810,0.374066,0.127327,0.329,-2.258,0.175,0.016,-0.037,-0.07,506,-0.000469208
18:09:45:657896,0.374054,0.126939,0.763,-2.188,0.506,0.007,0.055,-0.079,506,-0.000469208
18:09:45:662890,0.374032,0.12665,0.894,-2.277,0.605,-0.047,0.112,-0.065,530,0.000938416
18:09:45:668026,0.374046,0.126467,1.2,-1.881,0.569,-0.05,0.112,-0.049,562,0.00281525
18:09:45:673028,0.374044,0.126389,1.862,-0.652,0.628,0.01,0.081,-0.029,562,0.00281525
18:09:45:678146,0.374035,0.126402,2.106,0.15,0.834,0.049,0.068,-0.02,593,0.00463343
18:09:45:683171,0.374063,0.126522,1.899,0.974,1.155,0.047,0.074,0,593,0.00463343
18:09:45:688269,0.374033,0.126731,1.487,1.536,1.094,0.03,0.077,0.023,628,0.00668622
18:09:45:693276,0.374036,0.127051,0.697,2.853,0.398,0.05,0.054,0.069,661,0.0086217
18:09:45:698395,0.374032,0.127461,0.045,3.848,-0.237,0.09,0.024,0.099,661,0.0086217
18:09:45:703428,0.374056,0.127989,-1.254,4.682,-0.809,0.122,-0.031,0.129,688,0.0102053
18:09:45:708541,0.374069,0.128611,-2.276,4.572,-0.785,0.107,-0.08,0.131,709,0.011437
18:09:45:713545,0.374053,0.129194,-3.496,3.845,-0.457,0.072,-0.172,0.107,709,0.011437
18:09:45:718527,0.374049,0.129676,-3.685,3.391,-0.328,0.071,-0.22,0.084,723,0.0122581
18:09:45:723660,0.374051,0.130071,-2.782,3.013,-0.448,0.094,-0.213,0.059,723,0.0122581
18:09:45:728674,0.374064,0.130366,-1.652,2.858,-0.628,0.099,-0.144,0.053,727,0.0124927
18:09:45:733779,0.37405,0.130546,0.121,2.626,-0.712,0.09,0.003,0.057,724,0.0123167
18:09:45:738849,0.374043,0.130634,1.478,2.466,-0.318,0.092,0.112,0.058,724,0.0123167
18:09:45:743894,0.374048,0.130627,2.027,2.413,0.126,0.105,0.133,0.051,716,0.0118475
18:09:45:748918,0.374066,0.130519,2.171,2.281,0.613,0.122,0.099,0.037,706,0.011261
18:09:45:754017,0.37405,0.130308,1.837,2.104,0.613,0.127,0.057,0.03,706,0.011261
18:09:45:759025,0.374048,0.129996,1.056,1.752,0.224,0.128,0.008,0.021,694,0.0105572
18:09:45:764166,0.374058,0.129585,0.624,1.515,-0.061,0.123,-0.006,0.014,677,0.00956012
18:09:45:769151,0.374071,0.129082,0.328,1.241,-0.287,0.103,-0.009,0.005,677,0.00956012
18:09:45:774288,0.374059,0.128464,0.299,1.19,-0.327,0.086,-0.005,0.01,657,0.0083871
18:09:45:779326,0.374053,0.127751,0.235,1.395,-0.339,0.07,0.002,0.043,657,0.0083871
18:09:45:784287,0.374053,0.126942,0.033,1.629,-0.333,0.07,0.004,0.066,635,0.00709677
18:09:45:789286,0.374063,0.126033,-0.557,1.746,-0.311,0.07,-0.004,0.076,609,0.00557185
18:09:45:794405,0.374036,0.12501,-1,1.515,-0.303,0.061,-0.018,0.062,609,0.00557185
18:09:45:799524,0.374052,0.123911,-1.338,0.853,-0.239,0.036,-0.04,0.034,579,0.00381232
18:09:45:804557,0.374036,0.122685,-1.195,0.448,-0.065,0.024,-0.048,0.02,542,0.00164223
18:09:45:809645,0.37406,0.121383,-0.531,0.152,0.431,0.021,-0.045,0.005,542,0.00164223
18:09:45:814662,0.37404,0.119971,-0.012,0.082,0.756,0.025,-0.034,-0.002,499,-0.000879765
18:09:45:819783,0.374067,0.118462,0.543,-0.197,0.797,0.024,-0.003,-0.008,456,-0.00340176
18:09:45:824769,0.374044,0.116844,0.735,-0.641,0.44,0.012,0.027,-0.006,456,-0.00340176
18:09:45:829917,0.374059,0.115138,0.887,-1.637,-0.288,-0.022,0.072,-0.006,411,-0.00604106
18:09:45:834907,0.374072,0.113325,0.898,-2.72,-0.578,-0.061,0.082,-0.032,411,-0.00604106
18:09:45:839912,0.374069,0.111416,0.747,-3.322,-0.416,-0.08,0.062,-0.062,368,-0.00856305
18:09:45:845040,0.374054,0.109402,0.29,-3.865,-0.001,-0.093,0.01,-0.095,327,-0.0109677
18:09:45:850025,0.374074,0.10729,-0.048,-3.935,0.139,-0.093,-0.019,-0.098,327,-0.0109677
18:09:45:855167,0.374073,0.10508,-0.45,-3.677,0.052,-0.085,-0.046,-0.081,293,-0.0129619
18:09:45:860155,0.374051,0.102761,-0.649,-3.401,-0.085,-0.078,-0.056,-0.069,266,-0.0145455
18:09:45:865281,0.374074,0.100408,-0.776,-3.081,-0.189,-0.073,-0.06,-0.06,266,-0.0145455
18:09:45:870279,0.374034,0.0981308,-0.608,-3.001,-0.15,-0.075,-0.046,-0.057,254,-0.0152493
18:09:45:875429,0.37406,0.095972,0.074,-3.078,0.027,-0.085,0.01,-0.055,254,-0.0152493
18:09:45:880450,0.374069,0.0939123,0.571,-3.24,0.187,-0.099,0.057,-0.059,253,-0.0153079
18:09:45:885535,0.374067,0.0919439,0.871,-3.557,0.375,-0.131,0.092,-0.073,260,-0.0148974
18:09:45:890524,0.374054,0.0900784,0.783,-3.704,0.387,-0.151,0.077,-0.082,260,-0.0148974
18:09:45:895670,0.374073,0.0883214,0.617,-3.65,0.264,-0.159,0.026,-0.083,277,-0.0139003
18:09:45:900658,0.374045,0.0866453,0.496,-3.5,0.229,-0.155,0.002,-0.075,295,-0.0128446
18:09:45:905776,0.374054,0.0850889,-0.12,-3.501,0.392,-0.173,-0.004,-0.065,295,-0.0128446
18:09:45:910776,0.37406,0.0836266,-0.796,-3.765,0.5,-0.209,-0.001,-0.063,322,-0.011261
18:09:45:915788,0.374068,0.0822591,-1.418,-4.202,0.307,-0.247,-0.009,-0.067,356,-0.00926686
18:09:45:920905,0.374074,0.0810038,-1.179,-4.235,-0.189,-0.215,-0.025,-0.073,356,-0.00926686
18:09:45:925915,0.374039,0.079833,-1.01,-4.181,-0.381,-0.178,-0.035,-0.083,396,-0.00692082
18:09:45:930954,0.374054,0.0787698,-1.221,-4.365,-0.236,-0.165,-0.05,-0.109,396,-0.00692082
18:09:45:936028,0.374071,0.0778146,-1.232,-4.432,0.024,-0.177,-0.056,-0.12,444,-0.00410557
18:09:45:941160,0.374055,0.0769485,-0.172,-3.617,0.395,-0.154,-0.032,-0.105,496,-0.00105572
18:09:45:946145,0.374044,0.0761791,1.05,-2.422,0.596,-0.1,0.016,-0.076,496,-0.00105572
18:09:45:951294,0.374041,0.0755184,2.526,-0.56,0.831,-0.027,0.116,-0.031,553,0.00228739
18:09:45:956267,0.37405,0.0749592,2.909,0.287,0.87,-0.012,0.161,-0.01,616,0.0059824
18:09:45:961307,0.374069,0.0744969,2.666,1.137,0.624,-0.005,0.152,0.007,616,0.0059824
18:09:45:966417,0.374053,0.0741337,1.992,1.696,0.306,0.012,0.101,0.019,678,0.00961877
18:09:45:971565,0.374052,0.0738685,0.202,2.499,-0.158,0.04,0.008,0.045,678,0.00961877
18:09:45:976556,0.374059,0.0737072,-1.228,2.851,-0.356,0.042,-0.047,0.066,735,0.0129619
18:09:45:981653,0.374033,0.0736451,-2.797,3.166,-0.507,0.041,-0.124,0.09,780,0.0156012
18:09:45:986688,0.374067,0.0736862,-3.107,3.397,-0.567,0.058,-0.169,0.097,780,0.0156012
18:09:45:991789,0.374066,0.0738222,-2.656,3.804,-0.58,0.098,-0.193,0.094,811,0.0174194
18:09:45:996812,0.374031,0.0740573,-1.868,3.986,-0.417,0.111,-0.142,0.089,821,0.0180059
18:09:46:1805,0.374029,0.0743336,-1.446,3.883,-0.255,0.104,-0.087,0.085,821,0.0180059
18:09:46:6926,0.374057,0.0745285,-0.916,3.483,-0.147,0.098,-0.02,0.079,811,0.0174194
18:09:46:12031,0.374072,0.0746226,-0.457,3.164,-0.208,0.104,0.003,0.073,786,0.0159531
18:09:46:17039,0.374072,0.0746188,0.531,2.829,-0.266,0.129,0.029,0.064,786,0.0159531
18:09:46:22150,0.374065,0.0745075,1.278,2.854,-0.109,0.162,0.049,0.059,753,0.0140176
18:09:46:27147,0.374045,0.0742951,2.185,3.394,0.404,0.239,0.079,0.059,753,0.0140176
18:09:46:32077,0.374055,0.0739941,2.485,3.966,0.731,0.298,0.091,0.065,714,0.0117302
18:09:46:37292,0.374055,0.0735814,2.356,4.638,0.874,0.35,0.087,0.082,678,0.00961877
18:09:46:42398,0.374041,0.0730677,1.92,4.723,0.71,0.343,0.071,0.092,678,0.00961877
18:09:46:47420,0.374056,0.0724696,0.998,4.317,0.261,0.288,0.034,0.095,642,0.00750733
18:09:46:52530,0.374059,0.071756,0.382,3.893,-0.022,0.244,0.006,0.084,603,0.00521994
18:09:46:57568,0.374047,0.0709456,-0.362,3.421,-0.208,0.188,-0.028,0.065,603,0.00521994
18:09:46:62542,0.374061,0.0700429,-0.678,3.36,-0.126,0.158,-0.043,0.07,562,0.00281525
18:09:46:67701,0.374059,0.0690287,-0.773,3.617,0.161,0.127,-0.048,0.11,518,0.000234604
18:09:46:73049,0.374036,0.0679176,-0.514,3.76,0.336,0.116,-0.037,0.131,518,0.000234604
18:09:46:78023,0.374038,0.0667108,-0.401,3.423,0.313,0.105,-0.03,0.109,467,-0.0027566
18:09:46:83068,0.374064,0.0654048,-0.667,2.196,0.145,0.058,-0.027,0.055,467,-0.0027566
18:09:46:88044,0.374064,0.0639981,-1.077,1.189,-0.017,0.016,-0.031,0.036,415,-0.00580645
18:09:46:93149,0.374038,0.0624841,-1.589,-0.145,-0.352,-0.025,-0.037,0.031,360,-0.00903226
18:09:46:98164,0.37403,0.0608706,-1.639,-0.946,-0.58,-0.034,-0.039,0.016,360,-0.00903226
18:09:46:103274,0.374037,0.0591648,-1.204,-2.293,-0.635,-0.049,-0.041,-0.042,306,-0.0121994
18:09:46:108340,0.374059,0.0573598,-0.664,-3.248,-0.354,-0.072,-0.043,-0.086,260,-0.0148974
18:09:46:113310,0.374044,0.0554437,0.328,-4.325,0.346,-0.103,-0.035,-0.12,260,-0.0148974
18:09:46:118420,0.374036,0.0534352,1.048,-4.624,0.707,-0.107,-0.006,-0.122,227,-0.0168328
18:09:46:123557,0.374035,0.0513234,2.099,-4.601,0.782,-0.1,0.082,-0.116,227,-0.0168328
