Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
15:15:21:55550,-3,-12,-7,43,-6,-1,19,-3
15:15:21:62969,-1,-1,11,14,-10,-6,14,-2
15:15:21:71261,-1,-1,11,14,-10,-6,14,-2
15:15:21:72049,-1,-6,-3,-9,-4,6,-16,-4
15:15:21:85467,-3,3,-1,-9,4,-8,-18,-5
15:15:21:93741,-3,3,-1,-9,4,-8,-18,-5
15:15:21:94527,-2,-5,-1,-24,19,3,-6,-3
15:15:21:100504,-3,-10,-4,11,-15,-1,1,3
15:15:21:108165,-3,-10,-4,11,-15,-1,1,3
15:15:21:123746,-2,1,-1,30,2,-9,-32,-6
15:15:21:124495,5,2,-7,5,-4,-3,3,0
15:15:21:131280,5,2,-7,5,-4,-3,3,0
15:15:21:132061,5,6,-3,-10,9,25,5,0
15:15:21:154445,3,3,-3,19,17,16,-2,1
15:15:21:155154,3,3,-3,19,17,16,-2,1
15:15:21:155965,-3,1,6,10,-6,-8,10,1
15:15:21:160431,-1,-10,-5,-5,-9,-6,11,-1
15:15:21:168059,-1,-10,-5,-5,-9,-6,11,-1
15:15:21:175612,0,2,5,-10,-14,-4,12,2
15:15:21:182990,-1,-3,-7,-10,-7,9,6,1
15:15:21:191249,-1,-3,-7,-10,-7,9,6,1
15:15:21:192009,-2,3,6,48,-25,-6,-21,-2
15:15:21:205513,-1,2,7,-31,-1,4,-18,0
15:15:21:213744,-1,2,7,-31,-1,4,-18,0
15:15:21:214475,0,-1,-7,-14,-11,-15,2,-5
15:15:21:228711,6,6,22,11,1,5,-19,-2
15:15:21:229454,6,6,22,11,1,5,-19,-2
15:15:21:235452,2,2,-8,-1,1,-1,7,-2
15:15:21:242973,-3,-2,2,4,4,-8,38,2
15:15:21:250526,-3,-2,2,4,4,-8,38,2
15:15:21:258000,-4,-4,5,-10,-8,3,1,1
15:15:21:274432,-3,-3,-14,-5,-19,-5,-22,-6
15:15:21:275173,-3,-3,-14,-5,-19,-5,-22,-6
15:15:21:275942,-7,-3,-2,-12,-4,1,-6,-4
15:15:21:288705,-2,4,-2,-2,15,8,11,1
15:15:21:289533,-2,4,-2,-2,15,8,11,1
15:15:21:295457,2,-8,1,-31,-7,-27,12,8
15:15:21:311186,-2,0,0,25,9,2,-14,2
15:15:21:311947,-2,0,0,25,9,2,-14,2
15:15:21:317975,-4,-12,-9,4,-2,-12,-10,-4
15:15:21:325515,-6,-10,-4,-25,-14,-9,-11,-6
15:15:21:333692,-6,-10,-4,-25,-14,-9,-11,-6
15:15:21:334480,-7,0,7,73,14,4,31,0
15:15:21:348649,-3,5,7,17,7,9,-14,-3
15:15:21:349451,-3,5,7,17,7,9,-14,-3
15:15:21:355549,-2,2,2,5,5,14,10,-1
15:15:21:362988,6,-10,-9,7,17,34,39,12
15:15:21:370547,6,-10,-9,7,17,34,39,12
15:15:21:377986,0,4,4,-48,-22,1,-6,-1
15:15:21:385519,-4,-1,-10,3,-1,-18,-10,-5
15:15:21:393720,-4,-1,-10,3,-1,-18,-10,-5
15:15:21:394473,3,3,-3,-80,-12,-12,-26,-4
15:15:21:408691,-7,0,7,-5,-19,0,9,0
15:15:21:409513,-7,0,7,-5,-19,0,9,0
15:15:21:415479,1,8,-1,-21,0,-13,-47,-1
15:15:21:422987,-8,-7,-10,28,-7,13,-14,-2
15:15:21:430519,-8,-7,-10,28,-7,13,-14,-2
15:15:21:437959,7,6,1,54,50,19,8,0
15:15:21:445493,-1,5,-5,-8,-2,-1,-44,-14
15:15:21:453695,-1,5,-5,-8,-2,-1,-44,-14
15:15:21:454463,5,4,-3,-14,10,10,1,4
15:15:21:468674,0,-8,-8,4,4,-15,6,0
15:15:21:469466,0,-8,-8,4,4,-15,6,0
15:15:21:475482,-3,5,-3,49,-8,-14,-3,4
15:15:21:482949,5,5,-2,-62,-10,-4,34,8
15:15:21:490572,5,5,-2,-62,-10,-4,34,8
15:15:21:497970,-1,-9,-9,-6,-16,-3,15,-4
15:15:21:505480,2,-6,-3,26,7,-23,-18,-3
15:15:21:513713,2,-6,-3,26,7,-23,-18,-3
15:15:21:514515,2,7,11,-69,5,14,20,4
15:15:21:528726,2,-2,8,-24,3,-23,-28,-3
15:15:21:529514,2,-2,8,-24,3,-23,-28,-3
15:15:21:535473,5,-10,-16,68,2,-18,-11,-6
15:15:21:542991,1,-1,4,29,10,-2,10,-4
15:15:21:558859,1,-1,4,29,10,-2,10,-4
15:15:21:559530,-9,0,-9,-20,-19,0,-36,-15
15:15:21:565504,0,1,2,4,-4,6,14,-1
15:15:21:573755,0,1,2,4,-4,6,14,-1
15:15:21:574580,-11,3,3,-17,-2,4,10,2
15:15:21:588663,-20,-7,-11,6,3,-4,-27,-9
15:15:21:589521,-20,-7,-11,6,3,-4,-27,-9
15:15:21:595506,-5,-17,-7,-65,-24,-11,-17,-5
15:15:21:603014,10,0,0,22,16,14,20,4
15:15:21:610603,10,0,0,22,16,14,20,4
15:15:21:617982,-1,-17,1,10,-11,-1,3,-2
15:15:21:625545,2,10,19,26,2,-16,-1,1
15:15:21:633770,2,10,19,26,2,-16,-1,1
15:15:21:634567,1,2,1,3,2,37,15,-1
15:15:21:648770,0,1,-3,-4,0,10,40,4
