Time,ORI1,ORI2,ORI3,ORI4,ACC1,ACC2,ACC3,GYR1,GYR2,GYR3
15:15:21:55550,-10847,4249,5783,-9964,336,-1607,1264,8,-6,9
15:15:21:62969,-10847,4249,5783,-9964,336,-1607,1264,8,-6,9
15:15:21:71261,-10849,4247,5779,-9966,295,-1598,1263,37,2,-2
15:15:21:72049,-10849,4247,5779,-9966,295,-1598,1263,37,2,-2
15:15:21:85467,-10849,4247,5779,-9966,295,-1598,1263,37,2,-2
15:15:21:93741,-10850,4244,5775,-9968,315,-1586,1284,18,3,3
15:15:21:94527,-10850,4244,5775,-9968,315,-1586,1284,18,3,3
15:15:21:100504,-10850,4244,5775,-9968,315,-1586,1284,18,3,3
15:15:21:108165,-10848,4245,5773,-9971,312,-1602,1268,12,2,21
15:15:21:123746,-10848,4245,5773,-9971,312,-1602,1268,12,2,21
15:15:21:124495,-10848,4245,5773,-9971,312,-1602,1268,12,2,21
15:15:21:131280,-10846,4245,5769,-9975,306,-1610,1274,25,4,20
15:15:21:132061,-10846,4245,5769,-9975,306,-1610,1274,25,4,20
15:15:21:154445,-10846,4245,5769,-9975,306,-1610,1274,25,4,20
15:15:21:155154,-10848,4239,5763,-9980,313,-1583,1282,48,-3,12
15:15:21:155965,-10848,4239,5763,-9980,313,-1583,1282,48,-3,12
15:15:21:160431,-10848,4239,5763,-9980,313,-1583,1282,48,-3,12
15:15:21:168059,-10846,4236,5763,-9983,333,-1584,1263,20,-10,24
15:15:21:175612,-10846,4236,5763,-9983,333,-1584,1263,20,-10,24
15:15:21:182990,-10846,4236,5763,-9983,333,-1584,1263,20,-10,24
15:15:21:191249,-10843,4235,5762,-9988,320,-1582,1270,12,-10,30
15:15:21:192009,-10843,4235,5762,-9988,320,-1582,1270,12,-10,30
15:15:21:205513,-10843,4235,5762,-9988,320,-1582,1270,12,-10,30
15:15:21:213744,-10837,4238,5765,-9991,315,-1623,1270,-14,-16,33
15:15:21:214475,-10837,4238,5765,-9991,315,-1623,1270,-14,-16,33
15:15:21:228711,-10837,4238,5765,-9991,315,-1623,1270,-14,-16,33
15:15:21:229454,-10835,4235,5767,-9993,349,-1616,1268,18,-7,21
15:15:21:235452,-10835,4235,5767,-9993,349,-1616,1268,18,-7,21
15:15:21:242973,-10835,4235,5767,-9993,349,-1616,1268,18,-7,21
15:15:21:250526,-10833,4232,5763,-9999,339,-1581,1259,36,3,40
15:15:21:258000,-10833,4232,5763,-9999,339,-1581,1259,36,3,40
15:15:21:274432,-10833,4232,5763,-9999,339,-1581,1259,36,3,40
15:15:21:275173,-10828,4235,5763,-10002,349,-1597,1220,16,15,52
15:15:21:275942,-10828,4235,5763,-10002,349,-1597,1220,16,15,52
15:15:21:288705,-10828,4235,5763,-10002,349,-1597,1220,16,15,52
15:15:21:289533,-10827,4238,5759,-10005,340,-1601,1249,18,32,39
15:15:21:295457,-10827,4238,5759,-10005,340,-1601,1249,18,32,39
15:15:21:311186,-10827,4238,5759,-10005,340,-1601,1249,18,32,39
15:15:21:311947,-10822,4249,5753,-10009,313,-1623,1244,8,49,65
15:15:21:317975,-10822,4249,5753,-10009,313,-1623,1244,8,49,65
15:15:21:325515,-10822,4249,5753,-10009,313,-1623,1244,8,49,65
15:15:21:333692,-10819,4260,5745,-10012,318,-1610,1271,-6,60,62
15:15:21:334480,-10819,4260,5745,-10012,318,-1610,1271,-6,60,62
15:15:21:348649,-10819,4260,5745,-10012,318,-1610,1271,-6,60,62
15:15:21:349451,-10818,4265,5729,-10020,285,-1642,1303,58,57,53
15:15:21:355549,-10818,4265,5729,-10020,285,-1642,1303,58,57,53
15:15:21:362988,-10818,4265,5729,-10020,285,-1642,1303,58,57,53
15:15:21:370547,-10822,4262,5709,-10029,263,-1641,1314,109,46,29
15:15:21:377986,-10822,4262,5709,-10029,263,-1641,1314,109,46,29
15:15:21:385519,-10822,4262,5709,-10029,263,-1641,1314,109,46,29
15:15:21:393720,-10826,4256,5687,-10040,247,-1590,1287,122,41,26
15:15:21:394473,-10826,4256,5687,-10040,247,-1590,1287,122,41,26
15:15:21:408691,-10826,4256,5687,-10040,247,-1590,1287,122,41,26
15:15:21:409513,-10834,4251,5666,-10045,247,-1597,1284,117,51,-7
15:15:21:415479,-10834,4251,5666,-10045,247,-1597,1284,117,51,-7
15:15:21:422987,-10834,4251,5666,-10045,247,-1597,1284,117,51,-7
15:15:21:430519,-10842,4245,5642,-10052,215,-1563,1285,131,48,-4
15:15:21:437959,-10842,4245,5642,-10052,215,-1563,1285,131,48,-4
15:15:21:445493,-10842,4245,5642,-10052,215,-1563,1285,131,48,-4
15:15:21:453695,-10852,4247,5636,-10044,270,-1567,1276,18,58,-57
