Time,FT1,FT2,X,Y,Z
15:14:37:101911,0,0,-0.125,0.465,0.01
15:14:37:106927,0,0,-0.125,0.465036,0.01
15:14:37:112062,0,0,-0.125,0.465041,0.01
15:14:37:117066,0,0,-0.125,0.465046,0.01
15:14:37:122187,0,0,-0.125,0.465046,0.01
15:14:37:127176,0,0,-0.125,0.465051,0.01
15:14:37:132305,0,0,-0.125,0.465051,0.01
15:14:37:137288,0,0,-0.125,0.465057,0.01
15:14:37:142424,0,0,-0.125,0.465057,0.01
15:14:37:147414,0,0,-0.125,0.465062,0.01
15:14:37:152536,0,0,-0.125,0.465062,0.01
15:14:37:157547,0,0,-0.125,0.465062,0.01
15:14:37:162665,0,0,-0.125,0.465067,0.01
15:14:37:167661,0,0,-0.125,0.465067,0.01
15:14:37:172815,0,0,-0.125,0.465067,0.01
15:14:37:177808,0,0,-0.125,0.465067,0.01
15:14:37:182929,0,0,-0.125,0.465068,0.01
15:14:37:187914,0,0,-0.125,0.465068,0.01
15:14:37:193043,0,0,-0.125,0.465068,0.01
15:14:37:198056,0,0,-0.125,0.465068,0.01
15:14:37:203180,0,0,-0.125,0.465068,0.01
15:14:37:208323,0,0,-0.125,0.465068,0.01
15:14:37:213288,0,0,-0.125,0.465068,0.01
15:14:37:218290,0,0,-0.125,0.465068,0.01
15:14:37:223416,0,0,-0.125,0.465068,0.01
15:14:37:228438,0,0,-0.125,0.465068,0.01
15:14:37:233447,0,0,-0.125,0.465073,0.01
15:14:37:238692,0,0,-0.125,0.465073,0.01
15:14:37:243707,0,0,-0.125,0.465074,0.01
15:14:37:248825,0,0,-0.125,0.465074,0.01
15:14:37:253839,0,0,-0.125,0.465074,0.01
15:14:37:258946,0,0,-0.125,0.465074,0.01
15:14:37:263810,0,0,-0.125,0.465074,0.01
15:14:37:269041,0,0,-0.125,0.465074,0.01
15:14:37:274196,0,0,-0.125,0.465074,0.01
15:14:37:279191,0,0,-0.125,0.465075,0.01
15:14:37:284194,0,0,-0.125,0.465075,0.01
15:14:37:289309,0,0,-0.125,0.465075,0.01
15:14:37:294324,0,0,-0.125,0.465075,0.01
15:14:37:299466,0,0,-0.125,0.465075,0.01
15:14:37:304425,0,0,-0.125,0.465075,0.01
15:14:37:309559,0,0,-0.125,0.465075,0.01
15:14:37:314574,0,0,-0.125,0.465075,0.01
15:14:37:319691,0,0,-0.125,0.465075,0.01
15:14:37:324674,0,0,-0.125,0.465075,0.01
15:14:37:329849,0,0,-0.125,0.465075,0.01
15:14:37:334806,0,0,-0.125,0.465075,0.01
15:14:37:339809,0,0,-0.125,0.465075,0.01
15:14:37:344953,-0.086,0.009,-0.125,0.465075,0.01
15:14:37:350067,-0.074,-0.02,-0.125,0.465075,0.01
15:14:37:355049,-0.051,-0.016,-0.125,0.465075,0.01
15:14:37:360182,-0.017,0.015,-0.125,0.465075,0.01
15:14:37:365182,-0.004,0.029,-0.125,0.465075,0.01
15:14:37:370294,-0.014,0.018,-0.125,0.465075,0.01
15:14:37:375296,-0.044,0,-0.125,0.465075,0.01
15:14:37:380316,-0.081,-0.027,-0.125,0.465075,0.01
15:14:37:385454,-0.07,-0.038,-0.125,0.465075,0.01
15:14:37:390546,-0.007,-0.029,-0.125,0.465075,0.01
15:14:37:395464,0.031,-0.003,-0.125,0.465075,0.01
15:14:37:400581,0.038,0.033,-0.125,0.465075,0.01
15:14:37:405695,0.018,0.032,-0.125,0.465075,0.01
15:14:37:410583,-0.002,-0.015,-0.125,0.465075,0.01
15:14:37:415794,0.001,-0.054,-0.125,0.465075,0.01
15:14:37:420917,0.011,-0.075,-0.125,0.465075,0.01
15:14:37:425935,0.027,-0.041,-0.125,0.465075,0.01
15:14:37:430951,0.042,-0.003,-0.125,0.465076,0.01
15:14:37:435917,0.064,0.041,-0.125,0.465081,0.01
15:14:37:441050,0.072,0.049,-0.125,0.465081,0.01
15:14:37:446190,0.07,0.03,-0.125,0.465081,0.01
15:14:37:451166,0.062,0.006,-0.125,0.465081,0.01
15:14:37:456294,0.037,-0.028,-0.125,0.465081,0.01
15:14:37:461328,0.009,-0.051,-0.125,0.465081,0.01
15:14:37:466441,-0.035,-0.078,-0.125,0.465081,0.01
15:14:37:471416,-0.043,-0.083,-0.125,0.465081,0.01
15:14:37:476542,-0.013,-0.058,-0.125,0.465081,0.01
15:14:37:481547,0.012,-0.03,-0.125,0.465081,0.01
15:14:37:486689,0.016,-0.005,-0.125,0.465081,0.01
15:14:37:491795,-0.002,-0.018,-0.125,0.465081,0.01
15:14:37:496704,-0.016,-0.062,-0.125,0.465081,0.01
15:14:37:501801,0.015,-0.08,-0.125,0.465081,0.01
15:14:37:506935,0.043,-0.063,-0.125,0.465081,0.01
15:14:37:511916,0.044,-0.028,-0.125,0.465081,0.01
15:14:37:517044,0.013,-0.023,-0.125,0.465081,0.01
15:14:37:522040,-0.027,-0.043,-0.125,0.465081,0.01
15:14:37:527202,-0.022,-0.053,-0.125,0.465081,0.01
15:14:37:532169,0.021,-0.043,-0.125,0.465081,0.01
15:14:37:537290,0.043,-0.026,-0.125,0.465081,0.01
15:14:37:542301,0.042,-0.009,-0.125,0.465081,0.01
15:14:37:547455,0.035,-0.008,-0.125,0.465081,0.01
15:14:37:552417,0.033,-0.007,-0.125,0.465081,0.01
15:14:37:557553,0.023,-0.005,-0.125,0.465081,0.01
15:14:37:562558,-0.025,-0.01,-0.125,0.465081,0.01
15:14:37:567685,-0.061,-0.023,-0.125,0.465081,0.01
15:14:37:572674,-0.064,-0.042,-0.125,0.465081,0.01
15:14:37:577788,-0.007,-0.042,-0.125,0.465081,0.01
15:14:37:582833,0.025,-0.037,-0.125,0.465082,0.01
15:14:37:587944,0.032,-0.041,-0.125,0.465082,0.01
15:14:37:592917,0.02,-0.05,-0.125,0.465082,0.01
15:14:37:598043,0.02,-0.05,-0.125,0.465082,0.01
15:14:37:603066,0.042,-0.036,-0.125,0.465082,0.01
15:14:37:608173,0.087,-0.005,-0.125,0.465082,0.01
15:14:37:613294,0.103,0.011,-0.125,0.465082,0.01
15:14:37:618297,0.079,0.025,-0.125,0.465082,0.01
15:14:37:623295,0.032,0.029,-0.125,0.465082,0.01
15:14:37:628441,-0.035,0.037,-0.125,0.465082,0.01
15:14:37:633429,-0.053,0.048,-0.125,0.465082,0.01
15:14:37:638542,-0.036,0.052,-0.125,0.465082,0.01
15:14:37:643692,-0.026,0.031,-0.125,0.465082,0.01
15:14:37:648685,-0.043,-0.042,-0.125,0.465082,0.01
15:14:37:653673,-0.067,-0.088,-0.125,0.465082,0.01
15:14:37:658795,-0.084,-0.097,-0.125,0.465082,0.01
15:14:37:663938,-0.07,-0.04,-0.125,0.465082,0.01
15:14:37:668928,-0.052,-0.006,-0.125,0.465082,0.01
15:14:37:673849,-0.027,0,-0.125,0.465082,0.01
15:14:37:679071,-0.02,-0.009,-0.125,0.465082,0.01
15:14:37:684062,-0.034,-0.013,-0.125,0.465082,0.01
15:14:37:689169,-0.056,-0.006,-0.125,0.465082,0.01
15:14:37:694073,-0.077,-0.001,-0.125,0.465082,0.01
15:14:37:699190,-0.074,-0.003,-0.125,0.465082,0.01
15:14:37:704305,-0.054,-0.008,-0.125,0.465082,0.01
15:14:37:709324,-0.047,-0.01,-0.125,0.465082,0.01
15:14:37:714415,-0.046,-0.014,-0.125,0.465082,0.01
15:14:37:719550,-0.042,-0.015,-0.125,0.465082,0.01
15:14:37:724682,-0.034,-0.009,-0.125,0.465082,0.01
15:14:37:729686,-0.042,-0.003,-0.125,0.465082,0.01
15:14:37:734664,-0.075,0,-0.125,0.465082,0.01
15:14:37:739813,-0.084,-0.004,-0.125,0.465082,0.01
15:14:37:744943,-0.061,-0.01,-0.125,0.465082,0.01
15:14:37:749944,-0.014,-0.029,-0.125,0.465082,0.01
15:14:37:754932,0.004,-0.046,-0.125,0.465082,0.01
15:14:37:760071,0.01,-0.069,-0.125,0.465082,0.01
15:14:37:764949,0.011,-0.077,-0.125,0.465082,0.01
15:14:37:770178,0.008,-0.072,-0.125,0.465082,0.01
15:14:37:775207,-0.007,-0.057,-0.125,0.465082,0.01
15:14:37:780300,-0.051,-0.019,-0.125,0.465082,0.01
15:14:37:785192,-0.076,0.005,-0.125,0.465082,0.01
15:14:37:790423,-0.064,0.018,-0.125,0.465082,0.01
15:14:37:795421,-0.026,0.012,-0.125,0.465087,0.01
15:14:37:800416,0.022,0,-0.125,0.465087,0.01
15:14:37:805551,0.02,-0.007,-0.125,0.465087,0.01
15:14:37:810686,-0.007,-0.024,-0.125,0.465087,0.01
15:14:37:815676,-0.007,-0.04,-0.125,0.465087,0.01
15:14:37:820798,0.02,-0.05,-0.125,0.465087,0.01
15:14:37:825820,0.013,-0.03,-0.125,0.465087,0.01
15:14:37:830948,-0.016,-0.008,-0.125,0.465087,0.01
15:14:37:835935,-0.032,0.014,-0.125,0.465088,0.01
15:14:37:841041,-0.001,0.016,-0.125,0.465088,0.01
15:14:37:846099,0.058,0.004,-0.125,0.465093,0.01
15:14:37:851185,0.072,-0.005,-0.125,0.465093,0.01
15:14:37:856170,0.056,-0.017,-0.125,0.465093,0.01
15:14:37:861294,0.048,-0.024,-0.125,0.465093,0.01
15:14:37:866318,0.056,-0.031,-0.125,0.465093,0.01
15:14:37:871428,0.057,-0.029,-0.125,0.465093,0.01
15:14:37:876542,0.036,-0.012,-0.125,0.465093,0.01
15:14:37:881542,0.017,0.002,-0.125,0.465099,0.01
15:14:37:886595,0.003,0.012,-0.125,0.465099,0.01
15:14:37:891675,0.005,0.011,-0.125,0.465099,0.01
15:14:37:896672,0.018,0.01,-0.125,0.465099,0.01
15:14:37:901814,0.043,0.009,-0.125,0.465099,0.01
15:14:37:906799,0.064,-0.001,-0.125,0.465105,0.01
15:14:37:911942,0.082,-0.03,-0.125,0.465105,0.01
15:14:37:916927,0.069,-0.04,-0.125,0.465105,0.01
15:14:37:922050,0.015,-0.028,-0.125,0.465105,0.01
15:14:37:927194,-0.015,-0.007,-0.125,0.465105,0.01
15:14:37:932188,-0.003,0.021,-0.125,0.465105,0.01
15:14:37:937291,0.039,0.034,-0.125,0.465105,0.01
15:14:37:942292,0.09,0.042,-0.125,0.465105,0.01
15:14:37:947439,0.085,0.039,-0.125,0.465105,0.01
15:14:37:952446,0.035,0.019,-0.125,0.465105,0.01
15:14:37:957546,0.001,0.003,-0.125,0.465105,0.01
15:14:37:962544,-0.022,-0.009,-0.125,0.465105,0.01
