Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
15:05:39:374704,0,-5,-4,-3,-4,-3,-2,1
15:05:39:375497,-2,-2,3,6,-1,-3,0,2
15:05:39:381527,-4,3,9,1,3,2,0,-1
15:05:39:389694,-4,3,9,1,3,2,0,-1
15:05:39:390526,3,-4,-11,-6,-2,-4,-4,0
15:05:39:404116,1,3,7,14,6,2,-2,1
15:05:39:412373,1,3,7,14,6,2,-2,1
15:05:39:412988,-2,2,2,-1,0,1,-3,0
15:05:39:419052,2,-3,-8,-5,-3,-2,2,3
15:05:39:434779,2,-3,-8,-5,-3,-2,2,3
15:05:39:435560,0,0,5,0,0,-3,-1,-2
15:05:39:441506,-2,0,4,9,1,-1,0,0
15:05:39:449722,-2,0,4,9,1,-1,0,0
15:05:39:450467,-3,1,-7,-6,2,4,0,-2
15:05:39:464024,0,-4,-8,-12,-3,-5,-1,0
15:05:39:472275,0,-4,-8,-12,-3,-5,-1,0
15:05:39:473068,-1,5,5,0,-1,-2,3,3
15:05:39:479030,-3,0,5,-9,-3,2,-2,-4
15:05:39:494769,-3,0,5,-9,-3,2,-2,-4
15:05:39:495555,-4,-2,3,-2,-5,-3,-4,-12
15:05:39:501531,-2,-4,-8,-3,-4,0,0,-1
15:05:39:509751,-2,-4,-8,-3,-4,0,0,-1
15:05:39:510569,-2,3,-3,-2,-4,2,2,-2
15:05:39:523989,0,-1,-3,2,0,0,-5,-1
15:05:39:532284,0,-1,-3,2,0,0,-5,-1
15:05:39:533097,-1,-5,-15,-5,-5,-5,-3,0
15:05:39:539054,0,4,-2,-1,3,-2,2,1
15:05:39:554793,0,4,-2,-1,3,-2,2,1
15:05:39:555669,-4,2,5,8,7,0,-1,-4
15:05:39:561569,-2,-4,-7,0,-3,-1,-2,-3
15:05:39:569792,-2,-4,-7,0,-3,-1,-2,-3
15:05:39:570606,1,8,8,10,2,2,-3,4
15:05:39:584089,-6,-6,-17,-20,-13,1,0,-2
15:05:39:592288,-6,-6,-17,-20,-13,1,0,-2
15:05:39:593112,4,1,9,9,1,-4,0,-3
15:05:39:599022,-1,2,0,-2,0,-2,-2,-3
15:05:39:614738,-1,2,0,-2,0,-2,-2,-3
15:05:39:615514,0,-3,2,-5,-1,0,3,5
15:05:39:621562,-3,-1,-5,-3,-1,-6,-3,4
15:05:39:629741,-3,-1,-5,-3,-1,-6,-3,4
15:05:39:630513,-7,-2,-3,5,3,5,16,0
15:05:39:644000,1,-2,11,3,7,0,4,1
15:05:39:660445,1,-2,11,3,7,0,4,1
15:05:39:661220,1,-2,-2,-8,-7,-9,-9,-3
15:05:39:661978,-5,-5,-8,-1,-3,1,3,-7
15:05:39:674765,-5,-5,-8,-1,-3,1,3,-7
