Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
15:03:23:766292,0,-4,9,2,-2,0,0,4
15:03:23:767025,3,-11,-6,-5,-4,-1,-9,-4
15:03:23:788703,9,2,23,7,-3,1,5,-2
15:03:23:789488,9,2,23,7,-3,1,5,-2
15:03:23:790310,0,-6,9,3,2,-6,-3,-3
15:03:23:794816,-7,14,14,-2,4,4,0,-2
15:03:23:802412,-7,14,14,-2,4,4,0,-2
15:03:23:817968,-7,-14,-33,-3,-3,-3,-13,-6
15:03:23:818749,3,-7,1,5,7,4,1,3
15:03:23:832997,3,-7,1,5,7,4,1,3
15:03:23:833793,-3,4,5,-4,-2,0,-3,-1
15:03:23:840502,3,0,-20,-4,0,-1,1,7
15:03:23:841314,3,0,-20,-4,0,-1,1,7
15:03:23:847378,-1,-2,-8,4,-1,-7,-1,9
15:03:23:854832,-10,-6,-13,-10,-9,-4,-3,-2
15:03:23:862385,-10,-6,-13,-10,-9,-4,-3,-2
15:03:23:869878,0,2,4,2,3,1,0,4
15:03:23:877322,13,-15,-3,2,-1,0,7,4
15:03:23:885632,13,-15,-3,2,-1,0,7,4
15:03:23:886377,3,7,5,-5,-4,1,1,-1
15:03:23:900557,-3,9,3,3,2,-1,1,-2
15:03:23:901368,-3,9,3,3,2,-1,1,-2
15:03:23:907308,-12,-13,-4,-5,2,-1,-10,-19
15:03:23:914956,-1,-2,-5,-1,-5,-2,11,-1
15:03:23:922368,-1,-2,-5,-1,-5,-2,11,-1
15:03:23:929811,-3,9,5,-2,3,7,24,-3
15:03:23:937322,-10,-2,-4,-8,-8,-5,-5,-7
15:03:23:945588,-10,-2,-4,-8,-8,-5,-5,-7
15:03:23:946347,-9,3,15,-5,-9,-16,-5,2
15:03:23:960547,-2,0,1,-4,0,3,-7,3
15:03:23:961351,-2,0,1,-4,0,3,-7,3
15:03:23:967341,6,-7,-2,6,11,16,8,1
15:03:23:974810,1,0,-5,-1,3,-5,-18,8
15:03:23:982439,1,0,-5,-1,3,-5,-18,8
15:03:23:989814,3,0,-2,2,-16,-6,-4,6
15:03:23:997342,-3,1,7,1,1,-2,-4,-4
15:03:24:5492,-3,1,7,1,1,-2,-4,-4
15:03:24:6312,4,0,-3,-7,-1,-3,-4,-3
15:03:24:20567,-5,-3,-25,-16,-9,2,-6,-8
15:03:24:21361,-5,-3,-25,-16,-9,2,-6,-8
15:03:24:27326,-7,2,-1,4,-1,-2,-2,-5
15:03:24:34819,-1,-5,10,1,5,5,7,-4
15:03:24:42401,-1,-5,10,1,5,5,7,-4
15:03:24:49810,2,5,9,-5,-6,-3,-5,-8
15:03:24:57310,1,7,13,22,10,9,13,5
15:03:24:65557,1,7,13,22,10,9,13,5
15:03:24:66324,-2,-6,-1,-2,-7,-4,0,1
15:03:24:80486,-1,0,-7,-8,-7,-4,4,-3
15:03:24:81349,-1,0,-7,-8,-7,-4,4,-3
15:03:24:87377,5,-2,2,9,4,5,8,21
15:03:24:94823,-1,2,9,-2,-8,-2,-13,-2
15:03:24:102352,-1,2,9,-2,-8,-2,-13,-2
15:03:24:109838,0,-6,-15,-9,-1,-3,-1,-4
15:03:24:117305,1,1,-10,-1,22,1,10,-7
15:03:24:125531,1,1,-10,-1,22,1,10,-7
15:03:24:126346,8,-4,-8,11,3,-7,-17,9
15:03:24:140511,4,3,1,-14,-21,-10,-23,3
15:03:24:141323,4,3,1,-14,-21,-10,-23,3
15:03:24:147303,-10,-5,26,-13,1,4,8,-7
15:03:24:154830,-7,-2,2,0,4,-3,8,-14
15:03:24:162352,-7,-2,2,0,4,-3,8,-14
15:03:24:169826,2,7,-3,10,12,-3,-14,-7
15:03:24:177308,1,-10,-13,0,-5,-5,-2,6
15:03:24:184909,1,-10,-13,0,-5,-5,-2,6
15:03:24:192300,-8,-1,-17,-7,-8,0,7,-7
15:03:24:200524,1,0,-10,-7,-16,-16,5,0
15:03:24:201382,1,0,-10,-7,-16,-16,5,0
15:03:24:207331,0,4,23,13,16,13,-10,1
15:03:24:223051,-2,4,4,-1,-6,-4,-15,1
15:03:24:223863,-2,4,4,-1,-6,-4,-15,1
15:03:24:229803,-3,-2,-11,-14,-33,-15,-1,-13
15:03:24:237338,-3,3,8,16,32,13,18,-14
15:03:24:244921,-3,3,8,16,32,13,18,-14
15:03:24:252385,-2,-4,6,1,4,-4,0,-13
15:03:24:260497,0,-3,-6,-5,-11,-2,-21,-6
15:03:24:261286,0,-3,-6,-5,-11,-2,-21,-6
15:03:24:267343,2,1,-7,-2,1,-1,3,9
15:03:24:283042,-1,-3,-1,2,6,12,23,0
15:03:24:283858,-1,-3,-1,2,6,12,23,0
15:03:24:289818,-1,-7,-7,-9,-3,3,16,5
15:03:24:297334,-1,1,1,-2,-2,0,-10,2
15:03:24:304830,-1,1,1,-2,-2,0,-10,2
15:03:24:312360,-2,-2,3,4,3,-6,-5,-3
