Time,ORI1,ORI2,ORI3,ORI4,ACC1,ACC2,ACC3,GYR1,GYR2,GYR3
15:03:23:766292,10808,-4522,-5789,9882,322,-1496,1210,-210,208,-138
15:03:23:767025,10808,-4522,-5789,9882,322,-1496,1210,-210,208,-138
15:03:23:788703,10808,-4522,-5789,9882,322,-1496,1210,-210,208,-138
15:03:23:789488,10830,-4568,-5797,9832,285,-1415,1198,-318,251,-163
15:03:23:790310,10830,-4568,-5797,9832,285,-1415,1198,-318,251,-163
15:03:23:794816,10830,-4568,-5797,9832,285,-1415,1198,-318,251,-163
15:03:23:802412,10843,-4637,-5828,9767,261,-1453,1189,-522,243,-186
15:03:23:817968,10843,-4637,-5828,9767,261,-1453,1189,-522,243,-186
15:03:23:818749,10843,-4637,-5828,9767,261,-1453,1189,-522,243,-186
15:03:23:832997,10836,-4740,-5885,9690,214,-1606,1148,-737,221,-173
15:03:23:833793,10836,-4740,-5885,9690,214,-1606,1148,-737,221,-173
15:03:23:840502,10836,-4740,-5885,9690,214,-1606,1148,-737,221,-173
15:03:23:841314,10820,-4852,-5953,9611,278,-1800,1091,-765,222,-132
15:03:23:847378,10820,-4852,-5953,9611,278,-1800,1091,-765,222,-132
15:03:23:854832,10820,-4852,-5953,9611,278,-1800,1091,-765,222,-132
15:03:23:862385,10813,-4960,-5983,9546,339,-1909,1156,-587,359,-27
15:03:23:869878,10813,-4960,-5983,9546,339,-1909,1156,-587,359,-27
15:03:23:877322,10813,-4960,-5983,9546,339,-1909,1156,-587,359,-27
15:03:23:885632,10809,-5071,-5972,9498,181,-1839,1121,-440,451,40
15:03:23:886377,10809,-5071,-5972,9498,181,-1839,1121,-440,451,40
15:03:23:900557,10809,-5071,-5972,9498,181,-1839,1121,-440,451,40
15:03:23:901368,10794,-5176,-5952,9471,62,-1811,1127,-393,375,113
15:03:23:907308,10794,-5176,-5952,9471,62,-1811,1127,-393,375,113
15:03:23:914956,10794,-5176,-5952,9471,62,-1811,1127,-393,375,113
15:03:23:922368,10765,-5275,-5949,9451,61,-1755,1133,-462,262,155
15:03:23:929811,10765,-5275,-5949,9451,61,-1755,1133,-462,262,155
15:03:23:937322,10765,-5275,-5949,9451,61,-1755,1133,-462,262,155
15:03:23:945588,10715,-5361,-5967,9449,96,-1885,1071,-429,84,236
15:03:23:946347,10715,-5361,-5967,9449,96,-1885,1071,-429,84,236
15:03:23:960547,10715,-5361,-5967,9449,96,-1885,1071,-429,84,236
15:03:23:961351,10656,-5428,-5973,9473,117,-2062,1058,-231,8,352
15:03:23:967341,10656,-5428,-5973,9473,117,-2062,1058,-231,8,352
15:03:23:974810,10656,-5428,-5973,9473,117,-2062,1058,-231,8,352
15:03:23:982439,10609,-5465,-5939,9525,7,-1984,1124,22,1,398
15:03:23:989814,10609,-5465,-5939,9525,7,-1984,1124,22,1,398
15:03:23:997342,10609,-5465,-5939,9525,7,-1984,1124,22,1,398
15:03:24:5492,10557,-5485,-5892,9601,-156,-1792,1146,111,-104,426
15:03:24:6312,10557,-5485,-5892,9601,-156,-1792,1146,111,-104,426
15:03:24:20567,10557,-5485,-5892,9601,-156,-1792,1146,111,-104,426
15:03:24:21361,10468,-5515,-5895,9679,-178,-1847,966,-56,-318,482
15:03:24:27326,10468,-5515,-5895,9679,-178,-1847,966,-56,-318,482
15:03:24:34819,10468,-5515,-5895,9679,-178,-1847,966,-56,-318,482
15:03:24:42401,10416,-5511,-5881,9745,2,-1937,1286,36,-231,363
15:03:24:49810,10416,-5511,-5881,9745,2,-1937,1286,36,-231,363
15:03:24:57310,10416,-5511,-5881,9745,2,-1937,1286,36,-231,363
15:03:24:65557,10408,-5478,-5824,9807,17,-1729,1308,305,-74,253
15:03:24:66324,10408,-5478,-5824,9807,17,-1729,1308,305,-74,253
15:03:24:80486,10408,-5478,-5824,9807,17,-1729,1308,305,-74,253
15:03:24:81349,10382,-5450,-5784,9874,-26,-1605,1194,226,-167,287
15:03:24:87377,10382,-5450,-5784,9874,-26,-1605,1194,226,-167,287
15:03:24:94823,10382,-5450,-5784,9874,-26,-1605,1194,226,-167,287
15:03:24:102352,10351,-5431,-5773,9923,61,-1669,1186,83,-189,248
15:03:24:109838,10351,-5431,-5773,9923,61,-1669,1186,83,-189,248
15:03:24:117305,10351,-5431,-5773,9923,61,-1669,1186,83,-189,248
15:03:24:125531,10322,-5420,-5775,9957,100,-1765,1195,3,-163,196
15:03:24:126346,10322,-5420,-5775,9957,100,-1765,1195,3,-163,196
15:03:24:140511,10322,-5420,-5775,9957,100,-1765,1195,3,-163,196
15:03:24:141323,10312,-5386,-5759,9996,234,-1576,1184,153,-111,207
15:03:24:147303,10312,-5386,-5759,9996,234,-1576,1184,153,-111,207
15:03:24:154830,10312,-5386,-5759,9996,234,-1576,1184,153,-111,207
15:03:24:162352,10286,-5394,-5772,10011,305,-1640,1115,-128,-30,237
15:03:24:169826,10286,-5394,-5772,10011,305,-1640,1115,-128,-30,237
15:03:24:177308,10286,-5394,-5772,10011,305,-1640,1115,-128,-30,237
15:03:24:184909,10260,-5429,-5771,10019,179,-1756,1119,-158,81,239
15:03:24:192300,10260,-5429,-5771,10019,179,-1756,1119,-158,81,239
15:03:24:200524,10260,-5429,-5771,10019,179,-1756,1119,-158,81,239
15:03:24:201382,10233,-5461,-5740,10047,-19,-1780,1108,6,94,272
15:03:24:207331,10233,-5461,-5740,10047,-19,-1780,1108,6,94,272
15:03:24:223051,10233,-5461,-5740,10047,-19,-1780,1108,6,94,272
15:03:24:223863,10206,-5496,-5716,10069,-20,-1788,1082,-33,90,249
15:03:24:229803,10206,-5496,-5716,10069,-20,-1788,1082,-33,90,249
15:03:24:237338,10206,-5496,-5716,10069,-20,-1788,1082,-33,90,249
15:03:24:244921,10180,-5529,-5688,10094,40,-1799,1067,11,118,299
15:03:24:252385,10180,-5529,-5688,10094,40,-1799,1067,11,118,299
15:03:24:260497,10180,-5529,-5688,10094,40,-1799,1067,11,118,299
15:03:24:261286,10145,-5573,-5661,10119,14,-1856,1023,-12,126,341
15:03:24:267343,10145,-5573,-5661,10119,14,-1856,1023,-12,126,341
15:03:24:283042,10145,-5573,-5661,10119,14,-1856,1023,-12,126,341
15:03:24:283858,10112,-5613,-5626,10150,-52,-1854,1031,36,124,340
15:03:24:289818,10112,-5613,-5626,10150,-52,-1854,1031,36,124,340
15:03:24:297334,10112,-5613,-5626,10150,-52,-1854,1031,36,124,340
15:03:24:304830,10085,-5632,-5584,10190,-75,-1769,1052,134,63,321
15:03:24:312360,10085,-5632,-5584,10190,-75,-1769,1052,134,63,321
15:03:24:320514,10085,-5632,-5584,10190,-75,-1769,1052,134,63,321
15:03:24:321359,10057,-5640,-5545,10234,-47,-1745,1078,148,18,330
