Time,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8
18:52:33:322182,-2,-5,-1,-1,-3,-2,-2,-1
18:52:33:329784,-2,-5,-1,-1,-3,-2,-2,-1
18:52:33:337169,-2,0,-4,-1,-1,-2,0,1
18:52:33:345417,-1,0,-1,-3,1,0,-2,0
18:52:33:346156,-1,0,-1,-3,1,0,-2,0
18:52:33:352204,1,0,0,-1,-1,-4,-2,-2
18:52:33:367960,-4,1,1,1,0,-4,0,1
18:52:33:368736,-4,1,1,1,0,-4,0,1
18:52:33:374695,-1,-2,-1,-2,-2,-3,0,-2
18:52:33:382178,-1,0,-1,-1,-1,-2,0,2
18:52:33:389812,-1,0,-1,-1,-1,-2,0,2
18:52:33:397161,-3,0,0,-1,-1,0,-3,-1
18:52:33:405443,0,2,-1,-2,-3,-1,-5,-1
18:52:33:406308,0,2,-1,-2,-3,-1,-5,-1
18:52:33:412188,0,-2,-3,-2,-1,-2,1,-2
18:52:33:427924,-3,-5,-2,-3,-1,-3,-4,-2
18:52:33:428677,-3,-5,-2,-3,-1,-3,-4,-2
18:52:33:434709,-4,2,-1,2,0,0,0,2
18:52:33:442173,-1,1,1,0,-1,-1,1,-2
18:52:33:449865,-1,1,1,0,-1,-1,1,-2
18:52:33:457224,0,-3,-1,0,-1,-2,-3,-3
18:52:33:465294,-2,-1,1,1,-2,-1,-1,-3
18:52:33:466223,-2,-1,1,1,-2,-1,-1,-3
18:52:33:472204,1,3,1,-1,1,0,-4,1
18:52:33:487964,4,0,-3,-3,-2,-1,-2,-1
18:52:33:488822,4,0,-3,-3,-2,-1,-2,-1
18:52:33:494676,-3,0,-1,2,0,1,-1,-1
18:52:33:502201,-4,2,-1,0,2,0,-1,-2
18:52:33:509694,-4,2,-1,0,2,0,-1,-2
18:52:33:517167,-2,-1,0,-3,-3,1,2,-2
18:52:33:525459,0,-1,-2,0,-1,1,-1,-3
18:52:33:526192,0,-1,-2,0,-1,1,-1,-3
18:52:33:532164,2,-1,-3,0,-2,-2,0,-3
18:52:33:547945,3,0,0,-5,0,-2,-1,3
18:52:33:548707,3,0,0,-5,0,-2,-1,3
18:52:33:554695,-3,-6,0,0,-1,-4,-1,0
18:52:33:562163,-4,-2,-3,0,-1,1,0,-4
18:52:33:569697,-4,-2,-3,0,-1,1,0,-4
18:52:33:577160,-4,0,1,0,2,-2,-1,-1
18:52:33:585476,0,-2,-3,-1,-2,-1,2,-2
18:52:33:586222,0,-2,-3,-1,-2,-1,2,-2
18:52:33:592177,2,-6,-2,-2,-3,-3,4,-2
18:52:33:607932,-3,1,0,0,2,1,-3,1
18:52:33:608669,-3,1,0,0,2,1,-3,1
18:52:33:614656,0,2,1,1,-2,-1,-1,-2
18:52:33:622188,1,-2,2,-2,1,-2,-1,0
18:52:33:629788,1,-2,2,-2,1,-2,-1,0
18:52:33:637199,1,1,-2,-3,2,1,-4,1
18:52:33:645409,1,-2,-2,2,-1,1,-3,-2
18:52:33:646155,1,-2,-2,2,-1,1,-3,-2
18:52:33:652206,-2,-1,1,-2,-3,-3,-2,-3
18:52:33:667926,-2,-2,-4,-2,-4,1,-1,2
18:52:33:668693,-2,-2,-4,-2,-4,1,-1,2
18:52:33:674699,-5,-1,-3,-4,-3,0,0,-1
18:52:33:682166,-1,-2,0,-1,3,-1,0,-1
18:52:33:689852,-1,-2,0,-1,3,-1,0,-1
18:52:33:697156,-3,-4,-3,-1,-2,-2,-3,0
18:52:33:705295,-2,0,-2,-2,-1,-2,-1,-1
18:52:33:706157,-2,0,-2,-2,-1,-2,-1,-1
18:52:33:712162,2,-3,1,1,1,-1,1,-1
18:52:33:727917,-1,-6,-5,1,-1,-2,0,1
18:52:33:728680,-1,-6,-5,1,-1,-2,0,1
18:52:33:734751,-2,-2,-2,-3,0,1,0,-1
18:52:33:742167,-2,1,2,0,-1,-3,-1,-5
18:52:33:749839,-2,1,2,0,-1,-3,-1,-5
18:52:33:757181,-1,2,-2,1,-1,-2,0,-1
18:52:33:765435,0,-2,2,0,-3,0,-1,1
18:52:33:766209,0,-2,2,0,-3,0,-1,1
18:52:33:772203,3,2,-5,2,-1,2,-3,0
18:52:33:787958,0,0,-1,-2,-3,-2,-2,1
18:52:33:788680,0,0,-1,-2,-3,-2,-2,1
18:52:33:794677,-2,-2,-2,1,0,-2,0,-2
18:52:33:802225,-2,-3,1,-3,-6,-1,-1,-5
18:52:33:809715,-2,-3,1,-3,-6,-1,-1,-5
18:52:33:817183,-2,-1,0,-2,-1,-1,0,1
18:52:33:825432,-2,-1,-3,-3,-4,0,-2,-1
18:52:33:826173,-2,-1,-3,-3,-4,0,-2,-1
18:52:33:832180,0,-7,0,-1,-2,-3,-3,-3
18:52:33:847933,-1,2,-1,2,3,-1,-2,1
18:52:33:848691,-1,2,-1,2,3,-1,-2,1
18:52:33:854684,-3,1,0,-1,0,1,1,1
18:52:33:870320,-2,-2,0,1,-4,-2,2,-1
18:52:33:871200,-2,-2,0,1,-4,-2,2,-1
18:52:33:877177,-4,0,-3,-3,0,-2,-2,-1
18:52:33:885473,-2,2,-1,0,0,0,-2,0
18:52:33:886219,-2,2,-1,0,0,0,-2,0
18:52:33:892168,0,1,2,1,-2,-1,-1,-2
18:52:33:907922,0,1,2,1,-2,-1,-1,-2
18:52:33:908663,-1,2,-2,1,0,-2,-4,0
18:52:33:914670,1,0,-2,0,1,-2,-1,3
18:52:33:930484,1,0,-2,0,1,-2,-1,3
18:52:33:931327,-1,-2,-1,-1,1,-1,0,0
18:52:33:937189,2,-1,-3,-1,-1,-3,-4,-1
18:52:33:945459,2,-1,-3,-1,-1,-3,-4,-1
18:52:33:946206,-2,-2,0,0,-1,-3,-2,-2
18:52:33:952238,0,-1,1,-1,-2,-1,-2,0
18:52:33:967937,0,-1,1,-1,-2,-1,-2,0
18:52:33:968674,2,-3,-2,3,2,0,0,-1
18:52:33:974667,-3,-2,-1,1,-1,-2,-1,-4
18:52:33:990427,-3,-2,-1,1,-1,-2,-1,-4
18:52:33:991184,-2,4,1,0,1,2,-1,0
18:52:33:997178,1,1,-4,-1,3,-3,-2,2
18:52:34:5438,1,1,-4,-1,3,-3,-2,2
18:52:34:6197,1,-1,-2,-1,-4,-3,1,-4
18:52:34:12187,-1,-5,-1,-3,-4,1,-1,0
18:52:34:27921,-1,-5,-1,-3,-4,1,-1,0
18:52:34:28662,-4,-3,1,1,1,-1,0,1
18:52:34:34730,-1,-1,1,-2,-4,-1,1,0
18:52:34:50461,-1,-1,1,-2,-4,-1,1,0
18:52:34:51214,3,0,-5,-4,-4,2,-2,-1
18:52:34:57182,3,2,0,1,2,1,-2,-3
18:52:34:65468,3,2,0,1,2,1,-2,-3
18:52:34:66202,-3,-1,1,-2,0,0,-1,-1
18:52:34:72170,-2,1,0,-2,-1,1,-3,-3
18:52:34:87962,-2,1,0,-2,-1,1,-3,-3
18:52:34:88669,-2,0,-3,-4,-1,0,-1,-1
18:52:34:94679,-4,-1,1,1,0,0,-2,-2
18:52:34:110441,-4,-1,1,1,0,0,-2,-2
18:52:34:111191,-2,-1,0,-3,2,-1,0,-3
18:52:34:117189,-2,-3,-4,-4,-3,-2,1,-1
18:52:34:125440,-2,-3,-4,-4,-3,-2,1,-1
18:52:34:126176,0,1,3,1,-2,-4,0,-2
18:52:34:139693,-2,-2,2,-2,-2,-1,-2,0
18:52:34:147965,-2,-2,2,-2,-2,-1,-2,0
18:52:34:148703,1,0,2,1,0,0,0,0
18:52:34:154706,-1,-2,-4,-1,-2,1,-1,-1
18:52:34:170484,-1,-2,-4,-1,-2,1,-1,-1
18:52:34:171194,-1,-5,-3,-4,-2,0,-5,0
18:52:34:177190,0,-4,-2,0,-1,-2,0,-2
18:52:34:185449,0,-4,-2,0,-1,-2,0,-2
18:52:34:186196,0,-4,-8,-5,-3,-4,2,2
18:52:34:199674,1,1,2,1,-1,-1,-1,-1
18:52:34:207972,1,1,2,1,-1,-1,-1,-1
18:52:34:208731,-1,-2,-4,3,2,0,-2,-3
18:52:34:214669,0,3,-1,1,0,-2,-2,2
18:52:34:230480,0,3,-1,1,0,-2,-2,2
18:52:34:231219,-2,2,-2,-2,0,-1,-4,-1
18:52:34:237185,1,-3,4,0,-1,-2,-2,-4
18:52:34:253015,1,-3,4,0,-1,-2,-2,-4
18:52:34:253712,-1,2,3,3,0,1,0,-4
18:52:34:259707,0,1,0,-3,1,0,0,-1
18:52:34:267730,0,1,0,-3,1,0,0,-1
18:52:34:275348,1,-3,-3,-4,-3,-3,-2,-1
18:52:34:276174,-1,2,5,1,1,0,-1,-3
18:52:34:290448,-1,2,5,1,1,0,-1,-3
18:52:34:291165,-3,-3,-2,-2,-1,0,-1,0
18:52:34:297172,-1,-4,-5,-3,-1,-3,1,0
18:52:34:305433,-1,-4,-5,-3,-1,-3,1,0
18:52:34:306170,-1,-2,-1,-1,0,0,-1,-4
18:52:34:319687,0,0,0,-1,-1,-3,1,-3
18:52:34:327932,0,0,0,-1,-1,-3,1,-3
18:52:34:328699,0,0,5,2,-2,-1,1,-3
18:52:34:334691,-2,-1,1,0,0,-1,-3,1
18:52:34:350444,-2,-1,1,0,0,-1,-3,1
18:52:34:351186,0,0,1,-2,-2,1,-3,0
18:52:34:357200,-2,-5,-3,-3,-4,0,1,1
18:52:34:365445,-2,-5,-3,-3,-4,0,1,1
18:52:34:366217,-4,-1,-2,1,0,-1,1,0
18:52:34:379697,-1,-5,-4,-2,-3,-1,1,0
18:52:34:387941,-1,-5,-4,-2,-3,-1,1,0
18:52:34:388695,-3,-4,-1,-6,-2,0,0,-2
18:52:34:394673,-5,7,-2,-6,1,0,-2,2
18:52:34:410427,-5,7,-2,-6,1,0,-2,2
18:52:34:411187,-1,-5,-1,-1,-1,-1,0,-3
18:52:34:417190,-2,-2,1,-2,-3,-2,0,-3
18:52:34:425439,-2,-2,1,-2,-3,-2,0,-3
18:52:34:426169,1,-1,-1,0,-2,-5,1,-1
18:52:34:439682,-1,-4,-1,-2,0,3,-1,-2
18:52:34:447936,-1,-4,-1,-2,0,3,-1,-2
18:52:34:448678,-2,-3,-4,1,-3,-1,-3,-2
18:52:34:454690,-4,-2,-5,1,0,-4,-5,-3
18:52:34:470447,-4,-2,-5,1,0,-4,-5,-3
18:52:34:471221,1,2,0,0,-1,-1,0,1
18:52:34:477211,0,1,-1,1,1,-2,0,-1
18:52:34:485498,0,1,-1,1,1,-2,0,-1
18:52:34:486254,-2,-1,1,-2,0,-1,-2,3
18:52:34:499723,-2,0,0,0,-1,0,-1,1
18:52:34:508297,-2,0,0,0,-1,0,-1,1
18:52:34:515330,-2,3,0,0,1,0,-1,0
18:52:34:516193,-2,-1,-1,-1,-3,1,-1,1
18:52:34:530440,-2,-1,-1,-1,-3,1,-1,1
18:52:34:531183,2,2,-2,1,0,-3,-2,-2
18:52:34:537184,1,1,-6,3,0,1,1,-2
18:52:34:545429,1,1,-6,3,0,1,1,-2
18:52:34:546182,3,0,-1,-2,-1,0,2,-1
18:52:34:559672,-1,-1,2,0,0,-2,-3,-4
18:52:34:567969,-1,-1,2,0,0,-2,-3,-4
18:52:34:568698,-3,0,-1,-1,-1,2,-2,-1
18:52:34:574670,-3,-5,-2,1,-1,-1,-4,-3
18:52:34:590428,-3,-5,-2,1,-1,-1,-4,-3
18:52:34:591166,-1,-1,0,-3,-3,-4,-2,-3
18:52:34:597177,0,-1,0,-3,-2,1,-1,-3
18:52:34:605438,0,-1,0,-3,-2,1,-1,-3
18:52:34:606173,-4,-2,-2,2,-2,-2,0,-1
18:52:34:619750,2,1,-1,-1,-2,0,-2,0
18:52:34:627928,2,1,-1,-1,-2,0,-2,0
18:52:34:628669,-4,-2,0,0,-2,1,-3,-1
18:52:34:634731,-2,0,0,0,-1,0,1,1
18:52:34:650464,-2,0,0,0,-1,0,1,1
18:52:34:651204,1,1,-2,0,-1,0,-2,0
18:52:34:657206,1,-1,-2,-3,-3,-1,0,0
18:52:34:665486,1,-1,-2,-3,-3,-1,0,0
18:52:34:666252,-1,-2,-3,-2,0,-1,-3,0
18:52:34:679674,-1,-3,-2,-1,1,-2,-3,2
18:52:34:687969,-1,-3,-2,-1,1,-2,-3,2
18:52:34:688709,-1,3,-2,-1,0,1,-2,0
18:52:34:694682,-1,-1,1,1,1,-2,0,-2
18:52:34:710463,-1,-1,1,1,1,-2,0,-2
18:52:34:711176,0,-2,-2,-3,1,-4,-2,0
18:52:34:717190,-2,-4,-2,0,0,-1,-4,-1
18:52:34:725455,-2,-4,-2,0,0,-1,-4,-1
18:52:34:726186,0,2,0,2,0,1,-1,0
18:52:34:739694,0,0,-1,-1,-3,-3,-2,-3
18:52:34:747956,0,0,-1,-1,-3,-3,-2,-3
18:52:34:748689,-1,-2,-3,-2,2,-1,0,3
18:52:34:754709,-2,2,-1,1,-1,0,3,-2
18:52:34:770451,-2,2,-1,1,-1,0,3,-2
18:52:34:771227,-4,-8,1,1,-2,0,1,-1
18:52:34:777206,-2,1,-3,-2,0,-1,-1,-1
18:52:34:785463,-2,1,-3,-2,0,-1,-1,-1
18:52:34:786271,0,-3,-5,0,-5,-2,0,-6
18:52:34:799720,0,-4,-2,-3,-3,-1,0,0
18:52:34:808304,0,-4,-2,-3,-3,-1,0,0
18:52:34:815308,-2,-1,0,-1,-1,0,-1,-1
18:52:34:816204,-3,1,-2,-2,-4,0,-1,-2
18:52:34:830438,-3,1,-2,-2,-4,0,-1,-2
18:52:34:831165,3,-4,-3,-2,-1,-4,-1,-1
18:52:34:837193,-1,-3,0,0,1,-1,-1,-2
18:52:34:845463,-1,-3,0,0,1,-1,-1,-2
18:52:34:846190,-2,2,0,0,0,0,-3,0
18:52:34:859700,0,-1,-1,-1,1,-2,-1,0
18:52:34:867962,0,-1,-1,-1,1,-2,-1,0
18:52:34:868714,0,-2,0,-3,0,0,-2,-3
18:52:34:874681,-3,2,0,0,1,-3,-3,2
18:52:34:890434,-3,2,0,0,1,-3,-3,2
18:52:34:891174,1,-1,-1,-3,-4,2,2,0
18:52:34:897176,0,1,0,-1,2,-1,-2,0
18:52:34:905434,0,1,0,-1,2,-1,-2,0
18:52:34:906173,-3,-4,2,0,-3,-1,-1,-2
18:52:34:919755,0,-3,-2,1,-2,-3,-1,0
18:52:34:927942,0,-3,-2,1,-2,-3,-1,0
18:52:34:928692,-3,2,-1,0,0,-2,-1,-2
18:52:34:934743,-1,-2,-5,-2,-1,-2,-2,1
18:52:34:950498,-1,-2,-5,-2,-1,-2,-2,1
18:52:34:951229,-1,-2,2,0,-1,-4,-4,-1
18:52:34:957182,2,-2,-1,-3,0,1,-3,-4
18:52:34:965453,2,-2,-1,-3,0,1,-3,-4
18:52:34:966217,-2,-3,0,3,-2,-3,-2,-1
18:52:34:979711,-1,-4,-1,-4,-3,-4,2,-3
18:52:34:987953,-1,-4,-1,-4,-3,-4,2,-3
18:52:34:988713,-4,3,1,-1,0,0,-1,-2
18:52:34:994694,-2,-2,-1,-2,-4,-2,3,-3
18:52:35:18637,-2,-2,-1,-2,-4,-2,3,-3
18:52:35:19330,1,-4,-3,0,-3,0,-3,1
18:52:35:20184,1,4,1,-2,0,-1,0,0
18:52:35:25447,1,4,1,-2,0,-1,0,0
18:52:35:26170,-5,-2,-5,0,-1,1,4,-2
18:52:35:39688,-2,-3,-2,1,0,-3,-4,0
18:52:35:47933,-2,-3,-2,1,0,-3,-4,0
18:52:35:48670,0,4,-2,-2,1,-1,-2,-2
18:52:35:62207,-1,0,-1,1,0,-1,-2,0
18:52:35:70442,-1,0,-1,1,0,-1,-2,0
18:52:35:71221,-2,-1,-3,-1,-1,-4,-3,0
18:52:35:77199,-3,4,2,2,0,0,-3,-3
18:52:35:84685,-3,4,2,2,0,0,-3,-3
18:52:35:92187,2,3,1,1,-1,3,-3,0
18:52:35:99681,0,-5,-4,-2,0,1,-1,-1
18:52:35:107947,0,-5,-4,-2,0,1,-1,-1
18:52:35:108701,-1,-1,2,-1,-1,-2,1,-2
18:52:35:122208,0,0,1,1,-1,1,3,1
18:52:35:130447,0,0,1,1,-1,1,3,1
18:52:35:131192,2,-6,-4,-2,0,0,-1,-3
18:52:35:137191,0,-3,-2,0,-1,-1,1,-3
18:52:35:144808,0,-3,-2,0,-1,-1,1,-3
18:52:35:152225,1,-1,-1,-3,-3,-3,-1,4
18:52:35:159676,-3,-3,-1,-1,-2,-1,0,0
18:52:35:167948,-3,-3,-1,-1,-2,-1,0,0
18:52:35:168689,-1,-1,0,3,-2,-2,-2,-2
18:52:35:182206,2,0,-1,1,-1,-2,-3,-3
18:52:35:190437,2,0,-1,1,-1,-2,-3,-3
18:52:35:191182,0,-2,-1,2,1,2,-1,1
18:52:35:197200,-2,2,0,0,-1,-1,-2,1
18:52:35:204815,-2,2,0,0,-1,-1,-2,1
18:52:35:212189,2,-1,-2,-3,0,-5,0,0
18:52:35:219722,0,1,-2,-4,-3,1,1,-3
18:52:35:227945,0,1,-2,-4,-3,1,1,-3
18:52:35:228691,-2,-3,0,-5,-3,0,-3,-2
18:52:35:242192,-1,0,-4,-4,-2,-2,-3,0
18:52:35:250451,-1,0,-4,-4,-2,-2,-3,0
18:52:35:251196,0,-1,-1,-1,2,0,2,1
18:52:35:257188,-4,-2,0,-1,-1,2,-1,-2
18:52:35:264697,-4,-2,0,-1,-1,2,-1,-2
18:52:35:272191,-2,1,1,-1,0,0,-1,-1
18:52:35:279705,1,0,-1,3,-3,-3,-3,3
18:52:35:287978,1,0,-1,3,-3,-3,-3,3
18:52:35:288684,0,-2,-2,0,0,-2,-2,-3
18:52:35:302199,-3,-2,1,0,0,-3,-3,-6
18:52:35:310453,-3,-2,1,0,0,-3,-3,-6
18:52:35:311200,1,0,1,-2,-5,-1,1,0
18:52:35:317216,-1,-2,-3,0,1,1,-3,-2
18:52:35:324703,-1,-2,-3,0,1,1,-3,-2
18:52:35:332235,-1,-2,-3,2,0,-2,-4,0
18:52:35:339693,2,-1,-2,-4,-2,-2,-1,-1
18:52:35:347951,2,-1,-2,-4,-2,-2,-1,-1
18:52:35:348694,-1,-1,3,1,-2,2,-1,2
18:52:35:362191,1,-3,-2,-1,-2,-2,-1,-1
18:52:35:370452,1,-3,-2,-1,-2,-2,-1,-1
18:52:35:371203,-1,-3,-2,1,1,-1,0,-1
18:52:35:377181,-3,-1,-1,0,-2,-3,0,1
18:52:35:384696,-3,-1,-1,0,-2,-3,0,1
18:52:35:392197,-4,-2,-2,1,-2,0,0,-1
18:52:35:399718,0,-1,1,-2,-2,-3,4,-2
